para.numbp,para.fitp,para.pop.fitp,para.shif.fitp
1,27617.06121144953,5.24759,0.825
2,18989.269499138572,8.66628,0.5496666666666667
3,10756.363366100653,12.91892,0.3011666666666667
1,36466.40072555056,4.83888,0.8611666666666666
2,22500.381013574675,7.64445,0.6255
3,15695.379314731697,10.14939,0.4528333333333334
4,10220.035396555266,12.91474,0.3011666666666667
1,25263.069296287584,5.17883,0.8320000000000001
2,20426.45983836227,8.78079,0.5426666666666666
3,15128.58113359036,12.92083,0.3011666666666667
1,26509.457350835062,4.84161,0.8611666666666666
2,18558.24170592119,9.56358,0.4913333333333334
3,9800.82832819807,12.91903,0.3011666666666667
1,29550.433783950597,6.0992,0.7515000000000001
2,16701.899777052167,10.19196,0.44933333333333336
3,8079.093684601836,12.91031,0.3011666666666667
1,29358.451743098172,6.86854,0.6873333333333334
2,16741.388649691406,9.63335,0.4866666666666667
3,9062.11065632772,12.92358,0.3011666666666667
1,29884.06590919433,5.76049,0.7806666666666666
2,20918.305395761832,7.44444,0.6406666666666667
3,9557.548226329165,12.91215,0.3011666666666667
1,29512.151294598974,5.51682,0.8028333333333333
2,17127.99435879112,7.46153,0.6406666666666667
3,11806.935882860602,9.42653,0.5006666666666667
4,16533.992784976486,12.93494,0.3011666666666667
1,34369.813497246774,6.00454,0.7608333333333334
2,18637.688671896274,8.77343,0.5438333333333334
3,10005.714158829369,12.92835,0.3011666666666667
1,36234.95463011905,4.87845,0.8576666666666667
2,25290.40023507291,6.48766,0.7176666666666667
3,16318.112316335715,9.86183,0.47150000000000003
4,8912.91552784556,12.91697,0.3011666666666667
