para.numbp,para.fitp,para.pop.fitp,para.shif.fitp
1,82.65549415701861,5.53158,0.9433333333333334
2,87.41992278688045,7.39698,0.8986666666666667
3,75.33378515007716,10.33296,0.8403333333333334
4,59.645700681473684,12.93214,0.8003333333333333
1,91.77666487367198,5.90445,0.934
2,78.51793308699649,7.88758,0.8876666666666667
3,69.46777808711039,12.93725,0.8003333333333333
1,90.12285105494841,5.43912,0.9456666666666667
2,83.07850503405075,8.82417,0.8686666666666667
3,67.0218805941249,12.91834,0.8003333333333333
1,88.48515804162037,7.54434,0.8953333333333333
2,74.97650516533659,9.97617,0.847
3,63.917585343925175,12.92416,0.8003333333333333
1,87.60453341464068,7.11551,0.905
2,80.69711821033066,9.37887,0.8580000000000001
3,74.71640323963385,12.91058,0.8003333333333333
1,94.39412631064957,4.83216,0.9603333333333334
2,79.71225798432532,7.70858,0.8913333333333333
3,70.73636650404806,12.91019,0.8003333333333333
1,89.80395576837664,5.91453,0.9336666666666666
2,83.55891915620978,7.7395,0.891
3,65.35806132406876,10.24955,0.8420000000000001
4,72.70640338422528,12.9316,0.8003333333333333
1,94.00690204140807,5.28528,0.9493333333333334
2,79.79696843743943,7.68682,0.892
3,72.93222419908021,9.72028,0.8516666666666667
4,65.89227104092132,12.92168,0.8003333333333333
1,90.72315329418822,5.7219,0.9383333333333334
2,79.53328408494997,8.94752,0.8660000000000001
3,66.71194899224155,12.91269,0.8003333333333333
1,89.85160202611718,5.43969,0.9453333333333334
2,79.34497833508031,7.53598,0.8953333333333333
3,70.55023954284613,9.52091,0.8553333333333334
4,64.37274414405282,12.9202,0.8003333333333333
