para.numbp,para.fitp,para.pop.fitp,para.shif.fitp
1,35747.55306824005,6.5424,0.795
2,27742.3602365506,9.98922,0.6166666666666667
3,21476.86409495649,12.92337,0.5008333333333334
1,35679.463776435805,5.7204,0.8458333333333333
2,27173.007087127222,8.9516,0.665
3,19672.936334144477,12.92386,0.5008333333333334
1,33500.17939619221,5.00812,0.89
2,29216.60282963428,7.09062,0.7641666666666667
3,22937.61994419764,9.33721,0.6475
4,27345.251805403877,12.92863,0.5008333333333334
1,35301.592879410826,5.11755,0.8841666666666667
2,40741.90815587917,6.74856,0.7841666666666667
3,26223.082050729136,9.6301,0.6341666666666667
4,21800.373596239562,12.93565,0.5008333333333334
1,37868.2252413419,5.06527,0.8866666666666667
2,29143.367062884492,7.22785,0.7558333333333334
3,21099.613867721106,12.91677,0.5008333333333334
1,35398.9242766433,6.5219,0.7966666666666666
2,24166.054521070757,10.22763,0.6058333333333333
3,29101.830188532364,12.92912,0.5008333333333334
1,39307.72382915443,5.91868,0.8341666666666667
2,29435.043404631026,10.04845,0.6141666666666667
3,20852.41992486197,12.93169,0.5008333333333334
1,34606.83963688839,6.15527,0.8191666666666666
2,30907.11733831287,9.21283,0.6533333333333333
3,22779.81087206824,12.93237,0.5008333333333334
1,32975.231028394155,4.89498,0.8975
2,24962.675716821133,6.50732,0.7975
3,30047.507977180943,10.01,0.6158333333333333
4,25096.770695881496,12.93165,0.5008333333333334
1,38372.8343059668,6.53172,0.7958333333333334
2,28702.79279493106,12.91923,0.5008333333333334
