para.numbp,para.fitp,para.pop.fitp,para.shif.fitp
1,-1.9088432619720956,7.39698,0.8986666666666667
2,-3.226374754298601,10.33296,0.8403333333333334
3,-6.139265646227356,12.93214,0.8003333333333333
1,-1.1263999866592251,5.90445,0.934
2,-2.8656678301028777,7.88758,0.8876666666666667
3,-4.1699941339464415,12.93725,0.8003333333333333
1,-1.2963460655094168,5.45211,0.9453333333333334
2,-2.11099510186288,8.20577,0.8803333333333334
3,-5.46090115054482,10.33558,0.8403333333333334
4,-3.6997950774463946,12.91834,0.8003333333333333
1,-1.453391061729103,7.54434,0.8953333333333333
2,-3.237765455206344,9.97617,0.847
3,-5.088438209986995,12.92416,0.8003333333333333
1,-1.7501906490275467,7.14454,0.9043333333333333
2,-2.575509827093812,9.69808,0.8520000000000001
3,-3.473526431976521,12.91058,0.8003333333333333
1,-0.8028394342851113,4.83216,0.9603333333333334
2,-2.7432289918053825,8.60922,0.8723333333333334
3,-4.317646685311163,12.91019,0.8003333333333333
1,-1.3236222815517225,5.94125,0.933
2,-2.023595779873504,7.75457,0.8906666666666667
3,-4.857166362873648,10.23124,0.8423333333333334
4,-3.8430589185121864,12.9316,0.8003333333333333
1,-0.8851079002679495,5.28528,0.9493333333333334
2,-2.5485473144399244,7.68682,0.892
3,-3.705050302984411,9.72028,0.8516666666666667
4,-4.813357709663726,12.92168,0.8003333333333333
1,-1.1927064281529844,5.7219,0.9383333333333334
2,-2.6304640043978007,8.96532,0.8656666666666667
3,-4.6646180706374025,12.91269,0.8003333333333333
1,-1.3063407321601361,5.4528,0.9450000000000001
2,-2.536497829395681,7.53598,0.8953333333333333
3,-3.8713174765229725,9.52091,0.8553333333333334
4,-5.118837916460551,12.9202,0.8003333333333333
