para.numbp,para.fitp,para.pop.fitp,para.shif.fitp
1,29182.104166230878,5.33737,0.792
2,16523.484165172606,8.55209,0.4946666666666667
3,7472.837741296042,12.93442,0.20133333333333325
1,30759.89019551387,5.40173,0.7853333333333333
2,17763.11104479489,7.05684,0.6253333333333333
3,12475.463679578528,9.83831,0.3973333333333333
4,7957.734940800243,12.91404,0.20133333333333325
1,27886.59764565391,5.86384,0.7386666666666666
2,17457.336045244232,9.99886,0.3853333333333333
3,8616.66874788407,12.91141,0.20133333333333325
1,26241.393740596603,6.09589,0.716
2,16033.831242040544,10.02455,0.384
3,6327.449626428351,12.9254,0.20133333333333325
1,28314.295269204507,5.99755,0.7253333333333334
2,18170.76194085937,8.71805,0.4813333333333333
3,12751.313835237317,12.9154,0.20133333333333325
1,29195.608232503597,4.88432,0.8373333333333333
2,20239.456210209995,7.73244,0.564
3,12995.403058206815,10.03148,0.384
4,8586.336016540801,12.92773,0.20133333333333325
1,37587.25461493975,5.08046,0.8186666666666667
2,21709.21659262291,7.3056,0.604
3,14073.743093309686,9.82248,0.4
4,9534.077252206,12.94084,0.20133333333333325
1,27748.146756988397,5.3717,0.788
2,19014.941675775575,7.78226,0.5586666666666666
3,10729.925511624406,10.26602,0.3653333333333333
4,7213.74461723793,12.9042,0.20133333333333325
1,27248.398808053593,6.2354,0.7026666666666667
2,13008.53737621775,9.81739,0.4
3,6937.474926697059,12.93579,0.20133333333333325
1,27323.076083975695,6.12126,0.7133333333333334
2,18521.73230126859,8.32697,0.5106666666666666
3,10083.679148886229,12.92916,0.20133333333333325
