para.numbp,para.fitp,para.pop.fitp,para.shif.fitp
1,90.55326320391548,5.31436,0.9743333333333334
2,75.07951460190871,7.66789,0.9461666666666667
3,84.32683463267784,10.3189,0.9201666666666667
4,67.93357550712476,12.91664,0.9001666666666667
1,85.06987733223184,4.83987,0.9801666666666666
2,91.5978199512517,7.13458,0.9521666666666667
3,77.37792285755252,9.55205,0.9273333333333333
4,70.55859021462452,12.91373,0.9001666666666667
1,88.77006283619174,5.67475,0.97
2,80.29760261853272,7.68853,0.9461666666666667
3,73.88146394479965,9.95466,0.9238333333333334
4,64.87612005180627,12.94594,0.9001666666666667
1,89.78985242702021,6.24145,0.9626666666666667
2,73.26712062780389,8.89369,0.9335
3,79.49957993097492,12.90231,0.9001666666666667
1,89.1968447411544,5.08773,0.977
2,79.4776062268935,7.31283,0.9501666666666667
3,75.43925361756304,10.31647,0.9201666666666667
4,70.64954061600889,12.91698,0.9001666666666667
1,92.16563278590323,5.46609,0.9725
2,85.02492417438245,8.00369,0.9425
3,73.02003591273741,12.92693,0.9001666666666667
1,86.91399332919217,6.67448,0.9575
2,77.34697458476542,9.94472,0.9236666666666666
3,67.06000983443802,12.91772,0.9001666666666667
1,82.27657777858329,5.69851,0.9695
2,88.44294096828222,7.66117,0.9463333333333334
3,76.72062337626089,10.20778,0.9213333333333333
4,70.24469929439725,12.9326,0.9001666666666667
1,88.55595179422009,7.06005,0.9530000000000001
2,79.37919081987762,10.15241,0.9216666666666666
3,68.82196327706234,12.90968,0.9001666666666667
1,89.22904408900132,7.42747,0.9488333333333333
2,79.70095858231693,9.39632,0.9288333333333334
3,70.03253659496887,12.91093,0.9001666666666667
