index,dates,shiftFactor,population,storage_asis,observedInflow,observedInflow_fitted,storage,storage_fitted,outflow,outflow_fitted,waterSupply,waterSupply_fitted,elevation,elevation_fitted
1,1,1,3.31521,222.375025740359,43275.8828056122,35065.4703501158,84.7245724975967,67.2539196841348,42044.2136772891,29182.1041662309,4527.74798532968,5710.30006109264,-1.70881136140117,-1.44872753734971
2,2,0.998666666666667,3.31521,186.210927313606,41432.5735325515,35065.4703501157,78.7187515089204,67.253919684135,39677.1537684644,29182.1041662309,4635.48600187815,5710.30006109264,-1.81575129023232,-1.44872753734971
3,3,0.997333333333333,3.32785,111.586386096671,39589.2642594909,35065.4703501157,72.7129305202441,67.253919684135,37310.0938596398,29182.1041662309,4743.22401842662,5710.30006109264,-1.92269121906346,-1.44872753734971
4,4,0.996,3.34079,49.7881836823473,38066.7352768242,35065.4703501157,67.7459626278786,67.253919684135,35434.6634507223,29182.1041662309,4836.69139153806,5710.30006109264,-2.00282829553198,-1.44872753734971
5,5,0.994666666666667,3.35382,21.8015319836341,36544.2062941575,35065.4703501157,62.778994735513,67.253919684135,33559.2330418049,29182.1041662309,4930.15876464949,5710.30006109264,-2.0829653720005,-1.44872753734971
6,6,0.993333333333333,3.36655,-0.124636936703917,35043.1847478456,35065.4703501157,58.0122716488526,67.253919684135,31938.9983394627,29182.1041662309,5011.73364649223,5710.30006109264,-2.17142334159227,-1.44872753734971
7,7,0.992,3.37951,-25.3578797029613,33542.1632015338,35065.4703501157,53.2455485621921,67.253919684135,30318.7636371205,29182.1041662309,5093.30852833496,5710.30006109264,-2.25988131118404,-1.44872753734971
8,8,0.990666666666667,3.39243,-36.386173567871,32365.7008722496,35065.4703501157,48.5115095912352,67.253919684135,28852.526112864,29182.1041662309,5164.84552143287,5710.30006109264,-2.35897379510754,-1.44872753734971
9,9,0.989333333333333,3.40564,-38.662418422382,31189.2385429655,35065.4703501157,43.7774706202782,67.253919684135,27386.2885886074,29182.1041662309,5236.38251453078,5710.30006109264,-2.45806627903104,-1.44872753734971
10,10,0.988,3.41813,23.4569892998442,32407.1217820595,35065.4703501157,43.6426483774501,67.253919684135,27680.9323732314,29182.1041662309,5225.4123834514,5710.30006109264,-2.42690605378201,-1.44872753734971
11,11,0.986666666666667,3.43083,51.0095314835873,33625.0050211535,35065.4703501157,43.507826134622,67.253919684135,27975.5761578553,29182.1041662309,5214.44225237202,5710.30006109264,-2.39574582853299,-1.44872753734971
12,12,0.985333333333333,3.44377,155.773113185682,34626.4650007342,35065.4703501157,45.6375036648227,67.253919684135,28699.5569403267,29182.1041662309,5112.50205969993,5710.30006109264,-2.32606840057636,-1.44872753734971
13,1,0.984,3.4566,128.029839246975,35627.9249803148,35065.4703501157,47.7671811950235,67.253919684135,29423.5377227981,29182.1041662309,5010.56186702783,5710.30006109264,-2.25639097261973,-1.44872753734971
14,2,0.982666666666667,3.46974,52.2924620400317,35942.7121451254,35065.4703501157,51.4560223110954,67.253919684135,29534.2526349415,29182.1041662309,4972.54498717774,5710.30006109264,-2.10266594739139,-1.44872753734971
15,3,0.981333333333333,3.48254,83.1589173162806,36257.4993099361,35065.4703501157,55.1448634271672,67.253919684135,29644.9675470849,29182.1041662309,4934.52810732765,5710.30006109264,-1.94894092216305,-1.44872753734971
16,4,0.98,3.49546,49.3201099137866,35051.5518311332,35065.4703501157,57.0818880274514,67.253919684135,28994.505693466,29182.1041662309,4964.68243297396,5710.30006109264,-1.82876043551346,-1.44872753734971
17,5,0.978666666666667,3.50837,31.7002816727737,33845.6043523303,35065.4703501157,59.0189126277356,67.253919684135,28344.0438398472,29182.1041662309,4994.83675862028,5710.30006109264,-1.70857994886388,-1.44872753734971
18,6,0.977333333333333,3.52143,25.4843234327891,31852.7962077445,35065.4703501157,58.0252642679227,67.253919684135,26881.598612651,29182.1041662309,5054.83861988247,5710.30006109264,-1.68822535392291,-1.44872753734971
19,7,0.976,3.53422,10.1263406051974,29859.9880631587,35065.4703501157,57.0316159081099,67.253919684135,25419.1533854547,29182.1041662309,5114.84048114466,5710.30006109264,-1.66787075898195,-1.44872753734971
20,8,0.974666666666667,3.54747,85.7964270468117,28479.7900803945,35065.4703501157,55.5898086747386,67.253919684135,23944.9549483668,29182.1041662309,5150.84488261834,5710.30006109264,-1.69040491457866,-1.44872753734971
21,9,0.973333333333333,3.56028,72.6692500176175,27099.5920976303,35065.4703501157,54.1480014413672,67.253919684135,22470.7565112788,29182.1041662309,5186.84928409202,5710.30006109264,-1.71293907017537,-1.44872753734971
22,10,0.972,3.57335,47.1399960347481,25894.6567807095,35065.4703501157,52.8734303039543,67.253919684135,21309.2909484317,29182.1041662309,5185.4890562334,5710.30006109264,-1.77493227338751,-1.44872753734971
23,11,0.970666666666667,3.5863,52.2142918972747,24689.7214637887,35065.4703501157,51.5988591665412,67.253919684135,20147.8253855845,29182.1041662309,5184.12882837479,5710.30006109264,-1.83692547659964,-1.44872753734971
24,12,0.969333333333333,3.5993,48.1257606776124,24022.4343294669,35065.4703501157,50.1572671617797,67.253919684135,19481.3336302565,29182.1041662309,5178.31612575677,5710.30006109264,-1.93539399061069,-1.44872753734971
25,1,0.968,3.61209,47.7634786909223,23355.147195145,35065.4703501157,48.7156751570182,67.253919684135,18814.8418749285,29182.1041662309,5172.50342313876,5710.30006109264,-2.03386250462173,-1.44872753734971
26,2,0.966666666666667,3.62509,50.9950116655802,22746.0681400312,35065.4703501157,47.7220391003695,67.253919684135,18076.1269585415,29182.1041662309,5158.48686406986,5710.30006109264,-2.10200836659872,-1.44872753734971
27,3,0.965333333333333,3.63783,48.5829675843977,22136.9890849173,35065.4703501157,46.7284030437207,67.253919684135,17337.4120421545,29182.1041662309,5144.47030500096,5710.30006109264,-2.17015422857571,-1.44872753734971
28,4,0.964,3.65112,47.1123023356508,23117.2778850861,35065.4703501157,49.0092249065215,67.253919684135,17243.5934045767,29182.1041662309,5165.02374663189,5710.30006109264,-2.06812748876878,-1.44872753734971
