para.numbp,para.fitp,para.pop.fitp,para.shif.fitp
1,-1.2329600154005016,5.3281,0.9741666666666666
2,-3.349511065388444,7.69723,0.9458333333333333
3,-2.0319100888827677,10.3189,0.9201666666666667
4,-4.722779133694223,12.91664,0.9001666666666667
1,-1.8845910370635837,4.83987,0.9801666666666666
2,-1.1189463384417984,7.13458,0.9521666666666667
3,-2.937951877462577,9.55205,0.9273333333333333
4,-3.910423620976726,12.91373,0.9001666666666667
1,-1.4426922555946917,5.68854,0.9698333333333333
2,-2.6368756559410707,7.70379,0.9460000000000001
3,-3.503500672247508,9.9721,0.9236666666666666
4,-4.905914994479277,12.94594,0.9001666666666667
1,-1.3656967857644924,6.26778,0.9623333333333334
2,-3.648746353968469,8.89369,0.9335
3,-2.726601395122258,12.90231,0.9001666666666667
1,-1.4182025688296194,5.07403,0.9771666666666666
2,-2.5844044806064144,7.32766,0.95
3,-3.3098997899973592,10.31647,0.9201666666666667
4,-4.139174507843734,12.91698,0.9001666666666667
1,-1.0435215834112916,5.47978,0.9723333333333334
2,-2.193754047441899,9.51524,0.9278333333333333
3,-4.100515720958278,12.92693,0.9001666666666667
1,-1.7090621872615614,6.68854,0.9573333333333334
2,-3.0096915177559302,9.92727,0.9238333333333334
3,-4.895483609296162,12.91772,0.9001666666666667
1,-2.192517790006911,5.69851,0.9695
2,-1.5122122802476825,7.67587,0.9461666666666667
3,-3.0563974816824917,10.22544,0.9211666666666667
4,-4.340691877731912,12.9326,0.9001666666666667
1,-1.512808350099338,7.06005,0.9530000000000001
2,-2.6514260469009434,10.1352,0.9218333333333334
3,-4.3664594831822345,12.90968,0.9001666666666667
1,-1.4072742074189817,7.41325,0.9490000000000001
2,-2.610819175048437,9.37827,0.929
3,-4.172705909306753,12.91093,0.9001666666666667
