index,dates,shiftFactor,population,storage_asis,observedInflow,observedInflow_fitted,storage,storage_fitted,outflow,outflow_fitted,waterSupply,waterSupply_fitted,elevation,elevation_fitted
1,1,1,3.32096,52.8194016034838,63629.3386778941,43671.3627869911,125.806989598453,70.2883631379989,54980.7443834373,37587.2546149397,4571.79660811331,6043.01804957513,-2.28694967746345,-3.39767077169787
2,2,0.998666666666667,3.32096,279.088032093034,62482.9355329785,43671.3627869914,122.685781549513,70.2883631379999,54413.283572782,37587.2546149398,4699.70449564435,6043.01804957514,-1.89716766677901,-3.39767077169786
3,3,0.997333333333333,3.33367,256.348199446826,61336.5323880628,43671.3627869914,119.564573500574,70.2883631379999,53845.8227621267,37587.2546149398,4827.61238317538,6043.01804957514,-1.50738565609458,-3.39767077169786
4,4,0.996,3.3466,134.324662708594,60222.89952988,43671.3627869914,116.784495806145,70.2883631379999,53219.3180820437,37587.2546149398,4939.4177313305,6043.01804957514,-1.16851185850002,-3.39767077169786
5,5,0.994666666666667,3.35951,81.9244181059333,59109.2666716972,43671.3627869914,114.004418111716,70.2883631379999,52592.8134019607,37587.2546149398,5051.22307948561,6043.01804957514,-0.829638060905469,-3.39767077169786
6,6,0.993333333333333,3.3727,61.7173296440485,57715.0186208049,43671.3627869914,111.27394562048,70.2883631379999,51792.1185092979,37587.2546149398,5143.00908457417,6043.01804957514,-0.57484159315416,-3.39767077169786
7,7,0.992,3.38584,72.5933517478789,56320.7705699126,43671.3627869914,108.543473129245,70.2883631379999,50991.4236166351,37587.2546149398,5234.79508966274,6043.01804957514,-0.320045125402851,-3.39767077169786
8,8,0.990666666666667,3.39893,79.5165162922073,54643.0659002937,43671.3627869914,105.042917129307,70.2883631379999,50041.9621054424,37587.2546149398,5314.52970547643,6043.01804957514,-0.157741157852009,-3.39767077169786
9,9,0.989333333333333,3.41126,80.5069678377179,52965.3612306747,43671.3627869914,101.542361129369,70.2883631379999,49092.5005942498,37587.2546149398,5394.26432129013,6043.01804957514,0.00456280969883291,-3.39767077169786
10,10,0.988,3.42373,49.4047365352164,51814.8255396837,43671.3627869914,97.3435960349767,70.2883631379999,47968.0239582791,37587.2546149398,5390.79644438568,6043.01804957514,-0.0163054692177735,-3.39767077169786
11,11,0.986666666666667,3.43655,50.2407230916584,50664.2898486927,43671.3627869914,93.144830940585,70.2883631379999,46843.5473223085,37587.2546149398,5387.32856748123,6043.01804957514,-0.0371737481343799,-3.39767077169786
12,12,0.985333333333333,3.45002,50.3467359081204,49563.4697203155,43671.3627869914,90.2775249053814,70.2883631379999,45720.521825611,37587.2546149398,5252.50823644982,6043.01804957514,-0.321544822681009,-3.39767077169786
13,1,0.984,3.46283,191.24472698791,48462.6495919384,43671.3627869914,87.4102188701779,70.2883631379999,44597.4963289135,37587.2546149398,5117.68790541842,6043.01804957514,-0.605915897227638,-3.39767077169786
14,2,0.982666666666667,3.47548,177.159339955636,48527.7479295595,43671.3627869914,85.4725237068131,70.2883631379999,44478.6898545869,37587.2546149398,5026.77486129466,6043.01804957514,-0.883661506355485,-3.39767077169786
15,3,0.981333333333333,3.48852,143.253492634589,48592.8462671807,43671.3627869914,83.5348285434484,70.2883631379999,44359.8833802603,37587.2546149398,4935.86181717091,6043.01804957514,-1.16140711548333,-3.39767077169786
16,4,0.98,3.50149,51.3087106381612,50166.0489798446,43671.3627869914,82.5967401015673,70.2883631379999,45790.9036715945,37587.2546149398,4919.32348650974,6043.01804957514,-1.15498891649225,-3.39767077169786
17,5,0.978666666666667,3.5144,66.5734066311882,51739.2516925086,43671.3627869914,81.6586516596862,70.2883631379999,47221.9239629286,37587.2546149398,4902.78515584857,6043.01804957514,-1.14857071750118,-3.39767077169786
18,6,0.977333333333333,3.52732,51.2545808856778,53740.5621638565,43671.3627869914,82.1284863155836,70.2883631379999,48717.2921544679,37587.2546149398,4932.54942982301,6043.01804957514,-0.893840287441579,-3.39767077169786
19,7,0.976,3.54062,28.8917403332902,55741.8726352044,43671.3627869914,82.598320971481,70.2883631379999,50212.6603460072,37587.2546149398,4962.31370379745,6043.01804957514,-0.639109857381982,-3.39767077169786
20,8,0.974666666666667,3.55382,77.6000965599262,58444.7507883011,43671.3627869914,86.4605738939339,70.2883631379999,52116.3988010615,37587.2546149398,5014.53196021483,6043.01804957514,-0.393264854936372,-3.39767077169786
21,9,0.973333333333333,3.56671,62.1474246907916,61147.6289413979,43671.3627869914,90.3228268163868,70.2883631379999,54020.1372561158,37587.2546149398,5066.75021663221,6043.01804957514,-0.147419852490763,-3.39767077169786
22,10,0.972,3.57975,47.7170114169857,63441.7935277613,43671.3627869914,95.3365413775746,70.2883631379999,56261.3136491075,37587.2546149398,5097.9422153525,6043.01804957514,-0.00539690084147676,-3.39767077169786
23,11,0.970666666666667,3.5939,49.9404609859452,65735.9581141247,43671.3627869914,100.350255938762,70.2883631379999,58502.4900420992,37587.2546149398,5129.13421407279,6043.01804957514,0.136626050807809,-3.39767077169786
24,12,0.969333333333333,3.60691,51.2339682509406,64646.7588382709,43671.3627869914,102.771969627615,70.2883631379999,58076.5318980174,37587.2546149398,5144.77756469008,6043.01804957514,0.0516392284028713,-3.39767077169786
25,1,0.968,3.61931,162.512018444398,63557.5595624172,43671.3627869914,105.193683316468,70.2883631379999,57650.5737539356,37587.2546149398,5160.42091530738,6043.01804957514,-0.0333475940020667,-3.39767077169786
26,2,0.966666666666667,3.63203,295.806060631586,59761.191970989,43671.3627869914,105.831049748249,70.2883631379999,54126.8812522819,37587.2546149398,5158.50717684307,6043.01804957514,-0.207824552981775,-3.39767077169786
27,3,0.965333333333333,3.64515,204.452192932688,55964.8243795609,43671.3627869914,106.46841618003,70.2883631379999,50603.1887506283,37587.2546149398,5156.59343837875,6043.01804957514,-0.382301511961484,-3.39767077169786
28,4,0.964,3.65809,90.1214911576242,53190.1908522352,43671.3627869914,106.438760350929,70.2883631379999,47923.8238315099,37587.2546149398,5195.56238971288,6043.01804957514,-0.336972228070734,-3.39767077169786
29,5,0.962666666666667,3.67103,82.7368140365364,50415.5573249094,43671.3627869914,106.409104521828,70.2883631379999,45244.4589123915,37587.2546149398,5234.53134104701,6043.01804957514,-0.291642944179984,-3.39767077169786
30,6,0.961333333333333,3.68443,63.2397306234211,47937.5298149688,43671.3627869914,104.03153856376,70.2883631379999,43408.2285851434,37587.2546149398,5330.62603687567,6043.01804957514,-0.119945542821925,-3.39767077169786
31,7,0.96,3.6977,78.3032135821802,45459.5023050282,43671.3627869914,101.653972605692,70.2883631379999,41571.9982578954,37587.2546149398,5426.72073270433,6043.01804957514,0.0517518585361338,-3.39767077169786
32,8,0.958666666666667,3.71046,70.9736278527468,43245.4916581469,43671.3627869914,96.2033891581111,70.2883631379999,39757.8982563568,37587.2546149398,5558.28553739182,6043.01804957514,-0.00123855820770345,-3.39767077169786
33,9,0.957333333333333,3.72338,51.8173297566097,41031.4810112657,43671.3627869914,90.7528057105297,70.2883631379999,37943.7982548182,37587.2546149398,5689.8503420793,6043.01804957514,-0.0542289749515407,-3.39767077169786
34,10,0.956,3.73623,50.7687219396808,40594.0878269166,43671.3627869914,86.7028598824019,70.2883631379999,36824.6013636262,37587.2546149398,5794.66618491422,6043.01804957514,-0.221671576402357,-3.39767077169786
35,11,0.954666666666667,3.74934,47.4845110412965,40156.6946425676,43671.3627869914,82.6529140542742,70.2883631379999,35705.4044724342,37587.2546149398,5899.48202774913,6043.01804957514,-0.389114177853173,-3.39767077169786
36,12,0.953333333333333,3.7624,153.074067335774,40510.6722051033,43671.3627869914,80.8207890529324,70.2883631379999,35669.4878389212,37587.2546149398,5923.58264516062,6043.01804957514,-0.631109189076839,-3.39767077169786
37,1,0.952,3.77505,85.5390334259153,40864.649767639,43671.3627869914,78.9886640515907,70.2883631379999,35633.5712054082,37587.2546149398,5947.68326257211,6043.01804957514,-0.873104200300504,-3.39767077169786
38,2,0.950666666666667,3.78835,84.7054163781623,40737.8828855543,43671.3627869914,77.5513260527794,70.2883631379999,35517.5210686502,37587.2546149398,5902.30957615866,6043.01804957514,-1.13070635534136,-3.39767077169786
39,3,0.949333333333333,3.80194,156.776157722857,40611.1160034697,43671.3627869914,76.1139880539681,70.2883631379999,35401.4709318922,37587.2546149398,5856.93588974522,6043.01804957514,-1.38830851038221,-3.39767077169786
40,4,0.948,3.8152,54.4254316245936,39769.3501700709,43671.3627869914,75.1191845763826,70.2883631379999,34424.4619003507,37587.2546149398,5831.55668181867,6043.01804957514,-1.39012853511975,-3.39767077169786
41,5,0.946666666666667,3.82792,51.7116976372316,38927.5843366721,43671.3627869914,74.1243810987971,70.2883631379999,33447.4528688092,37587.2546149398,5806.17747389211,6043.01804957514,-1.3919485598573,-3.39767077169786
42,6,0.945333333333333,3.84038,80.5284719882734,38472.1951746492,43671.3627869914,74.1360755347736,70.2883631379999,32780.7967194818,37587.2546149398,5794.24928320991,6043.01804957514,-1.15520801154149,-3.39767077169786
43,7,0.944,3.85327,77.0157458627704,38016.8060126263,43671.3627869914,74.1477699707501,70.2883631379999,32114.1405701545,37587.2546149398,5782.32109252771,6043.01804957514,-0.918467463225691,-3.39767077169786
44,8,0.942666666666667,3.86642,52.4699672973863,39446.0892558441,43671.3627869914,76.305168741599,70.2883631379999,33007.829385366,37587.2546149398,5762.70498355342,6043.01804957514,-0.722675801433276,-3.39767077169786
45,9,0.941333333333333,3.87916,37.1115908905394,40875.3724990619,43671.3627869914,78.462567512448,70.2883631379999,33901.5182005775,37587.2546149398,5743.08887457913,6043.01804957514,-0.526884139640861,-3.39767077169786
46,10,0.94,3.8922,20.113423508788,41969.1427323429,43671.3627869914,80.4199932937842,70.2883631379999,35313.8724494291,37587.2546149398,5728.38313810721,6043.01804957514,-0.487761570904881,-3.39767077169786
47,11,0.938666666666667,3.90501,47.9810221128376,43062.912965624,43671.3627869914,82.3774190751203,70.2883631379999,36726.2266982807,37587.2546149398,5713.67740163529,6043.01804957514,-0.448639002168902,-3.39767077169786
48,12,0.937333333333333,3.91783,117.145175008549,43186.2373041398,43671.3627869914,81.7639720933085,70.2883631379999,37460.5234096219,37587.2546149398,5717.57474419436,6043.01804957514,-0.651706201313576,-3.39767077169786
49,1,0.936,3.93103,102.669933524153,43309.5616426557,43671.3627869914,81.1505251114967,70.2883631379999,38194.820120963,37587.2546149398,5721.47208675342,6043.01804957514,-0.854773400458251,-3.39767077169786
50,2,0.934666666666667,3.94448,81.9810107967118,42340.5870214009,43671.3627869914,78.277393276499,70.2883631379999,37615.8165046465,37587.2546149398,5751.67548347536,6043.01804957514,-1.18031872727584,-3.39767077169786
51,3,0.933333333333333,3.95745,233.855822077178,41371.6124001461,43671.3627869914,75.4042614415013,70.2883631379999,37036.8128883299,37587.2546149398,5781.87888019729,6043.01804957514,-1.50586405409344,-3.39767077169786
52,4,0.932,3.97031,109.952912701908,39393.1441338473,43671.3627869914,71.5571054860874,70.2883631379999,35186.1963109524,37587.2546149398,5838.98277034753,6043.01804957514,-1.63884519331848,-3.39767077169786
53,5,0.930666666666667,3.98288,64.9556624531921,37414.6758675485,43671.3627869914,67.7099495306735,70.2883631379999,33335.5797335749,37587.2546149398,5896.08666049776,6043.01804957514,-1.77182633254352,-3.39767077169786
54,6,0.929333333333333,3.99577,43.8602174714805,34522.031472574,43671.3627869914,62.434547423235,70.2883631379999,30749.8105667371,37587.2546149398,5987.51720132655,6043.01804957514,-1.75079112746588,-3.39767077169786
55,7,0.928,4.00858,31.6682803172154,31629.3870775994,43671.3627869914,57.1591453157966,70.2883631379999,28164.0413998993,37587.2546149398,6078.94774215535,6043.01804957514,-1.72975592238825,-3.39767077169786
56,8,0.926666666666667,4.0215,17.2222307483911,28515.4730028196,43671.3627869914,49.8535460801018,70.2883631379999,25375.3871130995,37587.2546149398,6183.9643141212,6043.01804957514,-1.88425447926275,-3.39767077169786
57,9,0.925333333333333,4.03465,-6.73502908885068,25401.5589280397,43671.3627869914,42.5479468444071,70.2883631379999,22586.7328262996,37587.2546149398,6288.98088608705,6043.01804957514,-2.03875303613726,-3.39767077169786
58,10,0.924,4.04825,-16.8959104075286,23008.1410833086,43671.3627869914,34.224787781018,70.2883631379999,20260.1956559201,37587.2546149398,6358.98130954956,6043.01804957514,-2.3882583110592,-3.39767077169786
