index,dates,shiftFactor,population,storage_asis,observedInflow,observedInflow_fitted,storage,storage_fitted,outflow,outflow_fitted,waterSupply,waterSupply_fitted,elevation,elevation_fitted
1,1,1,3.30452,48.866912828858,32398.0784767216,36089.4225056909,45.8675633886432,65.2044755955997,28093.4579060798,29358.4517430982,4736.98900240969,5828.35518658866,-2.7112932850299,-1.52915498673454
2,2,0.998833333333333,3.30452,190.75107781869,33671.0226756229,36089.4225056907,51.6146897164484,65.2044755955999,29059.9298478197,29358.4517430982,4757.11545629366,5828.35518658864,-2.39570977622788,-1.52915498673455
3,3,0.997666666666667,3.31746,60.523388127216,34943.9668745241,36089.4225056907,57.3618160442537,65.2044755955999,30026.4017895596,29358.4517430982,4777.24191017764,5828.35518658864,-2.08012626742587,-1.52915498673455
4,4,0.9965,3.33033,50.0555533204064,36019.947498966,36089.4225056907,62.2700834318761,65.2044755955999,31016.1272265381,29358.4517430982,4802.58467669714,5828.35518658864,-1.81044855243399,-1.52915498673455
5,5,0.995333333333333,3.34343,40.1999718285494,37095.9281234079,36089.4225056907,67.1783508194984,65.2044755955999,32005.8526635167,29358.4517430982,4827.92744321664,5828.35518658864,-1.54077083744212,-1.52915498673455
6,6,0.994166666666667,3.35629,86.919882752571,37923.0087229249,36089.4225056907,71.0381678493519,65.2044755955999,32870.5342004372,29358.4517430982,4850.68227164526,5828.35518658864,-1.32829294817103,-1.52915498673455
7,7,0.993,3.3688,82.5010219818982,38750.0893224418,36089.4225056907,74.8979848792053,65.2044755955999,33735.2157373577,29358.4517430982,4873.43710007387,5828.35518658864,-1.11581505889995,-1.52915498673455
8,8,0.991833333333333,3.38159,81.9781640994447,39307.6180685798,36089.4225056907,78.1839732889816,65.2044755955999,34353.5947855632,29358.4517430982,4887.29577520324,5828.35518658864,-0.933223157291525,-1.52915498673455
9,9,0.990666666666667,3.39487,77.8355351765189,39865.1468147177,36089.4225056907,81.4699616987579,65.2044755955999,34971.9738337687,29358.4517430982,4901.15445033261,5828.35518658864,-0.750631255683101,-1.52915498673455
10,10,0.9895,3.4076,52.4116886030048,39310.106462193,36089.4225056907,82.1574133519684,65.2044755955999,34864.2228776688,29358.4517430982,4929.01240706217,5828.35518658864,-0.699989279788867,-1.52915498673455
11,11,0.988333333333333,3.42039,50.3245650478684,38755.0661096682,36089.4225056907,82.8448650051789,65.2044755955999,34756.4719215688,29358.4517430982,4956.87036379173,5828.35518658864,-0.649347303894634,-1.52915498673455
12,12,0.987166666666667,3.43377,126.095036919396,36699.065289335,36089.4225056907,78.1419489182569,65.2044755955999,33429.5076664792,29358.4517430982,4987.10616452335,5828.35518658864,-0.874551119477059,-1.52915498673455
13,1,0.986,3.44652,185.893037822106,34643.0644690017,36089.4225056907,73.4390328313349,65.2044755955999,32102.5434113895,29358.4517430982,5017.34196525498,5828.35518658864,-1.09975493505948,-1.52915498673455
14,2,0.984833333333333,3.45968,59.4283625723323,32834.2249391582,36089.4225056907,67.0216864232942,65.2044755955999,30463.6550085285,29358.4517430982,5037.28254143274,5828.35518658864,-1.40233478128684,-1.52915498673455
15,3,0.983666666666667,3.47249,50.9288486238965,31025.3854093148,36089.4225056907,60.6043400152535,65.2044755955999,28824.7666056675,29358.4517430982,5057.22311761049,5828.35518658864,-1.7049146275142,-1.52915498673455
16,4,0.9825,3.48513,50.4572808964102,29867.55706864,36089.4225056907,55.9809362334938,65.2044755955999,27065.0516904581,29358.4517430982,5098.28177930073,5828.35518658864,-1.89414531767878,-1.52915498673455
17,5,0.981333333333333,3.49809,72.9133809521012,28709.7287279653,36089.4225056907,51.357532451734,65.2044755955999,25305.3367752487,29358.4517430982,5139.34044099096,5828.35518658864,-2.08337600784336,-1.52915498673455
18,6,0.980166666666667,3.511,45.7240030346747,28592.2651131641,36089.4225056907,50.5756967457592,65.2044755955999,24244.5094840051,29358.4517430982,5212.34996271524,5828.35518658864,-2.08277375027047,-1.52915498673455
19,7,0.979,3.52438,21.0944714572691,28474.8014983628,36089.4225056907,49.7938610397844,65.2044755955999,23183.6821927614,29358.4517430982,5285.35948443951,5828.35518658864,-2.08217149269757,-1.52915498673455
20,8,0.977833333333333,3.53753,-12.3510420497381,29137.9104569169,36089.4225056907,50.7302480856956,65.2044755955999,23529.8939749416,29358.4517430982,5357.35473742627,5828.35518658864,-2.02100080865477,-1.52915498673455
21,9,0.976666666666667,3.5508,-27.9081991524178,29801.0194154711,36089.4225056907,51.6666351316068,65.2044755955999,23876.1057571217,29358.4517430982,5429.34999041302,5828.35518658864,-1.95983012461197,-1.52915498673455
22,10,0.9755,3.5636,51.923121017998,30470.2640151261,36089.4225056907,52.4580369197019,65.2044755955999,24649.6895683956,29358.4517430982,5452.50891343985,5828.35518658864,-1.93393897952243,-1.52915498673455
23,11,0.974333333333333,3.57635,43.4256124625291,31139.5086147812,36089.4225056907,53.249438707797,65.2044755955999,25423.2733796695,29358.4517430982,5475.66783646667,5828.35518658864,-1.90804783443289,-1.52915498673455
24,12,0.973166666666667,3.58917,50.7270517149034,31230.9420767423,36089.4225056907,53.780703280866,65.2044755955999,25522.4044191662,29358.4517430982,5435.12951274166,5828.35518658864,-1.9081851254546,-1.52915498673455
25,1,0.972,3.60172,187.577314204822,31322.3755387034,36089.4225056907,54.311967853935,65.2044755955999,25621.535458663,29358.4517430982,5394.59118901665,5828.35518658864,-1.90832241647631,-1.52915498673455
26,2,0.970833333333333,3.61464,73.0839988611474,30975.3683532066,36089.4225056907,55.2730600440613,65.2044755955999,25264.3861112132,29358.4517430982,5349.05501853968,5828.35518658864,-1.88503632841952,-1.52915498673455
27,3,0.969666666666667,3.62717,50.0389427899894,30628.3611677099,36089.4225056907,56.2341522341876,65.2044755955999,24907.2367637635,29358.4517430982,5303.51884806272,5828.35518658864,-1.86175024036273,-1.52915498673455
28,4,0.9685,3.64043,50.2629019701,29852.9036760504,36089.4225056907,56.3714125969364,65.2044755955999,24392.3682669163,29358.4517430982,5298.00203949377,5828.35518658864,-1.83906784772442,-1.52915498673455
29,5,0.967333333333333,3.65287,81.5876238270127,29077.4461843909,36089.4225056907,56.5086729596851,65.2044755955999,23877.4997700691,29358.4517430982,5292.48523092482,5828.35518658864,-1.81638545508611,-1.52915498673455
30,6,0.966166666666667,3.66619,65.6320882201303,28959.461197203,36089.4225056907,56.942322444908,65.2044755955999,23409.725202651,29358.4517430982,5336.68296537069,5828.35518658864,-1.76310455849388,-1.52915498673455
31,7,0.965,3.67918,42.540253549742,28841.476210015,36089.4225056907,57.375971930131,65.2044755955999,22941.9506352329,29358.4517430982,5380.88069981657,5828.35518658864,-1.70982366190166,-1.52915498673455
32,8,0.963833333333333,3.69248,7.93806664213532,30323.0048194156,36089.4225056907,60.5525641669558,65.2044755955999,23825.0708204044,29358.4517430982,5445.27444930531,5828.35518658864,-1.57410764728676,-1.52915498673455
33,9,0.962666666666667,3.70509,5.87139897029769,31804.5334288161,36089.4225056907,63.7291564037807,65.2044755955999,24708.1910055759,29358.4517430982,5509.66819879404,5828.35518658864,-1.43839163267187,-1.52915498673455
34,10,0.9615,3.71879,50.7829228015364,32948.160040322,36089.4225056907,65.618687514665,65.2044755955999,26424.2766170348,29358.4517430982,5548.75001416426,5828.35518658864,-1.389568397346,-1.52915498673455
35,11,0.960333333333333,3.73147,44.8251513386243,34091.786651828,36089.4225056907,67.5082186255493,65.2044755955999,28140.3622284937,29358.4517430982,5587.83182953447,5828.35518658864,-1.34074516202013,-1.52915498673455
36,12,0.959166666666667,3.74397,51.4441539430313,33976.3469931678,36089.4225056907,65.3926180178999,65.2044755955999,28836.3701381662,29358.4517430982,5565.16275512221,5828.35518658864,-1.47056702927614,-1.52915498673455
37,1,0.958,3.75718,51.4749033866112,33860.9073345075,36089.4225056907,63.2770174102505,65.2044755955999,29532.3780478386,29358.4517430982,5542.49368070995,5828.35518658864,-1.60038889653215,-1.52915498673455
38,2,0.956833333333333,3.77029,239.28420930772,33358.2818105123,36089.4225056907,60.6137793047882,65.2044755955999,29077.8982861874,29358.4517430982,5452.02391845214,5828.35518658864,-1.74577642521902,-1.52915498673455
39,3,0.955666666666667,3.78282,148.100300035588,32855.656286517,36089.4225056907,57.9505411993258,65.2044755955999,28623.4185245362,29358.4517430982,5361.55415619432,5828.35518658864,-1.89116395390588,-1.52915498673455
40,4,0.9545,3.79549,48.786262293621,32056.9783493237,36089.4225056907,56.1613586861115,65.2044755955999,27661.335613916,29358.4517430982,5270.69132570445,5828.35518658864,-1.96622383983585,-1.52915498673455
41,5,0.953333333333333,3.80792,38.2165129797501,31258.3004121305,36089.4225056907,54.3721761728972,65.2044755955999,26699.2527032958,29358.4517430982,5179.82849521458,5828.35518658864,-2.04128372576581,-1.52915498673455
42,6,0.952166666666667,3.82103,14.0008098826755,32125.3351812668,36089.4225056907,55.55000915695,65.2044755955999,26827.0238589482,29358.4517430982,5162.21137289169,5828.35518658864,-1.96895642760295,-1.52915498673455
43,7,0.951,3.83364,-10.5532867283219,32992.3699504032,36089.4225056907,56.7278421410028,65.2044755955999,26954.7950146005,29358.4517430982,5144.5942505688,5828.35518658864,-1.89662912944009,-1.52915498673455
44,8,0.949833333333333,3.8464,23.724029312717,34886.4572813087,36089.4225056907,60.7093562773409,65.2044755955999,28237.2436710058,29358.4517430982,5188.12863282637,5828.35518658864,-1.724146514549,-1.52915498673455
45,9,0.948666666666667,3.85947,4.44976251237411,36780.5446122142,36089.4225056907,64.6908704136789,65.2044755955999,29519.6923274111,29358.4517430982,5231.66301508393,5828.35518658864,-1.55166389965792,-1.52915498673455
46,10,0.9475,3.87255,-4.21962913988504,38883.7301800963,36089.4225056907,70.5394507893407,65.2044755955999,31169.8286683003,29358.4517430982,5289.94886985498,5828.35518658864,-1.33728975063552,-1.52915498673455
47,11,0.946333333333333,3.88577,10.0423192872082,40986.9157479785,36089.4225056907,76.3880311650025,65.2044755955999,32819.9650091895,29358.4517430982,5348.23472462603,5828.35518658864,-1.12291560161313,-1.52915498673455
48,12,0.945166666666667,3.89843,117.945523561765,43973.5498016844,36089.4225056907,82.5453699967448,65.2044755955999,35800.0970071205,29358.4517430982,5389.33856689409,5828.35518658864,-0.909330998796527,-1.52915498673455
49,1,0.944,3.91162,214.735729101262,46960.1838553903,36089.4225056907,88.7027088284872,65.2044755955999,38780.2290050514,29358.4517430982,5430.44240916215,5828.35518658864,-0.695746395979928,-1.52915498673455
50,2,0.942833333333333,3.92428,129.166063105861,52553.0019326939,36089.4225056907,94.5316474167618,65.2044755955999,44492.0369439885,29358.4517430982,5436.49365756126,5828.35518658864,-0.478212700555964,-1.52915498673455
51,3,0.941666666666667,3.93739,230.167844827834,58145.8200099975,36089.4225056907,100.360586005036,65.2044755955999,50203.8448829255,29358.4517430982,5442.54490596036,5828.35518658864,-0.260679005132,-1.52915498673455
52,4,0.9405,3.95015,113.273383604549,61826.5756662377,36089.4225056907,103.657280285026,65.2044755955999,54646.0752968849,29358.4517430982,5434.69846806196,5828.35518658864,-0.0994840754211181,-1.52915498673455
53,5,0.939333333333333,3.96329,86.3559496898502,65507.3313224779,36089.4225056907,106.953974565016,65.2044755955999,59088.3057108442,29358.4517430982,5426.85203016355,5828.35518658864,0.0617108542897638,-1.52915498673455
54,6,0.938166666666667,3.9763,69.4347735373606,64131.5891715134,36089.4225056907,104.186738791091,65.2044755955999,59225.5364992391,29358.4517430982,5444.21706972952,5828.35518658864,0.0222559382495621,-1.52915498673455
55,7,0.937,3.98873,62.0364021957007,62755.8470205489,36089.4225056907,101.419503017166,65.2044755955999,59362.767287634,29358.4517430982,5461.58210929548,5828.35518658864,-0.0171989777906396,-1.52915498673455
56,8,0.935833333333333,4.00168,122.825406376955,58874.9299584352,36089.4225056907,93.5256857086318,65.2044755955999,56313.948261332,29358.4517430982,5492.0135880677,5828.35518658864,-0.2665377001515,-1.52915498673455
57,9,0.934666666666667,4.01443,84.0854462410118,54994.0128963215,36089.4225056907,85.6318684000973,65.2044755955999,53265.12923503,29358.4517430982,5522.44506683992,5828.35518658864,-0.51587642251236,-1.52915498673455
58,10,0.9335,4.02763,50.3201529431568,51156.3721656113,36089.4225056907,77.0563978003617,65.2044755955999,49386.0473504483,29358.4517430982,5587.61976986534,5828.35518658864,-0.845099868165251,-1.52915498673455
59,11,0.932333333333333,4.04061,70.5166371708334,47318.7314349012,36089.4225056907,68.4809272006262,65.2044755955999,45506.9654658666,29358.4517430982,5652.79447289075,5828.35518658864,-1.17432331381814,-1.52915498673455
60,12,0.931166666666667,4.0536,49.8741409340607,43160.9019158975,36089.4225056907,61.5424835074043,65.2044755955999,40765.5289735727,29358.4517430982,5753.6314816286,5828.35518658864,-1.48660476498481,-1.52915498673455
61,1,0.93,4.06702,78.7937913624345,39003.0723968939,36089.4225056907,54.6040398141824,65.2044755955999,36024.0924812788,29358.4517430982,5854.46849036645,5828.35518658864,-1.79888621615148,-1.52915498673455
62,2,0.928833333333333,4.07987,51.5395466155906,33610.5493720923,36089.4225056907,49.7126263902555,65.2044755955999,30085.4177068633,29358.4517430982,5939.37506124925,5828.35518658864,-2.02774410684513,-1.52915498673455
63,3,0.927666666666667,4.093,50.5368426507341,28218.0263472908,36089.4225056907,44.8212129663286,65.2044755955999,24146.7429324478,29358.4517430982,6024.28163213206,5828.35518658864,-2.25660199753878,-1.52915498673455
64,4,0.9265,4.10646,46.5501911597829,25618.9920214809,36089.4225056907,43.1010372094858,65.2044755955999,20664.8415836463,29358.4517430982,6101.48500867132,5828.35518658864,-2.32357758432518,-1.52915498673455
65,5,0.925333333333333,4.11962,13.1980515035199,23019.957695671,36089.4225056907,41.3808614526431,65.2044755955999,17182.9402348447,29358.4517430982,6178.68838521058,5828.35518658864,-2.39055317111157,-1.52915498673455
66,6,0.924166666666667,4.13263,3.20077315172462,23370.7888949403,36089.4225056907,43.2073839414713,65.2044755955999,16654.7060327049,29358.4517430982,6256.18835385606,5828.35518658864,-2.29128804376289,-1.52915498673455
67,7,0.923,4.14582,78.4613767050983,23721.6200942096,36089.4225056907,45.0339064302996,65.2044755955999,16126.471830565,29358.4517430982,6333.68832250155,5828.35518658864,-2.1920229164142,-1.52915498673455
68,8,0.921833333333333,4.15853,52.0280525628325,27011.9637809782,36089.4225056907,51.3490618986926,65.2044755955999,18356.6043068503,29358.4517430982,6401.05162669451,5828.35518658864,-1.93732084043896,-1.52915498673455
69,9,0.920666666666667,4.1715,25.1883094419398,30302.3074677469,36089.4225056907,57.6642173670856,65.2044755955999,20586.7367831355,29358.4517430982,6468.41493088747,5828.35518658864,-1.68261876446371,-1.52915498673455
70,10,0.9195,4.18508,17.4074724609374,32903.9152017701,36089.4225056907,64.3080790978618,65.2044755955999,23481.6395948253,29358.4517430982,6470.78258541177,5828.35518658864,-1.44380281696334,-1.52915498673455
71,11,0.918333333333333,4.1981,35.7130962216855,35505.5229357933,36089.4225056907,70.9519408286381,65.2044755955999,26376.5424065152,29358.4517430982,6473.15023993606,5828.35518658864,-1.20498686946297,-1.52915498673455
72,12,0.917166666666667,4.21059,50.6104212945529,35694.0850646644,36089.4225056907,73.8115697920463,65.2044755955999,27510.4301841547,29358.4517430982,6412.79995893541,5828.35518658864,-1.129409271275,-1.52915498673455
73,1,0.916,4.22405,46.3545174685747,35882.6471935355,36089.4225056907,76.6711987554544,65.2044755955999,28644.3179617941,29358.4517430982,6352.44967793476,5828.35518658864,-1.05383167308702,-1.52915498673455
