para.numbp,para.fitp,para.pop.fitp,para.shif.fitp
1,88.86760147242555,5.77187,0.8425
2,80.03800891033417,7.99337,0.7125
3,69.42293476898433,10.07826,0.6125
4,58.5069921532308,12.92337,0.5008333333333334
1,86.20108939926901,5.70683,0.8466666666666667
2,72.60871254402448,8.93377,0.6658333333333333
3,51.032718083307685,12.92386,0.5008333333333334
1,86.07546867073681,5.00812,0.89
2,77.30486060801232,7.07603,0.765
3,68.73677495586197,12.92863,0.5008333333333334
1,87.40110540173909,5.85622,0.8383333333333334
2,81.05631363281333,7.55535,0.7383333333333333
3,62.91477948771314,9.79101,0.6266666666666667
4,51.64162837103144,12.93565,0.5008333333333334
1,85.62403924717322,5.06527,0.8866666666666667
2,73.6945337371252,8.01367,0.7108333333333333
3,56.066900411165406,10.32375,0.6008333333333333
4,51.38213986532247,12.91677,0.5008333333333334
1,88.10227192964254,4.84388,0.9008333333333334
2,78.98443394147134,8.04216,0.71
3,58.145358568591085,10.1382,0.61
4,67.08250752573552,12.92912,0.5008333333333334
1,91.02992201144983,5.91868,0.8341666666666667
2,73.74963119758034,7.95166,0.7150000000000001
3,66.84740822207544,10.33282,0.6008333333333333
4,52.30524242285679,12.93169,0.5008333333333334
1,86.136259627641,5.46838,0.8616666666666667
2,75.94178068531455,9.37405,0.6458333333333333
3,58.12860204591943,12.93237,0.5008333333333334
1,85.96670349593077,4.93585,0.895
2,75.30322156335008,6.65147,0.7891666666666667
3,70.63790130783252,10.333,0.6008333333333333
4,59.62775498156118,12.93165,0.5008333333333334
1,85.69343049556393,6.21762,0.815
2,76.2908575426364,8.13989,0.7041666666666666
3,68.84843344451055,10.25784,0.6041666666666667
4,60.69245127912351,12.91923,0.5008333333333334
