index,dates,shiftFactor,population,storage_asis,observedInflow,observedInflow_fitted,storage,storage_fitted,outflow,outflow_fitted,waterSupply,waterSupply_fitted,elevation,elevation_fitted
1,1,1,3.30723,49.4727413454087,7724.32873523476,33019.7953723669,6.99539333994234,60.7811197847407,8731.83686310473,26572.9939963181,4772.50186429779,6071.12787917399,-3.91896482999826,-1.64748564226903
2,2,0.9995,3.30723,52.5941700546321,9723.64080595025,33019.7953723669,13.3138466134327,60.7811197847403,9698.79194486132,26572.9939963179,4812.82733925194,6071.12787917392,-3.62805199746976,-1.64748564226905
3,3,0.999,3.32052,47.8149669973433,11722.9528766657,33019.7953723669,19.632299886923,60.7811197847403,10665.7470266179,26572.9939963179,4853.15281420609,6071.12787917392,-3.33713916494125,-1.64748564226905
4,4,0.9985,3.33362,47.8805331867828,13412.5349697243,33019.7953723669,25.0683410764956,60.7811197847403,11509.1265420356,26572.9939963179,4903.76256344855,6071.12787917392,-3.08679348168961,-1.64748564226905
5,5,0.998,3.34677,30.3012355945319,15102.1170627828,33019.7953723669,30.5043822660683,60.7811197847403,12352.5060574533,26572.9939963179,4954.37231269101,6071.12787917392,-2.83644779843798,-1.64748564226905
6,6,0.9975,3.35933,31.3748741514434,16642.4518009229,33019.7953723669,35.0668301679223,60.7811197847403,13102.9679957226,26572.9939963179,5005.41810658781,6071.12787917392,-2.62875992082844,-1.64748564226905
7,7,0.997,3.37246,26.2089477669378,18182.7865390629,33019.7953723669,39.6292780697763,60.7811197847403,13853.4299339919,26572.9939963179,5056.46390048461,6071.12787917392,-2.4210720432189,-1.64748564226905
8,8,0.9965,3.38544,15.3599161066902,19805.9382260971,33019.7953723669,43.7863831747669,60.7811197847403,14757.907640889,26572.9939963179,5099.05113299064,6071.12787917392,-2.23384536216252,-1.64748564226905
9,9,0.996,3.39818,89.3067797187704,21429.0899131313,33019.7953723669,47.9434882797574,60.7811197847403,15662.3853477861,26572.9939963179,5141.63836549668,6071.12787917392,-2.04661868110613,-1.64748564226905
10,10,0.9955,3.41112,53.0639127116839,22712.299167344,33019.7953723669,50.7564037057606,60.7811197847403,16861.3861614738,26572.9939963179,5183.24433931644,6071.12787917392,-1.92378702203953,-1.64748564226905
