index,dates,shiftFactor,population,storage_asis,observedInflow,observedInflow_fitted,storage,storage_fitted,outflow,outflow_fitted,waterSupply,waterSupply_fitted,elevation,elevation_fitted
1,1,1,3.31854,48.6085080587631,53069.6360680842,40489.8552358599,103.447040125696,75.9887751350256,44696.5861865468,34272.5497815453,4991.08003393595,6145.10876204492,-0.38245659290928,-1.12639998665923
2,2,0.999666666666667,3.31854,207.417884778265,50827.7982326089,40489.8552358601,99.1583188095013,75.9887751350252,43286.4934781665,34272.5497815452,4984.97972482194,6145.10876204494,-0.480527172584173,-1.12639998665923
3,3,0.999333333333333,3.33175,218.669199878062,48585.9603971335,40489.8552358601,94.8695974933067,75.9887751350252,41876.4007697863,34272.5497815452,4978.87941570792,6145.10876204494,-0.578597752259066,-1.12639998665923
4,4,0.999,3.34442,123.153083022435,46534.1374849713,40489.8552358601,90.3138817532968,75.9887751350252,40528.1349981193,34272.5497815452,4983.22267185653,6145.10876204494,-0.697138622828731,-1.12639998665923
5,5,0.998666666666667,3.35789,78.1662052610575,44482.3145728091,40489.8552358601,85.758166013287,75.9887751350252,39179.8692264523,34272.5497815452,4987.56592800514,6145.10876204494,-0.815679493398397,-1.12639998665923
6,6,0.998333333333333,3.37086,64.2937895685978,42543.0973594956,40489.8552358601,81.0035011405554,75.9887751350252,37908.7482055614,34272.5497815452,4993.43699951485,6145.10876204494,-0.951196268351797,-1.12639998665923
7,7,0.998,3.38355,41.6489588064513,40603.8801461822,40489.8552358601,76.2488362678238,75.9887751350252,36637.6271846705,34272.5497815452,4999.30807102455,6145.10876204494,-1.0867130433052,-1.12639998665923
8,8,0.997666666666667,3.39705,29.0886140462005,38302.782447992,40489.8552358601,70.8622048467517,75.9887751350252,35079.8584209394,34272.5497815452,4995.55124405973,6145.10876204494,-1.24750031697715,-1.12639998665923
9,9,0.997333333333333,3.41051,5.90532105582252,36001.6847498017,40489.8552358601,65.4755734256796,75.9887751350252,33522.0896572084,34272.5497815452,4991.79441709491,6145.10876204494,-1.4082875906491,-1.12639998665923
10,10,0.997,3.42348,56.6742902216038,34246.0253849259,40489.8552358601,59.4955023146021,75.9887751350252,31497.5420180871,34272.5497815452,5009.58804100783,6145.10876204494,-1.61449995619675,-1.12639998665923
11,11,0.996666666666667,3.43608,50.6201673151494,32490.3660200502,40489.8552358601,53.5154312035246,75.9887751350252,29472.9943789658,34272.5497815452,5027.38166492075,6145.10876204494,-1.82071232174439,-1.12639998665923
12,12,0.996333333333333,3.4486,49.8763031938307,33009.0940887971,40489.8552358601,53.2531021075972,75.9887751350252,28784.6858320841,34272.5497815452,5040.13785331871,6145.10876204494,-1.84579262723371,-1.12639998665923
13,1,0.996,3.46171,49.3910194195009,33527.822157544,40489.8552358601,52.9907730116698,75.9887751350252,28096.3772852024,34272.5497815452,5052.89404171666,6145.10876204494,-1.87087293272302,-1.12639998665923
