para.numbp,para.fitp,para.pop.fitp,para.shif.fitp
1,5903.845748639865,4.84797,0.9603333333333334
2,7290.756995996964,6.74029,0.9136666666666666
3,8855.25866621797,8.62502,0.8723333333333334
4,10446.916530887424,12.93214,0.8003333333333333
1,6145.108762044936,5.45147,0.9453333333333334
2,7943.063355617316,7.10809,0.9053333333333333
3,9424.423689325553,9.00343,0.8653333333333334
4,10594.783700603197,12.93725,0.8003333333333333
1,5814.303279628285,4.84991,0.9603333333333334
2,7779.674410957232,7.18175,0.9036666666666667
3,9327.838156357242,9.80055,0.8503333333333334
4,11482.43587355089,12.91834,0.8003333333333333
1,5830.8168621578825,4.96002,0.9573333333333334
2,7380.310089200774,6.8014,0.9123333333333333
3,9011.701695869146,9.05527,0.8643333333333334
4,10974.34061044257,12.92416,0.8003333333333333
1,5987.842141479405,4.84145,0.9603333333333334
2,7532.00127546872,6.57626,0.9173333333333333
3,9052.249522304059,9.68028,0.8523333333333334
4,11049.635852875217,12.91058,0.8003333333333333
1,5927.490899474313,4.97834,0.9566666666666667
2,7773.869792065393,7.18099,0.9033333333333333
3,9096.000000596761,9.24928,0.8603333333333334
4,10908.0576474502,12.91019,0.8003333333333333
1,6198.981217383207,5.31396,0.9486666666666667
2,7697.327364200552,7.09396,0.9056666666666667
3,9470.267149594396,9.47026,0.8566666666666667
4,11209.120261551,12.9316,0.8003333333333333
1,5921.26875749909,4.84348,0.9603333333333334
2,7386.785886323996,6.58806,0.917
3,9466.27924116018,10.25408,0.8416666666666667
4,11273.378949999058,12.92168,0.8003333333333333
1,5815.826629566111,4.84162,0.9603333333333334
2,7630.437625596257,6.99465,0.9076666666666667
3,9480.25109384831,10.31918,0.8403333333333334
4,11489.257510224219,12.91269,0.8003333333333333
1,5861.184281399825,4.83879,0.9603333333333334
2,7443.63495274681,6.59016,0.917
3,9249.814770216664,8.8290400000000009,0.8683333333333334
4,10717.423573110758,12.9202,0.8003333333333333
