index,dates,shiftFactor,population,storage_asis,observedInflow,observedInflow_fitted,storage,storage_fitted,outflow,outflow_fitted,waterSupply,waterSupply_fitted,elevation,elevation_fitted
1,1,1,3.309,53.2029246224446,47411.4777415504,37316.0341039708,89.7747561184121,68.4559869947553,40397.1655654176,30969.6151468257,4935.58205805735,5933.15002096387,-0.840716448933571,-1.41820256882962
2,2,0.999833333333333,3.309,52.3892996711778,45077.3626628517,37316.034103971,85.9678489592851,68.4559869947552,38762.1486003393,30969.6151468256,4994.08451418191,5933.15002096392,-0.942749558268013,-1.41820256882962
3,3,0.999666666666667,3.32169,222.204808440092,42743.2475841531,37316.034103971,82.1609418001582,68.4559869947552,37127.1316352611,30969.6151468256,5052.58697030647,5933.15002096392,-1.04478266760246,-1.41820256882962
4,4,0.9995,3.33514,220.673422781134,40570.5529182983,37316.034103971,77.7926994524359,68.4559869947552,35443.2579099241,30969.6151468256,5112.10308623251,5933.15002096392,-1.17619472356025,-1.41820256882962
5,5,0.999333333333333,3.34838,71.0295757332552,38397.8582524436,37316.034103971,73.4244571047135,68.4559869947552,33759.3841845871,30969.6151468256,5171.61920215855,5933.15002096392,-1.30760677951805,-1.41820256882962
6,6,0.999166666666667,3.36108,63.1317494022885,36542.0958494337,37316.034103971,69.0883868613162,68.4559869947552,32276.6499367616,30969.6151468256,5226.26201309471,5933.15002096392,-1.44526293494544,-1.41820256882962
7,7,0.999,3.37402,54.7720707780921,34686.3334464238,37316.034103971,64.7523166179188,68.4559869947552,30793.9156889361,30969.6151468256,5280.90482403087,5933.15002096392,-1.58291909037283,-1.41820256882962
8,8,0.998833333333333,3.38678,20.4880228993094,32459.3815017115,37316.034103971,59.924425204729,68.4559869947552,29224.6620442142,30969.6151468256,5329.88150024834,5933.15002096392,-1.73777798942512,-1.41820256882962
9,9,0.998666666666667,3.39994,-1.83042827183775,30232.4295569992,37316.034103971,55.0965337915392,68.4559869947552,27655.4083994923,30969.6151468256,5378.8581764658,5933.15002096392,-1.8926368884774,-1.41820256882962
10,10,0.9985,3.41268,-7.19241878745049,26694.2996414891,37316.034103971,46.026503322462,68.4559869947552,24724.8840040012,30969.6151468256,5428.11317845596,5933.15002096392,-2.21858131273097,-1.41820256882962
11,11,0.998333333333333,3.42557,11.6951535473232,23156.1697259791,37316.034103971,36.9564728533848,68.4559869947552,21794.3596085102,30969.6151468256,5477.36818044612,5933.15002096392,-2.54452573698454,-1.41820256882962
12,12,0.998166666666667,3.43865,48.9378240728036,23841.3125397071,37316.034103971,33.3549630247372,68.4559869947552,20750.6976944605,30969.6151468256,5490.45436709424,5933.15002096392,-2.69645396919179,-1.41820256882962
13,1,0.998,3.45168,49.2004227500671,24526.4553534351,37316.034103971,29.7534531960897,68.4559869947552,19707.0357804107,30969.6151468256,5503.54055374236,5933.15002096392,-2.84838220139904,-1.41820256882962
14,2,0.997833333333333,3.46476,48.368555044093,26204.1025314006,37316.034103971,32.6989508721226,68.4559869947552,20117.4236010043,30969.6151468256,5493.44683292685,5933.15002096392,-2.72839664851056,-1.41820256882962
15,3,0.997666666666667,3.47764,49.0766845824488,27881.749709366,37316.034103971,35.6444485481556,68.4559869947552,20527.8114215979,30969.6151468256,5483.35311211134,5933.15002096392,-2.60841109562207,-1.41820256882962
16,4,0.9975,3.4905,48.8666451622947,28644.3218523713,37316.034103971,41.2906522748412,68.4559869947552,20933.1618737497,30969.6151468256,5475.56798547811,5933.15002096392,-2.35867047190962,-1.41820256882962
17,5,0.997333333333333,3.50311,30.8152796286188,29406.8939953766,37316.034103971,46.9368560015268,68.4559869947552,21338.5123259015,30969.6151468256,5467.78285884488,5933.15002096392,-2.10892984819717,-1.41820256882962
18,6,0.997166666666667,3.51634,7.56601002065969,29062.8236069122,37316.034103971,51.069498888926,68.4559869947552,21551.1540373584,30969.6151468256,5464.41160937258,5933.15002096392,-1.92421564511242,-1.41820256882962
19,7,0.997,3.52925,82.8519098171551,28718.7532184479,37316.034103971,55.2021417763252,68.4559869947552,21763.7957488154,30969.6151468256,5461.04035990028,5933.15002096392,-1.73950144202767,-1.41820256882962
20,8,0.996833333333333,3.54208,72.0686783854051,27364.2327839748,37316.034103971,56.0799961738815,68.4559869947552,21120.3995437149,30969.6151468256,5468.95208371892,5933.15002096392,-1.69806379474785,-1.41820256882962
21,9,0.996666666666667,3.55514,71.3638865066627,26009.7123495017,37316.034103971,56.9578505714378,68.4559869947552,20477.0033386143,30969.6151468256,5476.86380753757,5933.15002096392,-1.65662614746803,-1.41820256882962
22,10,0.9965,3.56815,45.652151937428,24021.4039239004,37316.034103971,55.3795427318352,68.4559869947552,19015.8515923561,30969.6151468256,5449.93608085046,5933.15002096392,-1.72266035848996,-1.41820256882962
23,11,0.996333333333333,3.58083,51.8463166424216,22033.095498299,37316.034103971,53.8012348922325,68.4559869947552,17554.6998460978,30969.6151468256,5423.00835416335,5933.15002096392,-1.78869456951188,-1.41820256882962
24,12,0.996166666666667,3.59405,51.2651366933719,20628.0207989345,37316.034103971,51.0465348818902,68.4559869947552,16312.0573110151,30969.6151468256,5425.95402436034,5933.15002096392,-1.91165317956037,-1.41820256882962
25,1,0.996,3.60702,52.4272704451727,19222.9460995701,37316.034103971,48.2918348715478,68.4559869947552,15069.4147759324,30969.6151468256,5428.89969455732,5933.15002096392,-2.03461178960885,-1.41820256882962
26,2,0.995833333333333,3.61986,51.5218141278109,18849.4346883986,37316.034103971,45.7425126221475,68.4559869947552,14469.9433058554,30969.6151468256,5532.75149007336,5933.15002096392,-2.1458603656598,-1.41820256882962
27,3,0.995666666666667,3.63268,49.6427857413076,18475.9232772272,37316.034103971,43.1931903727473,68.4559869947552,13870.4718357784,30969.6151468256,5636.6032855894,5933.15002096392,-2.25710894171074,-1.41820256882962
28,4,0.9955,3.6457,48.3240695485042,18631.7782849426,37316.034103971,42.8543960804929,68.4559869947552,13336.6554722529,30969.6151468256,5726.55164450371,5933.15002096392,-2.26432496415056,-1.41820256882962
29,5,0.995333333333333,3.65839,54.7339160066298,18787.6332926581,37316.034103971,42.5156017882385,68.4559869947552,12802.8391087274,30969.6151468256,5816.50000341802,5933.15002096392,-2.27154098659038,-1.41820256882962
30,6,0.995166666666667,3.67141,40.351989663256,18608.989913462,37316.034103971,43.7109372209679,68.4559869947552,12401.5602312024,30969.6151468256,5869.98364979708,5933.15002096392,-2.21282614566939,-1.41820256882962
31,7,0.995,3.68431,29.0732731175361,18430.346534266,37316.034103971,44.9062726536973,68.4559869947552,12000.2813536774,30969.6151468256,5923.46729617614,5933.15002096392,-2.15411130474839,-1.41820256882962
32,8,0.994833333333333,3.69722,45.4661122922901,18076.2581849743,37316.034103971,44.6530220051429,68.4559869947552,12013.8794925093,30969.6151468256,5987.14764561807,5933.15002096392,-2.16103953096159,-1.41820256882962
33,9,0.994666666666667,3.7104,26.1817923623208,17722.1698356825,37316.034103971,44.3997713565885,68.4559869947552,12027.4776313412,30969.6151468256,6050.82799505999,5933.15002096392,-2.16796775717478,-1.41820256882962
34,10,0.9945,3.72329,14.0248818390264,17978.8166030961,37316.034103971,43.2102238120821,68.4559869947552,12345.7656124623,30969.6151468256,6054.9875081219,5933.15002096392,-2.22216614650179,-1.41820256882962
35,11,0.994333333333333,3.73651,43.932483004404,18235.4633705096,37316.034103971,42.0206762675757,68.4559869947552,12664.0535935835,30969.6151468256,6059.14702118382,5933.15002096392,-2.2763645358288,-1.41820256882962
36,12,0.994166666666667,3.74953,36.846269356529,19003.7743925343,37316.034103971,42.7322911610613,68.4559869947552,13014.5035166325,30969.6151468256,5917.19116590733,5933.15002096392,-2.262091001542,-1.41820256882962
37,1,0.994,3.76223,51.8904422943661,19772.085414559,37316.034103971,43.4439060545469,68.4559869947552,13364.9534396815,30969.6151468256,5775.23531063084,5933.15002096392,-2.2478174672552,-1.41820256882962
38,2,0.993833333333333,3.77482,47.4310890102686,20424.4043041913,37316.034103971,46.1596622052054,68.4559869947552,13844.1262256078,30969.6151468256,5592.24502576422,5933.15002096392,-2.14295352499646,-1.41820256882962
39,3,0.993666666666667,3.78755,47.3113176559245,21076.7231938235,37316.034103971,48.875418355864,68.4559869947552,14323.2990115342,30969.6151468256,5409.25474089761,5933.15002096392,-2.03808958273773,-1.41820256882962
40,4,0.9935,3.80055,46.8600484916015,22251.8136813377,37316.034103971,52.4893738776397,68.4559869947552,15341.3741107969,30969.6151468256,5361.15479899026,5933.15002096392,-1.87963318899515,-1.41820256882962
41,5,0.993333333333333,3.81345,86.2505498169535,23426.9041688519,37316.034103971,56.1033293994153,68.4559869947552,16359.4492100597,30969.6151468256,5313.05485708291,5933.15002096392,-1.72117679525257,-1.41820256882962
42,6,0.993166666666667,3.82612,86.5810724322232,26149.0500850899,37316.034103971,61.1000565038413,68.4559869947552,18695.0716505673,30969.6151468256,5318.74021176333,5933.15002096392,-1.51511453776937,-1.41820256882962
43,7,0.993,3.83918,81.3330011853757,28871.1960013279,37316.034103971,66.0967836082673,68.4559869947552,21030.694091075,30969.6151468256,5324.42556644375,5933.15002096392,-1.30905228028617,-1.41820256882962
44,8,0.992833333333333,3.8521,57.6848100714613,32631.8971000567,37316.034103971,73.4042056326032,68.4559869947552,24327.6520581358,30969.6151468256,5356.58623200914,5933.15002096392,-1.04887613883932,-1.41820256882962
45,9,0.992666666666667,3.86512,40.1542719146446,36392.5981987855,37316.034103971,80.7116276569391,68.4559869947552,27624.6100251966,30969.6151468256,5388.74689757453,5933.15002096392,-0.788699997392463,-1.41820256882962
46,10,0.9925,3.87785,28.7802882403382,38408.4348938397,37316.034103971,85.8274747261716,68.4559869947552,30389.9629636573,30969.6151468256,5453.7963591017,5933.15002096392,-0.629513345176749,-1.41820256882962
