index,dates,shiftFactor,population,storage_asis,observedInflow,observedInflow_fitted,storage,storage_fitted,outflow,outflow_fitted,waterSupply,waterSupply_fitted,elevation,elevation_fitted
1,1,1,3.30916,194.395851398023,39941.3337931476,44538.7466862757,53.8423964762894,83.6314717019509,37124.7485322683,38928.6909370977,4586.97876005404,5927.49089947426,-2.11976451760269,-0.802839434285113
2,2,0.999666666666667,3.30916,89.8454249756508,44861.8935996486,44538.7466862753,60.4957014976662,83.6314717019512,41332.2090803291,38928.6909370974,4647.71903314448,5927.49089947431,-1.82035999720513,-0.802839434285111
3,3,0.999333333333333,3.32187,70.9397956111701,49782.4534061495,44538.7466862753,67.149006519043,83.6314717019512,45539.6696283899,38928.6909370974,4708.45930623492,5927.49089947431,-1.52095547680756,-0.802839434285111
4,4,0.999,3.33486,50.2227048967244,53737.0175475446,44538.7466862753,73.4223767670501,83.6314717019512,48980.666182344,38928.6909370974,4774.19450730402,5927.49089947431,-1.24657947873097,-0.802839434285111
5,5,0.998666666666667,3.34827,41.1515597965571,57691.5816889397,44538.7466862753,79.6957470150572,83.6314717019512,52421.6627362982,38928.6909370974,4839.92970837312,5927.49089947431,-0.972203480654373,-0.802839434285111
6,6,0.998333333333333,3.36108,89.1921207537438,60703.9876692151,44538.7466862753,85.4847698277726,83.6314717019512,54934.5990310575,38928.6909370974,4908.40533896516,5927.49089947431,-0.728390491604328,-0.802839434285111
7,7,0.998,3.37408,71.0019859424288,63716.3936494904,44538.7466862753,91.273792640488,83.6314717019512,57447.5353258168,38928.6909370974,4976.88096955721,5927.49089947431,-0.484577502554284,-0.802839434285111
8,8,0.997666666666667,3.38744,157.00657852138,67108.1875675026,44538.7466862753,97.7842954055772,83.6314717019512,60049.9804467146,38928.6909370974,5043.83491833885,5927.49089947431,-0.221653608324353,-0.802839434285111
9,9,0.997333333333333,3.39988,75.5454286914657,70499.9814855147,44538.7466862753,104.294798170666,83.6314717019512,62652.4255676124,38928.6909370974,5110.78886712049,5927.49089947431,0.0412702859055788,-0.802839434285111
10,10,0.997,3.41254,49.5946278345248,72701.5199635752,44538.7466862753,111.493387475612,83.6314717019512,65015.4856480543,38928.6909370974,5220.9936193178,5927.49089947431,0.302682488049483,-0.802839434285111
11,11,0.996666666666667,3.42567,49.0749802812549,74903.0584416357,44538.7466862753,118.691976780557,83.6314717019511,67378.5457284961,38928.6909370974,5331.19837151511,5927.49089947431,0.564094690193388,-0.802839434285111
