observedStorage observedOutflow observedWaterSupply elevationEnd observedInflow storage outflow  totalWaterSupply  waterSupply elevation  totalIndoor  totalOutdoor  numOfHouseholds  population shiftFactor inflow deficit
271043.0488578756 0.0 0.0 0.0 145728.95885787558 181100.02840406782 85289.25619834714  4653.764255460797  4653.764255460797 255.15956124773342  9.349810056879312E8  6.875925484085819E7  124159.0  331726.0 1.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
292546.489240805 0.0 0.0 0.0 21503.440382929395 142273.34187456497 55537.19008264461  4792.936829787898  4792.936829787898 252.3457879338229  8.444989728791482E8  1.8925851850704733E8  124159.0  331726.0 0.9996666666666667 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
323845.024879688 0.0 0.0 0.0 31298.535638883008 109326.00844650721 59504.13223140493  4741.736835535986  4741.736835535986 249.59640048520367  9.37647398625409E8  8.506709772490354E7  124666.0  333021.0 0.9993333333333333 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
344600.5971452014 0.0 0.0 0.0 20755.5722655134 109801.0135559817 15867.768595041325  4412.798560997554  4412.798560997554 249.64032956219194  9.099810374583806E8  4.1786893646979295E7  125174.0  334321.0 0.999 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
362965.4068087827 0.0 0.0 0.0 18364.809663581324 116982.42325606637 6148.760330578512  5034.639632918152  5034.639632918152 250.28293790972316  9.430218310120636E8  1.4286697198938996E8  125681.0  335639.0 0.9986666666666667 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
364856.9230944159 0.0 0.0 0.0 1891.5162856331813 108547.30215231754 5950.413223140496  4376.224166241521  4376.224166241521 249.5243847361803  9.152826135648623E8  2.859682330051476E7  126189.0  336992.0 0.9983333333333333 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
380998.82943966135 0.0 0.0 0.0 16141.906345245401 112659.40329150646 6148.760330578512  5881.044875477965  5881.044875477965 249.90467708235516  9.483822873139853E8  3.200621785977789E8  126696.0  338256.0 0.998 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
398955.91781959817 0.0 0.0 0.0 17957.0883799368 119051.62151050045 6148.760330578512  5416.109830364289  5416.109830364289 250.4611941342609  9.510627421170553E8  2.1710289622604248E8  127204.0  339560.0 0.9976666666666667 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
448930.06938565447 0.0 0.0 0.0 49974.1515660563 122682.69141543617 41652.89256198347  4690.189099137105  4690.189099137105 250.774001672591  9.230229454424319E8  8.857355362179896E7  127711.0  340887.0 0.9973333333333333 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
484946.13422095735 0.0 0.0 0.0 36016.064835302896 107772.39387084455 45619.834710743795  5306.527669150799  5306.527669150799 249.4527202322061  9.565101610560243E8  1.8802041091930765E8  128219.0  342214.0 0.997 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
501415.6030929502 0.0 0.0 0.0 16469.468871992813 109300.96908545247 9917.355371900827  5023.538285484041  5023.538285484041 249.59408481322967  9.282789990892605E8  1.5521542620744064E8  128726.0  343532.0 0.9966666666666667 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
553878.0838146631 0.0 0.0 0.0 52462.48072171297 108711.9696658882 47603.30578512396  5448.174356153364  5448.174356153364 249.5396133973817  9.619879988906347E8  2.130934292739698E8  129234.0  344880.0 0.9963333333333333 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
572170.6005180111 0.0 0.0 0.0 18292.516703348054 108470.34837139139 13884.297520661159  4649.840477183678  4649.840477183678 249.5172679525933  9.646922231470089E8  3.8201743067053325E7  129741.0  346201.0 0.996 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
