observedStorage observedOutflow observedWaterSupply elevationEnd observedInflow storage outflow  totalWaterSupply  waterSupply elevation  totalIndoor  totalOutdoor  numOfHouseholds  population shiftFactor inflow deficit
161568.74517358615 0.0 0.0 0.0 36254.65517358616 109226.73387502499 47603.30578512396  4738.705513437302  4738.705513437302 249.5872194465019  9.337501474174101E8  8.831054271012865E7  124159.0  331101.0 1.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
212789.124863656 0.0 0.0 0.0 51220.379690069836 110243.13116045896 45619.834710743795  4584.147693892169  4584.147693892169 249.6812171608674  8.433872299251213E8  1.4533788548413953E8  124159.0  331101.0 0.9996666666666667 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
220201.9417044014 0.0 0.0 0.0 7412.8168407454 109043.04720957097 3966.9421487603304  4645.958642873061  4645.958642873061 249.57023186993166  9.36398844601345E8  6.565787391989293E7  124666.0  332390.0 0.9993333333333333 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
239462.71829773427 0.0 0.0 0.0 19260.776593332866 109810.01373345312 13884.297520661159  4609.512548789529  4609.512548789529 249.6411619100576  9.087931521379021E8  8.540274448429862E7  125174.0  333699.0 0.999 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
258801.36830681685 0.0 0.0 0.0 19338.65000908256 118540.7114718584 6148.760330578512  4459.191940098755  4459.191940098755 250.41718051962943  9.417572184137067E8  2.001700004708266E7  125681.0  335003.0 0.9986666666666667 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
258786.03492400103 0.0 0.0 0.0 -15.333382815813525 108261.78576277834 5950.413223140496  4313.179103123766  4313.179103123766 249.49797981714403  9.139612187888237E8  1.6320436881962454E7  126189.0  336307.0 0.9983333333333333 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
258869.96877690076 0.0 0.0 0.0 83.93385289973705 93875.72996940224 6148.760330578512  8321.229315697312  8321.229315697312 248.109129355131  9.470322177475919E8  8.477198201207318E8  126696.0  337579.0 0.998 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
264227.0783184004 0.0 0.0 0.0 5357.109541499692 88568.6580523414 6148.760330578512  4515.421127982009  4515.421127982009 247.54886264535054  9.496952002714919E8  2.4206727416158E7  127204.0  338874.0 0.9976666666666667 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
267670.2848987746 0.0 0.0 0.0 3443.2065803741593 80976.66435330044 5950.413223140496  5084.787056274624  5084.787056274624 246.70858185546413  9.216642558818219E8  1.7504051995767072E8  127711.0  340183.0 0.9973333333333333 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
267687.406772472 0.0 0.0 0.0 17.121873697436346 72634.20156070503 3689.2561983471073  4670.328467945744  4670.328467945744 245.70416526688484  9.550566091070476E8  5.225627909252442E7  128219.0  341485.0 0.997 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
284398.27337827196 0.0 0.0 0.0 16710.866605799907 81354.28929838055 3570.2479338842977  4420.5309342400915  4420.5309342400915 246.75300309356317  9.268131308325746E8  2.662254575913395E7  128726.0  342779.0 0.9966666666666667 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
293849.22708609205 0.0 0.0 0.0 9450.953707820116 81872.34995671913 3689.2561983471073  5243.636851134425  5243.636851134425 246.81394423676264  9.60297546895937E8  1.7066851201108727E8  129234.0  344043.0 0.9963333333333333 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
329822.21410328784 0.0 0.0 0.0 35972.98701719579 109120.87640560974 3966.9421487603304  4757.5184195448355  4757.5184195448355 249.57742961302228  9.629401801141584E8  6.3178143842193514E7  129741.0  345330.0 0.996 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
521282.2106295616 0.0 0.0 0.0 191459.99652627378 200901.38816276015 95206.61157024797  4472.8731988756435  4472.8731988756435 256.4798105041028  8.721634455283017E8  9.25615949982432E7  130249.0  346629.0 0.9956666666666667 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
637758.3889282269 0.0 0.0 0.0 116476.17829866521 202259.88736246372 109090.9090909091  6026.770008052802  6026.770008052802 256.5679160362192  9.681757860801191E8  3.3169918952366674E8  130756.0  347881.0 0.9953333333333333 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
659706.7835446185 0.0 0.0 0.0 21948.39461639161 160129.6441780955 59504.13223140493  4574.505569355156  4574.505569355156 253.67614538520678  9.395070489335668E8  4.7138419104230836E7  131264.0  349169.0 0.995 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
714069.6334246733 0.0 0.0 0.0 54362.84988005486 125744.44964175917 83305.78512396694  5442.259292424263  5442.259292424263 251.0346812508469  9.73367595083436E8  2.0043805131031993E8  131771.0  350413.0 0.9946666666666667 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
713961.6793376629 0.0 0.0 0.0 -107.95408701049732 115195.0517202935 5950.413223140496  4491.03061131468  4491.03061131468 250.12896034806113  9.445301709543262E8  2.411112421787507E7  132279.0  351704.0 0.9943333333333333 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
728625.2184078448 0.0 0.0 0.0 14663.53907018192 118510.91130959468 6148.760330578512  5198.919150302232  5198.919150302232 250.4146133106129  9.787443924290465E8  1.425767953103084E8  132786.0  353037.0 0.994 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
735927.398604891 0.0 0.0 0.0 7302.180197046285 114433.56042275904 6148.760330578512  5230.770753303405  5230.770753303405 250.06335978831487  9.814096270534046E8  1.4678142656998143E8  133294.0  354338.0 0.9936666666666667 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
738328.6317637056 0.0 0.0 0.0 2401.2331588146308 106263.69741571152 5950.413223140496  4620.682942721658  4620.682942721658 249.3131940641553  9.523848724254968E8  4.422029409105849E7  133801.0  355661.0 0.9933333333333333 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
743516.2243406095 0.0 0.0 0.0 5187.592576903815 102044.57095620615 3689.2561983471073  5717.462838062073  5717.462838062073 248.91824593464798  9.868249608732414E8  2.4633755523336035E8  134309.0  356974.0 0.993 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
751832.5193896608 0.0 0.0 0.0 8316.295049051332 102111.52960500217 3570.2479338842977  4679.088466371013  4679.088466371013 248.92487813044792  9.575368117063041E8  5.1665463796406105E7  134816.0  358257.0 0.9926666666666667 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
805563.3796696092 0.0 0.0 0.0 53730.86027994851 108459.66807394374 41652.89256198347  5729.829249023547  5729.829249023547 249.51628022509422  9.920989487199465E8  2.4373079844557777E8  135324.0  359548.0 0.9923333333333333 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
914446.2912708933 0.0 0.0 0.0 108882.911601284 150920.07908731594 61487.603305785095  4934.897282126987  4934.897282126987 253.00337417541937  9.948448976937007E8  6.95311238970613E7  135831.0  360883.0 0.992 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
1091489.0752784465 0.0 0.0 0.0 177042.7840075533 216069.44508389162 107107.4380165289  4785.97999444896  4785.97999444896 257.44469205902925  9.009933686481209E8  1.3126364799704452E8  136339.0  362191.0 0.9916666666666667 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
1116576.0700019156 0.0 0.0 0.0 25086.99472346894 164607.84526138095 71404.95867768592  5143.635868293872  5143.635868293872 254.00283040015387  1.0000991329628971E9  1.0929836185879585E8  136846.0  363444.0 0.9913333333333333 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
1125312.7514324244 0.0 0.0 0.0 8736.681430508783 108962.17839347372 59504.13223140493  4878.216067011232  4878.216067011232 249.56275301891  9.705926685128956E8  8.155814902443396E7  137354.0  364832.0 0.991 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
1121831.5740610627 0.0 0.0 0.0 -3481.1773713617663 94373.15885248763 6148.760330578512  4959.081839045801  4959.081839045801 248.15839925242548  1.005601946970591E9  6.3990285009030856E7  137861.0  366130.0 0.9906666666666667 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
