observedStorage observedOutflow observedWaterSupply elevationEnd observedInflow storage outflow  totalWaterSupply  waterSupply elevation  totalIndoor  totalOutdoor  numOfHouseholds  population shiftFactor inflow deficit
271390.35774451896 0.0 0.0 0.0 146076.26774451896 181109.68585031407 85289.25619834714  4991.415695857924  4991.415695857924 255.1602159898518  9.33587486445657E8  1.429786256187982E8  124159.0  331271.0 1.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
321650.7528150244 0.0 0.0 0.0 50260.39507050544 167304.9187482223 59504.13223140493  4561.029941192521  4561.029941192521 254.19312698428155  8.432403103377343E8  1.4049868677167374E8  124159.0  331271.0 0.9996666666666667 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
405019.6938928314 0.0 0.0 0.0 83368.94107780697 169416.4940634768 75371.90082644626  5885.464936106375  5885.464936106375 254.342112754073  9.362858232935135E8  3.3311197685419166E8  124666.0  332584.0 0.9993333333333333 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
414057.02332361374 0.0 0.0 0.0 9037.32943078237 113573.39982205856 59504.13223140493  5376.291440795856  5376.291440795856 249.98920464459988  9.086840307760491E8  2.5089343710269666E8  125174.0  333894.0 0.999 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
414375.5921155197 0.0 0.0 0.0 318.568791905913 100752.6886715799 6148.760330578512  6990.519611806055  6990.519611806055 248.79028612040213  9.415983750095206E8  5.661415084947032E8  125681.0  335173.0 0.9986666666666667 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
413481.68667033396 0.0 0.0 0.0 -893.9054451857501 89528.81305070478 5950.413223140496  4379.556952548875  4379.556952548875 247.652060732019  9.137652027918559E8  3.083306115913575E7  126189.0  336450.0 0.9983333333333333 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
438212.4442705961 0.0 0.0 0.0 24730.7576002621 103632.68153101654 6148.760330578512  4478.128789371804  4478.128789371804 249.0698743670597  9.469233153358597E8  1.8935269453122713E7  126696.0  337769.0 0.998 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
450824.8847159882 0.0 0.0 0.0 12612.440445392112 104798.55813852063 6148.760330578512  5297.803507309502  5297.803507309502 249.17769611934898  9.495076340485551E8  1.9314127998170424E8  127204.0  339026.0 0.9976666666666667 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
470325.37550741143 0.0 0.0 0.0 19500.490791423217 113346.66361745665 5950.413223140496  5001.972089346701  5001.972089346701 249.96823579186687  9.215006582458766E8  1.573422939340521E8  127711.0  340349.0 0.9973333333333333 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
475686.969799308 0.0 0.0 0.0 5361.594291896544 110265.47898397647 3966.9421487603304  4475.83677661639  4475.83677661639 249.68328391602483  9.548911344627352E8  1.0473100945386773E7  128219.0  341658.0 0.997 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
530184.1142892708 0.0 0.0 0.0 54497.144489962826 108195.60920531083 51570.24793388428  4996.766334744302  4996.766334744302 249.49185972489695  9.266831260998122E8  1.5103703059794658E8  128726.0  342965.0 0.9966666666666667 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
662080.6918309884 0.0 0.0 0.0 131896.57754171756 165326.54810329783 69421.48760330575  5344.151040425004  5344.151040425004 254.0535396954278  9.602011780460528E8  1.9244413511643615E8  129234.0  344247.0 0.9963333333333333 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
795374.1609367229 0.0 0.0 0.0 133293.4691057345 194732.13994898042 99173.55371900833  4714.323541043838  4714.323541043838 256.07970360911736  9.628126994850684E8  5.398920098723396E7  129741.0  345523.0 0.996 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
845994.8772778644 0.0 0.0 0.0 50620.716341141444 172968.18649015983 67438.01652892558  4946.653271036583  4946.653271036583 254.59270842377478  8.720795697764118E8  1.9483202489385357E8  130249.0  346843.0 0.9956666666666667 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
849936.3054506028 0.0 0.0 0.0 3941.428172738463 110313.9173950449 61487.603305785095  5108.093962068467  5108.093962068467 249.68776356192038  9.681441392742751E8  1.3358755207245725E8  130756.0  348125.0 0.9953333333333333 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
869120.5942665124 0.0 0.0 0.0 19184.2888159096 107781.01518389212 15867.768595041325  5849.422432021028  5849.422432021028 249.45351754220772  9.393888859445384E8  3.22235140017007E8  131264.0  349369.0 0.995 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
872557.6826161357 0.0 0.0 0.0 3437.0883496232004 100516.24983545284 6148.760330578512  4553.093367483957  4553.093367483957 248.76686705977147  9.733762363486185E8  8650972.59936571  131771.0  350671.0 0.9946666666666667 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
883342.0986465202 0.0 0.0 0.0 10784.416030384455 100835.89947195404 5950.413223140496  4514.353170742762  4514.353170742762 248.79852807764996  9.446428963567221E8  2.9028690553075433E7  132279.0  352011.0 0.9943333333333333 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
885839.7555978658 0.0 0.0 0.0 2497.6569513456775 92542.92358429481 6148.760330578512  4641.872508426383  4641.872508426383 247.97601930183737  9.787523083837856E8  2.2423098272809796E7  132786.0  353289.0 0.994 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
910127.3644995544 0.0 0.0 0.0 24287.608901688604 105153.53744346478 6148.760330578512  5528.234711940123  5528.234711940123 249.2105250571964  9.813561691042902E8  2.1099295848735455E8  133294.0  354562.0 0.9936666666666667 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
919068.806498227 0.0 0.0 0.0 8941.44199867261 102609.76562987431 5950.413223140496  5534.800589122594  5534.800589122594 248.97422797443286  9.522468485698149E8  2.415184305325213E8  133801.0  355841.0 0.9933333333333333 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
928461.3033849509 0.0 0.0 0.0 9392.496886723922 103446.13825886544 3689.2561983471073  4866.86805938568  4866.86805938568 249.05262260786697  9.866597437225453E8  6.304349557734085E7  134309.0  357144.0 0.993 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
1000845.8334152413 0.0 0.0 0.0 72384.53003029052 111641.33496577859 59504.13223140493  4685.201091972602  4685.201091972602 249.81052482805683  9.573965182266952E8  5.312414988878912E7  134816.0  358436.0 0.9926666666666667 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
1010485.8217720105 0.0 0.0 0.0 9639.98835676922 108476.35407582564 7933.884297520661  4871.084949201483  4871.084949201483 249.51782336778192  9.919956049283226E8  5.861714801274153E7  135324.0  359746.0 0.9923333333333333 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
1030626.5376276853 0.0 0.0 0.0 20140.715855674796 109953.52418676401 13884.297520661159  4779.248224075246  4779.248224075246 249.65443393940294  9.946666135063666E8  3.613847120284831E7  135831.0  361048.0 0.992 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
1214719.3540137894 0.0 0.0 0.0 184092.8163861041 197570.80405871684 91239.66942148766  5235.867092663859  5235.867092663859 256.2638053089511  9.00791528337716E8  2.2849872170285565E8  136339.0  362335.0 0.9916666666666667 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
1223959.1139816747 0.0 0.0 0.0 9239.759967885098 139577.0821472751 61487.603305785095  5745.878573542021  5745.878573542021 252.14056189277477  9.999358519912659E8  2.393554699947515E8  136846.0  363618.0 0.9913333333333333 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
1223978.503320782 0.0 0.0 0.0 19.38933910726115 108731.24590160156 25785.123966942156  5080.101617838656  5080.101617838656 249.54139608819028  9.701583409519106E8  1.2553586302683845E8  137354.0  364865.0 0.991 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
1249459.853078687 0.0 0.0 0.0 25481.349757905136 123426.67478764577 5950.413223140496  4835.507648720448  4835.507648720448 250.83809396861182  1.0051571972637221E9  3.778211824132402E7  137861.0  366157.0 0.9906666666666667 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
1251131.7544624656 0.0 0.0 0.0 1671.9013837784944 113834.1267222383 5950.413223140496  5314.03622604546  5314.03622604546 250.0117200828944  9.752667823750993E8  1.7088326158718112E8  138369.0  367431.0 0.9903333333333333 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
1252279.3654541774 0.0 0.0 0.0 1147.6109917116205 101840.11307910731 6148.760330578512  6992.864304264099  6992.864304264099 248.89799456013344  1.0102930731949065E9  4.979525218336013E8  138876.0  368656.0 0.99 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
