observedStorage observedOutflow observedWaterSupply elevationEnd observedInflow storage outflow  totalWaterSupply  waterSupply elevation  totalIndoor  totalOutdoor  numOfHouseholds  population shiftFactor inflow deficit
153517.90044754779 0.0 0.0 0.0 28203.810447547792 109515.53926852247 39669.42148760331  4332.93969142209  4332.93969142209 249.61392853680962  9.338844887297146E8  659200.2021526902  124159.0  331078.0 1.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
172602.90891978348 0.0 0.0 0.0 19085.00847223569 110037.9676795311 13884.297520661159  4678.282540565886  4678.282540565886 249.66224338107196  8.435085704652812E8  1.6551988012328348E8  124159.0  331078.0 0.9996666666666667 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
215347.8963307718 0.0 0.0 0.0 42744.98741098832 108304.98196260228 39669.42148760331  4808.551640313885  4808.551640313885 249.50197465667273  9.365516162238796E8  1.0057373247621858E8  124666.0  332379.0 0.9993333333333333 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
216098.30993814295 0.0 0.0 0.0 750.4136073711429 100956.79343514633 3570.2479338842977  4528.354200942793  4528.354200942793 248.81050251932908  9.088374976774569E8  6.785388072372359E7  125174.0  333638.0 0.999 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
228962.80529653552 0.0 0.0 0.0 12864.49535839256 102812.63013314063 6148.760330578512  4859.898329819764  4859.898329819764 248.99403497023405  9.418840662251574E8  1.0631591725785244E8  125681.0  334979.0 0.9986666666666667 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
228307.69407286026 0.0 0.0 0.0 -655.111223675248 91353.36911498397 5950.413223140496  4853.736571340905  4853.736571340905 247.84816521012294  9.140647226104709E8  1.3280627110872795E8  126189.0  336267.0 0.9983333333333333 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
228141.11389875668 0.0 0.0 0.0 -166.580174103591 80603.4468710968 6148.760330578512  4434.581739205046  4434.581739205046 246.66467908141357  9.472157552327383E8  9250448.448786369  126696.0  337572.0 0.998 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
226897.67735874394 0.0 0.0 0.0 -1243.4365400127433 68785.16045493318 6148.760330578512  4426.089545572365  4426.089545572365 245.22164561163572  9.498164192857771E8  4818158.16993908  127204.0  338843.0 0.9976666666666667 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
229251.90785094563 0.0 0.0 0.0 2354.2304922017042 60737.1393355881 5950.413223140496  4451.838388406291  4451.838388406291 244.1153017699381  9.217702830250175E8  3.841789551508431E7  127711.0  340148.0 0.9973333333333333 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
234583.75456765373 0.0 0.0 0.0 5331.846716708106 57574.67541488614 3689.2561983471073  4805.054439062966  4805.054439062966 243.6396049013844  9.551055524095827E8  8.126550761118878E7  128219.0  341418.0 0.997 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
267043.19356022024 0.0 0.0 0.0 32459.438992566542 81835.67577070855 3570.2479338842977  4628.19070285983  4628.19070285983 246.80963013418523  9.269606311028508E8  7.126383555419588E7  128726.0  342759.0 0.9966666666666667 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
380105.5097182047 0.0 0.0 0.0 113062.31615798443 128387.71563087938 61487.603305785095  5022.672992028773  5022.672992028773 251.2476932573841  9.605174688411756E8  1.2279032691811903E8  129234.0  344053.0 0.9963333333333333 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
489978.4976799426 0.0 0.0 0.0 109872.9879617379 163777.1755172623 69421.48760330575  5062.040472049429  5062.040472049429 253.94260249231223  9.631482524329585E8  1.2865046003079136E8  129741.0  345330.0 0.996 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
544062.7765617048 0.0 0.0 0.0 54084.278881762264 158090.02848415374 55537.19008264461  4234.235832226479  4234.235832226479 253.52714869487573  8.723251121104282E8  4.092978093489266E7  130249.0  346620.0 0.9956666666666667 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
629883.7374399863 0.0 0.0 0.0 85820.9608782815 166518.8754280199 71404.95867768592  5987.155256729613  5987.155256729613 254.13766636760175  9.685066196496259E8  3.2282410690602666E8  130756.0  347944.0 0.9953333333333333 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
639076.4042894238 0.0 0.0 0.0 9192.666849437564 111429.72936646358 59504.13223140493  4777.680679589128  4777.680679589128 249.7909552729551  9.397929359387383E8  9.067405525532694E7  131264.0  349218.0 0.995 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
659245.632571362 0.0 0.0 0.0 20169.22828193817 120782.00097828422 5950.413223140496  4866.543446977036  4866.543446977036 250.6102619726296  9.736505992302327E8  7.598262651892646E7  131771.0  350448.0 0.9946666666666667 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
688201.9828252645 0.0 0.0 0.0 28956.350253902492 121527.87088011268 23801.652892561982  4408.827459512058  4408.827459512058 250.67451678843148  9.448195449246712E8  6091885.02982456  132279.0  351747.0 0.9943333333333333 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
