observedStorage observedOutflow observedWaterSupply elevationEnd observedInflow storage outflow totalWaterSupply waterSupply elevation totalIndoor totalOutdoor numOfHouseholds population shiftFactor inflow deficit reliability resilience sumDeficit nonzerodeficit maxDeficit averageDemand sustainabilityindex
213053.5844269546 0.0 0.0 0.0 87739.4944269546 146717.46894322897 61487.603305785095 4848.5121779408 4848.5121779408 252.68405304789383 9.325250897489388E8 1.1321908840869829E8 124159.0 331133.0 1.0 0.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
264784.55616570986 0.0 0.0 0.0 51730.97173875525 138670.00386892105 55537.19008264461 4241.246730418854 4241.246730418854 252.0715195516 8.422807262245797E8 7.248630202887923E7 124159.0 331133.0 0.9995 0.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
288938.4525280657 0.0 0.0 0.0 24153.896362355867 108179.8841482709 49586.77685950412 5057.239223502029 5057.239223502029 249.4904054516111 9.35198068484277E8 1.555650937858139E8 124666.0 332433.0 0.999 0.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
296656.1942095375 0.0 0.0 0.0 7717.741681471835 109440.80085042579 1983.4710743801652 4473.353904936766 4473.353904936766 249.60701663279625 9.07504617764006E8 5.7324103137574494E7 125174.0 333679.0 0.9985 0.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
303732.5026863776 0.0 0.0 0.0 7076.308476840069 104986.09740438688 6148.760330578512 5382.251592300471 5382.251592300471 249.19503998930796 9.40424044721388E8 2.204389296233399E8 125681.0 334980.0 0.998 0.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
329989.31960402493 0.0 0.0 0.0 26256.81691764734 120054.39540760143 5950.413223140496 5238.1056912922895 5238.1056912922895 250.54758058301184 9.126288787526014E8 2.1714420012281236E8 126189.0 336258.0 0.9975 0.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
329992.6930564201 0.0 0.0 0.0 3.373452395143185 106470.452832601 6148.760330578512 7438.555696817053 7438.555696817053 249.33231506821429 9.455851066287919E8 6.587887772248055E8 126696.0 337493.0 0.997 0.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
335801.82748210465 0.0 0.0 0.0 5809.134425684588 100965.27923194485 6148.760330578512 5165.547695762234 5165.547695762234 248.81134303010546 9.483009056679232E8 1.6582260925468212E8 127204.0 338820.0 0.9965 0.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
337790.04185398936 0.0 0.0 0.0 1988.2143718847185 92022.63193211604 5950.413223140496 4980.448448573029 4980.448448573029 247.92009801505975 9.202858308852663E8 1.539148266682007E8 127711.0 340111.0 0.996 0.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
387376.0608574926 0.0 0.0 0.0 49586.01900350323 109191.77475908776 27768.59504132232 4648.281135209202 4648.281135209202 249.58398638297308 9.535972778681874E8 4.896036397827551E7 128219.0 341396.0 0.9955 0.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
