observedStorage observedOutflow observedWaterSupply elevationEnd observedInflow storage outflow totalWaterSupply waterSupply elevation totalIndoor totalOutdoor numOfHouseholds population shiftFactor inflow deficit reliability resilience sumDeficit nonzerodeficit maxDeficit averageDemand sustainabilityindex
134552.3129206055 0.0 0.0 0.0 9238.222920605507 110043.46881228172 19834.710743801657 4674.133364522101 4674.133364522101 249.66275213282916 9.337332513458977E8 7.440029034448415E7 124159.0 330837.0 1.0 0.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
185351.2753936067 0.0 0.0 0.0 50798.96247300117 109084.44875565168 47603.30578512396 4154.676744507353 4154.676744507353 249.57406073759842 8.433719689573183E8 5.272333992067635E7 124159.0 330837.0 0.9995 0.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
194322.73812004257 0.0 0.0 0.0 8971.46272643589 109685.50357608199 3966.9421487603304 4403.465757245243 4403.465757245243 249.6296470522595 9.363659653122048E8 1.3389033821001066E7 124666.0 332119.0 0.999 0.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
207473.47787598605 0.0 0.0 0.0 13150.739755943467 107713.18399090033 9917.355371900827 5205.703969224269 5205.703969224269 249.44724442716176 9.086954019079716E8 2.14089159462963E8 125174.0 333397.0 0.9985 0.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
211076.48933769617 0.0 0.0 0.0 3603.0114617101176 100717.77407337 6148.760330578512 4449.6610486619375 4449.6610486619375 248.78682785988212 9.416595727602978E8 1.8058989478949983E7 125681.0 334698.0 0.998 0.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
229988.10053296777 0.0 0.0 0.0 18911.611195271606 108477.21118959652 5950.413223140496 5201.760855904595 5201.760855904595 249.51790263475414 9.138100398841333E8 2.0812405692283148E8 126189.0 335970.0 0.9975 0.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
231787.94849245562 0.0 0.0 0.0 1799.8479594878313 97099.41690097969 6148.760330578512 7028.88191752615 7028.88191752615 248.42843273583398 9.469390824931369E8 5.690749181811665E8 126696.0 337273.0 0.997 0.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
231335.19349030725 0.0 0.0 0.0 -452.75500214837274 85160.27632966387 6148.760330578512 5337.625238588927 5337.625238588927 247.1825275504798 9.495808597710081E8 2.0165694547480738E8 127204.0 338560.0 0.9965 0.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
333669.24210605305 0.0 0.0 0.0 102334.04861574578 123010.01433270733 59504.132231404954 4980.178381297385 4980.178381297385 250.80219971853097 9.21522729591511E8 1.5261967890212306E8 127711.0 339856.0 0.996 0.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
341179.5860254711 0.0 0.0 0.0 7510.343919418068 110181.8561858488 15867.768595041325 4470.733471235242 4470.733471235242 249.67555037324044 9.548956953963419E8 9367841.139912814 128219.0 341152.0 0.9955 0.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
370454.9458765759 0.0 0.0 0.0 29275.359851104764 109309.75658393544 25785.123966942156 4362.335486075974 4362.335486075974 249.59489749227185 9.267481800208061E8 1.4135697404374478E7 128726.0 342488.0 0.995 0.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
443405.50838111085 0.0 0.0 0.0 72950.56250453496 115873.09888529725 61487.603305785095 4899.616897388243 4899.616897388243 250.1873724056941 9.602499801334512E8 9.651664385352421E7 129234.0 343761.0 0.9945 0.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
479707.8981828166 0.0 0.0 0.0 36302.389801705795 109598.64407329002 37685.950413223145 4890.894200489934 4890.894200489934 249.6216141749089 9.628882825506703E8 9.199699945567705E7 129741.0 345048.0 0.994 0.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
524266.5791206311 0.0 0.0 0.0 44558.68093781447 110258.05627679167 39669.42148760331 4229.847246709592 4229.847246709592 249.68259745461867 8.720468690920241E8 4.026147837615708E7 130249.0 346311.0 0.9935 0.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
588819.1511586584 0.0 0.0 0.0 64552.572038027334 108180.34170886062 61487.603305785095 5142.68330017345 5142.68330017345 249.49044776739672 9.680216081188861E8 1.411704334574272E8 130756.0 347551.0 0.993 0.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
596853.1441987886 0.0 0.0 0.0 8033.9930401301135 109665.17133647861 1983.4710743801652 4565.6923381319575 4565.6923381319575 249.62776670086734 9.394124765337408E8 4.5332122762681074E7 131264.0 348868.0 0.9925 0.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
617539.8894342419 0.0 0.0 0.0 20686.745235453323 119106.36371383158 6148.760330578512 5096.7925275218495 5096.7925275218495 250.4659100373735 9.734856734978921E8 1.2580848465282959E8 131771.0 350211.0 0.992 0.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
619327.5661342684 0.0 0.0 0.0 1787.676700026468 110033.07443926744 5950.413223140496 4910.552751450116 4910.552751450116 249.66179084798551 9.446971354016094E8 1.144281720941943E8 132279.0 351529.0 0.9915 0.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
619749.9180998286 0.0 0.0 0.0 422.3519655601841 95410.24385134775 6148.760330578512 8896.422222901352 8896.422222901352 248.26112161760577 9.788719252086121E8 9.399397441420603E8 132786.0 352839.0 0.991 0.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
625084.8093889344 0.0 0.0 0.0 5334.891289105703 88846.54388274725 6148.760330578512 5749.830927127685 5749.830927127685 247.57872999599607 9.815310133786626E8 2.5861276614870864E8 133294.0 354136.0 0.9905 0.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
629639.8919924502 0.0 0.0 0.0 4555.08260351579 82140.2817103906 5950.413223140496 5310.931552731958 5310.931552731958 246.84546191158577 9.523821781063389E8 1.9309823898362428E8 133801.0 355402.0 0.99 0.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
638803.1868990089 0.0 0.0 0.0 9163.294906558745 81255.18008057302 3689.2561983471073 6359.140338029212 6359.140338029212 246.74134455717834 9.866214257270262E8 3.849403529208259E8 134309.0 356615.0 0.9895 0.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
