observedStorage observedOutflow observedWaterSupply elevationEnd observedInflow storage outflow totalWaterSupply waterSupply elevation totalIndoor totalOutdoor numOfHouseholds population shiftFactor inflow deficit reliability resilience sumDeficit nonzerodeficit maxDeficit averageDemand sustainabilityindex
253133.50833534132 0.0 0.0 0.0 127819.41833534132 170979.10324265267 77355.37190082643 4799.0331918623715 4799.0331918623715 254.4523652891168 9.322250690130895E8 1.0284730721134605E8 124159.0 330466.0 1.0 0.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
452037.9923677331 0.0 0.0 0.0 198904.48403239177 218713.69469058773 146776.85950413218 4393.033080324725 4393.033080324725 257.60936073549556 8.420097397534939E8 1.054951028864203E8 124159.0 330466.0 0.9995 0.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
476678.59849258506 0.0 0.0 0.0 24640.60612485199 167474.24499454306 71404.95867768592 4475.097143210924 4475.097143210924 254.2050740841419 9.349228492804875E8 3.028185939200125E7 124666.0 331778.0 0.999 0.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
571568.3946045971 0.0 0.0 0.0 94889.79611201207 178499.67756986213 79338.84297520661 4525.520561486498 4525.520561486498 254.98299213785805 9.073518490282744E8 6.872836003664953E7 125174.0 333079.0 0.9985 0.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
581064.1921356028 0.0 0.0 0.0 9495.79753100568 118592.83656988572 59504.132231404954 9898.50629957716 9898.50629957716 250.42167096570344 9.402436347876667E8 1.1947010565601926E9 125681.0 334366.0 0.998 0.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
580669.644312632 0.0 0.0 0.0 -394.547822970803 107014.22989291337 5950.413223140496 5233.645630861047 5233.645630861047 249.38260426273126 9.124502046056045E8 2.1636091273123485E8 126189.0 335644.0 0.9975 0.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
580649.0464834904 0.0 0.0 0.0 -20.59782914168735 92788.17740173428 6148.760330578512 8056.694331458883 8056.694331458883 248.00140822124942 9.454956238667887E8 7.922005771747628E8 126696.0 336925.0 0.997 0.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
585999.5082488313 0.0 0.0 0.0 5350.46176534083 86155.69866348218 6148.760330578512 5834.180173014424 5834.180173014424 247.28951619340953 9.481800372078788E8 3.1015648466586035E8 127204.0 338231.0 0.9965 0.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
617614.0672225109 0.0 0.0 0.0 31614.55897367963 107318.64366093035 5950.413223140496 4501.200753090958 4501.200753090958 249.4107568353769 9.20066750526858E8 5.076807663357556E7 127711.0 339475.0 0.996 0.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
653558.8624180687 0.0 0.0 0.0 35944.79519555778 108645.3918869285 29752.066115702488 4865.98085385716 4865.98085385716 249.53345619966046 9.53443092852954E8 9.606879083404458E7 128219.0 340796.0 0.9955 0.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
672085.5996727423 0.0 0.0 0.0 18526.73725467358 108035.45786568061 13884.297520661159 5252.373755260283 5252.373755260283 249.4770487252086 9.252855751015713E8 2.0756489004731253E8 128726.0 342102.0 0.995 0.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
692530.7122097962 0.0 0.0 0.0 20445.11253705393 109701.76488998983 13884.297520661159 4894.507992083513 4894.507992083513 249.6311509192629 9.588622913462234E8 9.68024259550494E7 129234.0 343436.0 0.9945 0.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
705206.8900336267 0.0 0.0 0.0 12676.17782383053 109652.09988109085 7933.884297520661 4791.958535208839 4791.958535208839 249.6265578360391 9.614691999544727E8 7.207728941255772E7 129741.0 344707.0 0.994 0.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
898302.8221512381 0.0 0.0 0.0 193095.93211761143 203387.97627975678 95206.61157024797 4153.444148697747 4153.444148697747 256.6410782981877 8.707832725301297E8 2.504618574347156E7 130249.0 345977.0 0.9935 0.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
899048.4551383004 0.0 0.0 0.0 745.6329870623468 137982.62747215034 61487.603305785095 4663.378488883976 4663.378488883976 252.01919983803856 9.667413517084152E8 3.907254053619598E7 130756.0 347275.0 0.993 0.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
912155.1142233053 0.0 0.0 0.0 13106.659085004821 107536.46806750802 37685.950413223145 5866.868076424078 5866.868076424078 249.43090151368799 9.381131054121472E8 3.272736585610502E8 131264.0 348565.0 0.9925 0.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
920551.246356231 0.0 0.0 0.0 8396.132132925773 104963.1433959637 6148.760330578512 4820.696473891578 4820.696473891578 249.19291717339902 9.720345067562009E8 6.77102824107511E7 131771.0 349857.0 0.992 0.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
931349.7714265513 0.0 0.0 0.0 10798.525070320238 105048.55343437487 5950.413223140496 4762.701808768573 4762.701808768573 249.20081600243918 9.433726248796033E8 8.386367071418217E7 132279.0 351212.0 0.9915 0.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
953680.096948371 0.0 0.0 0.0 22330.325521819712 116597.7561212896 6148.760330578512 4632.362504326473 4632.362504326473 250.24979980369483 9.776285150649649E8 2.1495740423199847E7 132786.0 352584.0 0.991 0.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
951803.0655046911 0.0 0.0 0.0 -1877.03144367999 102757.72494254133 6148.760330578512 5814.23940448975 5814.23940448975 248.98888321538644 9.802145580630385E8 2.738210686418921E8 133294.0 353842.0 0.9905 0.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
956330.8474307993 0.0 0.0 0.0 4527.781926108189 96729.3217289422 5950.413223140496 4605.77191656682 4605.77191656682 248.39177513163057 9.511256754319072E8 4.2263428461385086E7 133801.0 355118.0 0.99 0.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
974169.0165768511 0.0 0.0 0.0 17838.169146051863 105885.75848176307 3689.2561983471073 4992.476194883884 4992.476194883884 249.2782417906005 9.854716166976589E8 9.132322752936237E7 134309.0 356407.0 0.9895 0.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
997242.5558730369 0.0 0.0 0.0 23073.53929618568 107307.88628742067 15867.768595041325 5783.642895486726 5783.642895486726 249.40976197978551 9.561369332667195E8 2.912995306449942E8 134816.0 357642.0 0.989 0.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
1050520.2585051078 0.0 0.0 0.0 53277.702632071014 108179.5233574078 47603.30578512396 4802.759776960016 4802.759776960016 249.49037208521298 9.906688454728093E8 4.520729374543874E7 135324.0 358938.0 0.9885 0.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
1195512.8704227402 0.0 0.0 0.0 144992.61191763246 171132.17069858595 77355.37190082643 4684.592675628023 4684.592675628023 254.4631652225066 9.93382118830773E8 1.7007323907557156E7 135831.0 360261.0 0.988 0.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
1256458.4711302102 0.0 0.0 0.0 60945.60070747006 166767.8199161603 59504.13223140493 5805.819258490984 5805.819258490984 254.15523106725183 8.996356351738347E8 3.525839047948014E8 136339.0 361550.0 0.9875 0.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
1299263.5178492093 0.0 0.0 0.0 42805.04671899906 142930.98743488506 61487.603305785095 5154.2758944895 5154.2758944895 252.39584468221076 9.987352312851156E8 1.1295714185087845E8 136846.0 362869.0 0.987 0.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
1300482.7734619721 0.0 0.0 0.0 1219.2556127628916 109288.56435556457 29752.066115702488 5109.612576380918 5109.612576380918 249.5929376080241 9.69117020457453E8 1.329422109680717E8 137354.0 364177.0 0.9865 0.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
1357766.305754513 0.0 0.0 0.0 57283.53229254091 123654.06532769227 35702.479338842975 7215.551981570241 7215.551981570241 250.8576830916344 1.0040929737878882E9 5.521826835674978E8 137861.0 365479.0 0.986 0.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
1357441.4572125226 0.0 0.0 0.0 -324.84854199043025 110870.40676806118 5950.413223140496 6508.396794500161 6508.396794500161 249.73922840729318 9.742917553806642E8 4.2946218133045274E8 138369.0 366783.0 0.9855 0.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
1370043.5876058885 0.0 0.0 0.0 12602.130393365973 111767.5012534405 6148.760330578512 5556.275577408137 5556.275577408137 249.82219284689174 1.0094494848695208E9 1.889475953179181E8 138876.0 368086.0 0.985 0.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
1688002.1621812577 0.0 0.0 0.0 317958.57457536913 152046.14486819963 271735.5371900826 5944.3937705274175 5944.3937705274175 253.08563480664765 1.0121408489707192E9 2.699669296763827E8 139384.0 369397.0 0.9845 0.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
1702505.3921597623 0.0 0.0 0.0 14503.229978504547 125654.50823933099 35702.479338842975 5192.387268530234 5192.387268530234 251.02743317264333 9.821081731552885E8 1.3780419532460618E8 139891.0 370716.0 0.984 0.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
1707549.3150343897 0.0 0.0 0.0 5043.922874627354 109156.32572164004 15867.768595041325 5674.336797276942 5674.336797276942 249.5807080108795 1.0175396975460312E9 2.063212422393068E8 140399.0 372029.0 0.9835 0.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
1848557.9988250204 0.0 0.0 0.0 141008.68379063072 171731.9974166386 73388.42975206609 5044.582343566197 5044.582343566197 254.5054870116869 9.872535012913352E8 1.0077978054984246E8 140906.0 373308.0 0.983 0.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
1855689.0717899527 0.0 0.0 0.0 7131.072964932417 111714.64699419285 61487.603305785095 5660.820081593245 5660.820081593245 249.81730481773724 1.0228120557101463E9 1.9813355124539578E8 141414.0 374601.0 0.9825 0.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
1889833.3464841717 0.0 0.0 0.0 34144.274694219 109305.7522100061 31735.537190082654 4817.632288323133 4817.632288323133 249.59452716267512 1.0254905515149499E9 1.3593343321910694E7 141921.0 375906.0 0.982 0.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
2037525.99184505 0.0 0.0 0.0 147692.64536087814 178627.26954877048 73388.42975206609 4982.698270047772 4982.698270047772 254.99191657957766 9.286698794335071E8 1.4601602753859255E8 142429.0 377210.0 0.9815 0.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
2172244.412835721 0.0 0.0 0.0 134718.42099067091 200524.16448890948 107107.43801652895 5714.08803400325 5714.08803400325 256.4553456442642 1.030855529041661E9 2.0157909744255793E8 142936.0 378521.0 0.981 0.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
2250842.601425728 0.0 0.0 0.0 78598.18859000702 186822.03805483924 87272.72727272732 5027.587751350128 5027.587751350128 255.54749410541282 1.0001100983711699E9 8.425772998237081E7 143443.0 379785.0 0.9805 0.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
2293235.758548923 0.0 0.0 0.0 42393.15712319505 121111.31687880775 103140.49586776858 4963.382431457999 4963.382431457999 250.63863170906336 1.0360468641764607E9 3.447293471756439E7 143951.0 381052.0 0.98 0.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
