observedStorage observedOutflow observedWaterSupply elevationEnd observedInflow storage outflow totalWaterSupply waterSupply elevation totalIndoor totalOutdoor numOfHouseholds population shiftFactor inflow deficit reliability resilience sumDeficit nonzerodeficit maxDeficit averageDemand sustainabilityindex
142917.2083821096 0.0 0.0 0.0 17603.1183821096 107903.24762126841 29752.066115702488 5261.894645138707 5261.894645138707 249.46482175356223 9.34741567568957E8 2.0016239663356978E8 124159.0 331954.0 1.0 0.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
245666.50664399134 0.0 0.0 0.0 102749.29826188173 150716.32225421007 55537.19008264461 4399.033546295729 4399.033546295729 252.98842611160072 8.442827061910433E8 1.0451633807724112E8 124159.0 331954.0 0.9995 0.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
271748.1093076274 0.0 0.0 0.0 26081.602663636077 109551.10764424759 61487.603305785095 5759.213967813648 5759.213967813648 249.61721794545895 9.373509152924476E8 3.0481663148557013E8 124666.0 333225.0 0.999 0.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
273000.6596578427 0.0 0.0 0.0 1252.5503502152967 102342.93102429005 3570.2479338842977 4890.479036288537 4890.479036288537 248.9477982393314 9.09714498099011E8 1.450812398308404E8 125174.0 334536.0 0.9985 0.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
276511.25453325326 0.0 0.0 0.0 3510.59487541056 94780.0541510153 6148.760330578512 4924.711418106808 4924.711418106808 248.19870187708153 9.427362916561583E8 1.1944280691687657E8 125681.0 335850.0 0.998 0.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
276367.10957374505 0.0 0.0 0.0 -144.14495950820054 84032.25402383831 5950.413223140496 4653.241944528299 4653.241944528299 247.06128697590697 9.149627548347188E8 8.866485183248441E7 126189.0 337177.0 0.9975 0.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
304179.8397092949 0.0 0.0 0.0 27812.730135549853 100873.40574018737 6148.760330578512 4822.818088622273 4822.818088622273 248.80224304082682 9.480763957738603E8 9.212599072948031E7 126696.0 338450.0 0.997 0.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
302358.79672392027 0.0 0.0 0.0 -1821.0429853746432 86940.04726962687 6148.760330578512 5963.5551546073375 5963.5551546073375 247.37381849415596 9.507053557670027E8 3.355352176653029E8 127204.0 339729.0 0.9965 0.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
307010.5406620212 0.0 0.0 0.0 4651.743938100932 81237.48638907126 5950.413223140496 4403.8915955160455 4403.8915955160455 246.73926319128 9.225431312116702E8 2.7303714217648067E7 127711.0 340990.0 0.996 0.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
310540.70057097747 0.0 0.0 0.0 3530.159908956275 75756.44094878601 3689.2561983471073 5321.949150894416 5321.949150894416 246.09451016924902 9.559456807113149E8 1.9191105074396053E8 128219.0 342281.0 0.9955 0.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
