observedStorage observedOutflow observedWaterSupply elevationEnd observedInflow storage outflow totalWaterSupply waterSupply elevation totalIndoor totalOutdoor numOfHouseholds population shiftFactor inflow deficit reliability resilience sumDeficit nonzerodeficit maxDeficit averageDemand sustainabilityindex
268907.226762984 0.0 0.0 0.0 143593.136762984 177934.76138947715 85289.25619834714 5683.209175159872 5683.209175159872 254.94313352074204 9.345527044597726E8 2.912218610255295E8 124159.0 330839.0 1.0 0.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
435562.7612298713 0.0 0.0 0.0 166655.53446688733 217111.9941344164 122975.20661157019 4503.095110378087 4503.095110378087 257.50961602530924 8.441121201569382E8 1.2713128865412274E8 124159.0 330839.0 0.9995 0.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
498210.12632554525 0.0 0.0 0.0 62647.36509567395 182312.2588983724 89256.1983471075 8190.901984610643 8190.901984610643 255.24174636599136 9.372623957149386E8 8.293801845017781E8 124666.0 332160.0 0.999 0.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
506725.91455899744 0.0 0.0 0.0 8515.788233452173 126933.80437842195 59504.13223140493 4390.110521997991 4390.110521997991 251.13052738967056 9.095744152216988E8 3.730007974690265E7 125174.0 333443.0 0.9985 0.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
572805.2752522356 0.0 0.0 0.0 66079.36069323818 122668.98430489529 65454.54545454545 4889.6353122194005 4889.6353122194005 250.77282083949822 9.425319919661983E8 1.1208176858555102E8 125681.0 334731.0 0.998 0.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
575094.258354471 0.0 0.0 0.0 2288.9831022353537 114443.96158765687 5950.413223140496 4563.592596333274 4563.592596333274 250.06425582250662 9.14698600841576E8 6.959311874964994E7 126189.0 336028.0 0.9975 0.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
603438.9645253492 0.0 0.0 0.0 28344.706170878246 125569.65553803254 11900.826446280991 5318.185774221594 5318.185774221594 251.02059517592335 9.478751953511593E8 1.9916983777209082E8 126696.0 337336.0 0.997 0.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
610637.4208214749 0.0 0.0 0.0 7198.456296125648 121496.8098065282 5950.413223140496 5320.888804489504 5320.888804489504 250.6718409550765 9.505398043784598E8 1.9708822783032712E8 127204.0 338634.0 0.9965 0.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
610561.060242247 0.0 0.0 0.0 -76.36057922791248 110135.82070938723 5950.413223140496 5334.215294772551 5334.215294772551 249.67129295379516 9.224634941921458E8 2.28038842363041E8 127711.0 339937.0 0.996 0.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
723991.8986171447 0.0 0.0 0.0 113430.83837489778 156942.02752696775 61487.603305785095 5137.0282515324625 5137.0282515324625 253.44328566929414 9.558906698248835E8 1.5208167095039415E8 128219.0 341242.0 0.9955 0.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
732373.3434476625 0.0 0.0 0.0 8381.444830517823 109038.33769048654 51570.24793388428 4714.886733114858 4714.886733114858 249.56979632761366 9.276215246465415E8 8.930184707325695E7 128726.0 342532.0 0.995 0.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
766199.4735096331 0.0 0.0 0.0 33826.130061970594 108510.42421325114 29752.066115702488 4601.977423503512 4601.977423503512 249.5209742174467 9.611346657241247E8 3.1436028547460686E7 129234.0 343798.0 0.9945 0.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
831292.9124446104 0.0 0.0 0.0 65093.43893497724 108925.97351340303 59504.13223140493 5173.757403420567 5173.757403420567 249.5594047455288 9.638019240809174E8 1.5209228949625984E8 129741.0 345093.0 0.994 0.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
876779.2658414341 0.0 0.0 0.0 45486.35339682373 109832.78509399781 39669.42148760331 4910.120328625742 4910.120328625742 249.6432678344583 8.729023810281243E8 1.8612965999019632E8 130249.0 346375.0 0.9935 0.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
881112.6566471504 0.0 0.0 0.0 4333.390805716288 104981.55518133652 3689.2561983471073 5495.364520030476 5495.364520030476 249.19461991874007 9.690696607953866E8 2.1618990807065108E8 130756.0 347662.0 0.993 0.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
891191.1362362998 0.0 0.0 0.0 10078.47958914934 107468.71929899116 1983.4710743801652 5607.844397114532 5607.844397114532 249.42463602136235 9.404706578100673E8 2.6904896698699033E8 131264.0 349003.0 0.9925 0.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
911651.1655064783 0.0 0.0 0.0 20460.029270178573 115974.7039660085 6148.760330578512 5805.284272582703 5805.284272582703 250.19612542780914 9.74549955945153E8 2.775541963784977E8 131771.0 350337.0 0.992 0.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
913496.3586045027 0.0 0.0 0.0 1845.1930980244663 106495.87641378152 5950.413223140496 5373.607427110952 5373.607427110952 249.33466627335446 9.458421641368234E8 2.1315640622147328E8 132279.0 351710.0 0.9915 0.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
950347.3656700887 0.0 0.0 0.0 36851.007065585894 124226.31517206578 11900.826446280991 7219.741861020645 7219.741861020645 250.90698097622897 9.799371098130558E8 5.772422354929577E8 132786.0 352961.0 0.991 0.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
946718.1340862957 0.0 0.0 0.0 -3629.231583792922 109020.07963379676 6148.760330578512 5428.243623897584 5428.243623897584 249.56810779929683 9.826240169684873E8 1.8815868068610165E8 133294.0 354270.0 0.9905 0.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
950247.7360048296 0.0 0.0 0.0 3529.601918533878 101644.93853233231 5950.413223140496 4954.329796857846 4954.329796857846 248.87866269139582 9.53505871943931E8 1.150614228432538E8 133801.0 355569.0 0.99 0.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
1092980.9738044841 0.0 0.0 0.0 142733.2377996546 168077.82062534228 71404.95867768592 4895.397028958899 4895.397028958899 254.24766038420535 9.879009537737913E8 6.795551413272983E7 134309.0 356843.0 0.9895 0.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
1099108.2518509605 0.0 0.0 0.0 6127.278046476383 110042.3393370654 59504.13223140493 4658.627103348492 4658.627103348492 249.66264767752384 9.586631707073308E8 4.61259259754181E7 134816.0 358168.0 0.989 0.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
1150510.4352823044 0.0 0.0 0.0 51402.18343134379 109151.81791415659 47603.30578512396 4689.399069128716 4689.399069128716 249.58029112310706 9.933331886474096E8 1.80929139623708E7 135324.0 359487.0 0.9885 0.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
1164012.2229124163 0.0 0.0 0.0 13501.787630111892 108955.73356040494 7933.884297520661 5763.98768634286 5763.98768634286 249.56215699254648 9.960706906853613E8 2.471264685136186E8 135831.0 360821.0 0.988 0.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
1279955.1328441368 0.0 0.0 0.0 115942.90993172044 165120.6603520199 55537.19008264461 4240.793057461111 4240.793057461111 254.03901293671206 9.020920906775707E8 1.2577087793790387E7 136339.0 362121.0 0.9875 0.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
1314174.1115991783 0.0 0.0 0.0 34218.97875504142 132882.7411726955 61487.603305785095 4969.294628581014 4969.294628581014 251.60993240170004 1.0013842956238282E9 7.041066676319198E7 136846.0 363405.0 0.987 0.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
1333700.8175769672 0.0 0.0 0.0 19526.705977788875 109922.1042079249 37685.950413223145 4801.39252933639 4801.39252933639 249.65152817977665 9.716525880927833E8 6.392865834380699E7 137354.0 364700.0 0.9865 0.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
1333603.3994718147 0.0 0.0 0.0 -97.418105152525 96437.05234906642 6148.760330578512 7238.873423127449 7238.873423127449 248.36282610430533 1.0066947822277516E9 5.546109257564915E8 137861.0 365992.0 0.986 0.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
1363326.5445899905 0.0 0.0 0.0 29723.145118175875 115449.3422123257 5950.413223140496 4760.442031776102 4760.442031776102 250.1508668342803 9.768148240419819E8 4.993407489299279E7 138369.0 367295.0 0.9855 0.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
1370944.1631241993 0.0 0.0 0.0 7617.618534208655 111452.99618724358 6148.760330578512 5465.204228712253 5465.204228712253 249.79310701814885 1.012078715379355E9 1.666757756597702E8 138876.0 368615.0 0.985 0.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
1614856.1747154454 0.0 0.0 0.0 243912.011591246 125179.94093326152 224132.2314049587 6052.835440269422 6052.835440269422 250.98913343670412 1.0147647814715219E9 2.907320783278954E8 139384.0 369928.0 0.9845 0.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
