observedStorage observedOutflow observedWaterSupply elevationEnd observedInflow storage outflow totalWaterSupply waterSupply elevation totalIndoor totalOutdoor numOfHouseholds population shiftFactor inflow deficit reliability resilience sumDeficit nonzerodeficit maxDeficit averageDemand sustainabilityindex
138864.14165566763 0.0 0.0 0.0 13550.051655667641 108679.14855801272 25785.123966942156 4399.869130712751 4399.869130712751 249.5365780595591 9.33392212401379E8 1.5587053656484282E7 124159.0 330521.0 1.0 0.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
198238.09634675347 0.0 0.0 0.0 59373.95469108583 109450.35302580318 53553.719008264445 5049.031215031054 5049.031215031054 249.6079000301307 8.430639337816083E8 2.459288963220419E8 124159.0 330521.0 0.9995 0.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
223865.2024840357 0.0 0.0 0.0 25627.106137282215 108883.37373298076 21818.181818181823 4375.903611922784 4375.903611922784 249.55546506362535 9.36111599997443E8 7698698.58645688 124666.0 331849.0 0.999 0.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
284353.6367258436 0.0 0.0 0.0 60488.434241807925 108601.24610620023 55537.19008264461 5233.3717859439785 5233.3717859439785 249.52937354168134 9.084674635850409E8 2.2028458991512406E8 125174.0 333132.0 0.9985 0.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
287857.7533813759 0.0 0.0 0.0 3504.1166555323084 96533.80369102147 6148.760330578512 9422.798740132546 9422.798740132546 248.37240924039438 9.415188580284607E8 1.090823551930349E9 125681.0 334481.0 0.998 0.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
292005.7731950161 0.0 0.0 0.0 4148.0198136401605 89681.9978764708 5950.413223140496 5049.412405050328 5049.412405050328 247.6685251371959 9.137666615953283E8 1.753083849122871E8 126189.0 335801.0 0.9975 0.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
300684.83208705747 0.0 0.0 0.0 8679.058892041396 86025.92676639726 6148.760330578512 6186.36967153644 6186.36967153644 247.27556822510718 9.468931648278174E8 3.874048281466831E8 126696.0 337102.0 0.997 0.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
297304.05636916665 0.0 0.0 0.0 -3380.7757178907964 70340.88407115567 6148.760330578512 6155.50664677228 6155.50664677228 245.42071453245754 9.496149347100343E8 3.7802641241257095E8 127204.0 338426.0 0.9965 0.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
384242.85705354426 0.0 0.0 0.0 86938.80068437764 122655.78016906885 29752.066115702477 4871.838470761975 4871.838470761975 250.77168333641185 9.215920247614964E8 1.2918325036196065E8 127711.0 339737.0 0.996 0.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
390989.1464646357 0.0 0.0 0.0 6746.28941109142 108925.80309126207 15867.768595041325 4608.497893856844 4608.497893856844 249.55938898467235 9.54906682199403E8 3.90703700753039E7 128219.0 341002.0 0.9955 0.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
433535.9468478335 0.0 0.0 0.0 42546.80038319786 109238.51953144756 37685.950413223145 4548.133529789287 4548.133529789287 249.5883093990056 9.266878045084163E8 5.426964918061519E7 128726.0 342305.0 0.995 0.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
476652.18261192937 0.0 0.0 0.0 43116.23576409584 110021.12571662755 37685.950413223145 4647.679165692776 4647.679165692776 249.66068581491052 9.601815050470544E8 4.224630189400487E7 129234.0 343574.0 0.9945 0.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
540014.2993539423 0.0 0.0 0.0 63362.11674201296 109253.51694366343 59504.13223140493 4625.593283572295 4625.593283572295 249.58969637877217 9.628333400277305E8 3.4830906094598636E7 129741.0 344868.0 0.994 0.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
721957.9837607706 0.0 0.0 0.0 181943.68440682843 197386.12837117523 89256.19834710751 4554.874632209327 4554.874632209327 256.25182815819284 8.720987556209308E8 1.1031264277346858E8 130249.0 346185.0 0.9935 0.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
831106.7962409034 0.0 0.0 0.0 109148.81248013281 198627.7335238675 103140.49586776864 4766.7114596722 4766.7114596722 256.33235252116657 9.681925105991975E8 5.990860062198028E7 130756.0 347475.0 0.993 0.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
839152.1507204265 0.0 0.0 0.0 8045.354479523081 141610.8283296582 59504.13223140493 5558.127442327744 5558.127442327744 252.29536065836948 9.395468538784076E8 2.5924964305558938E8 131264.0 348775.0 0.9925 0.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
853104.3261077215 0.0 0.0 0.0 13952.175387295132 119056.13785402413 29752.066115702477 6754.799747226728 6754.799747226728 250.46158320589458 9.735954867329936E8 4.833035064086722E8 131771.0 350108.0 0.992 0.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
881995.190695155 0.0 0.0 0.0 28890.864587433432 125238.0533469871 17851.239669421488 4857.709425048973 4857.709425048973 250.9938724592624 9.44790966509079E8 1.02936906286778E8 132279.0 351417.0 0.9915 0.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
884007.7775675651 0.0 0.0 0.0 2012.5868724101076 116496.94071037628 6148.760330578512 4604.939178442406 4604.939178442406 250.2411148096465 9.789345544194574E8 1.4274941584325897E7 132786.0 352709.0 0.991 0.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
890228.5510973928 0.0 0.0 0.0 6220.773529827733 111499.57865127274 6148.760330578512 5069.375258352773 5069.375258352773 249.79741502370044 9.815490633101798E8 1.1183164168878026E8 133294.0 353984.0 0.9905 0.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
892586.8532890653 0.0 0.0 0.0 2358.302191672472 102544.81472371868 5950.413223140496 5362.652896086028 5362.652896086028 248.96779464379148 9.524421580859257E8 2.04193700449614E8 133801.0 355274.0 0.99 0.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
895366.2498916591 0.0 0.0 0.0 2779.396602593873 95984.0797296249 3689.2561983471073 5650.875398340554 5650.875398340554 248.3179595611752 9.868048328183779E8 2.3199586983597836E8 134309.0 356553.0 0.9895 0.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
908770.2232096976 0.0 0.0 0.0 13403.973318038457 100413.4032201122 3570.2479338842977 5404.401893666853 5404.401893666853 248.7566801921664 9.576119188885717E8 2.0802851044258127E8 134816.0 357879.0 0.989 0.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
977799.7461166979 0.0 0.0 0.0 69029.52290700028 109134.92392681164 55537.19008264461 4770.812117656362 4770.812117656362 249.57872874565908 9.921209290080235E8 3.686462656360374E7 135324.0 359143.0 0.9885 0.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
1143611.2318723036 0.0 0.0 0.0 165811.48575560583 182236.55071636543 87272.72727272731 5437.131693324927 5437.131693324927 255.23661360788918 9.947505812766858E8 1.779491264897327E8 135831.0 360427.0 0.988 0.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
1148255.120301349 0.0 0.0 0.0 4643.888429045388 127122.4544121007 55537.19008264461 4220.7946506657545 4220.7946506657545 251.14573006786208 9.00824640871042E8 9531210.808448972 136339.0 361690.0 0.9875 0.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
1157368.3315957047 0.0 0.0 0.0 9113.211294355575 109353.27195722332 21818.181818181823 5064.211931051132 5064.211931051132 249.59892184936865 1.0001116779147681E9 9.215538247058542E7 136846.0 363047.0 0.987 0.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
