observedStorage observedOutflow observedWaterSupply elevationEnd observedInflow storage outflow totalWaterSupply waterSupply elevation totalIndoor totalOutdoor numOfHouseholds population shiftFactor inflow deficit reliability resilience sumDeficit nonzerodeficit maxDeficit averageDemand sustainabilityindex
182403.8549621955 0.0 0.0 0.0 57089.76496219549 116384.8852323031 61487.603305785095 4531.3664241074985 4531.3664241074985 250.23146151208675 9.341738223555074E8 4.3167242943355046E7 124159.0 331511.0 1.0 0.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
280478.2531707993 0.0 0.0 0.0 98074.3982086038 154974.58635158287 55537.19008264461 3947.507006679685 3947.507006679685 253.29956142534758 8.437699040627699E8 7642306.316202441 124159.0 331511.0 0.9995 0.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
341991.2218823903 0.0 0.0 0.0 61512.96871159106 149108.99200292502 61487.603305785095 5890.959754464086 5890.959754464086 252.8660840312776 9.368195035334553E8 3.3376343838746667E8 124666.0 332802.0 0.999 0.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
363910.4423241305 0.0 0.0 0.0 21919.2204417402 108747.82645904555 57520.66115702477 4759.724828595045 4759.724828595045 249.54292947924216 9.091254351562419E8 1.1746877487203825E8 125174.0 334074.0 0.9985 0.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
364793.52164080425 0.0 0.0 0.0 883.0793166737238 98252.2800864715 6148.760330578512 5229.865358669274 5229.865358669274 248.5426228294841 9.42072740010919E8 1.859230349108586E8 125681.0 335363.0 0.998 0.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
368302.6257317415 0.0 0.0 0.0 3509.1040909372105 91507.8831402322 5950.413223140496 4303.087814036013 4303.087814036013 247.86477247852883 9.142393184433628E8 1.3865812465436261E7 126189.0 336649.0 0.9975 0.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
368314.358920219 0.0 0.0 0.0 11.733188477534776 80711.07459473898 6148.760330578512 4659.7814033922405 4659.7814033922405 246.6773396770661 9.473023292584751E8 5.773573092304978E7 126696.0 337912.0 0.997 0.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
373252.3510946095 0.0 0.0 0.0 4937.9921743904515 73834.52469627556 6148.760330578512 5665.78174227536 5665.78174227536 245.8577574787301 9.499095648582755E8 2.721061905402681E8 127204.0 339184.0 0.9965 0.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
422622.5949513965 0.0 0.0 0.0 49370.24385678704 112633.43530294031 5950.413223140496 4620.920026981792 4620.920026981792 249.9022755297272 9.218159646402757E8 7.484033704300462E7 127711.0 340468.0 0.996 0.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
427749.04446433106 0.0 0.0 0.0 5126.449512934535 109153.66450429944 3966.9421487603304 4639.2781628150715 4639.2781628150715 249.58046189811336 9.55144837224526E8 4.54710118371034E7 128219.0 341740.0 0.9955 0.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
530808.6301901514 0.0 0.0 0.0 103059.58572582032 148378.13278889176 59504.13223140493 4330.98520982333 4330.98520982333 252.81045461934022 9.269674666632123E8 7154672.796226673 128726.0 343065.0 0.995 0.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
551818.522019232 0.0 0.0 0.0 21009.891829080603 109097.44926580247 55537.19008264461 4753.3852695254345 4753.3852695254345 249.57526304132085 9.605767872521397E8 6.465008435420547E7 129234.0 344384.0 0.9945 0.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
574165.210302554 0.0 0.0 0.0 22346.688283321866 108602.40753632165 17851.23966942149 4990.490343381151 4990.490343381151 249.52948095221694 9.632428916236303E8 1.1312363715908714E8 129741.0 345684.0 0.994 0.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
754839.5456379905 0.0 0.0 0.0 180674.33533543654 194761.30778253553 89256.19834710751 5259.236742115345 5259.236742115345 256.0815952903908 8.724316259788004E8 2.6189907234054834E8 130249.0 346978.0 0.9935 0.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
787493.6570570715 0.0 0.0 0.0 32654.111419080942 158411.58843852984 63471.07438016526 5532.756382921611 5532.756382921611 253.55063908528965 9.685048754183478E8 2.2481950209422803E8 130756.0 348241.0 0.993 0.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
847045.4088699156 0.0 0.0 0.0 59551.75181284414 152325.2841749837 59504.13223140493 6133.923844985604 6133.923844985604 253.10602631127065 9.398666298959391E8 3.8311966254391503E8 131264.0 349551.0 0.9925 0.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
850593.7397499175 0.0 0.0 0.0 3548.3308800018567 121192.20388349083 29752.066115702477 4929.345055792258 4929.345055792258 250.64559992104503 9.739157969445485E8 8.926270091943854E7 131771.0 350874.0 0.992 0.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
854878.4301332688 0.0 0.0 0.0 4284.690383351246 114946.95614857525 5950.413223140496 4579.524895126335 4579.524895126335 250.10758753864363 9.450839971549536E8 4.264405673828964E7 132279.0 352176.0 0.9915 0.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
863541.8859868865 0.0 0.0 0.0 8663.455853617641 109315.44520976204 6148.760330578512 8146.206461852349 8146.206461852349 249.5954235836273 9.793150788625729E8 7.776874136351546E8 132786.0 353504.0 0.991 0.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
947020.3994539266 0.0 0.0 0.0 83478.51346704009 122121.42564880784 65454.54545454545 5217.987573448837 5217.987573448837 250.72565003866367 9.820197358516537E8 1.4341419653182173E8 133294.0 354819.0 0.9905 0.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
950139.5577016438 0.0 0.0 0.0 3119.158247717212 114706.51572438052 5950.413223140496 4583.654949004035 4583.654949004035 250.08687420092872 9.529259335782945E8 3.569290487848683E7 133801.0 356120.0 0.99 0.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
953834.1678989211 0.0 0.0 0.0 3694.6101972772735 109655.04609004517 3966.9421487603304 4779.13768285228 4779.13768285228 249.62683030519239 9.87329343795933E8 4.345189899289681E7 134309.0 357407.0 0.9895 0.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
992289.9945756061 0.0 0.0 0.0 38455.82667668506 109691.94803869928 33719.00826446282 4699.916463568187 4699.916463568187 249.6302430443632 9.579959265607394E8 5.569860471428727E7 134816.0 358675.0 0.989 0.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
