observedStorage observedOutflow observedWaterSupply elevationEnd observedInflow storage outflow totalWaterSupply waterSupply elevation totalIndoor totalOutdoor numOfHouseholds population shiftFactor inflow deficit reliability resilience sumDeficit nonzerodeficit maxDeficit averageDemand sustainabilityindex
140143.71355343322 0.0 0.0 0.0 14829.623553433219 109708.54044966048 25785.123966942156 4650.049136830589 4650.049136830589 249.63177753164342 9.340516609277036E8 6.888730973264691E7 124159.0 331762.0 1.0 0.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
160362.79873789806 0.0 0.0 0.0 20219.085184464853 109795.18545657207 15867.768595041325 4264.671582511901 4264.671582511901 249.63979057214203 8.436595647086043E8 7.615981812161277E7 124159.0 331762.0 0.9995 0.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
339196.61221305525 0.0 0.0 0.0 178833.81347515716 188637.36784654413 95206.61157024802 4785.01951493734 4785.01951493734 255.6705673116301 9.367270031907862E8 9.532285385252436E7 124666.0 333067.0 0.999 0.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
347637.3815976901 0.0 0.0 0.0 8440.769384634883 133126.71232128423 59504.13223140493 4447.29267849013 4447.29267849013 251.62959322437618 9.090481553785197E8 5.015958844193396E7 125174.0 334349.0 0.9985 0.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
355183.0639969025 0.0 0.0 0.0 7545.682399212363 124319.52991655852 11900.826446280991 4452.03835765708 4452.03835765708 250.9150111919847 9.420293477002861E8 1.8201960913763147E7 125681.0 335654.0 0.998 0.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
373748.1665080211 0.0 0.0 0.0 18565.102511118606 125995.71667258423 11900.826446280991 4988.089308811925 4988.089308811925 251.05493002438428 9.142552068051386E8 1.6159345838697776E8 126189.0 336968.0 0.9975 0.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
374817.74932509486 0.0 0.0 0.0 1069.5828170737275 115413.09656710102 6148.760330578512 5503.442591978411 5503.442591978411 250.14774436312035 9.473976815010772E8 2.3960419436566705E8 126696.0 338268.0 0.997 0.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
375809.72229847265 0.0 0.0 0.0 991.9729733778175 105207.55310273837 6148.760330578512 5048.75610716196 5048.75610716196 249.21552049410326 9.500275833413228E8 1.3890591053063846E8 127204.0 339550.0 0.9965 0.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
378027.6435530306 0.0 0.0 0.0 2217.921254557946 96619.6381081825 5950.413223140496 4855.423025973338 4855.423025973338 248.3809110645981 9.22011646418068E8 1.252230877750619E8 127711.0 340875.0 0.996 0.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
414166.9110112402 0.0 0.0 0.0 36139.26745820959 107736.39636142134 19834.710743801657 5187.7984611690445 5187.7984611690445 249.44939113672626 9.554242767979293E8 1.634983615531982E8 128219.0 342182.0 0.9955 0.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
505752.1193976375 0.0 0.0 0.0 91585.20838639728 135235.5207208277 59504.13223140493 4581.951795586234 4581.951795586234 251.79953507299766 9.271685568983253E8 6.108293943156704E7 128726.0 343472.0 0.995 0.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
548920.3153675133 0.0 0.0 0.0 43168.195969875895 112335.89616887832 61487.603305785095 4580.217216040367 4580.217216040367 249.874758731978 9.608283333990651E8 2.704904270960432E7 129234.0 344814.0 0.9945 0.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
