observedStorage observedOutflow observedWaterSupply elevationEnd observedInflow storage outflow totalWaterSupply waterSupply elevation totalIndoor totalOutdoor numOfHouseholds population shiftFactor inflow deficit reliability resilience sumDeficit nonzerodeficit maxDeficit averageDemand sustainabilityindex
161192.17073364134 0.0 0.0 0.0 35878.08073364134 109101.57729611648 47603.30578512396 4487.287652401009 4487.287652401009 249.5756448068174 9.333583067297282E8 3.447569388608382E7 124159.0 331116.0 1.0 0.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
299340.9218395238 0.0 0.0 0.0 138148.75110588246 175337.72912131576 67438.01652892558 4474.582751757716 4474.582751757716 254.75989551409833 8.430333093039944E8 1.220604536069332E8 124159.0 331116.0 0.9995 0.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
477199.1997467023 0.0 0.0 0.0 177858.27790717845 209961.14956007147 138842.97520661145 4391.882261811445 4391.882261811445 257.06430250093854 9.3602541891039E8 1.1231211140873099E7 124666.0 332416.0 0.999 0.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
499434.6675407128 0.0 0.0 0.0 22235.46779401052 164078.88089338265 63471.07438016526 4646.66208053432 4646.66208053432 253.9646424788796 9.083700577520916E8 9.38383806810582E7 125174.0 333699.0 0.9985 0.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
499139.4936823045 0.0 0.0 0.0 -295.17385840828064 122645.30502706785 35702.479338842975 5435.922669063544 5435.922669063544 250.77078092927877 9.413768889338402E8 2.3106205222214913E8 125681.0 335029.0 0.998 0.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
509841.2462742696 0.0 0.0 0.0 10701.752591965078 122489.62142713935 5950.413223140496 4907.022968753071 4907.022968753071 250.75736917876802 9.135719987407511E8 1.447919927939604E8 126189.0 336317.0 0.9975 0.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
509424.2778694993 0.0 0.0 0.0 -416.9684047703197 111156.81083817562 6148.760330578512 4767.081853614905 4767.081853614905 249.76571542015867 9.466779359522121E8 8.15030631370697E7 126696.0 337611.0 0.997 0.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
510188.11066925083 0.0 0.0 0.0 763.8327997515674 100626.70660122577 6148.760330578512 5145.176706122898 5145.176706122898 248.7778077061436 9.494067277215579E8 1.6032310042951813E8 127204.0 338938.0 0.9965 0.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
520663.0778396884 0.0 0.0 0.0 10474.96717043757 100786.32535535378 5950.413223140496 4364.935193169056 4364.935193169056 248.7936178046111 9.214049718759524E8 2.003961952900318E7 127711.0 340259.0 0.996 0.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
539813.9668640571 0.0 0.0 0.0 19150.889024368775 109070.1313403758 5950.413223140496 4916.669816206256 4916.669816206256 249.5727366448142 9.54749290183755E8 1.0569536737897353E8 128219.0 341541.0 0.9955 0.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
