observedStorage observedOutflow observedWaterSupply elevationEnd observedInflow storage outflow  totalWaterSupply  waterSupply elevation  totalIndoor  totalOutdoor  numOfHouseholds  population shiftFactor inflow deficit
254797.21439244534 0.0 0.0 0.0 129483.12439244536 172245.69054132563 77355.37190082643  5196.151950293422  5196.151950293422 254.54173149942324  9.33532032528396E8  1.8719231577033842E8  124159.0  331291.0 1.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
315613.62473549903 0.0 0.0 0.0 60816.41034305371 167398.60776164822 61487.60330578509  4175.889816946231  4175.889816946231 254.19973737117394  8.431902229286056E8  5.748039610413888E7  124159.0  331291.0 0.9985 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
413525.93072899705 0.0 0.0 0.0 97912.30599349803 177377.89191885866 83305.78512396695  4627.2367123207705  4627.2367123207705 254.9038426528511  9.361798868699403E8  6.183881975054599E7  124666.0  332581.0 0.997 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
416355.1642170866 0.0 0.0 0.0 2829.2334880895905 115477.01778228984 59504.13223140493  5225.975393253651  5225.975393253651 250.15325101501463  9.084901364289991E8  2.1866663705288905E8  125174.0  333844.0 0.9955 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
469201.81431027874 0.0 0.0 0.0 52846.65009319213 121181.65738787201 41652.89256198347  5489.117925626505  5489.117925626505 250.64469136697724  9.413765090317471E8  2.425357723605927E8  125681.0  335112.0 0.994 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
473471.5025040815 0.0 0.0 0.0 4269.688193802791 113199.71849440361 5950.413223140496  6301.213864130699  6301.213864130699 249.95464611989306  9.136481168013475E8  4.454198759965857E8  126189.0  336440.0 0.9925 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
473579.1749257983 0.0 0.0 0.0 107.67242171678075 102751.71888822896 6148.760330578512  4406.91169731292  4406.91169731292 248.98828832094185  9.46746144295113E8  3752087.3245891454  126696.0  337731.0 0.991 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
474513.0688531051 0.0 0.0 0.0 933.893927306827 92790.5647006729 6148.760330578512  4746.28778428438  4746.28778428438 248.00164468112845  9.49507947030196E8  7.418811396990104E7  127204.0  339077.0 0.9895 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
479512.0942825196 0.0 0.0 0.0 4999.025429414476 87552.23842657926 5950.413223140496  4286.938480367606  4286.938480367606 247.4396171997613  9.215253150439148E8  3096670.718063287  127711.0  340407.0 0.988 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
496029.50311398937 0.0 0.0 0.0 16517.408831469747 95451.14540456355 3689.2561983471073  4929.24565513835  4929.24565513835 248.26517288080066  9.550161455224098E8  1.0814091325994739E8  128219.0  341759.0 0.9865 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
538434.2763337177 0.0 0.0 0.0 42404.7732197284 108577.44257246397 23801.65289256199  5476.82315926599  5476.82315926599 249.5271721605904  9.267512344403405E8  2.5450926845191142E8  128726.0  343039.0 0.985 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
607491.2286198416 0.0 0.0 0.0 69056.9522861239 111238.88384167163 61487.603305785095  4907.907711131321  4907.907711131321 249.77330563596334  9.604591144660777E8  9.809570142124225E7  129234.0  344412.0 0.9835 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
656588.371440707 0.0 0.0 0.0 49097.142820865425 109744.92929978941 45619.834710743795  4971.262652003965  4971.262652003965 249.6351428188097  9.630381218533691E8  1.0918131075373031E8  129741.0  345668.0 0.982 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
719762.0409159453 0.0 0.0 0.0 63173.66947523835 112821.67149945014 55537.19008264461  4559.737192933176  4559.737192933176 249.91968385271895  8.722888642222928E8  1.1117130839110567E8  130249.0  346987.0 0.9805 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
807549.2667881491 0.0 0.0 0.0 87787.22587220378 133888.65383382794 61487.603305785095  5232.640232041174  5232.640232041174 251.69099555434184  9.684387840771145E8  1.601554853033666E8  130756.0  348301.0 0.979 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
829332.7187374788 0.0 0.0 0.0 21783.45194932969 108841.91825869336 41652.89256198347  5177.294962480881  5177.294962480881 249.5516312086094  9.398697509471881E8  1.7678745582241318E8  131264.0  349646.0 0.9775 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
832710.8572730153 0.0 0.0 0.0 3378.1385355365087 100307.74201425641 6148.760330578512  5763.55444939494  5763.55444939494 248.74621454182414  9.738574718990993E8  2.6924624522855127E8  131771.0  350938.0 0.976 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
887467.1146830043 0.0 0.0 0.0 54756.25740998904 126018.31364187966 23801.652892561982  5244.032889803795  5244.032889803795 251.05675103891366  9.45100861021924E8  1.8595061689770338E8  132279.0  352277.0 0.9745 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
884709.4649301263 0.0 0.0 0.0 -2757.649752877966 112363.9838175162 6148.760330578512  4747.919740906974  4747.919740906974 249.87735631346678  9.792930038867053E8  4.475504326404244E7  132786.0  353588.0 0.973 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
922607.038367182 0.0 0.0 0.0 37897.57343705572 119306.87061181974 23801.652892561982  7153.033750190216  7153.033750190216 250.48318320225877  9.820518322754233E8  5.6073967280705E8  133294.0  354936.0 0.9715 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
922483.5629762742 0.0 0.0 0.0 -123.4753909077962 108081.70103004793 5950.413223140496  5151.28096772352  5151.28096772352 249.48132535189566  9.529830492997148E8  1.58063367485747E8  133801.0  356250.0 0.97 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
937691.488385774 0.0 0.0 0.0 15207.925409499736 108578.81073529327 9917.355371900827  4793.4603323535375  4793.4603323535375 249.5272986900299  9.873064803820803E8  4.656392188006959E7  134309.0  357497.0 0.9685 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
954644.2342527125 0.0 0.0 0.0 16952.745866938454 108727.70107769947 11900.826446280993  4903.029078251226  4903.029078251226 249.54106825836487  9.580322041874932E8  9.94703709809434E7  134816.0  358793.0 0.967 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
974948.0958579042 0.0 0.0 0.0 20303.86160519173 107758.1071115504 15867.768595041325  5405.686976299454  5405.686976299454 249.45139897452606  9.925587086637183E8  1.733588918151444E8  135324.0  360058.0 0.9655 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
995756.3869285146 0.0 0.0 0.0 20808.29107061043 109626.58463327325 13884.297520661159  5055.516028226398  5055.516028226398 249.62419815345172  9.951156250187469E8  9.527587242728274E7  135831.0  361302.0 0.964 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
1172695.872194089 0.0 0.0 0.0 176939.48526557433 194503.22386089392 87272.72727272734  4790.118765226563  4790.118765226563 256.0648572450155  9.01181009914402E8  1.319686713853582E8  136339.0  362578.0 0.9625 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
1203474.3352067543 0.0 0.0 0.0 30778.463012665343 156695.51347169312 63471.07438016526  5115.0990217011395  5115.0990217011395 253.4252774835045  1.0004430657014866E9  1.0279950157142378E8  136846.0  363894.0 0.961 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
1264804.390907257 0.0 0.0 0.0 61330.055700502875 153708.6283931122 59504.13223140493  4812.808547679174  4812.808547679174 253.20708148097833  9.707343926229426E8  6.730910084580426E7  137354.0  365188.0 0.9595 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
1272514.063019151 0.0 0.0 0.0 7709.672111893955 120478.94600233604 35702.479338842975  5236.875163827124  5236.875163827124 250.58415454878843  1.0057900055542408E9  1.2371766882506162E8  137861.0  366500.0 0.958 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
