observedStorage observedOutflow observedWaterSupply elevationEnd observedInflow storage outflow  totalWaterSupply  waterSupply elevation  totalIndoor  totalOutdoor  numOfHouseholds  population shiftFactor inflow deficit
212551.61282455208 0.0 0.0 0.0 87237.52282455208 146669.51216035557 61487.603305785095  4394.497358411682  4394.497358411682 252.68040281324065  9.341200976973162E8  1.370056559654953E7  124159.0  331116.0 1.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
333003.385072825 0.0 0.0 0.0 120451.77224827296 185202.59351240945 77355.37190082645  4563.318995392734  4563.318995392734 255.4377012550786  8.437213785650362E8  1.4051132981343964E8  124159.0  331116.0 0.9985 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
392937.7485163053 0.0 0.0 0.0 59934.36344348027 167278.90062456534 73388.42975206609  4469.626579258479  4469.626579258479 254.19129123153638  9.368174261673461E8  2.7207372007813513E7  124666.0  332430.0 0.997 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
484920.1134035061 0.0 0.0 0.0 91982.36488720085 176422.2703221474 77355.37190082643  5483.623288792466  5483.623288792466 254.83641715389456  9.092385151402254E8  2.7348866363085914E8  125174.0  333760.0 0.9955 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
484749.5804913012 0.0 0.0 0.0 -170.53291220492483 123874.63726657184 47603.305785123965  4773.794358246691  4773.794358246691 250.87668480931873  9.421950577220722E8  8.743371800025222E7  125681.0  335051.0 0.994 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
495588.28409393306 0.0 0.0 0.0 10838.703602631846 123591.01241371103 5950.413223140496  5171.91523235216  5171.91523235216 250.85225124170495  9.142826663257792E8  2.0121422130742985E8  126189.0  336299.0 0.9925 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
497829.6423994452 0.0 0.0 0.0 2241.3583055121057 110917.81732560637 6148.760330578512  8765.793063038245  8765.793063038245 249.74361299598692  9.47396756165103E8  9.43240356042694E8  126696.0  337586.0 0.991 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
509279.0224624665 0.0 0.0 0.0 11449.380063021315 110503.6018927241 6148.760330578512  5714.835165325067  5714.835165325067 249.7053058256473  9.500968071137455E8  2.8249896328437436E8  127204.0  338906.0 0.9895 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
511350.26737706544 0.0 0.0 0.0 2071.2449145989294 101173.9331771953 5950.413223140496  5450.500406987218  5450.500406987218 248.832010021513  9.221469791616336E8  2.5343613983610168E8  127711.0  340265.0 0.988 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
516780.8856345947 0.0 0.0 0.0 5430.618257529252 98195.79749674464 3689.2561983471073  4719.497739632801  4719.497739632801 248.5370282782037  9.55616562673564E8  6.230132716990115E7  128219.0  341594.0 0.9865 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
524925.3936988523 0.0 0.0 0.0 8144.508064257517 98065.04373649615 3570.2479338842977  4705.013890621711  4705.013890621711 248.5240772322203  9.27276152059311E8  8.751781022990756E7  128726.0  342845.0 0.985 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
532025.1234732686 0.0 0.0 0.0 7099.729774416299 95477.19549117547 3689.2561983471073  5998.321821389866  5998.321821389866 248.26775311917348  9.608713006197097E8  3.328678699187688E8  129234.0  344155.0 0.9835 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
544656.4673073847 0.0 0.0 0.0 12631.34383411617 99564.64870674643 3689.2561983471073  4854.63442019809  4854.63442019809 248.67261179741942  9.63428396183112E8  8.36362487415577E7  129741.0  345399.0 0.982 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
598823.9193330877 0.0 0.0 0.0 54167.452025703 109961.63681567226 39669.42148760331  4101.042429173941  4101.042429173941 249.65518420564803  8.726037888812934E8  1.192348201902806E7  130249.0  346702.0 0.9805 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
636202.5452777327 0.0 0.0 0.0 37378.62594464491 107914.69679209351 33719.00826446282  5706.557703760911  5706.557703760911 249.4658805874497  9.687770542363698E8  2.620334041095079E8  130756.0  348010.0 0.979 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
640119.7839170037 0.0 0.0 0.0 3917.2386392710096 103774.30023389195 3570.2479338842977  4487.387263588267  4487.387263588267 249.08297144491743  9.400234182780582E8  2.783206682828915E7  131264.0  349268.0 0.9775 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
647319.4019780825 0.0 0.0 0.0 7199.618061078866 100306.94681774678 6148.760330578512  4518.211146645526  4518.211146645526 248.74613577830297  9.740114901441455E8  492198.5925923966  131771.0  350567.0 0.976 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
675009.6145302601 0.0 0.0 0.0 27690.212552177636 117305.2430130466 5950.413223140496  4741.503133737316  4741.503133737316 250.3107480197318  9.451130904795879E8  7.755100024270035E7  132279.0  351842.0 0.9745 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
727186.0736181154 0.0 0.0 0.0 52176.45908785527 121082.17587467765 41652.89256198347  6746.633664240749  6746.633664240749 250.63612128486196  9.792448332201687E8  4.758928703903689E8  132786.0  353126.0 0.973 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
735464.3307280722 0.0 0.0 0.0 8278.257109956852 118046.36280215495 6148.760330578512  5165.309851901041  5165.309851901041 250.37459362527179  9.819047038357184E8  1.3216751208483955E8  133294.0  354423.0 0.9715 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
734537.3607920652 0.0 0.0 0.0 -926.9699360070073 106380.13380355363 5950.413223140496  4788.845839453823  4788.845839453823 249.3239622494732  9.528344884293789E8  8.004064375717123E7  133801.0  355736.0 0.97 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
859685.6093257251 0.0 0.0 0.0 125148.24853365998 160831.92509872807 65454.54545454542  5241.911783940351  5241.911783940351 253.7274479581217  9.871626749660699E8  1.4343131537178937E8  134309.0  356990.0 0.9685 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
