observedStorage observedOutflow observedWaterSupply elevationEnd observedInflow storage outflow  totalWaterSupply  waterSupply elevation  totalIndoor  totalOutdoor  numOfHouseholds  population shiftFactor inflow deficit
157699.31920401598 0.0 0.0 0.0 32385.229204015977 109713.93651808905 43636.36363636363  4349.019049563384  4349.019049563384 249.63227656691842  9.30181403926296E8  7830337.585734415  124159.0  329588.0 1.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
336803.0026861619 0.0 0.0 0.0 179103.6834821459 194700.09839882812 89256.19834710751  4861.323254299486  4861.323254299486 256.0776255528133  8.401638487073543E8  2.083434675060825E8  124159.0  329588.0 0.9985 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
365238.1499851258 0.0 0.0 0.0 28435.14729896393 156715.63409272494 61487.603305785095  4932.008299282297  4932.008299282297 253.42674732213638  9.327835906629056E8  1.3096932493326136E8  124666.0  330858.0 0.997 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
379620.9260686012 0.0 0.0 0.0 14382.776083475415 108573.58802151748 57520.66115702477  5004.160997658238  5004.160997658238 249.5268156868138  9.051568452822392E8  1.741582183489447E8  125174.0  332099.0 0.9955 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
380314.43483400234 0.0 0.0 0.0 693.5087654011329 98704.4361574211 6148.760330578512  4413.900298918995  4413.900298918995 248.58740849419783  9.380128954753869E8  1.3992662346276566E7  125681.0  333408.0 0.994 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
383913.8142968267 0.0 0.0 0.0 3599.379462824377 91923.7983847185 5950.413223140496  4429.604012386495  4429.604012386495 247.9094753207995  9.103657919742876E8  4.50267980580203E7  126189.0  334724.0 0.9925 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
381066.39651872555 0.0 0.0 0.0 -2847.4177781011786 74296.48360141419 6148.760330578512  8631.136674624599  8631.136674624599 245.91686930280412  9.433607218423784E8  9.182332263844259E8  126696.0  336015.0 0.991 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
429174.0134060261 0.0 0.0 0.0 48107.616887300566 110583.26836103204 6148.760330578512  5672.071797104208  5672.071797104208 249.71267348201536  9.458896986012E8  2.774827179711496E8  127204.0  337245.0 0.9895 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
435893.39889054693 0.0 0.0 0.0 6719.385484520802 106368.07637447161 5950.413223140496  4984.1642479407255  4984.1642479407255 249.32284716308808  9.178918830790051E8  1.5711021116519767E8  127711.0  338512.0 0.988 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
435951.32650847186 0.0 0.0 0.0 57.92761792491034 97709.59266411014 3689.2561983471073  5027.155129939274  5027.155129939274 248.48887011332312  9.511633107860848E8  1.331112082590857E8  128219.0  339818.0 0.9865 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
450119.94651425915 0.0 0.0 0.0 14168.620005787276 103771.0416417385 3570.2479338842977  4536.923094274628  4536.923094274628 249.08267008616838  9.230853745422373E8  5.5454172943118855E7  128726.0  341127.0 0.985 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
541085.0063191941 0.0 0.0 0.0 90965.05980493494 128485.90486770566 61487.603305785095  4762.593273182978  4762.593273182978 251.2556060011045  9.56504247652226E8  7.070863860638909E7  129234.0  342421.0 0.9835 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
585955.3891657323 0.0 0.0 0.0 44870.382846538174 109357.13832022989 59504.13223140493  4495.017162609162  4495.017162609162 249.59927941553963  9.59178858031616E8  1.0322270561715811E7  129741.0  343723.0 0.982 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
652845.3651383197 0.0 0.0 0.0 66889.97597258736 116577.9038937092 55537.19008264461  4132.020316463625  4132.020316463625 250.2480895842272  8.68730185262154E8  2.2478505442084085E7  130249.0  345007.0 0.9805 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
705927.9610884273 0.0 0.0 0.0 53082.595950107665 109434.41476136271 55537.19008264461  4688.894999809658  4688.894999809658 249.60642603915312  9.644929530135303E8  4.682443015228016E7  130756.0  346314.0 0.979 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
716200.7280816545 0.0 0.0 0.0 10272.766993227197 109339.8466965375 5950.413223140496  4416.921834911897  4416.921834911897 249.59768026417623  9.359799382152364E8  1.6677315124973396E7  131264.0  347621.0 0.9775 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
773986.0722294819 0.0 0.0 0.0 57785.34414782733 126422.8870086947 35702.479338842975  4999.82449682714  4999.82449682714 251.08935425970625  9.697855495554715E8  1.0859420231034897E8  131771.0  348893.0 0.976 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
812440.7958630014 0.0 0.0 0.0 38454.72363351949 123971.60293036066 35702.479338842975  5203.528373010562  5203.528373010562 250.88503815733637  9.409416505876937E8  1.813736705324463E8  132279.0  350125.0 0.9745 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
812234.6847976916 0.0 0.0 0.0 -206.11106530970335 110501.99151192082 6148.760330578512  7114.74002255163  7114.74002255163 249.70515689558133  9.750622988041722E8  5.594698802686006E8  132786.0  351468.0 0.973 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
854639.3811319967 0.0 0.0 0.0 42404.69633430511 123612.45330850025 23801.652892561982  5492.58164516369  5492.58164516369 250.85409832085634  9.777726384895227E8  2.0688671012656826E8  133294.0  352792.0 0.9715 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
859563.5688162094 0.0 0.0 0.0 4924.187684212654 117949.67453767493 5950.413223140496  4636.55323189748  4636.55323189748 250.3662641745068  9.487988410612154E8  5.12292853039932E7  133801.0  354086.0 0.97 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
860430.5079092981 0.0 0.0 0.0 866.9390930886087 109523.63627370907 3966.9421487603304  5326.0352082941445  5326.0352082941445 249.61467735815307  9.831334505216166E8  1.6560457618237773E8  134309.0  355407.0 0.9685 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
865720.3387750227 0.0 0.0 0.0 5289.830865724605 106638.79622478552 3570.2479338842977  4604.422980763861  4604.422980763861 249.34788367934758  9.54043648694699E8  3.905451197400102E7  134816.0  356729.0 0.967 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
885760.3734944452 0.0 0.0 0.0 20040.034719422587 109226.5653252881 11900.826446280993  5551.439172638982  5551.439172638982 249.58720385880775  9.885272487510158E8  2.0882669862806553E8  135324.0  358035.0 0.9655 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
966674.2127661669 0.0 0.0 0.0 80913.83927172166 123290.045963615 61487.603305785095  5362.755327609914  5362.755327609914 250.82632373911227  9.911963152827703E8  1.6546163604493624E8  135831.0  359340.0 0.964 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
1026691.698617579 0.0 0.0 0.0 60017.48585141202 121910.11811499746 55537.19008264461  5860.223617385204  5860.223617385204 250.7074464261714  8.978373124277331E8  3.661163512253659E8  136339.0  360719.0 0.9625 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
1057762.9560315448 0.0 0.0 0.0 31071.257413965828 108644.01729574113 39669.42148760331  4667.936745618914  4667.936745618914 249.53332907571823  9.967568230022949E8  1.004021010485372E7  136846.0  362045.0 0.961 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
1065677.7679441962 0.0 0.0 0.0 7914.811912651465 109278.73186452918 1983.4710743801652  5296.626269483237  5296.626269483237 249.59202828674088  9.672676527738163E8  1.7512735045574072E8  137354.0  363385.0 0.9595 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
1072495.2510426554 0.0 0.0 0.0 6817.483098459232 104385.40708504982 6148.760330578512  5562.047547360064  5562.047547360064 249.13948738417182  1.0022782655602471E9  1.9736373343166697E8  137861.0  364734.0 0.958 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
1082883.5567624134 0.0 0.0 0.0 10388.30571975797 103970.45451164356 5950.413223140496  4852.845070023729  4852.845070023729 249.10111204213848  9.726299221237824E8  7.404878945223007E7  138369.0  366084.0 0.9565 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
1086288.2552642308 0.0 0.0 0.0 3404.698501817522 93538.14431598464 6148.760330578512  7688.248366897924  7688.248366897924 248.07569179041053  1.0077098318473173E9  6.505186462591499E8  138876.0  367378.0 0.955 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
1088210.5153774258 0.0 0.0 0.0 1922.2601131950323 84491.07613973442 6148.760330578512  4820.567958866734  4820.567958866734 247.11060147675565  1.0103173953727497E9  2.939967522171377E7  139384.0  368649.0 0.9535 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
1093747.1563874057 0.0 0.0 0.0 5536.641009979768 79221.81616977863 5950.413223140496  4855.4877567950625  4855.4877567950625 246.50215341369  9.804155964125711E8  6.683309915101859E7  139891.0  370005.0 0.952 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
1094594.205556974 0.0 0.0 0.0 847.0491695682983 71190.3788039996 3689.2561983471073  5189.23033700022  5189.23033700022 245.52941507408823  1.0156254627271049E9  1.0360600764443068E8  140399.0  371242.0 0.9505 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
1109000.8409763286 0.0 0.0 0.0 14406.635419354428 76902.07086254729 3570.2479338842977  5124.695426922444  5124.695426922444 246.22927430449914  9.854253025940137E8  1.1988705114287582E8  140906.0  372528.0 0.949 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
1222503.5497502598 0.0 0.0 0.0 113502.70877393133 123763.16711483015 61487.603305785095  5154.009215863638  5154.009215863638 250.8670819361501  1.0209301730952998E9  9.070468185664243E7  141414.0  373826.0 0.9475 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
1357719.5386133352 0.0 0.0 0.0 135215.98886307527 174024.79588220778 79338.8429752066  5615.517120491183  5615.517120491183 254.66725928753317  1.0236403376546233E9  1.8753416713778946E8  141921.0  375145.0 0.946 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
1481916.1488905784 0.0 0.0 0.0 124196.61027724315 200484.8256536014 93223.14049586782  4513.440009981945  4513.440009981945 256.45279432217404  9.270054631565408E8  4.646917002504669E7  142429.0  376457.0 0.9445 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
1490066.15494125 0.0 0.0 0.0 8150.0060506716145 141586.30724193086 61487.603305785095  5560.9211565573705  5560.9211565573705 252.29349423366804  1.0288941325172904E9  1.7050492254177102E8  142936.0  377709.0 0.943 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
1566420.7692687006 0.0 0.0 0.0 76354.61432745062 152688.29872032543 59504.13223140493  5748.490617651401  5748.490617651401 253.13254501572982  9.982714823520976E8  2.4158321450636822E8  143443.0  379000.0 0.9415 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
1576716.812025046 0.0 0.0 0.0 10296.04275634524 122249.76565192535 35702.479338842975  5032.096485902359  5032.096485902359 250.7367062070921  1.0342068909133793E9  5.1133397183341704E7  143951.0  380295.0 0.94 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
1587203.3044309833 0.0 0.0 0.0 10486.49240593728 121462.9778078541 5950.413223140496  5322.867026868043  5322.867026868043 250.66892641349534  1.0034283625394068E9  1.4462633963677493E8  144458.0  381594.0 0.9385 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
1586880.2889377074 0.0 0.0 0.0 -323.0154932758604 108900.99464159954 6148.760330578512  6090.207342400187  6090.207342400187 249.55709466767775  1.0395451974159073E9  2.7401216582173383E8  144966.0  382897.0 0.937 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
1595695.4635723345 0.0 0.0 0.0 8815.174634627037 106080.84219455982 6148.760330578512  5486.566751088235  5486.566751088235 249.2962833806122  1.0422124365140055E9  1.4114959857155365E8  145473.0  384200.0 0.9355 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
1596030.0572300882 0.0 0.0 0.0 334.5936577535922 95196.8801495681 5950.413223140496  5268.142479604826  5268.142479604826 248.2399881289192  1.0111732823144591E9  1.2507823682252187E8  145981.0  385496.0 0.9339999999999999 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
1604345.035658564 0.0 0.0 0.0 8314.978428475746 94840.70674359088 3689.2561983471073  4981.895636105859  4981.895636105859 248.2047094635094  1.0476244327242973E9  2.6888359331109058E7  146488.0  386839.0 0.9325 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
1624925.456020001 0.0 0.0 0.0 20580.42036143722 108004.11482966515 1983.4710743801652  5433.541200982789  5433.541200982789 249.47415008135255  1.0165148451599448E9  1.5541045257294217E8  146996.0  388191.0 0.931 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
1670428.617248073 0.0 0.0 0.0 45503.161228071825 108776.79786462753 39669.42148760331  5061.056705506211  5061.056705506211 249.54560879169773  1.0530119600676166E9  3.857457016527006E7  147503.0  389463.0 0.9295 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
1815215.9963359823 0.0 0.0 0.0 144787.37908790924 170528.288818949 77355.37190082643  5680.516232761491  5680.516232761491 254.42055731453812  1.0555770431917486E9  1.696166989961135E8  148011.0  390714.0 0.9279999999999999 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
1875292.6858510226 0.0 0.0 0.0 60076.68951504032 166151.2241719371 59504.13223140493  4949.621930647492  4949.621930647492 254.1117261110518  9.558244164611777E8  1.1172746916659382E8  148518.0  392010.0 0.9265 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
1955642.974996626 0.0 0.0 0.0 80350.28914560337 167815.462953077 73388.42975206609  5297.620612397563  5297.620612397563 254.22914929465017  1.0608936187486452E9  8.171584786306795E7  149026.0  393306.0 0.925 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
1955657.4514109283 0.0 0.0 0.0 14.476414302450012 107548.76345910391 53553.719008264445  6727.456900011203  6727.456900011203 249.43203860714917  1.0291429701046482E9  4.218586214728985E8  149533.0  394553.0 0.9235 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
1958774.639915459 0.0 0.0 0.0 3117.188504530738 98929.56565684125 6148.760330578512  5587.62597621489  5587.62597621489 248.60970737488523  1.0661220012324024E9  1.3903684335561687E8  150041.0  395857.0 0.9219999999999999 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
1961482.129607009 0.0 0.0 0.0 2707.4896915499544 90413.59395226659 5950.413223140496  5273.048172984132  5273.048172984132 247.74715756150758  1.0343225407132455E9  1.0298705564598301E8  150548.0  397162.0 0.9205 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
1961510.555995073 0.0 0.0 0.0 28.426388063888083 78891.89039173043 6148.760330578512  5401.369618021538  5401.369618021538 246.46334318218214  1.0713820539054111E9  9.360436353842522E7  151056.0  398420.0 0.919 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
2001322.8486110605 0.0 0.0 0.0 39812.2926159876 106005.05416625936 6148.760330578512  6550.368510880163  6550.368510880163 249.2892744073115  1.0740791910753686E9  3.387273532074568E8  151563.0  399732.0 0.9175 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
2030837.6308863256 0.0 0.0 0.0 29514.782275265177 124497.4967618977 5950.413223140496  5071.926456486342  5071.926456486342 250.9303425880339  1.0420236879844426E9  5.190726840979392E7  152071.0  401042.0 0.916 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
2034924.167526915 0.0 0.0 0.0 4086.536640589417 107937.84841517321 13884.297520661159  6761.887466652716  6761.887466652716 249.46802167901353  1.079289883063024E9  3.791378143592151E8  152578.0  402277.0 0.9145 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
