observedStorage observedOutflow observedWaterSupply elevationEnd observedInflow storage outflow  totalWaterSupply  waterSupply elevation  totalIndoor  totalOutdoor  numOfHouseholds  population shiftFactor inflow deficit
270995.0796329873 0.0 0.0 0.0 145680.98963298733 180955.12170295758 85289.25619834714  4750.701731682778  4750.701731682778 255.1497370646073  9.338963408276821E8  9.075173588861126E7  124159.0  331080.0 1.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
333386.5621742757 0.0 0.0 0.0 62391.48254128839 173362.73024047143 65454.54545454541  4529.328549229292  4529.328549229292 254.6205461257653  8.435192755860314E8  1.3338225368368497E8  124159.0  331080.0 0.9985 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
377384.6369750657 0.0 0.0 0.0 43998.074800789975 151041.8535137701 61487.603305785095  4831.348221706497  4831.348221706497 253.0122699622887  9.365871875344908E8  1.0545500810701919E8  124666.0  332390.0 0.997 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
397327.6173434733 0.0 0.0 0.0 19942.980368407632 109034.9791604282 57520.66115702477  4429.193564724874  4429.193564724874 249.56948572648  9.089380674526085E8  4.636599578268558E7  125174.0  333682.0 0.9955 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
404734.1210062592 0.0 0.0 0.0 7406.503662785906 105749.54559893683 6148.760330578512  4543.176893698771  4543.176893698771 249.26564464986006  9.418552373029201E8  3.803315166209615E7  125681.0  334960.0 0.994 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
403886.05052524776 0.0 0.0 0.0 -848.0704810114979 94671.85348623933 5950.413223140496  4279.208408545519  4279.208408545519 248.18798469554667  9.1398708023135E8  8967656.421758737  126189.0  336228.0 0.9925 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
420228.4427983359 0.0 0.0 0.0 16342.392273088188 99497.40051142486 6148.760330578512  5368.084917324139  5368.084917324139 248.66595092228852  9.471395471551015E8  2.1066790884811327E8  126696.0  337534.0 0.991 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
421035.5396647297 0.0 0.0 0.0 807.0968663937327 88657.07684646345 6148.760330578512  5498.6602007766405  5498.6602007766405 247.5583659551229  9.498463434522429E8  2.3612404944083777E8  127204.0  338852.0 0.9895 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
461115.17033780174 0.0 0.0 0.0 40079.63067307206 118111.12569344793 5950.413223140496  4675.168602947069  4675.168602947069 250.3801727854452  9.216565703309786E8  8.67002552256516E7  127711.0  340084.0 0.988 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
475911.4116900979 0.0 0.0 0.0 14796.241352296145 107534.17396365726 19834.710743801657  5538.482338285125  5538.482338285125 249.4306893520445  9.550108220686082E8  2.395485496568789E8  128219.0  341366.0 0.9865 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
