observedStorage observedOutflow observedWaterSupply elevationEnd observedInflow storage outflow  totalWaterSupply  waterSupply elevation  totalIndoor  totalOutdoor  numOfHouseholds  population shiftFactor inflow deficit
157629.66897437532 0.0 0.0 0.0 32315.578974375334 109596.18249557968 43636.36363636363  4397.122842432104  4397.122842432104 249.6213865250698  9.344103141596487E8  1.3976622771077225E7  124159.0  331337.0 1.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
334501.72759939416 0.0 0.0 0.0 176872.05862501886 194784.26871558762 87272.72727272734  4411.245132283783  4411.245132283783 256.08308442282816  8.439835095632904E8  1.0744937256790084E8  124159.0  331337.0 0.9985 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
387116.87263146974 0.0 0.0 0.0 52615.14503207558 168780.51814725462 73388.42975206609  5230.465848342668  5230.465848342668 254.29724039704047  9.370214152802354E8  1.9110387536966294E8  124666.0  332608.0 0.997 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
473120.2612859134 0.0 0.0 0.0 86003.38865444367 174789.27228884562 75371.90082644626  4622.733686406534  4622.733686406534 254.72119821412866  9.092903196105536E8  8.77571585245038E7  125174.0  333867.0 0.9955 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
471036.668146987 0.0 0.0 0.0 -2083.5931389264438 126649.78027943737 41652.89256198347  4403.0063084983485  4403.0063084983485 251.10763883305967  9.42276763126184E8  7379140.482974517  125681.0  335172.0 0.994 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
470715.8622693236 0.0 0.0 0.0 -320.8058776633631 115877.02557388648 5950.413223140496  4501.535604747027  4501.535604747027 250.18771068003846  9.143684708900404E8  5.653857825416944E7  126189.0  336425.0 0.9925 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
473106.4858035962 0.0 0.0 0.0 2390.623534272617 107725.66925293971 6148.760330578512  4393.21952464087  4393.21952464087 249.4483990800832  9.474147362397456E8  130319.36740352202  126696.0  337672.0 0.991 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
475408.9163886891 0.0 0.0 0.0 2302.430585092855 98164.34370134007 6148.760330578512  5714.995806113976  5714.995806113976 248.53391280718503  9.500373941144452E8  2.8259302385700804E8  127204.0  338948.0 0.9895 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
486797.400222908 0.0 0.0 0.0 11388.483834218947 98973.75647517067 5950.413223140496  4628.657837247851  4628.657837247851 248.6140844369226  9.219264856227351E8  7.639873422510813E7  127711.0  340227.0 0.988 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
490178.26874768775 0.0 0.0 0.0 3380.868524779741 94185.41764181864 3689.2561983471073  4479.951159784657  4479.951159784657 248.13980364915002  9.553359597635598E8  1.0915680294559766E7  128219.0  341533.0 0.9865 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
494608.88895731204 0.0 0.0 0.0 4430.620209624268 89860.19774910553 3570.2479338842977  5185.5921684530795  5185.5921684530795 247.68767817595716  9.269801655589317E8  1.9146661180803314E8  128726.0  342772.0 0.985 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
575570.5023744429 0.0 0.0 0.0 80961.6134171308 107944.58248044887 57520.66115702477  5356.567528762827  5356.567528762827 249.4686444539396  9.60588255670282E8  1.9473508941645068E8  129234.0  344093.0 0.9835 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
595797.4881404435 0.0 0.0 0.0 20226.985766000562 109428.45656969609 13884.297520661159  4858.814156092156  4858.814156092156 249.60587501800575  9.632576957258968E8  8.470844935371758E7  129741.0  345391.0 0.982 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
654920.3906446451 0.0 0.0 0.0 59122.90250420166 107982.11950329815 55537.19008264461  5032.049487955129  5032.049487955129 249.47211592558014  8.72441437529559E8  2.1288871388527736E8  130249.0  346685.0 0.9805 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
663606.3915137228 0.0 0.0 0.0 8686.000869077734 110048.10610149565 1983.4710743801652  4636.543196500059  4636.543196500059 249.66318099523681  9.685505929074359E8  3.147536898936457E7  130756.0  347971.0 0.979 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
675527.1286450096 0.0 0.0 0.0 11920.737131286736 109295.81681873488 7933.884297520661  4739.142116526819  4739.142116526819 249.59360832504714  9.398253375886233E8  8.232952062861946E7  131264.0  349241.0 0.9775 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
671824.8738960581 0.0 0.0 0.0 -3702.25474895153 94703.70225751228 6148.760330578512  4741.0994816925595  4741.0994816925595 248.19113928858084  9.738040399806597E8  4.8772989650097564E7  131771.0  350533.0 0.976 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
673481.5918002878 0.0 0.0 0.0 1656.7179042297216 85294.47559493876 5950.413223140496  5115.531343662743  5115.531343662743 247.19695137520836  9.449378303481731E8  1.5839798164544636E8  132279.0  351816.0 0.9745 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
682094.7630429678 0.0 0.0 0.0 8613.17124267993 82388.54685147936 6148.760330578512  5370.339655560823  5370.339655560823 246.87466613945176  9.789983392805662E8  1.7929542660533428E8  132786.0  353063.0 0.973 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
809532.0257057083 0.0 0.0 0.0 127437.26266274053 120945.13364977288 83305.78512396694  5574.890740480067  5574.890740480067 250.62431544191702  9.816539324660859E8  2.207581316384889E8  133294.0  354358.0 0.9715 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
818011.9199544737 0.0 0.0 0.0 8479.894248765453 118764.13475330893 5950.413223140496  4710.479922088912  4710.479922088912 250.43642787330367  9.526327199505494E8  6.3340175250563785E7  133801.0  355691.0 0.97 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
834690.2207537149 0.0 0.0 0.0 16678.3007992412 108604.23510794135 21818.181818181823  5020.01862642694  5020.01862642694 249.529649968366  9.870607440680807E8  9.567454877196021E7  134309.0  356992.0 0.9685 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
866892.6581459965 0.0 0.0 0.0 32202.43739228164 106377.3891246936 27768.59504132232  6660.688334207063  6660.688334207063 249.3237084180795  9.577885830010024E8  4.788121292123922E8  134816.0  358288.0 0.967 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
