observedStorage observedOutflow observedWaterSupply elevationEnd observedInflow storage outflow  totalWaterSupply  waterSupply elevation  totalIndoor  totalOutdoor  numOfHouseholds  population shiftFactor inflow deficit
144645.18787961357 0.0 0.0 0.0 19331.09787961358 108416.12523671401 31735.537190082654  4493.525452816929  4493.525452816929 249.5122533280971  9.331286948028682E8  3.60506965702547E7  124159.0  330941.0 1.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
152023.4906196643 0.0 0.0 0.0 7378.30274005073 108838.99020666533 1983.4710743801652  4971.966695719236  4971.966695719236 249.5513604186318  8.428259178861877E8  2.295453653482781E8  124159.0  330941.0 0.9985 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
158920.3439764865 0.0 0.0 0.0 6896.853356822202 108634.60301214899 1983.4710743801652  5117.769476958371  5117.769476958371 249.53245843079154  9.358096663744068E8  1.6800887409121445E8  124666.0  332252.0 0.997 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
246472.8116164131 0.0 0.0 0.0 87552.46763992659 132306.25955371108 59504.13223140493  4376.678866959843  4376.678866959843 251.56347566715377  9.082198726341906E8  3.5757635682713255E7  125174.0  333562.0 0.9955 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
354925.27648651425 0.0 0.0 0.0 108452.46487010118 119613.57601556265 111074.38016528924  10070.768242960374  10070.768242960374 250.50960510127175  9.410683756217287E8  1.231030378209654E9  125681.0  334816.0 0.994 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
356701.55456511 0.0 0.0 0.0 1776.2780785957843 110969.09903669127 5950.413223140496  4470.341834326675  4470.341834326675 249.74835559388617  9.13312850434171E8  5.08662164719328E7  126189.0  336128.0 0.9925 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
358306.4355927432 0.0 0.0 0.0 1604.8810276331942 100851.18348864208 6148.760330578512  5574.036245103874  5574.036245103874 248.8000419461809  9.464409473782128E8  2.5578681615367255E8  126696.0  337433.0 0.991 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
359795.0646894949 0.0 0.0 0.0 1488.6290967516568 91243.73892695505 6148.760330578512  4947.313327860174  4947.313327860174 247.83638208587223  9.492065149809483E8  1.1784744307009248E8  127204.0  338781.0 0.9895 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
466302.0187700211 0.0 0.0 0.0 106506.95408052618 121304.4925476636 71404.95867768595  5041.241782131685  5041.241782131685 250.65527330700067  9.210619037243556E8  1.6625087406250897E8  127711.0  340028.0 0.988 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
478294.0425348852 0.0 0.0 0.0 11992.023764864098 108669.71251502883 19834.710743801657  4792.093053697192  4792.093053697192 249.5357054022962  9.543251838696856E8  7.925031891701767E7  128219.0  341275.0 0.9865 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
536015.4762252176 0.0 0.0 0.0 57721.43369033235 110336.2369059218 51570.24793388428  4484.661365555205  4484.661365555205 249.6898276986888  9.261184962079773E8  4.114905761268215E7  128726.0  342572.0 0.985 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
586868.936620691 0.0 0.0 0.0 50853.460395473456 108909.65254450546 47603.30578512396  4676.738971765954  4676.738971765954 249.55789536155604  9.596337698640729E8  4.90617583697418E7  129234.0  343863.0 0.9835 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
674922.3077682592 0.0 0.0 0.0 88053.3711475682 130973.3133464934 61487.603305785095  4502.107039795425  4502.107039795425 251.45605796973916  9.622308592369113E8  8799439.033174992  129741.0  345133.0 0.982 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
738476.9056610642 0.0 0.0 0.0 63554.59789280497 134113.3271142178 55537.19008264461  4877.394042436241  4877.394042436241 251.70910122606318  8.715049108925649E8  1.8046860949063787E8  130249.0  346426.0 0.9805 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
763047.2811116187 0.0 0.0 0.0 24570.37545055456 108147.51647672232 45619.834710743795  4916.35137730633  4916.35137730633 249.48741204815707  9.675811775731267E8  9.279479796338609E7  130756.0  347745.0 0.979 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
852347.7722539181 0.0 0.0 0.0 89300.49114229939 130609.15301890181 59504.13223140493  7334.722368715231  7334.722368715231 251.4267115012412  9.38948929630372E8  6.430298164218272E8  131264.0  349044.0 0.9775 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
