observedStorage observedOutflow observedWaterSupply elevationEnd observedInflow storage outflow  totalWaterSupply  waterSupply elevation  totalIndoor  totalOutdoor  numOfHouseholds  population shiftFactor inflow deficit
288960.23355810915 0.0 0.0 0.0 163646.14355810918 189410.4288403284 95206.61157024802  4343.193147532994  4343.193147532994 255.72297822646294  9.344995131888123E8  2255677.2604947253  124159.0  331328.0 1.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
349942.2537053194 0.0 0.0 0.0 60982.02014721029 176224.34673588414 69421.48760330575  4746.614648348927  4746.614648348927 254.8224523203192  8.440640764283295E8  1.7970248376443848E8  124159.0  331328.0 0.9985 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
374618.4905868663 0.0 0.0 0.0 24676.23688154688 134174.48185663816 61487.603305785095  5238.49845500805  5238.49845500805 251.71402948316853  9.37175034825756E8  1.9268275671073127E8  124666.0  332631.0 0.997 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
394552.1751323572 0.0 0.0 0.0 19933.684545490967 109497.13812519773 39669.42148760331  4941.606789328167  4941.606789328167 249.61222677565874  9.0969125591755E8  1.56131895808469E8  125174.0  334016.0 0.9955 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
406464.6374530826 0.0 0.0 0.0 11912.46232072536 110080.0313085916 6148.760330578512  5180.808806752968  5180.808806752968 249.6661334790152  9.426593705642251E8  1.74755714512277E8  125681.0  335303.0 0.994 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
461288.57163447776 0.0 0.0 0.0 54823.93418139516 124374.87386550137 35702.479338842975  4826.612285642419  4826.612285642419 250.91977893396805  9.14857183607956E8  1.2616354866748507E8  126189.0  336610.0 0.9925 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
462799.55163064465 0.0 0.0 0.0 1510.9799961668762 115013.77633433718 6148.760330578512  4723.317196752554  4723.317196752554 250.11334392956041  9.480659255152112E8  7.067575828788953E7  126696.0  337934.0 0.991 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
480809.6022855653 0.0 0.0 0.0 18010.05065492065 121617.27517743685 5950.413223140496  5456.138588680478  5456.138588680478 250.68221874374888  9.507522742414062E8  2.260469076374553E8  127204.0  339244.0 0.9895 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
480811.7707242227 0.0 0.0 0.0 2.168438657448639 111210.09009838238 5950.413223140496  4458.940294571426  4458.940294571426 249.7706427539427  9.226459965000821E8  3.9073946167773195E7  127711.0  340535.0 0.988 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
497830.1175974781 0.0 0.0 0.0 17018.346873255417 108964.42643862397 13884.297520661159  5379.7130123526495  5379.7130123526495 249.56296092098623  9.56035189642688E8  2.0428025483754689E8  128219.0  341823.0 0.9865 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
504114.15756977646 0.0 0.0 0.0 6284.039972298388 108378.30323902912 1983.4710743801652  4886.69209751306  4886.69209751306 249.5087555016211  9.276915618852574E8  1.262873957553776E8  128726.0  343081.0 0.985 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
504232.0117678164 0.0 0.0 0.0 117.85419803991307 99827.61910812811 3689.2561983471073  4979.282130593819  4979.282130593819 248.69865878646277  9.612766984943328E8  1.1267240349243635E8  129234.0  344383.0 0.9835 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
528263.3845038863 0.0 0.0 0.0 24031.37273606995 109065.40619661298 9917.355371900827  4876.230275684228  4876.230275684228 249.57229965750605  9.63960257815583E8  8.776225725811693E7  129741.0  345690.0 0.982 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
625756.3453947797 0.0 0.0 0.0 97492.96089089339 144316.36209871178 55537.19008264461  6704.814906150251  6704.814906150251 252.50129259390408  8.730623465265664E8  5.730557400941658E8  130249.0  346980.0 0.9805 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
656873.3181112178 0.0 0.0 0.0 31116.97271643816 109376.2488858667 61487.603305785095  4569.482623498272  4569.482623498272 249.6010467849687  9.691701475255688E8  1.6391953866697192E7  130756.0  348235.0 0.979 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
671538.2313140759 0.0 0.0 0.0 14664.91320285807 108989.09392593647 9917.355371900827  5134.712790887456  5134.712790887456 249.5652422016033  9.403433918619274E8  1.6712954220791233E8  131264.0  349465.0 0.9775 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
674801.0081269807 0.0 0.0 0.0 3262.776812904846 100985.66666848745 6148.760330578512  5117.443739775353  5117.443739775353 248.81336238792466  9.743247852278394E8  1.2942349909245647E8  131771.0  350750.0 0.976 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
674681.3278527386 0.0 0.0 0.0 -119.68027424223017 87834.72598611194 5950.413223140496  7080.847184992795  7080.847184992795 247.46997914726052  9.454595452100104E8  5.817625073200983E8  132279.0  352042.0 0.9745 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
676241.5877007209 0.0 0.0 0.0 1560.2598479822977 78038.0528294318 6148.760330578512  5208.172674083902  5208.172674083902 246.36290352069543  9.796102435721952E8  1.437067767588466E8  132786.0  353325.0 0.973 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
