observedStorage observedOutflow observedWaterSupply elevationEnd observedInflow storage outflow  totalWaterSupply  waterSupply elevation  totalIndoor  totalOutdoor  numOfHouseholds  population shiftFactor inflow deficit
253976.16366259527 0.0 0.0 0.0 128662.07366259527 172045.05098185522 77355.37190082643  4575.740779913749  4575.740779913749 254.52757503576203  9.333463825810984E8  5.3565500019526996E7  124159.0  330971.0 1.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
394187.97036524967 0.0 0.0 0.0 140211.8067026544 208620.72355884465 99173.55371900828  4462.580406656893  4462.580406656893 256.9804483791974  8.430225391052277E8  1.1948251575405052E8  124159.0  330971.0 0.9993333333333333 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
500379.0547841344 0.0 0.0 0.0 106191.08441888474 202058.267227423 107107.43801652895  5646.1027337776895  5646.1027337776895 256.5548399524887  9.359983333998269E8  2.81772984156028E8  124666.0  332267.0 0.9986666666666667 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
513542.80382392544 0.0 0.0 0.0 13163.74903979105 151162.14492273048 59504.13223140493  4555.739113078918  4555.739113078918 253.02105741272047  9.084179862890478E8  7.41798663825565E7  125174.0  333582.0 0.998 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
592015.5455908189 0.0 0.0 0.0 78472.74176689339 115580.28076698136 103140.49586776858  10914.110054873954  10914.110054873954 250.1621468613871  9.414967493741101E8  1.4124969358576577E9  125681.0  334948.0 0.9973333333333333 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
648968.698522449 0.0 0.0 0.0 56953.152931630204 125588.63308989989 41652.89256198347  5291.908046728217  5291.908046728217 251.0221245136514  9.136497343186358E8  2.2772762601494682E8  126189.0  336220.0 0.9966666666666667 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
650738.2300537596 0.0 0.0 0.0 1769.5315313106555 115737.66697343138 6148.760330578512  5471.737317200646  5471.737317200646 250.17570528716672  9.467963180527604E8  2.3336725251742545E8  126696.0  337532.0 0.996 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
955446.5972020898 0.0 0.0 0.0 304708.36714833026 145738.22972112443 269752.06611570244  4955.738284934801  4955.738284934801 252.60951817027893  9.494636268608878E8  1.194074555940847E8  127204.0  338834.0 0.9953333333333333 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
956812.0528187872 0.0 0.0 0.0 1365.4556166973732 124454.28904844154 17851.239669421488  4798.156619958777  4798.156619958777 250.92662035220894  9.212818317764548E8  1.136014823325263E8  127711.0  340068.0 0.9946666666666667 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
973759.1411235824 0.0 0.0 0.0 16947.088304795157 108104.36576482843 27768.59504132232  5528.416547085958  5528.416547085958 249.48342141541  9.546699283612986E8  2.3771841807601964E8  128219.0  341374.0 0.994 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
1086519.416861473 0.0 0.0 0.0 112760.2757378906 156614.40948798903 59504.13223140493  4746.099783325344  4746.099783325344 253.41935272759068  9.265357544672766E8  9.7119757823317E7  128726.0  342716.0 0.9933333333333333 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
1142384.60335315 0.0 0.0 0.0 55865.18649167709 145898.48699400903 61487.603305785095  5093.505679872266  5093.505679872266 252.62171616638827  9.601498374903456E8  1.384354017854773E8  129234.0  344048.0 0.9926666666666667 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
1170549.6997385172 0.0 0.0 0.0 28165.09638536711 108942.0303066303 59504.13223140493  5617.420841341044  5617.420841341044 249.56088969819942  9.628412376939663E8  2.4874386831259274E8  129741.0  345359.0 0.992 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
1227833.9020010782 0.0 0.0 0.0 57284.202262561004 109766.96042457322 51570.24793388428  4889.024210733924  4889.024210733924 249.63718028526526  8.719877122226931E8  1.8249424380903226E8  130249.0  346614.0 0.9913333333333333 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
1259383.0367423072 0.0 0.0 0.0 31549.13474122906 107991.3501486056 27768.59504132232  5556.149975874377  5556.149975874377 249.47296958740458  9.681136731136067E8  2.3025631689279404E8  130756.0  347929.0 0.9906666666666667 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
1320026.4554455427 0.0 0.0 0.0 60643.41870323535 108258.79306562769 55537.19008264461  4838.785703568782  4838.785703568782 249.4977030487032  9.395503932516552E8  1.0409594466470665E8  131264.0  349269.0 0.99 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
1326635.3552478363 0.0 0.0 0.0 6608.899802293735 102794.45271394907 6148.760330578512  5924.479823393836  5924.479823393836 248.99235389937567  9.735684662741771E8  3.042442021389215E8  131771.0  350585.0 0.9893333333333333 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
1337082.4186372717 0.0 0.0 0.0 10447.06338943539 102453.68185075848 5950.413223140496  4837.421029485488  4837.421029485488 248.95876801215914  9.447101492727726E8  9.864185093255259E7  132279.0  351866.0 0.9886666666666667 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
1364152.255437981 0.0 0.0 0.0 27069.836800709305 116986.38778815766 6148.760330578512  6388.370532731619  6388.370532731619 250.28327944419001  9.788057495972644E8  3.990605003628689E8  132786.0  353139.0 0.988 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
1366036.9248593203 0.0 0.0 0.0 1884.6694213392823 107283.36215752705 6148.760330578512  5438.934721391371  5438.934721391371 249.40749395704495  9.814550914229711E8  1.9163349978182897E8  133294.0  354431.0 0.9873333333333333 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
1376853.8323114126 0.0 0.0 0.0 10816.90745209221 106275.94105130628 5950.413223140496  5873.915335172501  5873.915335172501 249.31432637115566  9.523978169701539E8  3.1450892458349645E8  133801.0  355739.0 0.9866666666666667 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
1392225.5618324252 0.0 0.0 0.0 15371.72952101254 108177.68410361953 7933.884297520661  5536.10217117862  5536.10217117862 249.49020198868212  9.867596310901958E8  2.0728637781169903E8  134309.0  357015.0 0.986 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
1396686.3945498378 0.0 0.0 0.0 4460.832717412637 104414.04135553476 3570.2479338842977  4654.227531613102  4654.227531613102 249.14213551794458  9.575578271517906E8  4.6282354407452114E7  134816.0  358339.0 0.9853333333333334 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
