observedStorage observedOutflow observedWaterSupply elevationEnd observedInflow storage outflow  totalWaterSupply  waterSupply elevation  totalIndoor  totalOutdoor  numOfHouseholds  population shiftFactor inflow deficit
140615.97199619806 0.0 0.0 0.0 15301.881996198072 109968.70023662625 25785.123966942156  4862.147792629663  4862.147792629663 249.65583743980636  9.336961814617617E8  1.1498897408221494E8  124159.0  331048.0 1.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
196277.47382195282 0.0 0.0 0.0 55661.50182575477 109998.53830071121 51570.24793388428  4061.4158277856527  4061.4158277856527 249.65859690194313  8.433384864813203E8  3.2641979506127667E7  124159.0  331048.0 0.9993333333333333 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
227514.76890410171 0.0 0.0 0.0 31237.295082148892 108961.33884122763 27768.59504132232  4505.899500310183  4505.899500310183 249.5626753760499  9.362951029625612E8  3.555316654287729E7  124666.0  332314.0 0.9986666666666667 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
236314.50739094068 0.0 0.0 0.0 8799.738486838964 109254.43444471812 3966.9421487603304  4539.700734588133  4539.700734588133 249.58978123043727  9.087280875913527E8  7.041055113589299E7  125174.0  333641.0 0.998 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
237708.11698676986 0.0 0.0 0.0 1393.6095958291803 99640.02618355933 6148.760330578512  4859.25752640947  4859.25752640947 248.68007787079628  9.416469833386981E8  1.0641478941001758E8  125681.0  334922.0 0.9973333333333333 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
237683.57194034272 0.0 0.0 0.0 -24.545046427149867 86968.72469006437 5950.413223140496  6696.343223927306  6696.343223927306 247.37690076204476  9.138332049937047E8  5.304576793753162E8  126189.0  336217.0 0.9966666666666667 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
251004.84081827378 0.0 0.0 0.0 13321.26887793106 89023.76646762852 6148.760330578512  5117.46676978839  5117.46676978839 247.59777799523093  9.4695282603888E8  1.5680042547691694E8  126696.0  337514.0 0.996 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
249137.27248961615 0.0 0.0 0.0 -1867.5683286576248 75713.67714299749 6148.760330578512  5293.760665394891  5293.760665394891 246.08947972509088  9.496249808278521E8  1.921519588237908E8  127204.0  338818.0 0.9953333333333333 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
259252.9830245169 0.0 0.0 0.0 10115.710534900738 74949.40565139269 5950.413223140496  4929.56880336504  4929.56880336504 245.99957600886867  9.215527406298912E8  1.416740158979004E8  127711.0  340108.0 0.9946666666666667 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
264755.93913909554 0.0 0.0 0.0 5502.956114578642 72313.15237781509 3689.2561983471073  4449.953189809131  4449.953189809131 245.66308411744274  9.549358172284749E8  4845755.040160057  128219.0  341406.0 0.994 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
290686.76688848034 0.0 0.0 0.0 25930.827749384793 90366.81097179034 3570.2479338842977  4306.921221525231  4306.921221525231 247.74212929619415  9.267436888460603E8  2188244.88717137  128726.0  342721.0 0.9933333333333333 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
393438.7448535998 0.0 0.0 0.0 102751.97796511945 126716.94811379683 61487.603305785095  4914.237517328176  4914.237517328176 251.1130516652266  9.603986880957476E8  9.952136267837007E7  129234.0  344070.0 0.9926666666666667 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
525433.2122098012 0.0 0.0 0.0 131994.4673562014 174048.6644832041 79338.8429752066  5323.9080115876595  5323.9080115876595 254.66894337706935  9.631455708918172E8  1.8513365453559566E8  129741.0  345408.0 0.992 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
647314.0501856423 0.0 0.0 0.0 121880.83797584113 199285.91218075663 91239.66942148766  5403.920856801198  5403.920856801198 256.3750387301872  8.723489624179642E8  2.9318771518996453E8  130249.0  346711.0 0.9913333333333333 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
678778.3609196248 0.0 0.0 0.0 31464.310733982453 160507.1089570957 65454.54545454542  4788.568503098171  4788.568503098171 253.70371969881626  9.68507907799089E8  6.43074075070457E7  130756.0  348022.0 0.9906666666666667 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
691375.1450957995 0.0 0.0 0.0 12596.784176174691 108148.00326824978 59504.13223140493  5451.757633615843  5451.757633615843 249.487457067257  9.398684715810189E8  2.359858104814312E8  131264.0  349332.0 0.99 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
694679.5348908375 0.0 0.0 0.0 3304.389795037976 98924.50290801852 6148.760330578512  6379.129824690723  6379.129824690723 248.6092059140272  9.737442786491328E8  4.021289028652603E8  131771.0  350572.0 0.9893333333333333 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
696503.2110571024 0.0 0.0 0.0 1823.6761662649467 90311.5652115981 5950.413223140496  4486.200639544871  4486.200639544871 247.73619144578655  9.448942240396768E8  2.270532581499795E7  132279.0  351866.0 0.9886666666666667 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
721842.985353405 0.0 0.0 0.0 25339.77429630254 102791.37392764211 6148.760330578512  6711.205249680019  6711.205249680019 248.99206916930012  9.790831956670469E8  4.6841318274766505E8  132786.0  353176.0 0.988 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
921618.0342749677 0.0 0.0 0.0 199775.0489215627 121730.00832022363 174545.45454545456  6290.959983526618  6290.959983526618 250.691930420419  9.817555550679963E8  3.751008446596492E8  133294.0  354480.0 0.9873333333333333 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
924389.9595647596 0.0 0.0 0.0 2771.9252897918786 113240.70419912573 5950.413223140496  5310.81618774928  5310.81618774928 249.9584365300218  9.527044146608003E8  1.9275112010209283E8  133801.0  355799.0 0.9866666666666667 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
929579.407151796 0.0 0.0 0.0 5189.447587036457 109732.26312745204 3966.9421487603304  4730.94650994981  4730.94650994981 249.6339714350737  9.8707778216269E8  3.3309418772249002E7  134309.0  357074.0 0.986 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
945926.1039157821 0.0 0.0 0.0 16346.696763986034 109077.90913291973 11900.826446280993  5100.224312237327  5100.224312237327 249.5734559449662  9.578034010849279E8  1.4223093647416815E8  134816.0  358366.0 0.9853333333333334 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
994535.3154202186 0.0 0.0 0.0 48609.21150443657 109163.28636280034 43636.36363636363  4887.470638192423  4887.470638192423 249.58135173983172  9.924816068803322E8  6.166526915646295E7  135324.0  359704.0 0.9846666666666667 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
1134121.1701689437 0.0 0.0 0.0 139585.85474872508 170561.0702128585 73388.42975206609  4799.641146601018  4799.641146601018 254.42287026126144  9.951517886429675E8  4.005171340002837E7  135831.0  361006.0 0.984 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
1310568.6121801343 0.0 0.0 0.0 176447.4420111905 219459.58255636579 122975.20661157019  4573.723056113213  4573.723056113213 257.65581034726404  9.012578692595369E8  8.521882356811476E7  136339.0  362308.0 0.9833333333333334 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
1469257.3597434359 0.0 0.0 0.0 158688.7475633015 216093.04540805635 156694.21487603302  5361.069835578215  5361.069835578215 257.4461617516538  1.000474114638684E9  1.5582030383472344E8  136846.0  363602.0 0.9826666666666667 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
1558984.9429682945 0.0 0.0 0.0 89727.58322485871 199873.42545775912 101157.02479338847  4790.1783817677715  4790.1783817677715 256.41314193253515  9.708062045285016E8  6.23563350753093E7  137354.0  364915.0 0.982 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
1621335.5764780776 0.0 0.0 0.0 62350.63350978306 118854.48038124706 134876.03305785122  8493.545528443972  8493.545528443972 250.4442109218855  1.0058565061147858E9  8.260612992431464E8  137861.0  366228.0 0.9813333333333334 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
1632045.013784151 0.0 0.0 0.0 10709.437306073478 118485.71253297119 5950.413223140496  5127.791931208865  5127.791931208865 250.41244249939447  9.7608571339961E8  1.2989450528495629E8  138369.0  367572.0 0.9806666666666667 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
1629520.5601414267 0.0 0.0 0.0 -2524.4536427242515 104572.8383855248 6148.760330578512  5239.6601741436125  5239.6601741436125 249.156821269354  1.0112696834379581E9  1.1883867177182949E8  138876.0  368858.0 0.98 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
1630561.4189374025 0.0 0.0 0.0 1040.8587959758001 93949.64531571181 6148.760330578512  5515.291535210271  5515.291535210271 248.11645060575594  1.0139407597750398E9  1.7561673788969082E8  139384.0  370158.0 0.9793333333333334 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
1635029.447779817 0.0 0.0 0.0 4468.028842414607 87862.66931622024 5950.413223140496  4604.59161876569  4604.59161876569 247.47298251464105  9.837620820139163E8  9372451.0946306  139891.0  371434.0 0.9786666666666667 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
1635061.633919748 0.0 0.0 0.0 32.186139931024165 78763.28353478841 3689.2561983471073  5442.315723015746  5442.315723015746 246.4482147435347  1.0191685423279617E9  1.546492752142832E8  140399.0  372708.0 0.978 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
1692191.8244940685 0.0 0.0 0.0 57130.19057432055 109459.80181174925 21818.181818181823  4615.490479177881  4615.490479177881 249.608773865879  9.887935951773337E8  6691642.520005305  140906.0  373968.0 0.9773333333333334 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
1746600.0150767157 0.0 0.0 0.0 54408.19058264723 108580.01818359511 49586.77685950412  5701.197351297364  5701.197351297364 249.5274103563854  1.0243779786680746E9  2.0527633998546842E8  141414.0  375246.0 0.9766666666666667 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
1940260.5456109925 0.0 0.0 0.0 193660.53053427683 196151.7563642034 101157.02479338848  4931.767560280348  4931.767560280348 256.17177290123897  1.0269918825475273E9  3.670910961318721E7  141921.0  376521.0 0.976 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
2002063.384466528 0.0 0.0 0.0 61802.83885553555 179558.53210122522 73388.42975206609  5007.633366447725  5007.633366447725 255.0550530238119  9.298980666600469E8  1.5016592969902733E8  142429.0  377760.0 0.9753333333333334 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
2010908.6606238447 0.0 0.0 0.0 8845.276157316832 121641.51043705994 61487.603305785095  5274.694515697269  5274.694515697269 250.68430655040146  1.0320767204128193E9  1.0558796493897095E8  142936.0  379005.0 0.9746666666666667 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
2019195.7365212585 0.0 0.0 0.0 8287.075897413835 109247.4920106843 15867.768595041325  4813.325728748104  4813.325728748104 249.58913918530328  1.0013267522078081E9  3.68282886936667E7  143443.0  380282.0 0.974 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
2021891.2672123981 0.0 0.0 0.0 2695.530691139742 100727.49797350595 6148.760330578512  5066.764397739597  5066.764397739597 248.78779100371491  1.037280975265628E9  5.553661012492699E7  143951.0  381538.0 0.9733333333333334 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
2047762.5317134168 0.0 0.0 0.0 25871.26450101872 115270.31526544208 5950.413223140496  5378.03398594209  5378.03398594209 250.13544411314973  1.0062896452419311E9  1.536636609102463E8  144458.0  382782.0 0.9726666666666667 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
2056891.348350535 0.0 0.0 0.0 9128.816637118212 112615.79440915328 6148.760330578512  5634.577162828493  5634.577162828493 249.900644077421  1.0425342135493245E9  1.7275122828206843E8  144966.0  384102.0 0.972 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
2063701.256772184 0.0 0.0 0.0 6809.90842164913 106547.08249011307 6148.760330578512  6729.86001011083  6729.86001011083 249.33940187645547  1.0451244168997263E9  4.063954859279032E8  145473.0  385367.0 0.9713333333333334 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
2065253.9640562125 0.0 0.0 0.0 1552.7072840283945 97287.19661154924 5950.413223140496  4862.179939451724  4862.179939451724 248.447032152491  1.0139704195162134E9  3.4721669566420816E7  145981.0  386659.0 0.9706666666666667 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
2065308.3874448903 0.0 0.0 0.0 54.42338867794723 88598.25997160989 3689.2561983471073  5054.103830270183  5054.103830270183 247.55204427897786  1.0504299097765989E9  3.965699984254728E7  146488.0  387957.0 0.97 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
2137480.5541056655 0.0 0.0 0.0 72172.16666077508 107703.53974458486 47603.30578512396  5463.581102676234  5463.581102676234 249.4463525149898  1.0191036241332452E9  1.593007853676421E8  146996.0  389247.0 0.9693333333333334 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
2138613.2620594017 0.0 0.0 0.0 1132.7079537362667 99937.03042272659 3689.2561983471073  5209.96107724744  5209.96107724744 248.70949588180733  1.0557395377201473E9  6.796321169950701E7  147503.0  390545.0 0.9686666666666667 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
2273379.7987504713 0.0 0.0 0.0 134766.53669106937 161907.44900341367 67438.01652892558  5358.1015814569255  5358.1015814569255 253.80601643680427  1.0583901372182746E9  9.726407775228153E7  148011.0  391835.0 0.968 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
2360907.0303656464 0.0 0.0 0.0 87527.23161517484 173903.79220489453 69421.48760330575  6109.40081038836  6109.40081038836 254.65872166830553  9.583708008956347E8  3.5932627709750086E8  148518.0  393131.0 0.9673333333333334 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
2368649.990184099 0.0 0.0 0.0 7742.959818452817 114785.67301152826 61487.603305785095  5373.475706034209  5373.475706034209 250.09369340209582  1.0636602394287999E9  9.53099208649113E7  149026.0  394403.0 0.9666666666666667 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
2388145.163196889 0.0 0.0 0.0 19495.17301279032 109592.29287310073 19834.710743801657  4853.842407416153  4853.842407416153 249.62102680783323  1.0318790887349033E9  1.501473208122896E7  149533.0  395676.0 0.966 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
2390273.1274099634 0.0 0.0 0.0 2127.9642130742604 99950.90806572903 6148.760330578512  5620.588689867435  5620.588689867435 248.7108704502505  1.0689555079848661E9  1.433128507469038E8  150041.0  396982.0 0.9653333333333334 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
2389938.5210021846 0.0 0.0 0.0 -334.6064077787041 88474.27103575478 5950.413223140496  5191.617399055059  5191.617399055059 247.53871786712756  1.0371504754476552E9  8.259584487179561E7  150548.0  398327.0 0.9646666666666667 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
