observedStorage observedOutflow observedWaterSupply elevationEnd observedInflow storage outflow  totalWaterSupply  waterSupply elevation  totalIndoor  totalOutdoor  numOfHouseholds  population shiftFactor inflow deficit
256984.83349480442 0.0 0.0 0.0 131670.74349480442 173019.94811329152 79338.8429752066  4626.042406306427  4626.042406306427 254.59636055269112  9.335131838746186E8  6.4247930618474856E7  124159.0  331399.0 1.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
304297.6597705164 0.0 0.0 0.0 47312.82627571197 159812.51171417907 55537.19008264461  4983.072592180087  4983.072592180087 253.65297842897064  8.431731983381001E8  2.3159344374890158E8  124159.0  331399.0 0.9993333333333333 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
367013.05618261435 0.0 0.0 0.0 62715.39641209797 156264.93798878012 61487.603305785095  4775.366831712098  4775.366831712098 253.39382336100374  9.361858664463398E8  9.378206589066616E7  124666.0  332700.0 0.9986666666666667 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
380163.2627938734 0.0 0.0 0.0 13150.206611259016 108828.94224563595 55537.19008264461  5049.012271758723  5049.012271758723 249.55043117040933  9.085696331529223E8  1.804191111991857E8  125174.0  334005.0 0.998 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
381040.21054171683 0.0 0.0 0.0 876.947747843435 98137.80445519998 6148.760330578512  5419.325207700895  5419.325207700895 248.53128411798733  9.415645362542369E8  2.272946059960834E8  125681.0  335326.0 0.9973333333333333 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
395054.5072566378 0.0 0.0 0.0 14014.296714920969 101836.2136449045 5950.413223140496  4365.474302075952  4365.474302075952 248.89760832457455  9.137720949560632E8  2.7788773356491566E7  126189.0  336623.0 0.9966666666666667 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
396589.17252492276 0.0 0.0 0.0 1534.6652682849515 92431.7592866574 6148.760330578512  4790.359295953542  4790.359295953542 247.9640712904834  9.469120303520583E8  8.628952946245956E7  126696.0  337928.0 0.996 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
397540.8450190692 0.0 0.0 0.0 951.672494146451 82062.50207881501 6148.760330578512  5172.169371410318  5172.169371410318 246.83631244310257  9.495022500381126E8  1.6604945120332375E8  127204.0  339187.0 0.9953333333333333 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
458284.4246660329 0.0 0.0 0.0 60743.57964696366 126254.82896699762 11900.826446280991  4650.426312500055  4650.426312500055 251.07581102159705  9.21459690250898E8  8.156063098633045E7  127711.0  340488.0 0.9946666666666667 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
550342.4143729456 0.0 0.0 0.0 92057.98970691263 152283.05463725867 61487.603305785095  4542.160730866783  4542.160730866783 253.10294138631446  9.549739458086369E8  2.4695273577947386E7  128219.0  341851.0 0.994 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
592517.3104206123 0.0 0.0 0.0 42174.89604766681 127430.332863045 59504.13223140493  7523.485590475833  7523.485590475833 251.17054096728543  9.268510788769599E8  6.958407834794663E8  128726.0  343202.0 0.9933333333333333 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
680953.2241788624 0.0 0.0 0.0 88435.91375825003 149658.8514218194 61487.603305785095  4719.791893690822  4719.791893690822 252.90793662824018  9.603546234594438E8  5.762671056571402E7  129234.0  344472.0 0.9926666666666667 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
785291.5281100052 0.0 0.0 0.0 104338.3039311428 171588.9544052939 77355.37190082643  5052.829046842045  5052.829046842045 254.49539436994948  9.629257519461849E8  1.2688620789543478E8  129741.0  345726.0 0.992 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
956804.8785903811 0.0 0.0 0.0 171513.3504803759 218054.9828964302 120991.73553719003  4055.5864520497616  4055.5864520497616 257.5683399487128  8.721637276514094E8  2559438.0525772604  130249.0  347033.0 0.9913333333333333 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
1021276.4621066753 0.0 0.0 0.0 64471.583516294144 184420.95637813114 91239.66942148766  6865.9406131058195  6865.9406131058195 255.38470890699193  9.682727704978328E8  5.1259747592335445E8  130756.0  348330.0 0.9906666666666667 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
1111004.447340547 0.0 0.0 0.0 89727.98523387176 184056.50816255287 85289.25619834714  4803.177251103068  4803.177251103068 255.36000055339343  9.39590492568858E8  9.637568894260429E7  131264.0  349618.0 0.99 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
1131906.6059192829 0.0 0.0 0.0 20902.158578735867 122232.83598071111 77355.37190082645  5370.4588597511865  5370.4588597511865 250.7352477585037  9.734987356685746E8  1.848207405958571E8  131771.0  350881.0 0.9893333333333333 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
1131684.6787372278 0.0 0.0 0.0 -221.92718205514979 111310.27261833398 5950.413223140496  4750.222957181477  4750.222957181477 249.77990776087432  9.446914793987578E8  7.985333354628882E7  132279.0  352186.0 0.9886666666666667 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
1148592.5534943251 0.0 0.0 0.0 16907.874757097397 117149.73053366903 6148.760330578512  4919.656511183835  4919.656511183835 250.29735101082608  9.787773488617473E8  8.23114895888144E7  132786.0  353454.0 0.988 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
1155241.4265357452 0.0 0.0 0.0 6648.8730414201145 112323.56139626786 6148.760330578512  5326.281848242768  5326.281848242768 249.8736179965105  9.815516573620917E8  1.672395655121641E8  133294.0  354804.0 0.9873333333333333 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
1207495.645786901 0.0 0.0 0.0 52254.21925115594 123994.2212482435 35702.479338842975  4881.080060337354  4881.080060337354 250.88698666852545  9.524244532473357E8  1.0034408045515853E8  133801.0  356078.0 0.9866666666666667 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
1208712.4628723396 0.0 0.0 0.0 1216.8170854386537 108567.58761343354 11900.826446280993  4742.62427396759  4742.62427396759 249.5262607614384  9.869238309703857E8  3.59820712264774E7  134309.0  357420.0 0.986 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
1215997.2473082573 0.0 0.0 0.0 7284.78443591755 109412.58317618919 1983.4710743801652  4456.317798781728  4456.317798781728 249.60440702637467  9.576554306073328E8  3498882.9339493355  134816.0  358713.0 0.9853333333333334 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
