observedStorage observedOutflow observedWaterSupply elevationEnd observedInflow storage outflow  totalWaterSupply  waterSupply elevation  totalIndoor  totalOutdoor  numOfHouseholds  population shiftFactor inflow deficit
146937.11017891095 0.0 0.0 0.0 21623.020178910963 108093.08833429294 33719.00826446282  5125.013580155222  5125.013580155222 249.48237846428307  9.347934389264741E8  1.7058753522269452E8  124159.0  331344.0 1.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
321638.75641257805 0.0 0.0 0.0 174701.6462336671 193453.3424124561 85289.25619834715  4052.1359571569624  4052.1359571569624 255.99676713226904  8.443295577397695E8  2.964939307602427E7  124159.0  331344.0 0.9993333333333333 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
396193.5051625802 0.0 0.0 0.0 74554.7487500021 180152.77258590315 83305.78512396695  4549.53345258823  4549.53345258823 255.09534051429853  9.375177379872433E8  4.374165598105923E7  124666.0  332668.0 0.9986666666666667 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
405696.3040538177 0.0 0.0 0.0 9502.798891237544 125540.22175172035 59504.13223140493  4611.217494015682  4611.217494015682 251.01822320507054  9.098408650426117E8  8.47227601688149E7  125174.0  333959.0 0.998 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
411024.9925227443 0.0 0.0 0.0 5328.688468926566 119708.07216732182 6148.760330578512  5012.0777227465915  5012.0777227465915 250.51774570704015  9.427154142525151E8  1.3830715652135107E8  125681.0  335201.0 0.9973333333333333 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
410924.2980180575 0.0 0.0 0.0 -100.6945046868189 109069.76705091175 5950.413223140496  4587.197388582767  4587.197388582767 249.57270295486097  9.148347047121394E8  7.45481795850603E7  126189.0  336478.0 0.9966666666666667 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
426438.1487035616 0.0 0.0 0.0 15513.850685504063 109866.76483567157 6148.760330578512  8568.092570165727  8568.092570165727 249.64641032420897  9.479629846824329E8  9.000333891177907E8  126696.0  337758.0 0.996 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
424152.7868172761 0.0 0.0 0.0 -2285.3618862855064 96001.11010196229 6148.760330578512  5431.532516845248  5431.532516845248 248.319646404711  9.506800560868169E8  2.2081200158058494E8  127204.0  339084.0 0.9953333333333333 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
425821.5354576301 0.0 0.0 0.0 1668.7486403540418 87015.15799588851 5950.413223140496  4704.287523287317  4704.287523287317 247.38189144409807  9.225385352517662E8  9.209876157292674E7  127711.0  340353.0 0.9946666666666667 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
451374.47311514674 0.0 0.0 0.0 25552.937657516635 104259.94007181957 3689.2561983471073  4618.899383238473  4618.899383238473 249.1278840351262  9.559535155256729E8  4.026696660251274E7  128219.0  341652.0 0.994 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
