observedStorage observedOutflow observedWaterSupply elevationEnd observedInflow storage outflow  totalWaterSupply  waterSupply elevation  totalIndoor  totalOutdoor  numOfHouseholds  population shiftFactor inflow deficit
155000.76142103184 0.0 0.0 0.0 29686.671421031857 108572.55283466038 41652.89256198347  4775.316024388071  4775.316024388071 249.52671995141594  9.337193543085709E8  9.623761972570181E7  124159.0  331135.0 1.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
280642.5716311696 0.0 0.0 0.0 125641.81021013774 168601.61597153946 61487.60330578509  4125.14376747379  4125.14376747379 254.28461765127633  8.433594167945579E8  4.636611561175556E7  124159.0  331135.0 0.9993333333333333 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
312055.32604974246 0.0 0.0 0.0 31412.75441857286 133713.2808042568 61487.603305785095  4813.486280070714  4813.486280070714 251.67686282571174  9.36435646379168E8  1.017540227991171E8  124666.0  332458.0 0.9986666666666667 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
318583.4124628506 0.0 0.0 0.0 6528.08641310819 109833.4269922319 25785.123966942156  4622.816258190933  4622.816258190933 249.64332719802385  9.088277394249982E8  8.823754808389148E7  125174.0  333768.0 0.998 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
339600.21627569996 0.0 0.0 0.0 21016.80381284933 118721.99872530065 6148.760330578512  5979.4717492020745  5979.4717492020745 250.4327979604842  9.417667013155305E8  3.479068192806611E8  125681.0  335057.0 0.9973333333333333 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
338587.38349257543 0.0 0.0 0.0 -1012.8327831245156 107087.00195099968 5950.413223140496  4671.750768035968  4671.750768035968 249.38933431526863  9.140090729875535E8  9.361058190293846E7  126189.0  336376.0 0.9966666666666667 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
338571.5243922877 0.0 0.0 0.0 -15.859100287741768 96525.32661799618 6148.760330578512  4397.055902137251  4397.055902137251 248.3715695937001  9.471559369427035E8  1216562.0707344196  126696.0  337684.0 0.996 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
345363.92726028414 0.0 0.0 0.0 6792.402867996412 91137.8165870342 6148.760330578512  6031.152568379873  6031.152568379873 247.82499748355914  9.498305308992825E8  3.509896907440927E8  127204.0  338990.0 0.9953333333333333 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
354956.4501516522 0.0 0.0 0.0 9592.52289136807 89981.1921981214 5950.413223140496  4798.734057140391  4798.734057140391 247.70068273840513  9.218420771007261E8  1.1316578069095728E8  127711.0  340323.0 0.9946666666666667 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
371777.37499719165 0.0 0.0 0.0 16820.924845539448 98199.75650802103 3689.2561983471073  4913.1043372927015  4913.1043372927015 248.53742041481982  9.552391994513917E8  1.044364430630625E8  128219.0  341626.0 0.994 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
412785.06889640394 0.0 0.0 0.0 41007.693899212296 108613.09620022259 25785.123966942156  4809.230240068582  4809.230240068582 249.53046945345628  9.269836645012196E8  1.1028804698340334E8  128726.0  342917.0 0.9933333333333333 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
432970.47053213726 0.0 0.0 0.0 20185.401635733302 107570.71649941376 15867.768595041325  5360.01274150077  5360.01274150077 249.4340688522532  9.605750206165496E8  1.954914000824452E8  129234.0  344232.0 0.9926666666666667 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
450566.1570570549 0.0 0.0 0.0 17595.68652491767 108628.06353846434 11900.826446280993  4637.513039586071  4637.513039586071 249.53185365194344  9.632611099486575E8  3.697403111900259E7  129741.0  345540.0 0.992 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
503924.541649479 0.0 0.0 0.0 53358.38459242411 109912.44473238538 47603.30578512396  4470.697613379223  4470.697613379223 249.65063485918668  8.724927335891833E8  9.176306899639708E7  130249.0  346858.0 0.9913333333333333 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
602566.7024629656 0.0 0.0 0.0 98642.16081348664 142291.52972081877 61487.603305785095  4775.472519268426  4775.472519268426 252.34717230330483  9.685690972349617E8  6.1421630167236984E7  130756.0  348125.0 0.9906666666666667 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
621642.6997376276 0.0 0.0 0.0 19075.997274661975 109404.43093110435 47603.30578512396  4359.790279252549  4359.790279252549 249.60365309637513  9.399564415655181E8  378476.69042387157  131264.0  349448.0 0.99 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
666008.9873482587 0.0 0.0 0.0 44366.28761063103 124881.9823129467 23801.652892561982  5087.083336226699  5087.083336226699 250.96346505108087  9.738945502736537E8  1.2330549531154653E8  131771.0  350718.0 0.9893333333333333 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
