observedStorage observedOutflow observedWaterSupply elevationEnd observedInflow storage outflow  totalWaterSupply  waterSupply elevation  totalIndoor  totalOutdoor  numOfHouseholds  population shiftFactor inflow deficit
217456.99337549583 0.0 0.0 0.0 92142.90337549585 151174.04803657383 61487.603305785095  4795.3420331371835  4795.3420331371835 253.0219269513167  9.34169381600509E8  1.0010687251091272E8  124159.0  331441.0 1.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
231962.20785650273 0.0 0.0 0.0 14505.21448100689 109807.41047682369 51570.24793388428  4301.604106872884  4301.604106872884 249.64092115757177  8.437658930582534E8  8.401922666684991E7  124159.0  331441.0 0.9998333333333334 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
257076.06803732255 0.0 0.0 0.0 25113.860180819825 107998.27211281829 21818.181818181823  5104.8167266433575  5104.8167266433575 249.47360973946346  9.368628458886619E8  1.6416199978193134E8  124666.0  332755.0 0.9996666666666667 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
309958.08937212627 0.0 0.0 0.0 52882.02133480372 108734.54620364653 47603.30578512396  4542.4414588516165  4542.4414588516165 249.54170130432317  9.093333887133452E8  7.03963790730918E7  125174.0  334112.0 0.9995 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
317304.2690651167 0.0 0.0 0.0 7346.1796929904185 104753.62898199772 6148.760330578512  5178.336584060714  5178.336584060714 249.1735410137795  9.423971088140466E8  1.744847585668443E8  125681.0  335452.0 0.9993333333333333 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
319400.61052310356 0.0 0.0 0.0 2096.3414579868445 95806.51182150388 5950.413223140496  5093.045395340187  5093.045395340187 248.30037161464975  9.145846122655852E8  1.8390135122091138E8  126189.0  336758.0 0.9991666666666666 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
361964.85895563185 0.0 0.0 0.0 42564.2484325283 121740.48547246297 11900.826446280991  4729.448335288218  4729.448335288218 250.69283300072905  9.478163338648671E8  7.224773548561755E7  126696.0  338101.0 0.999 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
367165.8664495176 0.0 0.0 0.0 5201.0074938857315 115738.11129174706 6148.760330578512  5054.621344023125  5054.621344023125 250.17574356407195  9.505344768486974E8  1.3966405195905584E8  127204.0  339426.0 0.9988333333333334 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
417122.7709829863 0.0 0.0 0.0 49956.9045334687 125332.05602517533 35702.479338842975  4660.480461197448  4660.480461197448 251.00144782215935  9.225200973335546E8  8.266873809467617E7  127711.0  340754.0 0.9986666666666667 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
420762.7294091526 0.0 0.0 0.0 3639.9584261662612 108443.157561376 15867.768595041325  4661.0882949242305  4661.0882949242305 249.51475331188163  9.55868414427991E8  4.9451520720955595E7  128219.0  342020.0 0.9985 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
461535.570829817 0.0 0.0 0.0 40772.84142066439 108712.76794918368 35702.47933884298  4800.751694013788  4800.751694013788 249.5396872236367  9.276514641618751E8  1.0779156465504977E8  128726.0  343343.0 0.9983333333333333 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
567386.4734404548 0.0 0.0 0.0 105850.90261063783 148349.6530415062 61487.603305785095  4726.4142125305  4726.4142125305 252.80828688091842  9.61243420721113E8  5.8166238347880974E7  129234.0  344650.0 0.9981666666666666 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
697770.1625455522 0.0 0.0 0.0 130383.68910509742 184523.91892868286 89256.1983471075  4953.224870813495  4953.224870813495 255.39168941889375  9.639643681982372E8  1.0436461224996564E8  129741.0  345979.0 0.998 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
746089.0186660029 0.0 0.0 0.0 48318.85612045069 168995.66128444637 59504.13223140493  4342.981533282478  4342.981533282478 254.31242018517224  8.731640510269046E8  6.354549771505496E7  130249.0  347319.0 0.9978333333333333 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
753824.3775960758 0.0 0.0 0.0 7735.358930072887 109821.72019825065 61487.603305785095  5421.696710483679  5421.696710483679 249.64224453881906  9.694794950338587E8  1.9989114128442162E8  130756.0  348663.0 0.9976666666666667 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
753904.5879141145 0.0 0.0 0.0 80.21031803871495 101949.86180622021 3570.2479338842977  4381.8207761848635  4381.8207761848635 248.90886507589343  9.407978702856216E8  4288663.118359013  131264.0  349966.0 0.9975 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
761463.2383061335 0.0 0.0 0.0 7558.650392019036 98428.97341785727 6148.760330578512  4930.778449803466  4930.778449803466 248.56012414994623  9.748553471488427E8  8.863231018220045E7  131771.0  351283.0 0.9973333333333333 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
763430.4447674477 0.0 0.0 0.0 1967.2064613141488 89610.09209522328 5950.413223140496  4835.674560807651  4835.674560807651 247.66079665683827  9.461009741025106E8  9.687434158817771E7  132279.0  352641.0 0.9971666666666666 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
774775.9402936834 0.0 0.0 0.0 11345.49552623574 89301.30870741971 6148.760330578512  5505.518583460795  5505.518583460795 247.62760841653264  9.803167558732016E8  2.071328771469184E8  132786.0  353947.0 0.997 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
784156.9988620091 0.0 0.0 0.0 9381.058568325738 87807.08535638794 6148.760330578512  4726.521588778998  4726.521588778998 247.46700831431514  9.829290983914642E8  3.6503719965208605E7  133294.0  355221.0 0.9968333333333333 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
