observedStorage observedOutflow observedWaterSupply elevationEnd observedInflow storage outflow  totalWaterSupply  waterSupply elevation  totalIndoor  totalOutdoor  numOfHouseholds  population shiftFactor inflow deficit
253307.3994686027 0.0 0.0 0.0 127993.3094686027 171168.9925622938 77355.37190082643  4783.035005482611  4783.035005482611 254.46576325141422  9.347685810208366E8  9.685325003462791E7  124159.0  331380.0 1.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
379179.638299534 0.0 0.0 0.0 125872.23883093125 199092.61873587096 93223.14049586782  4725.472161486449  4725.472161486449 256.36250267435446  8.443071054379082E8  1.7489936874531615E8  124159.0  331380.0 0.9998333333333334 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
536672.251238662 0.0 0.0 0.0 157492.61293912813 210555.4818242612 140826.44628099163  5203.303569746458  5203.303569746458 257.10131410040236  9.374337948462243E8  1.8483303991591126E8  124666.0  332680.0 0.9996666666666667 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
592987.2737035416 0.0 0.0 0.0 56315.02246487952 180903.23942098467 81322.31404958678  4644.9508185693685  4644.9508185693685 255.14621962176167  9.097473037604403E8  9.209204366637108E7  125174.0  333967.0 0.9995 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
613082.0930706551 0.0 0.0 0.0 20094.819367113563 119906.15628146929 71404.95867768595  9686.943828942996  9686.943828942996 250.53481015519205  9.426339057780379E8  1.1466802469905007E9  125681.0  335216.0 0.9993333333333333 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
652650.4730867345 0.0 0.0 0.0 39568.38001607937 124979.62087254428 29752.066115702477  4742.849309301887  4742.849309301887 250.97187636737976  9.147395419075843E8  1.082148967000119E8  126189.0  336481.0 0.9991666666666666 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
679937.8247569534 0.0 0.0 0.0 27287.351670218915 123301.3773660955 23801.652892561982  5163.942284105716  5163.942284105716 250.82729991093174  9.477606558717473E8  1.6601659821178436E8  126696.0  337714.0 0.999 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
756357.51958698 0.0 0.0 0.0 76419.69483002658 120550.07849649516 71404.95867768595  7766.035021940992  7766.035021940992 250.59028243422597  9.50490768009616E8  7.245150097406219E8  127204.0  339043.0 0.9988333333333334 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
782625.8298788461 0.0 0.0 0.0 26268.310291866055 123532.80900829213 17851.239669421488  5434.340110647603  5434.340110647603 250.84723716473914  9.22389119384705E8  2.4970848999748126E8  127711.0  340332.0 0.9986666666666667 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
783213.180816217 0.0 0.0 0.0 587.3509373708715 107666.58629377118 9917.355371900827  6536.218279990968  6536.218279990968 249.44293501283374  9.558217839982711E8  4.5393278866259724E8  128219.0  341640.0 0.9985 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
825563.8965678456 0.0 0.0 0.0 42350.7157516286 109257.42425566041 35702.47933884298  5057.3984508964495  5057.3984508964495 249.59005773195787  9.275109594604179E8  1.6328654553504667E8  128726.0  342912.0 0.9983333333333333 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
846185.9649235101 0.0 0.0 0.0 20622.06835566452 109263.70197034013 15867.768595041325  4748.02204594345  4748.02204594345 249.5906383030001  9.611040294381479E8  6.2966083223262556E7  129234.0  344217.0 0.9981666666666666 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
868986.4660185163 0.0 0.0 0.0 22800.501095006275 109734.47379002126 17851.23966942149  4478.489605903617  4478.489605903617 249.63417587996128  9.638128836582946E8  2123523.3109094105  129741.0  345539.0 0.998 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
950224.9449787155 0.0 0.0 0.0 81238.47896019921 129212.80156364918 55537.19008264461  6222.961103926966  6222.961103926966 251.31418418596576  8.728853489194359E8  4.693048130299596E8  130249.0  346803.0 0.9978333333333333 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
959634.0069123752 0.0 0.0 0.0 9409.06193365966 108460.22240116459 23801.65289256199  6359.988203582259  6359.988203582259 249.516331489981  9.68934319436483E8  4.028103298411428E8  130756.0  348032.0 0.9976666666666667 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
972821.522901555 0.0 0.0 0.0 13187.515989179874 109187.2982697587 7933.884297520661  4526.555823065084  4526.555823065084 249.5835723915434  9.40265504475008E8  3.6037993451993845E7  131264.0  349333.0 0.9975 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
1048102.7781666621 0.0 0.0 0.0 75281.25526510704 126009.0492290352 53553.71900826446  4905.785297566081  4905.785297566081 251.0560044507241  9.743172206289487E8  8.377982562659408E7  131771.0  350653.0 0.9973333333333333 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
1050047.3589572166 0.0 0.0 0.0 1944.5807905544686 117531.93270003085 5950.413223140496  4471.28409641831  4471.28409641831 250.3302767660261  9.454335951140519E8  1.894870219806431E7  132279.0  351936.0 0.9971666666666666 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
1049852.4296435579 0.0 0.0 0.0 -194.92931365874958 105213.94616466596 6148.760330578512  5974.296891127619  5974.296891127619 249.21611173260575  9.796450878377385E8  3.0891230114952296E8  132786.0  353251.0 0.997 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
1060370.5355878118 0.0 0.0 0.0 10518.105944254057 103921.78275133988 6148.760330578512  5661.50902700162  5661.50902700162 249.09661081580873  9.822942064495754E8  2.387999946746227E8  133294.0  354544.0 0.9968333333333333 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
1059684.2932948328 0.0 0.0 0.0 -686.2422929790037 92408.07645668853 5950.413223140496  4877.050778531852  4877.050778531852 247.96152584444204  9.531333449617587E8  9.876613905290295E7  133801.0  355819.0 0.9966666666666667 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
1059748.6010177578 0.0 0.0 0.0 64.30772292486607 81296.60928443982 3689.2561983471073  7486.5186968264625  7486.5186968264625 246.74621800781554  9.87591264672909E8  6.271274479010445E8  134309.0  357126.0 0.9965 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
