observedStorage observedOutflow observedWaterSupply elevationEnd observedInflow storage outflow  totalWaterSupply  waterSupply elevation  totalIndoor  totalOutdoor  numOfHouseholds  population shiftFactor inflow deficit
140577.4511783902 0.0 0.0 0.0 15263.361178390209 109197.5002948097 25785.123966942156  5594.826916638372  5594.826916638372 249.58451588780264  9.335980630497913E8  2.7311390572449625E8  124159.0  331145.0 1.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
236834.75258342345 0.0 0.0 0.0 96257.30140503324 145010.4382757842 55537.19008264461  4907.173341414403  4907.173341414403 252.5541222618195  8.43249863399534E8  2.151465610405865E8  124159.0  331145.0 0.9998333333333334 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
262929.24753872945 0.0 0.0 0.0 26094.494955306025 108993.22106879581 57520.66115702477  4591.051005269778  4591.051005269778 249.5656238850269  9.362884361684245E8  5.392560974505286E7  124666.0  332455.0 0.9996666666666667 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
280105.7651428527 0.0 0.0 0.0 17176.517604123244 109304.42289131395 11900.826446280993  4964.4893353240905  4964.4893353240905 249.59440422559086  9.087152558726872E8  1.6204328394386694E8  125174.0  333780.0 0.9995 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
299762.0425831944 0.0 0.0 0.0 19656.277440341702 118377.25718384796 6148.760330578512  4434.682817229178  4434.682817229178 250.40309934388767  9.416756211572986E8  1.4812383387176191E7  125681.0  335083.0 0.9993333333333333 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
314320.1119495265 0.0 0.0 0.0 14558.069366332114 122354.09370084413 5950.413223140496  4630.819626195472  4630.819626195472 250.7456938060686  9.139857386992817E8  8.480574340105952E7  126189.0  336436.0 0.9991666666666666 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
324687.50706935814 0.0 0.0 0.0 10367.39511983169 118986.74239320055 5950.413223140496  7784.33320433477  7784.33320433477 250.45560496150935  9.471772197213995E8  7.31775174437012E8  126696.0  337762.0 0.999 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
352721.24558837333 0.0 0.0 0.0 28033.73851901518 123593.17463445196 17851.239669421488  5576.066608342276  5576.066608342276 250.8524375115827  9.498742623512847E8  2.527914170742853E8  127204.0  339075.0 0.9988333333333334 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
362531.2186399065 0.0 0.0 0.0 9809.973051533156 122784.30695289344 5950.413223140496  4668.427509951172  4668.427509951172 250.78275559552839  9.218144044422551E8  8.508847844282722E7  127711.0  340373.0 0.9986666666666667 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
398517.7536230302 0.0 0.0 0.0 35986.5349831237 108583.2754540021 45619.834710743795  4567.731771271335  4567.731771271335 249.52771159289765  9.55146953924686E8  3.003751749371075E7  128219.0  341645.0 0.9985 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
438756.08684123016 0.0 0.0 0.0 40238.33321819996 108202.22989124771 35702.47933884298  4916.8994421113875  4916.8994421113875 249.4924720143575  9.269749556769226E8  1.335192284058596E8  128726.0  342973.0 0.9983333333333333 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
440104.6713124074 0.0 0.0 0.0 1348.5844711772609 101339.13337402802 3689.2561983471073  4522.424790049841  4522.424790049841 248.84837295701544  9.605251805653973E8  1.4887321618052337E7  129234.0  344266.0 0.9981666666666666 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
578809.6804995405 0.0 0.0 0.0 138705.00918713308 166136.66040411976 69421.48760330575  4485.994553735785  4485.994553735785 254.11069853976716  9.632347597225189E8  4320340.821184201  129741.0  345586.0 0.998 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
581192.2074551958 0.0 0.0 0.0 2382.526955655342 108604.38453419518 55537.19008264461  4377.61274293543  4377.61274293543 249.52966378749608  8.724111604119506E8  7.176776956503016E7  130249.0  346876.0 0.9978333333333333 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
606744.7829210875 0.0 0.0 0.0 25552.575465891605 109598.39586669666 19834.710743801657  4723.853389588438  4723.853389588438 249.6215912204473  9.684919090236467E8  5.0365422738237955E7  130756.0  348149.0 0.9976666666666667 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
627143.2748532023 0.0 0.0 0.0 20398.491932114768 109170.79886412447 15867.768595041325  4958.32033964559  4958.32033964559 249.58204650551417  9.398262508334043E8  1.2960173827325575E8  131264.0  349444.0 0.9975 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
628056.4808215078 0.0 0.0 0.0 913.205968305514 99149.60304851134 6148.760330578512  4785.641453340128  4785.641453340128 248.63150188673845  9.738332232157773E8  5.835077569086333E7  131771.0  350744.0 0.9973333333333333 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
