observedStorage observedOutflow observedWaterSupply elevationEnd observedInflow storage outflow  totalWaterSupply  waterSupply elevation  totalIndoor  totalOutdoor  numOfHouseholds  population shiftFactor inflow deficit
159706.22977002827 0.0 0.0 0.0 34392.139770028254 109304.88279127306 45619.834710743795  4781.512268011504  4781.512268011504 249.5944467577243  9.354661882485098E8  9.582721342819841E7  124159.0  332034.0 1.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
380282.32058057643 0.0 0.0 0.0 220576.09081054816 214846.00600750634 109090.90909090906  5944.058503406068  5944.058503406068 257.368503301003  8.449372022886971E8  4.370982647638272E8  124159.0  332034.0 0.9998333333333334 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
391600.8244299519 0.0 0.0 0.0 11318.503849375464 158232.4207112306 63471.07438016526  4461.014765486211  4461.014765486211 253.53755064001976  9.381066402940123E8  2.4060731566433143E7  124666.0  333324.0 0.9996666666666667 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
470499.7229834282 0.0 0.0 0.0 78898.89855347633 165336.84675807995 67438.01652892558  4356.4559777015775  4356.4559777015775 254.05426633444438  9.104241160752196E8  2.91916482826873E7  125174.0  334621.0 0.9995 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
485882.9509181212 0.0 0.0 0.0 15383.22793469301 122759.34278190968 53553.71900826446  4407.012902598834  4407.012902598834 250.78060499499566  9.434320772056006E8  7087982.725784386  125681.0  335918.0 0.9993333333333333 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
489352.0421325955 0.0 0.0 0.0 3469.091214474266 115433.33632194636 5950.413223140496  4844.684451297087  4844.684451297087 250.14948796708705  9.155939005485405E8  1.2932470004755743E8  126189.0  337223.0 0.9991666666666666 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
489366.7343720068 0.0 0.0 0.0 14.692239411296288 104511.9369893328 6148.760330578512  4787.33124144634  4787.33124144634 249.15118903073457  9.487148454596441E8  8.383361289418252E7  126696.0  338487.0 0.999 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
487260.1920432438 0.0 0.0 0.0 -2106.5423287629906 91619.69906680445 6148.760330578512  4636.935263186834  4636.935263186834 247.87679052738656  9.513967509193025E8  4.871377330097451E7  127204.0  339794.0 0.9988333333333334 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
485904.9880182135 0.0 0.0 0.0 -1355.204025030335 79477.94935008898 5950.413223140496  4836.132468544626  4836.132468544626 246.5322831843417  9.232528251185375E8  1.1982125372464672E8  127711.0  341075.0 0.9986666666666667 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
491504.424125554 0.0 0.0 0.0 5599.436107340506 76742.93205327267 3689.2561983471073  4645.197205809709  4645.197205809709 246.2105542939975  9.567145687126286E8  4.517792038278368E7  128219.0  342384.0 0.9985 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
506574.7609532107 0.0 0.0 0.0 15070.336827656727 83394.94326031498 3570.2479338842977  4848.077686730114  4848.077686730114 246.99278839857212  9.283487994642711E8  1.1730166609637426E8  128726.0  343637.0 0.9983333333333333 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
622281.8527573402 0.0 0.0 0.0 115707.09180412952 133016.59977477053 61487.603305785095  4597.831983889173  4597.831983889173 251.62071962082123  9.618437981578866E8  2.98327931016574E7  129234.0  344879.0 0.9981666666666666 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
639870.1619560603 0.0 0.0 0.0 17588.3091987201 108050.35898670748 37685.950413223145  4868.599573560044  4868.599573560044 249.47842679984348  9.64621236300637E8  8.545546207250217E7  129741.0  346232.0 0.998 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
775669.7265840946 0.0 0.0 0.0 135799.5646280342 174280.83141237558 65454.54545454541  4114.546747820796  4114.546747820796 254.68532430765367  8.737224771548408E8  1.3717452739868667E7  130249.0  347558.0 0.9978333333333333 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
875463.9341680892 0.0 0.0 0.0 99794.20758399462 181375.69233492555 87272.72727272731  5426.619388717559  5426.619388717559 255.17825032779157  9.700544166105882E8  2.003779602829882E8  130756.0  348880.0 0.9976666666666667 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
888619.0888407297 0.0 0.0 0.0 13155.154672640496 130077.72976653463 59504.13223140493  4948.9850096267655  4948.9850096267655 251.38388587045972  9.41325574844838E8  1.2608893741397752E8  131264.0  350174.0 0.9975 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
896188.6825790928 0.0 0.0 0.0 7569.59373836316 120989.1212436608 11900.826446280991  4757.375814955996  4757.375814955996 250.6281048624794  9.753591329708915E8  5.0728433526756145E7  131771.0  351469.0 0.9973333333333333 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
907133.7065865614 0.0 0.0 0.0 10945.024007468632 121464.95907615802 5950.413223140496  4518.772951830918  4518.772951830918 250.66909709477582  9.465390390203738E8  2.808582183635465E7  132279.0  352802.0 0.9971666666666666 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
908699.6815435963 0.0 0.0 0.0 1565.9749570348679 109509.07281101112 6148.760330578512  7373.10089160324  7373.10089160324 249.61333051059015  9.807270035497049E8  6.095293574513345E8  132786.0  354086.0 0.997 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
1060574.6789558798 0.0 0.0 0.0 151874.99741228353 121596.32034445212 134876.03305785122  4911.716820991386  4911.716820991386 250.68041353759926  9.834198957998648E8  7.595648231399216E7  133294.0  355401.0 0.9968333333333333 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
