observedStorage observedOutflow observedWaterSupply elevationEnd observedInflow storage outflow  totalWaterSupply  waterSupply elevation  totalIndoor  totalOutdoor  numOfHouseholds  population shiftFactor inflow deficit
290038.69216074166 0.0 0.0 0.0 164724.60216074166 189687.01230491936 95206.61157024802  5145.068285574543  5145.068285574543 255.74172964779115  9.334592516328869E8  1.7624719199115378E8  124159.0  331139.0 1.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
298290.131071047 0.0 0.0 0.0 8251.438910305336 137500.51936982127 55537.19008264461  4900.74176275909  4900.74176275909 251.98206377385938  8.431244853455722E8  2.1388475356545204E8  124159.0  331139.0 0.9998333333333334 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
350697.5972209378 0.0 0.0 0.0 52407.466149890795 123998.20035375185 61487.603305785095  4422.18186017538  4422.18186017538 250.88732945845553  9.362071936064732E8  1.7584560504021388E7  124666.0  332480.0 0.9996666666666667 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
371696.3654200003 0.0 0.0 0.0 20998.76819906248 107487.90510710623 31735.537190082654  5773.526255625494  5773.526255625494 249.4264103493116  9.085755566391302E8  3.366789147667008E8  125174.0  333775.0 0.9995 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
378602.17242214765 0.0 0.0 0.0 6905.807002147348 103273.62689381065 6148.760330578512  4971.324884864421  4971.324884864421 249.03666853729868  9.41621616854995E8  1.3061123835660012E8  125681.0  335116.0 0.9993333333333333 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
381075.0635933387 0.0 0.0 0.0 2472.8911711910896 95136.82507529791 5950.413223140496  4659.279766563343  4659.279766563343 248.23403972615867  9.138256942567635E8  9.110417112556377E7  126189.0  336415.0 0.9991666666666666 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
383819.93464505376 0.0 0.0 0.0 2744.8710517150716 86451.39690536937 6148.760330578512  5281.538891065091  5281.538891065091 247.32129803368113  9.469190086322515E8  1.922218956984139E8  126696.0  337695.0 0.999 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
380548.0477727051 0.0 0.0 0.0 -3271.886872348658 72330.55064810107 6148.760330578512  4700.19905434114  4700.19905434114 245.66531038363416  9.494515967670472E8  6.430388468135216E7  127204.0  338931.0 0.9988333333333334 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
390206.3580009946 0.0 0.0 0.0 9658.310228289529 71048.30029029088 5950.413223140496  4990.147362959215  4990.147362959215 245.51123484200778  9.213072158380499E8  1.549853377199581E8  127711.0  340185.0 0.9986666666666667 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
391792.9424394458 0.0 0.0 0.0 1586.5844384512195 63584.95617341969 3689.2561983471073  5360.672356975292  5360.672356975292 244.51421153850956  9.547184540924126E8  2.014902347943883E8  128219.0  341500.0 0.9985 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
406597.0840869972 0.0 0.0 0.0 14804.141647551365 70167.05769708041 3570.2479338842977  4651.792190006355  4651.792190006355 245.39847187422654  9.264350774338742E8  7.687984107324983E7  128726.0  342768.0 0.9983333333333333 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
427056.8966135111 0.0 0.0 0.0 20459.812526513906 82417.83103873246 3689.2561983471073  4519.782986514743  4519.782986514743 246.87811093268232  9.599396223388453E8  1.4903086354236875E7  129234.0  344051.0 0.9981666666666666 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
611200.0291178452 0.0 0.0 0.0 184143.13250433412 178688.7788667853 83305.78512396695  4566.399552314495  4566.399552314495 254.9960867028329  9.626990680585974E8  2.219806568404238E7  129741.0  345392.0 0.998 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
662682.8500444042 0.0 0.0 0.0 51482.820926558896 166533.57241975196 59504.13223140493  4133.895142187496  4133.895142187496 254.13870333872518  8.718873290828617E8  1.9725730634668548E7  130249.0  346661.0 0.9978333333333333 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
681652.0269442279 0.0 0.0 0.0 18969.176899823684 119338.69992847211 61487.603305785095  4676.446085318667  4676.446085318667 250.48592521782152  9.678752419890095E8  4.075711546683897E7  130756.0  347914.0 0.9976666666666667 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
760890.0961436447 0.0 0.0 0.0 79238.06919941682 134333.32479348234 59504.13223140493  4739.312103001912  4739.312103001912 251.72683010665503  9.39270130020484E8  8.292139147899239E7  131264.0  349229.0 0.9975 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
820719.7004390121 0.0 0.0 0.0 59829.604295367506 118423.2252844807 65454.54545454545  10285.158349823725  10285.158349823725 250.4070593801241  9.73355975531518E8  1.2449831914124315E9  131771.0  350582.0 0.9973333333333333 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
852387.7373542255 0.0 0.0 0.0 31668.036915213386 121567.67655987221 23801.652892561982  4721.932747259893  4721.932747259893 250.67794594761133  9.446566031548069E8  7.378647770450164E7  132279.0  351942.0 0.9971666666666666 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
853982.107937846 0.0 0.0 0.0 1594.370583620454 112474.06598437873 6148.760330578512  4539.22082853543  4539.22082853543 249.88753685234244  9.787570628546338E8  278068.04769595293  132786.0  353212.0 0.997 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
859448.8218368555 0.0 0.0 0.0 5466.71389900949 106625.71222569887 6148.760330578512  5166.307327110841  5166.307327110841 249.3466736544621  9.813899557452915E8  1.3289739914189124E8  133294.0  354496.0 0.9968333333333333 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
859438.7079253404 0.0 0.0 0.0 -10.113911515130333 95177.94594569888 5950.413223140496  5487.239145344353  5487.239145344353 248.2381127125296  9.521619188426944E8  2.313451406004496E8  133801.0  355719.0 0.9966666666666667 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
860464.5062824873 0.0 0.0 0.0 1025.7983571469365 87490.08008732433 3689.2561983471073  5024.408017174388  5024.408017174388 247.4329363808388  9.866429792618397E8  9.703903283003591E7  134309.0  357059.0 0.9965 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
868743.850095853 0.0 0.0 0.0 8279.343813365665 86672.35777190427 3570.2479338842977  5526.818194901424  5526.818194901424 247.34504705201036  9.573595785570563E8  2.3468402965246215E8  134816.0  358345.0 0.9963333333333333 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
959170.5008455737 0.0 0.0 0.0 90426.6507497208 109983.20733498826 61487.603305785095  5628.197880851883  5628.197880851883 249.65717907472379  9.918541833643388E8  2.2205535247010463E8  135324.0  359605.0 0.9961666666666666 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
1033183.3191241693 0.0 0.0 0.0 74012.81827859553 117670.81001310803 61487.603305785095  4837.612294690889  4837.612294690889 250.3422406972009  9.944840931417894E8  4.890915981731546E7  135831.0  360887.0 0.996 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
1083987.186654269 0.0 0.0 0.0 50803.867530099706 108482.38835993655 55537.19008264461  4455.099100626699  4455.099100626699 249.51838142605536  9.006773108561344E8  6.021414957646626E7  136339.0  362198.0 0.9958333333333333 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
1148172.14714476 0.0 0.0 0.0 64184.9604904909 108091.42513213295 59504.13223140493  5071.791486889702  5071.791486889702 249.48222464923083  9.998648716061342E8  9.403697407193075E7  136846.0  363508.0 0.9956666666666667 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
1155462.9987987422 0.0 0.0 0.0 7290.851653982286 107701.17719556898 1983.4710743801652  5697.62851616609  5697.62851616609 249.44613402345038  9.701579621154057E8  2.5872661760762793E8  137354.0  364790.0 0.9955 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
1158501.3357582134 0.0 0.0 0.0 3038.3369594711166 97844.64995471062 6148.760330578512  6746.10386975095  6746.10386975095 248.50224742023678  1.0050835572772579E9  4.499398783919938E8  137861.0  366053.0 0.9953333333333333 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
1166087.2174843205 0.0 0.0 0.0 7585.881726107123 92268.25636356339 5950.413223140496  7211.862094113867  7211.862094113867 247.94649788946296  9.753676587188351E8  5.801121507150728E8  138369.0  367418.0 0.9951666666666666 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
1234628.0435892125 0.0 0.0 0.0 68540.82610489198 125583.40954771533 29752.066115702477  5473.606805037561  5473.606805037561 251.02170356577608  1.0104855347632694E9  1.7008125352439544E8  138876.0  368689.0 0.995 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
1241375.5922974846 0.0 0.0 0.0 6747.548708272194 118216.27489663682 5950.413223140496  8164.270136210208  8164.270136210208 250.3892311247964  1.0130487621760372E9  7.478497672090125E8  139384.0  369941.0 0.9948333333333333 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
1248900.8344798265 0.0 0.0 0.0 7525.242182341879 114434.04452006606 5950.413223140496  5357.05933577215  5357.05933577215 250.06340149208012  9.829129789063727E8  1.7251644084491023E8  139891.0  371222.0 0.9946666666666667 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
1256838.1280058043 0.0 0.0 0.0 7937.293525977819 109580.57379121488 7933.884297520661  4856.879957308319  4856.879957308319 249.6199430122274  1.0183810006416136E9  2.91679696319916E7  140399.0  372541.0 0.9945 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
1299502.552842582 0.0 0.0 0.0 42664.42483677773 109113.95051811228 37685.950413223145  5445.097696657242  5445.097696657242 249.57678909813302  9.881083074387507E8  1.8630953597095004E8  140906.0  373838.0 0.9943333333333333 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
1414313.559908398 0.0 0.0 0.0 114811.00706581582 157656.28273095327 61487.603305785095  4781.071547190029  4781.071547190029 253.49546297983443  1.023778499337714E9  7419846.119781665  141414.0  375163.0 0.9941666666666666 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
1547698.8877398495 0.0 0.0 0.0 133385.32783145146 190802.03621309256 95206.61157024802  5032.962779064434  5032.962779064434 255.8173244890232  1.0264616228262078E9  5.9065510431503676E7  141921.0  376466.0 0.994 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
1723624.6972629868 0.0 0.0 0.0 175925.80952313734 227342.03552357815 134876.03305785116  4509.77715480086  4509.77715480086 258.140805293909  9.294458840895385E8  4.323873158946603E7  142429.0  377713.0 0.9938333333333333 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
1750701.5240258365 0.0 0.0 0.0 27076.82676284968 171440.41972112696 77355.37190082643  5623.070664474551  5623.070664474551 254.4849142539425  1.0315896096602536E9  1.8121407009320307E8  142936.0  378963.0 0.9936666666666667 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
1827623.0880791913 0.0 0.0 0.0 76921.56405335481 171401.78732512603 71404.95867768592  5555.237771669989  5555.237771669989 254.48218847986496  1.0008232731000257E9  1.9734996949271753E8  143443.0  380227.0 0.9935 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
1835208.1916724662 0.0 0.0 0.0 7585.103593274997 122315.59418888639 47603.305785123965  9067.99094439069  9067.99094439069 250.7423771699592  1.0368913217839079E9  9.189248935118188E8  143951.0  381546.0 0.9933333333333333 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
1864240.4232502144 0.0 0.0 0.0 29032.231577748258 122152.26678560354 23801.652892561982  5393.906088469143  5393.906088469143 250.72830692501753  1.0061414354026372E9  1.5723522170847657E8  144458.0  382905.0 0.9931666666666666 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
