observedStorage observedOutflow observedWaterSupply elevationEnd observedInflow storage outflow  totalWaterSupply  waterSupply elevation  totalIndoor  totalOutdoor  numOfHouseholds  population shiftFactor inflow deficit
140624.0793667866 0.0 0.0 0.0 15309.989366786609 110120.07178886577 25785.123966942156  4718.883610978695  4718.883610978695 249.66983647358418  9.33974967911842E8  8.381046449928728E7  124159.0  331581.0 1.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
197598.0181225113 0.0 0.0 0.0 56973.938755724696 109398.59132561811 53553.719008264445  4141.700210708048  4141.700210708048 249.6031130422286  8.435902935975162E8  4.970619077991174E7  124159.0  331581.0 0.9998333333333334 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
208085.8995000665 0.0 0.0 0.0 10487.881377555184 108441.20248478702 5950.413223140496  5494.856995245766  5494.856995245766 249.51457250391076  9.366433245461482E8  2.485067795881458E8  124666.0  332880.0 0.9996666666666667 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
212861.24661776537 0.0 0.0 0.0 4775.347117698857 104612.69054377907 3570.2479338842977  5033.611124822507  5033.611124822507 249.1605068476629  9.090285618184611E8  1.766384089343143E8  125174.0  334189.0 0.9995 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
234105.24175487115 0.0 0.0 0.0 21243.99513710577 113596.77751073027 6148.760330578512  6111.147839576046  6111.147839576046 249.9912730453765  9.419909448300354E8  3.760829385682033E8  125681.0  335485.0 0.9993333333333333 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
235862.56746851673 0.0 0.0 0.0 1757.325713645569 104368.1122439226 5950.413223140496  5035.577757312743  5035.577757312743 249.13788793525595  9.142441196077751E8  1.7184702136535442E8  126189.0  336815.0 0.9991666666666666 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
244670.94114025065 0.0 0.0 0.0 8808.373671733932 102479.58218799219 6148.760330578512  4548.143397085838  4548.143397085838 248.96133341798657  9.474423733309195E8  3.351720857244651E7  126696.0  338140.0 0.999 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
244185.36043015856 0.0 0.0 0.0 -485.5807100920883 91193.39389343705 6148.760330578512  4651.847253884529  4651.847253884529 247.83097096877012  9.499973633395369E8  5.332943153864984E7  127204.0  339384.0 0.9988333333333334 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
244733.70401825546 0.0 0.0 0.0 548.3435880968948 81311.530555451 5950.413223140496  4479.793702942448  4479.793702942448 246.7479732449654  9.219810931192653E8  4.423658608894184E7  127711.0  340708.0 0.9986666666666667 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
244797.55929062102 0.0 0.0 0.0 63.855272365550135 72967.78848090465 3689.2561983471073  4718.341148564774  4718.341148564774 245.74685073332114  9.553328917763906E8  6.233554043270317E7  128219.0  341987.0 0.9985 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
310949.1027405002 0.0 0.0 0.0 66151.54344987916 108559.73354183468 25785.123966942156  4774.474422006984  4774.474422006984 249.52553440690232  9.270709137839025E8  1.0270454048545727E8  128726.0  343273.0 0.9983333333333333 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
360401.98368414555 0.0 0.0 0.0 49452.880943645396 109756.23703512328 43636.36363636363  4620.013813993235  4620.013813993235 249.63618857256296  9.605555295923995E8  3.5905316885067254E7  129234.0  344531.0 0.9981666666666666 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
387539.9000092229 0.0 0.0 0.0 27137.916325077367 108512.578432511 23801.65289256199  4579.922035127632  4579.922035127632 249.5211734423852  9.631649693680971E8  2.464874107900219E7  129741.0  345802.0 0.998 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
447940.2208589313 0.0 0.0 0.0 60400.32084970843 109256.68410297258 55537.19008264461  4119.025096602355  4119.025096602355 249.5899892816954  8.723902549187665E8  1.6015581009866921E7  130249.0  347115.0 0.9978333333333333 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
480685.1206325284 0.0 0.0 0.0 32744.89977359706 109738.84443974818 27768.59504132232  4494.144395499161  4494.144395499161 249.63458008320984  9.685059826228597E8  806904.4881397499  130756.0  348402.0 0.9976666666666667 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
502871.34394366684 0.0 0.0 0.0 22186.22331113843 109598.69789488465 17851.23966942149  4475.130186580429  4475.130186580429 249.62161915239847  9.398798804924093E8  2.5331955087391675E7  131264.0  349717.0 0.9975 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
506396.2417450812 0.0 0.0 0.0 3524.8978014143777 101041.19697045584 6148.760330578512  5933.638395264677  5933.638395264677 248.81886261593263  9.738482714704275E8  3.059397499705173E8  131771.0  351004.0 0.9973333333333333 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
509318.8997596749 0.0 0.0 0.0 2922.658014593688 93316.420455038 5950.413223140496  4697.021306871047  4697.021306871047 248.05373023524544  9.450165557216223E8  6.805353796245046E7  132279.0  352306.0 0.9971666666666666 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
511912.3714562858 0.0 0.0 0.0 2593.4716966109113 84763.71587266355 6148.760330578512  4997.415948406837  4997.415948406837 247.1399049734161  9.790301819191214E8  9.883008574199997E7  132786.0  353531.0 0.997 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
510535.3018826953 0.0 0.0 0.0 -1377.0695735905558 71908.97819661502 6148.760330578512  5328.907771879463  5328.907771879463 245.61136637192772  9.81740092237237E8  1.676174990928379E8  133294.0  354849.0 0.9968333333333333 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
519918.59258609073 0.0 0.0 0.0 9383.29070339543 70767.09285063932 5950.413223140496  4574.762826230618  4574.762826230618 245.47525180430446  9.525541452059014E8  3.41468089018855E7  133801.0  356103.0 0.9966666666666667 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
522981.06016466237 0.0 0.0 0.0 3062.4675785716313 65353.599259242 3689.2561983471073  4786.70497162184  4786.70497162184 244.76195535218406  9.870808914734644E8  4.5332490801997036E7  134309.0  357458.0 0.9965 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
590559.8046787013 0.0 0.0 0.0 67578.74451403893 108610.76007756061 19834.710743801657  4486.872951918625  4486.872951918625 249.53025340585967  9.57913408251427E8  9831148.304620638  134816.0  358808.0 0.9963333333333333 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
698216.6035358375 0.0 0.0 0.0 107656.7988571362 150071.74579177526 61487.603305785095  4708.209837136735  4708.209837136735 252.93936411872244  9.925225483356841E8  2.296072695224543E7  135324.0  360112.0 0.9961666666666666 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
734236.5545947582 0.0 0.0 0.0 36019.95105892069 119526.07348693864 61487.603305785095  5078.020057972441  5078.020057972441 250.50206697854398  9.951029243321501E8  1.001423214867566E8  135831.0  361374.0 0.996 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
755456.1621763331 0.0 0.0 0.0 21219.607581574983 108435.3286613064 27768.59504132232  4541.757365884913  4541.757365884913 249.51402928524058  9.011593842869756E8  7.842283592093831E7  136339.0  362646.0 0.9958333333333333 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
897328.9836715881 0.0 0.0 0.0 141872.82149525496 169280.68849339706 75371.90082644626  5655.560836718195  5655.560836718195 254.33253076225196  1.000398981555711E9  2.1941229294768953E8  136846.0  363953.0 0.9956666666666667 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
957785.9632330773 0.0 0.0 0.0 60456.9795614892 161330.02230061212 63471.07438016526  4936.571374109095  4936.571374109095 253.76383463369217  9.706984396644839E8  9.403865597804652E7  137354.0  365252.0 0.9955 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
961252.1878200327 0.0 0.0 0.0 3466.224586955363 124400.60842621108 35702.479338842975  4693.159122513437  4693.159122513437 250.92199590163776  1.005817346326069E9  6419737.8384729  137861.0  366596.0 0.9953333333333333 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
1036338.7307941417 0.0 0.0 0.0 75086.54297410893 122892.32953457235 71404.95867768595  5189.863188061725  5189.863188061725 250.7920614692085  9.7585162874732E8  1.435163371693426E8  138369.0  367847.0 0.9951666666666666 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
1043869.1177834251 0.0 0.0 0.0 7530.386989283509 119177.22005999979 6148.760330578512  5096.7361332775545  5096.7361332775545 250.47201413335628  1.0110365064250561E9  8.824548841590995E7  138876.0  369142.0 0.995 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
1054071.3718913132 0.0 0.0 0.0 10202.254107888102 118519.78466940725 6148.760330578512  4710.929167902131  4710.929167902131 250.41537772823978  1.0137475244000118E9  2322265.720561005  139384.0  370460.0 0.9948333333333333 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
1064835.5768385995 0.0 0.0 0.0 10764.204947286345 118183.02504766245 5950.413223140496  5150.551345890653  5150.551345890653 250.38636673394748  9.83616206378446E8  1.272728430011887E8  139891.0  371754.0 0.9946666666666667 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
1079387.926049826 0.0 0.0 0.0 14552.349211226448 107615.647693923 19834.710743801657  5285.015821164179  5285.015821164179 249.43822414629824  1.019084506728082E9  1.2080631412837778E8  140399.0  373061.0 0.9945 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
1085604.1586917278 0.0 0.0 0.0 6216.232641901898 105509.10652517642 3570.2479338842977  4752.525876764178  4752.525876764178 249.2434085383498  9.888863482459471E8  3.615516650411518E7  140906.0  374410.0 0.9943333333333333 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
1201495.838035695 0.0 0.0 0.0 115891.67934396726 154226.87764367717 61487.603305785095  5686.304919681673  5686.304919681673 253.24494029101302  1.0244247008371558E9  2.0201756572883224E8  141414.0  375666.0 0.9941666666666666 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
