observedStorage observedOutflow observedWaterSupply elevationEnd observedInflow storage outflow  totalWaterSupply  waterSupply elevation  totalIndoor  totalOutdoor  numOfHouseholds  population shiftFactor inflow deficit
145451.931922486 0.0 0.0 0.0 20137.841922486008 109282.70252252903 31735.537190082654  4433.692209874348  4433.692209874348 249.59239549824554  9.327568458694541E8  2.3517500993441712E7  124159.0  331001.0 1.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
239594.28364822955 0.0 0.0 0.0 94142.35172574355 143532.0310248051 55537.19008264461  4355.833140823102  4355.833140823102 252.4415931667533  8.424900543334343E8  9.699137437407954E7  124159.0  331001.0 0.9988333333333334 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
325859.90015103784 0.0 0.0 0.0 86265.61650280826 159708.82913458897 65454.54545454542  4634.272938479205  4634.272938479205 253.64540427603103  9.353939829863503E8  6.4142321665093966E7  124666.0  332284.0 0.9976666666666667 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
344332.03346906835 0.0 0.0 0.0 18472.13331803049 113974.2113082222 59504.13223140493  4702.618912992487  4702.618912992487 250.02378801759323  9.077307490416245E8  1.0654665603926864E8  125174.0  333548.0 0.9965 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
349885.72711547994 0.0 0.0 0.0 5553.6936464116 108347.22909666157 6148.760330578512  5031.915527393723  5031.915527393723 249.5058817253918  9.406567571554792E8  1.4464450117541298E8  125681.0  334844.0 0.9953333333333333 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
351927.4216131447 0.0 0.0 0.0 2041.6944976647676 99349.27603702222 5950.413223140496  5089.23433416362  5089.23433416362 248.651279322209  9.128355512700573E8  1.848284291234294E8  126189.0  336116.0 0.9941666666666666 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
366056.74423275155 0.0 0.0 0.0 14129.32261960685 101976.63429435597 6148.760330578512  5353.20403169458  5353.20403169458 248.91151686750752  9.459127703663666E8  2.086851238287673E8  126696.0  337404.0 0.993 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
371956.04723064206 0.0 0.0 0.0 5899.302997890527 95598.94195090329 6148.760330578512  6128.235010764699  6128.235010764699 248.27981199989136  9.484924187084672E8  3.7326688593944204E8  127204.0  338657.0 0.9918333333333333 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
371936.18380443525 0.0 0.0 0.0 -19.863426206801094 84381.24531958588 5950.413223140496  5247.419981970103  5247.419981970103 247.09879678843356  9.204944466704234E8  2.1128757121260417E8  127711.0  339967.0 0.9906666666666667 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
377357.1968462829 0.0 0.0 0.0 5421.013041847649 81111.53139909712 3689.2561983471073  5001.470763989295  5001.470763989295 246.724446700282  9.538271328177743E8  1.2490769174561696E8  128219.0  341261.0 0.9895 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
394190.0421752783 0.0 0.0 0.0 16832.8453289954 89600.99008137168 3570.2479338842977  4773.13871283654  4773.13871283654 247.6598183664415  9.256736824694884E8  1.0381368134292905E8  128726.0  342579.0 0.9883333333333333 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
403629.72193348926 0.0 0.0 0.0 9439.679758210948 90903.00177992103 3689.2561983471073  4448.4118613144765  4448.4118613144765 247.79975943464328  9.59092304401378E8  356828.7119953927  129234.0  343827.0 0.9871666666666666 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
