observedStorage observedOutflow observedWaterSupply elevationEnd observedInflow storage outflow  totalWaterSupply  waterSupply elevation  totalIndoor  totalOutdoor  numOfHouseholds  population shiftFactor inflow deficit
152777.5053792475 0.0 0.0 0.0 27463.415379247515 108578.91404215801 39669.42148760331  4529.169849486246  4529.169849486246 249.5273082439802  9.334733604849085E8  4.339393986562934E7  124159.0  331169.0 1.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
278773.540472765 0.0 0.0 0.0 125996.03509351745 168471.3257378442 61487.60330578509  4616.020092046363  4616.020092046363 254.2754248033475  8.431372288248043E8  1.5246223764103976E8  124159.0  331169.0 0.9988333333333334 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
382304.53689175897 0.0 0.0 0.0 103530.996418994 182043.26820688043 85289.25619834714  4669.79775161081  4669.79775161081 255.22350970894104  9.361982058577123E8  7.100021557591754E7  124666.0  332496.0 0.9976666666666667 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
403711.7173722017 0.0 0.0 0.0 21407.18048044272 139386.00446649332 59504.13223140493  4560.311989425171  4560.311989425171 252.12601799866746  9.085506635333772E8  7.503348320923069E7  125174.0  333784.0 0.9965 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
433578.8659495471 0.0 0.0 0.0 29867.14857734542 122379.85072139578 41652.89256198347  5220.4097604595045  5220.4097604595045 250.74791270859717  9.414955247545347E8  1.8446083345203426E8  125681.0  335076.0 0.9953333333333333 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
437289.77955315367 0.0 0.0 0.0 3710.9136036065865 114655.87392828071 5950.413223140496  5484.477173581171  5484.477173581171 250.0825115375845  9.136289406730787E8  2.692824069757484E8  126189.0  336336.0 0.9941666666666666 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
486867.2293839172 0.0 0.0 0.0 49577.44983076348 123274.39257495002 35702.479338842975  5256.451845251179  5256.451845251179 250.82497523905496  9.466665134698384E8  1.8706352848859426E8  126696.0  337596.0 0.993 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
493011.1408132535 0.0 0.0 0.0 6143.911429336334 115844.6914593796 6148.760330578512  7424.85221432824  7424.85221432824 250.18492517741038  9.49310095479659E8  6.521081730205059E8  127204.0  338882.0 0.9918333333333333 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
499109.4833852439 0.0 0.0 0.0 6098.34257199041 110824.94943246112 5950.413223140496  5167.671375768397  5167.671375768397 249.7350244550505  9.21239887632751E8  1.933416700714725E8  127711.0  340168.0 0.9906666666666667 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
507905.3983922015 0.0 0.0 0.0 8795.915006957586 108685.37423613093 5950.413223140496  4985.076980147258  4985.076980147258 249.53715381819393  9.546100659744433E8  1.2058888956851949E8  128219.0  341467.0 0.9895 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
577389.1051900281 0.0 0.0 0.0 69483.70679782661 113839.87745791617 59504.13223140493  4825.071344636613  4825.071344636613 250.01221549430704  9.263902415537468E8  1.1429813513993572E8  128726.0  342763.0 0.9883333333333333 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
620212.2253379939 0.0 0.0 0.0 42823.12014796583 108188.71938452039 43636.36363636363  4837.9145849980605  4837.9145849980605 249.49122254550267  9.599458512196853E8  8.351260077650002E7  129234.0  344065.0 0.9871666666666666 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
760635.7865132318 0.0 0.0 0.0 140423.5611752379 170214.72892509858 73388.42975206609  5009.121882593818  5009.121882593818 254.39843356558941  9.626052312855937E8  1.1777981347798899E8  129741.0  345363.0 0.986 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
780181.0819145461 0.0 0.0 0.0 19545.295401314248 129318.77680278038 55537.19008264461  4904.057440988099  4904.057440988099 251.32272437769203  8.718566490917794E8  1.8586772697297373E8  130249.0  346662.0 0.9848333333333333 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
936905.1436284933 0.0 0.0 0.0 156724.06171394722 187803.56843201537 93223.14049586785  5016.129588844664  5016.129588844664 255.61403853776378  9.67981099496194E8  1.13915392024581E8  130756.0  347981.0 0.9836666666666667 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
950062.2679182483 0.0 0.0 0.0 13157.124289755053 136898.64489019947 59504.13223140493  4557.915600166263  4557.915600166263 251.93356071320812  9.393843048359443E8  4.368298023472464E7  131264.0  349302.0 0.9825 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
966966.4384260667 0.0 0.0 0.0 16904.17050781831 124383.40181330313 23801.652892561982  5617.76069215267  5617.76069215267 250.92051359521906  9.73279998597939E8  2.3837840762725085E8  131771.0  350560.0 0.9813333333333334 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
1023918.5785608323 0.0 0.0 0.0 56952.14013476568 123363.75659594839 53553.71900826446  4418.06634385598  4418.06634385598 250.8326737246682  9.444216805351622E8  8482424.52457779  132279.0  351838.0 0.9801666666666666 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
1022024.5435623336 0.0 0.0 0.0 -1894.0349984987197 109739.86745270253 6148.760330578512  5581.093814168614  5581.093814168614 249.63467469274968  9.786258324364591E8  2.251241324406242E8  132786.0  353163.0 0.979 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
1027700.6641280497 0.0 0.0 0.0 5676.120565716194 104047.05970800902 6148.760330578512  5220.167979831186  5220.167979831186 249.10819658818173  9.812387964434191E8  1.4466541366576105E8  133294.0  354439.0 0.9778333333333333 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
1029462.8944341028 0.0 0.0 0.0 1762.2303060530244 95378.05005137826 5950.413223140496  4480.826739543295  4480.826739543295 248.25793284977993  9.521946242781621E8  1.4245863903246954E7  133801.0  355753.0 0.9766666666666667 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
1038381.846789013 0.0 0.0 0.0 8918.95235491022 95774.58223116424 3689.2561983471073  4833.163976777121  4833.163976777121 248.29720901655747  9.865876872527716E8  5.584613683613533E7  134309.0  357041.0 0.9755 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
1046542.95782928 0.0 0.0 0.0 8161.111040266989 95530.42333789953 3570.2479338842977  4835.021999647403  4835.021999647403 248.2730252909964  9.573239560765297E8  8.551061292553525E7  134816.0  358330.0 0.9743333333333334 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
1097721.0433129852 0.0 0.0 0.0 51178.08548370516 107716.67766021892 33719.00826446282  5272.822896922983  5272.822896922983 249.4475675261462  9.918264824279218E8  1.4543452559700337E8  135324.0  359590.0 0.9731666666666666 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
1181891.6336103883 0.0 0.0 0.0 84170.59029740294 125557.07839634529 61487.603305785095  4842.586255491759  4842.586255491759 251.0195816259445  9.945450584958206E8  4.992099584233942E7  135831.0  360916.0 0.972 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
1390563.89136161 0.0 0.0 0.0 208672.25775122183 218451.899121062 111074.38016528921  4703.05686121617  4703.05686121617 257.5930576112257  9.007058598494099E8  1.136660034479205E8  136339.0  362217.0 0.9708333333333333 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
1397979.093350605 0.0 0.0 0.0 7415.201988995015 156611.98991604385 63471.07438016526  5784.036813848144  5784.036813848144 253.41917597458132  9.99803407498801E8  2.4771801811528656E8  136846.0  363481.0 0.9696666666666667 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
1411034.5281941008 0.0 0.0 0.0 13055.434843495803 109250.50534161825 55537.19008264461  4879.729335276935  4879.729335276935 249.58941786198264  9.701015214626689E8  8.237568310340562E7  137354.0  364766.0 0.9685 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
1412973.0081105388 0.0 0.0 0.0 1938.4799164380422 92545.16980992943 6148.760330578512  12495.05511754834  12495.05511754834 247.97626072763643  1.0050906706762546E9  1.689886812184311E9  137861.0  366060.0 0.9673333333333334 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
