observedStorage observedOutflow observedWaterSupply elevationEnd observedInflow storage outflow  totalWaterSupply  waterSupply elevation  totalIndoor  totalOutdoor  numOfHouseholds  population shiftFactor inflow deficit
1883182.5080176382 0.0 0.0 0.0 -1505.091292305539 93618.08815869996 6148.760330578512  5525.57847975533  5525.57847975533 248.08361015834984  1.0693514640864631E9  1.2242475799629158E8  150041.0  397522.0 0.9393333333333334 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
1892456.749557684 0.0 0.0 0.0 9274.241540045632 91977.86256831922 5950.413223140496  4964.053907285874  4964.053907285874 247.9152861745829  1.0374345009367372E9  3.3230124227430474E7  150548.0  398820.0 0.9381666666666667 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
1901205.6113668953 0.0 0.0 0.0 8748.861809211316 87825.33897990202 6148.760330578512  6752.625067050003  6752.625067050003 247.46897022569885  1.074772291136656E9  3.8165765932573247E8  151056.0  400164.0 0.937 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
2089307.4245839827 0.0 0.0 0.0 188101.81321708745 125055.0808558981 144793.38842975206  6078.682911339365  6078.682911339365 250.9783770551256  1.0774796961098402E9  2.3359203726021123E8  151563.0  401484.0 0.9358333333333333 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
2113705.806674686 0.0 0.0 0.0 24398.38209070328 120438.73656622073 23801.652892561982  5213.073487818671  5213.073487818671 250.5806906070142  1.0453381410810097E9  7.903590400968374E7  152071.0  402803.0 0.9346666666666666 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
2113912.906589697 0.0 0.0 0.0 207.0999150112296 108650.91093922863 5950.413223140496  6044.512318862822  6044.512318862822 249.53396660864038  1.082950575873283E9  2.2075112379747057E8  152578.0  404155.0 0.9335 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
2151379.6529924246 0.0 0.0 0.0 37466.7464027273 109024.51525699205 31735.537190082654  5357.604894881273  5357.604894881273 249.56851801137447  1.0507217192149737E9  1.0482536864783743E8  153086.0  405521.0 0.9323333333333333 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
2152486.3012500647 0.0 0.0 0.0 1106.6482576403414 100046.58041117899 3689.2561983471073  6395.326905106287  6395.326905106287 248.72034671267622  1.0883874159672294E9  2.9097920888037497E8  153593.0  406813.0 0.9311666666666667 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
2205142.900086086 0.0 0.0 0.0 52656.59883602104 107442.98696101466 39669.42148760331  5590.770798582118  5590.770798582118 249.4222562620008  1.0911644431130674E9  1.1467268783882043E8  154101.0  408169.0 0.9299999999999999 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
2376517.5738597424 0.0 0.0 0.0 171374.67377365642 190321.09082098963 83305.78512396698  5190.784789714602  5190.784789714602 255.78471802176202  9.879104270745088E8  1.3165631313162465E8  154608.0  409430.0 0.9288333333333334 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
2407572.730240613 0.0 0.0 0.0 31055.1563808708 153539.13305358923 61487.603305785095  6349.5108424863765  6349.5108424863765 253.19469961674258  1.0963520048775434E9  2.731328502667634E8  155116.0  410695.0 0.9276666666666666 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
2452546.9630734143 0.0 0.0 0.0 44974.23283280087 133413.44993587944 59504.13223140493  5595.783719105998  5595.783719105998 251.65270045417677  1.0635971019550097E9  1.4332123334403387E8  155623.0  412010.0 0.9265 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
2452634.976278924 0.0 0.0 0.0 88.01320550963821 115532.35709504924 5950.413223140496  12018.692823199332  12018.692823199332 250.15801835760246  1.1017801178122642E9  1.4904538681311626E9  156131.0  413340.0 0.9253333333333333 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
2465212.0708503793 0.0 0.0 0.0 12577.094571455269 116560.55272678821 5950.413223140496  5598.485716575807  5598.485716575807 250.24659482484392  1.0688303545954483E9  1.3867075702941474E8  156638.0  414647.0 0.9241666666666667 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
2474421.3894933765 0.0 0.0 0.0 9209.318642997045 112793.63195422044 6148.760330578512  6827.479084986296  6827.479084986296 249.91709071989462  1.1071700033713448E9  3.654047252419223E8  157146.0  415971.0 0.923 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
2471616.716411607 0.0 0.0 0.0 -2804.6730817694174 96890.31517361218 6148.760330578512  6949.883368260336  6949.883368260336 248.40772139199802  1.1096893304292326E9  3.8928598498467106E8  157653.0  417201.0 0.9218333333333333 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
2481059.0156040275 0.0 0.0 0.0 9442.29919242058 95154.63120716144 5950.413223140496  5227.569935730838  5227.569935730838 248.23580340799936  1.0764939189763162E9  5.10067710422052E7  158161.0  418511.0 0.9206666666666666 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
2481127.564286024 0.0 0.0 0.0 68.54868199639417 86291.61062201214 3689.2561983471073  5242.313068798582  5242.313068798582 247.3041240995284  1.1150684499479053E9  1.5612090921018641E7  158668.0  419823.0 0.9195 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
2631212.514984138 0.0 0.0 0.0 150084.9506981139 165070.08526878097 65454.54545454541  5851.930596799891  5851.930596799891 254.0354445261258  1.0816987182665877E9  1.8046627750684723E8  159176.0  421130.0 0.9183333333333333 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
2683627.8188231704 0.0 0.0 0.0 52415.303839032495 149158.67394214572 61487.603305785095  6839.111859882948  6839.111859882948 252.86986557635453  1.1203980459541E9  3.546856805068515E8  159683.0  422418.0 0.9171666666666667 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
2715301.4098532367 0.0 0.0 0.0 31673.591030066193 113426.60850489515 61487.603305785095  5918.053161531866  5918.053161531866 249.97562919679044  1.1230222936730084E9  1.534042496787077E8  160191.0  423697.0 0.916 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
2773501.1294705393 0.0 0.0 0.0 58199.719617302726 109565.4331281592 55537.19008264461  6523.704911394223  6523.704911394223 249.61854278444088  1.0167522516591617E9  3.903033936051516E8  160698.0  424999.0 0.9148333333333334 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
2781763.182502636 0.0 0.0 0.0 8262.053032096946 107489.44150163245 3966.9421487603304  6371.102509863361  6371.102509863361 249.4265524370325  1.128305268423107E9  2.4583655356551147E8  161206.0  426273.0 0.9136666666666666 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
2790096.300489838 0.0 0.0 0.0 8333.117987201607 108231.54391689968 1983.4710743801652  5607.5444975542  5607.5444975542 249.49518301275313  1.0944120335297475E9  1.1504290787368716E8  161713.0  427530.0 0.9125 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
2794206.0245460225 0.0 0.0 0.0 4109.724056184709 90445.61405077661 6148.760330578512  15746.893591729275  15746.893591729275 247.75059910262001  1.1335206970586061E9  2.2628247576351624E9  162221.0  428811.0 0.9113333333333333 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
2828167.1039262163 0.0 0.0 0.0 33961.07938019353 112951.56500177419 5950.413223140496  5504.7152060554445  5504.7152060554445 249.93169656910888  1.0995871429279237E9  8.76892148228573E7  162728.0  430136.0 0.9101666666666667 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
2842505.7844518838 0.0 0.0 0.0 14338.680525667385 110958.34402252412 6148.760330578512  10183.141174338933  10183.141174338933 249.74736095648979  1.1389016112537026E9  1.0574341320806692E9  163235.0  431437.0 0.909 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
2865016.65278626 0.0 0.0 0.0 22510.868334376224 122170.7471899481 5950.413223140496  5348.05194381174  5348.05194381174 250.72989896536424  1.1416466896051135E9  1.1839984136231188E7  163743.0  432776.0 0.9078333333333334 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
2867902.0202443697 0.0 0.0 0.0 2885.36745810954 113540.45262503755 5950.413223140496  5565.2487998796  5565.2487998796 249.9861576458927  1.1074818034324296E9  9.285065297141819E7  164250.0  434118.0 0.9066666666666666 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
2911383.095043971 0.0 0.0 0.0 43481.07479960137 107208.40750874384 43636.36363636363  6176.756279531525  6176.756279531525 249.4005620557425  1.1471066062482824E9  1.851179364884193E8  164758.0  435440.0 0.9055 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
2940744.0585878654 0.0 0.0 0.0 29360.963543894275 108184.48117129433 21818.181818181823  6566.708063161936  6566.708063161936 249.49083059015024  1.1127017570922968E9  3.0362895935693985E8  165265.0  436749.0 0.9043333333333333 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
3031778.6621531756 0.0 0.0 0.0 91034.60356531032 131446.3690542705 61487.603305785095  6285.1123765493485  6285.1123765493485 251.49417995440976  1.1524505482736945E9  2.031446189887204E8  165773.0  438048.0 0.9031666666666667 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
3165594.5151106645 0.0 0.0 0.0 133815.85295748885 174834.74949858422 83305.78512396695  7121.6873892083  7121.6873892083 254.72440693562297  1.1551042294187114E9  3.809263821564259E8  166280.0  439341.0 0.902 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
3340027.842037265 0.0 0.0 0.0 174433.3269266005 221054.44432502956 122975.20661157019  5238.4254885852  5238.4254885852 257.75512917704754  1.0457486539732593E9  8.409339990853193E7  166788.0  440656.0 0.9008333333333334 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
3347158.9540497405 0.0 0.0 0.0 7131.112012475448 158976.55902954118 63471.07438016526  5737.9229277988325  5737.9229277988325 253.59191095255616  1.160514627711397E9  7.706079259167509E7  167295.0  441978.0 0.8996666666666666 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
3410033.0725071975 0.0 0.0 0.0 62874.118457456956 156449.48748435813 59504.13223140493  5897.057771235342  5897.057771235342 253.4073049517392  1.125576887723813E9  1.463212959239408E8  167803.0  443236.0 0.8985 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
3409793.2477893964 0.0 0.0 0.0 -239.82471780086462 121015.82123783678 29752.066115702477  5441.77541301803  5441.77541301803 250.63040499981363  1.165734619763546E9  7966661.814334842  168310.0  444523.0 0.8973333333333333 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
3442305.926676035 0.0 0.0 0.0 32512.67888663859 123629.8199387757 23801.652892561982  6097.027293137677  6097.027293137677 250.8555944123687  1.1307112468724945E9  1.8431706735153016E8  168818.0  445824.0 0.8961666666666667 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
3451572.4051278443 0.0 0.0 0.0 9266.478451809475 120009.90535660963 5950.413223140496  6935.979810835052  6935.979810835052 250.54374787703392  1.1709458516039948E9  3.2503069559130955E8  169325.0  447069.0 0.895 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
3451752.007347772 0.0 0.0 0.0 179.60221992747122 106509.7520317467 6148.760330578512  7530.995214211885  7530.995214211885 249.33594950816118  1.1736006725279558E9  4.507108919196635E8  169833.0  448365.0 0.8938333333333334 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
3452312.683966851 0.0 0.0 0.0 560.6766190791624 95611.6075593897 5950.413223140496  5508.407868295672  5508.407868295672 248.2810665173722  1.1382654149920597E9  4.980738915147154E7  170340.0  449635.0 0.8926666666666667 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
3457220.823110242 0.0 0.0 0.0 4908.139143391148 91288.72913903641 3689.2561983471073  5541.761365397326  5541.761365397326 247.84121766326703  1.1788207363257365E9  1.6445867512985E7  170848.0  450908.0 0.8915 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
3462719.731941607 0.0 0.0 0.0 5498.908831364908 87132.21594562638 3570.2479338842977  6085.174090890645  6085.174090890645 247.3944729090312  1.1433986499830818E9  1.6907312384763604E8  171355.0  452221.0 0.8903333333333333 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
3482604.5261788135 0.0 0.0 0.0 19884.794237206923 96938.57686863346 3689.2561983471073  6389.177115852725  6389.177115852725 248.41250167082345  1.1841304663612778E9  1.9390975028718892E8  171863.0  453498.0 0.8891666666666667 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
3495977.064427586 0.0 0.0 0.0 13372.538248772304 100878.39288180771 3689.2561983471073  5743.466037250947  5743.466037250947 248.80273701285736  1.1867473428573463E9  5.2023634809374385E7  172370.0  454772.0 0.888 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
3518492.7766077886 0.0 0.0 0.0 22515.712180202623 108131.85541694649 9917.355371900827  5344.8942731629895  5344.8942731629895 249.48596369341962  1.0742899452212431E9  7.851567099466175E7  172878.0  456060.0 0.8868333333333334 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
3678425.623443449 0.0 0.0 0.0 159932.8468356601 176843.06259351992 83305.78512396695  7915.854535119898  7915.854535119898 254.86610686470897  1.1920357206227627E9  5.152836572471181E8  173385.0  457347.0 0.8856666666666667 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
3691587.870361329 0.0 0.0 0.0 13162.24691788025 124800.78986395683 59504.13223140493  5700.387416038675  5700.387416038675 250.95647052584053  1.156087451331059E9  7.3392177631057E7  173893.0  458607.0 0.8845000000000001 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
