observedStorage observedOutflow observedWaterSupply elevationEnd observedInflow storage outflow  totalWaterSupply  waterSupply elevation  totalIndoor  totalOutdoor  numOfHouseholds  population shiftFactor inflow deficit
140590.62272586318 0.0 0.0 0.0 15276.532725863184 110276.58025156824 25785.123966942156  4528.918507352791  4528.918507352791 249.68431057537856  9.342331736005243E8  4.257991639454326E7  124159.0  331372.0 1.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
194451.1453941664 0.0 0.0 0.0 53860.52266830324 110458.24931860526 49586.77685950412  4092.076741762219  4092.076741762219 249.70111156187969  8.43823511638902E8  3.877000823267116E7  124159.0  331372.0 0.9988333333333334 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
203228.16502208216 0.0 0.0 0.0 8777.019627915743 108711.06740193116 5950.413223140496  4573.788321449333  4573.788321449333 249.53952995486276  9.368737002018764E8  4.9617069282620676E7  124666.0  332656.0 0.9976666666666667 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
223924.83761902846 0.0 0.0 0.0 20696.672596946293 108412.06819841056 15867.768595041325  5127.903205425534  5127.903205425534 249.51187812803204  9.092392740526774E8  1.9676494464675868E8  125174.0  333959.0 0.9965 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
222579.85396881087 0.0 0.0 0.0 -1344.983650217576 94074.87331871752 6148.760330578512  6843.450898896951  6843.450898896951 248.12885433030087  9.422733195594518E8  5.337462661138029E8  125681.0  335285.0 0.9953333333333333 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
222585.13912265148 0.0 0.0 0.0 5.285153840602105 83313.80467826147 5950.413223140496  4815.940571156162  4815.940571156162 246.98350719659587  9.14391841235938E8  1.2432717808251753E8  126189.0  336553.0 0.9941666666666666 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
222581.4496832819 0.0 0.0 0.0 -3.6894393695589724 72467.11468021454 6148.760330578512  4694.240228098864  4694.240228098864 245.68278498787134  9.476080381132996E8  6.486222270963686E7  126696.0  337885.0 0.993 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
237833.3435570878 0.0 0.0 0.0 15251.893873805879 75138.26968537454 6148.760330578512  6431.978538067354  6431.978538067354 246.02179269325663  9.502258770509336E8  4.370459010450167E8  127204.0  339163.0 0.9918333333333333 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
247449.26034535837 0.0 0.0 0.0 9615.91678827058 73818.58309461549 5950.413223140496  4985.190155889142  4985.190155889142 245.8557176064767  9.221539405109675E8  1.5306942517210495E8  127711.0  340463.0 0.9906666666666667 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
268890.8718956915 0.0 0.0 0.0 21441.611550333135 86515.84949787677 3689.2561983471073  5055.088948724748  5055.088948724748 247.32822544044248  9.55718039453569E8  1.3458134398298293E8  128219.0  341839.0 0.9895 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
370513.39282640524 0.0 0.0 0.0 101622.52093071371 121910.55581732832 59504.13223140493  6723.682379857471  6723.682379857471 250.70748413312614  9.274540928791747E8  5.227333969027058E8  128726.0  343130.0 0.9883333333333333 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
379099.2652283306 0.0 0.0 0.0 8585.872401925408 108038.50951159376 15867.768595041325  6590.150112618609  6590.150112618609 249.477330945306  9.610770686929505E8  4.603097115234331E8  129234.0  344448.0 0.9871666666666666 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
478650.12591370457 0.0 0.0 0.0 99550.86068537395 140993.58905110616 61487.603305785095  5108.177840076746  5108.177840076746 252.2483794375937  9.637575066027546E8  1.3799227584681448E8  129741.0  345750.0 0.986 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
497832.72736609174 0.0 0.0 0.0 19182.601452387178 109888.3910497796 45619.834710743795  4667.9647429700335  4667.9647429700335 249.64841034400996  8.728371199329572E8  1.3396595174129915E8  130249.0  347017.0 0.9848333333333333 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
