observedStorage observedOutflow observedWaterSupply elevationEnd observedInflow storage outflow  totalWaterSupply  waterSupply elevation  totalIndoor  totalOutdoor  numOfHouseholds  population shiftFactor inflow deficit
163471.0450137426 0.0 0.0 0.0 38156.95501374262 109466.01237905989 49586.77685950412  4418.255775178717  4418.255775178717 249.60934822704706  9.356463779782732E8  1.7298584297887363E7  124159.0  331975.0 1.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
280010.1590067926 0.0 0.0 0.0 116539.11399304995 164146.69574127812 57520.66115702477  4337.769473807184  4337.769473807184 253.96959644541442  8.450999543026849E8  9.048543910025696E7  124159.0  331975.0 0.9988333333333334 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
305489.8029111352 0.0 0.0 0.0 25479.643904342607 123709.39362134265 61487.603305785095  4429.342718493238  4429.342718493238 250.86244948495371  9.383932111318227E8  1.6943022115889855E7  124666.0  333313.0 0.9976666666666667 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
318596.5642366235 0.0 0.0 0.0 13106.761325488305 108107.2012151182 23801.65289256199  4907.300839150755  4907.300839150755 249.48368364146103  9.106377858440598E8  1.47786137756285E8  125174.0  334580.0 0.9965 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
325392.35554769146 0.0 0.0 0.0 6795.791311067921 100983.91752604418 6148.760330578512  7770.314669563417  7770.314669563417 248.81318913689026  9.435488344199383E8  7.323799928000278E8  125681.0  335823.0 0.9953333333333333 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
343657.677152883 0.0 0.0 0.0 18265.32160519155 108717.9385454512 5950.413223140496  4580.887362644051  4580.887362644051 249.54016540695932  9.157059240887446E8  7.231599159661882E7  126189.0  337128.0 0.9941666666666666 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
345281.04866993974 0.0 0.0 0.0 1623.371517056691 96978.28872924263 6148.760330578512  7214.261002686739  7214.261002686739 248.41643509600263  9.489532023547655E8  6.070440121274805E8  126696.0  338458.0 0.993 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
353133.56325171527 0.0 0.0 0.0 7852.514581775555 93541.16340942928 6148.760330578512  5140.879571010388  5140.879571010388 248.0759908289847  9.516375839819045E8  1.571654229361812E8  127204.0  339764.0 0.9918333333333333 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
354867.1732170167 0.0 0.0 0.0 1733.609965301407 84823.2261596486 5950.413223140496  4501.133991941586  4501.133991941586 247.1463011779502  9.235009502685026E8  4.731947761216024E7  127711.0  341057.0 0.9906666666666667 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
362849.3158615952 0.0 0.0 0.0 7982.142644578519 83080.50791227852 3689.2561983471073  6035.604693601493  6035.604693601493 246.9560637468861  9.569496486331222E8  3.448308230543448E8  128219.0  342354.0 0.9895 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
