observedStorage observedOutflow observedWaterSupply elevationEnd observedInflow storage outflow  totalWaterSupply  waterSupply elevation  totalIndoor  totalOutdoor  numOfHouseholds  population shiftFactor inflow deficit
138363.23693123116 0.0 0.0 0.0 13049.146931231178 110103.18572258594 23801.65289256199  4458.398316083227  4458.398316083227 249.66827482868638  9.316637994390116E8  2.9939247401253715E7  124159.0  329926.0 1.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
159692.05820687392 0.0 0.0 0.0 21328.82127564276 109578.55927096009 17851.23966942149  4002.2080578470777  4002.2080578470777 249.61975670683069  8.415027865898005E8  2.1707539106735874E7  124159.0  329926.0 0.999 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
191125.95856905606 0.0 0.0 0.0 31433.900362182132 108689.0964174072 27768.59504132232  4554.768174412717  4554.768174412717 249.53749805025498  9.34297655520348E8  4.809078168224917E7  124666.0  331207.0 0.998 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
204120.0721343149 0.0 0.0 0.0 12994.113565258833 107845.36110439108 7933.884297520661  5903.96458075427  5903.96458075427 249.45946833481838  9.067453998881572E8  3.666424687559732E8  125174.0  332510.0 0.997 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
223997.62276770282 0.0 0.0 0.0 19877.55063338794 116747.87959264885 6148.760330578512  4826.271814551646  4826.271814551646 250.26273256311586  9.396080981597375E8  1.013392001139225E8  125681.0  333793.0 0.996 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
264106.75337702804 0.0 0.0 0.0 40109.13060932522 122216.94583340696 29752.066115702477  4887.998252864631  4887.998252864631 250.73387886228522  9.118695224344877E8  1.42391151390849E8  126189.0  335088.0 0.995 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
261493.02198461595 0.0 0.0 0.0 -2613.731392412107 108628.35383360344 6148.760330578512  4826.100276812895  4826.100276812895 249.5318804988073  9.449009553160616E8  9.600934509367703E7  126696.0  336372.0 0.994 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
260621.93457777254 0.0 0.0 0.0 -871.0874068434167 96652.76581928298 6148.760330578512  4955.74027689852  4955.74027689852 248.3841923355074  9.475499197304567E8  1.2132159235991432E8  127204.0  337664.0 0.993 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
270531.81726932834 0.0 0.0 0.0 9909.88269155583 95565.74806972733 5950.413223140496  5046.487217970989  5046.487217970989 248.27652417489375  9.195353194917144E8  1.6890881236764392E8  127711.0  338949.0 0.992 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
408313.09025765304 0.0 0.0 0.0 137781.27298832472 159696.46235420965 67438.01652892558  6212.542174917036  6212.542174917036 253.64450086596608  9.528207775825793E8  3.871221930740502E8  128219.0  340229.0 0.991 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
442018.77637869876 0.0 0.0 0.0 33705.686121045714 126830.17462046063 59504.13223140493  7067.841623390068  7067.841623390068 251.1221762124636  9.246724284652882E8  5.997445387469559E8  128726.0  341533.0 0.99 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
467684.8616041782 0.0 0.0 0.0 25666.085225479463 110025.75388352101 37685.950413223145  4784.555549196019  4784.555549196019 249.66111383367436  9.582655392101934E8  7.368424806852046E7  129234.0  342883.0 0.989 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
594989.2089765992 0.0 0.0 0.0 127304.347372421 163009.96680770346 69421.48760330575  4898.646844933013  4898.646844933013 253.8865568564324  9.609012273329295E8  9.565617232396393E7  129741.0  344172.0 0.988 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
771282.5179736817 0.0 0.0 0.0 176293.30899708247 214980.19534176728 119008.26446280988  5314.816000208947  5314.816000208947 257.3768598419334  8.702962101702731E8  2.76022018229488E8  130249.0  345458.0 0.987 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
818304.2897480889 0.0 0.0 0.0 47021.77177440726 173623.56102225688 81322.31404958678  7056.092044330997  7056.092044330997 254.63894948297866  9.661267223010188E8  5.557560543289797E8  130756.0  346717.0 0.986 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
822710.9192199411 0.0 0.0 0.0 4406.62947185219 113830.15755317852 59504.13223140493  4695.900709525779  4695.900709525779 250.01137814896438  9.376422631993437E8  7.518613610434006E7  131264.0  348068.0 0.985 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
875553.7814958763 0.0 0.0 0.0 52842.862275935135 126092.40064652465 35702.479338842975  4878.139843746035  4878.139843746035 251.06272146397976  9.715019206522647E8  8.063245678327034E7  131771.0  349335.0 0.984 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
877332.2473774538 0.0 0.0 0.0 1778.4658815775365 117384.08603218617 5950.413223140496  4536.367272775518  4536.367272775518 250.31754014750052  9.427219190467328E8  3.569774689954706E7  132279.0  350625.0 0.983 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
880619.4955271736 0.0 0.0 0.0 3287.248149719731 109489.89755439719 6148.760330578512  5032.676296930196  5032.676296930196 249.61155715845717  9.769205429258584E8  1.0854480085808639E8  132786.0  351981.0 0.982 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
878579.8252007362 0.0 0.0 0.0 -2039.6703264373978 91612.34038548688 6148.760330578512  9689.126511894401  9689.126511894401 247.87599961150977  9.795296273371376E8  1.1102552941742363E9  133294.0  353253.0 0.981 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
878499.827617464 0.0 0.0 0.0 -79.99758327217958 80806.64264087309 5950.413223140496  4775.286938201118  4775.286938201118 246.68858165402577  9.504570943009266E8  7.94936063215004E7  133801.0  354527.0 0.98 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
895434.731498978 0.0 0.0 0.0 16934.903881514005 89157.44001189318 3689.2561983471073  4894.850312146809  4894.850312146809 247.6121453151218  9.848038681113571E8  7.093468198645018E7  134309.0  355827.0 0.979 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
909067.1078106569 0.0 0.0 0.0 13632.376311678854 94331.73072463502 3570.2479338842977  4887.83766505272  4887.83766505272 248.15429583247177  9.556809832090685E8  9.854505447258005E7  134816.0  357158.0 0.978 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
918034.5671879982 0.0 0.0 0.0 8967.459377341362 94241.24304774767 3689.2561983471073  5368.690855881607  5368.690855881607 248.14533310694807  9.90223329936521E8  1.677148170280383E8  135324.0  358468.0 0.977 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
932710.6084838266 0.0 0.0 0.0 14676.041295828436 100537.16773230082 3689.2561983471073  4690.860412928186  4690.860412928186 248.76893895922157  9.928254929856255E8  1.8915797400192328E7  135831.0  359738.0 0.976 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
954844.1486145846 0.0 0.0 0.0 22133.540130757992 110419.92774050176 7933.884297520661  4316.895825036366  4316.895825036366 249.69756753357086  8.99102902084052E8  3.1980389255344294E7  136339.0  361011.0 0.975 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
