observedStorage observedOutflow observedWaterSupply elevationEnd observedInflow storage outflow  totalWaterSupply  waterSupply elevation  totalIndoor  totalOutdoor  numOfHouseholds  population shiftFactor inflow deficit
253207.5861625591 0.0 0.0 0.0 127893.49616255912 171302.466290455 77355.37190082643  4549.747971277831  4549.747971277831 254.47518071618254  9.335626200178938E8  4.7743042097261295E7  124159.0  330999.0 1.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
315459.7363740738 0.0 0.0 0.0 62252.15021151469 167634.03282159314 61487.60330578509  4432.980374591649  4432.980374591649 254.2163481846887  8.432178503384697E8  1.1290296538333774E8  124159.0  330999.0 0.999 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
380391.585663597 0.0 0.0 0.0 64931.84928952323 161842.60567172873 65454.54545454542  5268.730984842451  5268.730984842451 253.80127954355532  9.36268583657987E8  2.0010986636128876E8  124666.0  332321.0 0.998 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
393511.2283089326 0.0 0.0 0.0 13119.642645335622 110785.82191377576 59504.13223140493  4672.2941718838065  4672.2941718838065 249.73140589233105  9.086526293058505E8  9.908422883920829E7  125174.0  333618.0 0.997 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
406968.72664731904 0.0 0.0 0.0 13457.498338386404 113284.12823366851 6148.760330578512  4810.4316879151365  4810.4316879151365 249.96245243999525  9.41615480394356E8  9.591536359305342E7  125681.0  334922.0 0.996 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
408946.22782394534 0.0 0.0 0.0 1977.5011766262867 104631.8997473776 5950.413223140496  4679.316439776713  4679.316439776713 249.16228333925622  9.13750135235944E8  9.550131037434702E7  126189.0  336184.0 0.995 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
410609.36964918097 0.0 0.0 0.0 1663.1418252356061 95058.9406476244 6148.760330578512  5087.340594410291  5087.340594410291 248.2263253414842  9.468202453701724E8  1.5043528656545365E8  126696.0  337461.0 0.994 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
411446.63116390037 0.0 0.0 0.0 837.261514719412 84336.21422539979 6148.760330578512  5411.22760636552  5411.22760636552 247.09395681700343  9.49626363283173E8  2.1748625979593098E8  127204.0  338827.0 0.993 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
412332.6671763565 0.0 0.0 0.0 886.0360124561241 74730.98098654932 5950.413223140496  4540.8560281661075  4540.8560281661075 245.97246717678175  9.216534228668362E8  5.773439364687346E7  127711.0  340169.0 0.992 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
432104.74628166424 0.0 0.0 0.0 19772.079105307752 85275.70874094262 3689.2561983471073  5538.095152567351  5538.095152567351 247.19493430147705  9.550252424426684E8  2.3945061970460102E8  128219.0  341462.0 0.991 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
435637.48315055633 0.0 0.0 0.0 3532.7368688921265 80129.92865032949 3570.2479338842977  5108.269025620966  5108.269025620966 246.60897760855542  9.268978792079705E8  1.7487157045887858E8  128726.0  342811.0 0.99 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
