observedStorage observedOutflow observedWaterSupply elevationEnd observedInflow storage outflow  totalWaterSupply  waterSupply elevation  totalIndoor  totalOutdoor  numOfHouseholds  population shiftFactor inflow deficit
140386.596259775 0.0 0.0 0.0 15072.506259774984 110191.04053150582 25785.123966942156  4410.43176132703  4410.43176132703 249.67639975321427  9.330586758567072E8  1.819877556419782E7  124159.0  330954.0 1.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
202825.61257227155 0.0 0.0 0.0 62439.01631249657 112139.51699913271 55537.19008264461  4953.349762225215  4953.349762225215 249.85659733645915  8.427626749670659E8  2.2559324250088838E8  124159.0  330954.0 0.999 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
232066.2532933365 0.0 0.0 0.0 29240.640721064945 108181.60230494452 27768.59504132232  5429.960373930831  5429.960373930831 249.4905643489267  9.356449129931458E8  2.3550805935304677E8  124666.0  332215.0 0.998 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
243103.60419845523 0.0 0.0 0.0 11037.350905118758 108682.8592853502 5950.413223140496  4585.6807015725635  4585.6807015725635 249.53692123234535  9.080464169886495E8  8.100934291361614E7  125174.0  333514.0 0.997 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
239331.40266569995 0.0 0.0 0.0 -3772.2015327552813 92185.32000863469 6148.760330578512  6576.577413381714  6576.577413381714 247.93758383583778  9.409383659390147E8  4.77521006717561E8  125681.0  334792.0 0.996 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
241136.41383044652 0.0 0.0 0.0 1805.0111647465558 82862.00933202473 5950.413223140496  5177.908618216031  5177.908618216031 246.93036105540816  9.130493782418878E8  2.0374018395716497E8  126189.0  336036.0 0.995 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
251697.21361116832 0.0 0.0 0.0 10560.799780721793 82261.68853331509 6148.760330578512  5012.360248852915  5012.360248852915 246.85974338705037  9.46155400296811E8  1.34928106705038E8  126696.0  337338.0 0.994 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
252362.6477629041 0.0 0.0 0.0 665.434151735756 71047.53206614395 6148.760330578512  5730.83028832837  5730.83028832837 245.51113654077338  9.487890676440827E8  2.872565872047943E8  127204.0  338619.0 0.993 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
252056.18906598585 0.0 0.0 0.0 -306.4586969182521 59901.468211621184 5950.413223140496  4889.191934464011  4889.191934464011 243.99806935936238  9.207882069798764E8  1.337299242950415E8  127711.0  339926.0 0.992 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
255067.39728670823 0.0 0.0 0.0 3011.20822072238 53575.94285827707 3689.2561983471073  5647.477375719383  5647.477375719383 243.02356229522064  9.541514984251039E8  2.639163067451101E8  128219.0  341229.0 0.991 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
297914.68493372167 0.0 0.0 0.0 42847.28764701341 88547.34975937146 3570.2479338842977  4305.632812034721  4305.632812034721 247.54657241609755  9.259160433072159E8  2738001.7306471043  128726.0  342508.0 0.99 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
349065.2477209996 0.0 0.0 0.0 51150.56278727792 108776.90103559259 25785.123966942156  5135.887544114641  5135.887544114641 249.54561833307986  9.594262623000857E8  1.4830004668325436E8  129234.0  343796.0 0.989 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
364099.0208761327 0.0 0.0 0.0 15033.773155133149 108825.09534116866 9917.355371900827  5068.223477656222  5068.223477656222 249.55007540378884  9.62097379145594E8  1.3103490573662329E8  129741.0  345098.0 0.988 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
416715.30428704666 0.0 0.0 0.0 52616.28341091394 109062.48344668206 47603.30578512396  4775.589520276669  4775.589520276669 249.5720293578731  8.713405132574722E8  1.5867544933275583E8  130249.0  346366.0 0.987 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
420039.46394626773 0.0 0.0 0.0 3324.1596592210894 103577.25242078501 3689.2561983471073  5120.134486771034  5120.134486771034 249.0647482124096  9.674695872801288E8  1.3685904682667527E8  130756.0  347714.0 0.986 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
437587.1850386235 0.0 0.0 0.0 17547.721092355816 107199.83877946108 7933.884297520661  5991.250436159072  5991.250436159072 249.39976960875438  9.388423855002528E8  3.533716037709292E8  131264.0  349017.0 0.985 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
433576.6167464481 0.0 0.0 0.0 -4010.568292175443 91129.4258751913 6148.760330578512  5911.084281515806  5911.084281515806 247.82409564436708  9.728241153088117E8  3.020993554649618E8  131771.0  350328.0 0.984 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
433736.5778461609 0.0 0.0 0.0 159.96109971283806 80389.83941919319 5950.413223140496  4949.13433257045  4949.13433257045 246.63955174911106  9.439684798974065E8  1.234782388595566E8  132279.0  351598.0 0.983 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
435750.1211573569 0.0 0.0 0.0 2013.543311195955 66959.4813548713 6148.760330578512  9295.141044939326  9295.141044939326 244.98690031585255  9.780731946852158E8  1.0267355540931582E9  132786.0  352886.0 0.982 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
450840.2845942171 0.0 0.0 0.0 15090.163436860183 70449.99562157842 6148.760330578512  5450.888839574544  5450.888839574544 245.43467634313222  9.806870563214428E8  1.949798411843474E8  133294.0  354162.0 0.981 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
449928.1214918804 0.0 0.0 0.0 -912.1631023366947 58663.130730988225 5950.413223140496  4924.2885651130055  4924.2885651130055 243.8072917471866  9.516622227724104E8  1.1042567337743503E8  133801.0  355473.0 0.98 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
466663.8143375714 0.0 0.0 0.0 16735.69284569101 65377.35726211737 3689.2561983471073  6332.210116214753  6332.210116214753 244.76528326966206  9.860552148694161E8  3.7969815871700615E8  134309.0  356772.0 0.979 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
477730.73157755245 0.0 0.0 0.0 11066.917239981052 67868.31846239486 3570.2479338842977  5005.708105819273  5005.708105819273 245.10432737842544  9.567675678358346E8  1.2288118153037046E8  134816.0  358044.0 0.978 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
527520.048026531 0.0 0.0 0.0 49789.316448978614 108413.43958560369 3966.9421487603304  5277.253177009457  5277.253177009457 249.51200495566482  9.913122844755385E8  1.4690426195878947E8  135324.0  359337.0 0.977 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
