observedStorage observedOutflow observedWaterSupply elevationEnd observedInflow storage outflow  totalWaterSupply  waterSupply elevation  totalIndoor  totalOutdoor  numOfHouseholds  population inflow deficit
18079.498770000002 38614.19396 1660.1643900000001 233.6 50173.85712 52296.79381660265 3689.2561983471073  2367.8071050502413  2367.8071050502413 242.80830533048555  4.7955721734978956E8  3.113975611927912E7  63826.0  170232.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
65841.45637000001 83472.35148000001 1721.6519600000001 245.3 132955.96104000002 127522.67217104466 55537.19008264461  2192.8926029136474  2192.8926029136474 251.1779822847163  4.331484543804488E8  3.9822343393698834E7  63826.0  170232.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
102733.99837000004 154395.28827 2029.08981 249.5 193316.92008 207384.53797407803 111074.38016528926  2380.6741116776675  2380.6741116776675 256.9002755025668  4.805586375134519E8  3.2913537250225555E7  64026.0  170720.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
88750.53487 152866.03290000002 1904.1312 248.1 140786.70059999998 216989.16882703453 128925.61983471068  2256.4499123330174  2256.4499123330174 257.5019671706959  4.660744022390433E8  2.060465981582578E7  64227.0  171234.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
90656.64954000001 88234.66295 2029.08981 248.3 92169.86743000001 123465.96313321489 182479.3388429752  3213.7342808444187  3213.7342808444187 250.84147856075248  4.826566621066892E8  2.1049286314900458E8  64427.0  171743.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
75780.62454 33857.8329 2261.1558 246.6 21242.9637 123728.32897538951 17851.239669421488  3129.3581884038904  3129.3581884038904 250.86408071807284  4.681254916118126E8  2.0682550093718863E8  64627.0  172269.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
74181.94772000001 3689.2542 2275.04009 246.4 4365.61747 119570.1964501574 6148.760330578512  2374.9896646535994  2374.9896646535994 250.50586806083368  4.8469990039425635E8  2.7546232819898482E7  64828.0  172741.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
71783.93249 3689.2542 2336.5276599999997 246.1 3627.76663 113628.72155773798 6148.760330578512  3420.4811918408996  3420.4811918408996 249.99402494467074  4.857988049785364E8  2.519426219963998E8  65028.0  173277.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
63631.87079 3867.7665000000006 2201.6517 245.0 -2082.6435 98246.59482958633 5950.413223140496  7349.070005011152  7349.070005011152 248.54205970974508  4.711558823823732E8  1.1139174123826542E9  65228.0  173793.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
63631.87079 3935.2044800000003 2090.5773799999997 244.91 6025.78186 98165.94429101876 3689.2561983471073  2417.17620022047  2417.17620022047 248.53407134419757  4.879273028643571E8  3.34177708797718E7  65429.0  174314.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
77555.83019000001 3570.246 2201.6517 246.75 19695.8571 111314.8574637622 3966.9421487603304  2580.0017784962183  2580.0017784962183 249.78033177321393  4.732517172991828E8  8.321215047638713E7  65629.0  174850.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
