observedStorage observedOutflow observedWaterSupply elevationEnd observedInflow storage outflow  totalWaterSupply  waterSupply elevation  totalIndoor  totalOutdoor  numOfHouseholds  population inflow deficit
154661.24297 98522.92184 2221.4864000000002 253.75 142064.05528 216190.5011426409 107107.4380165289  2143.3670336605073  2143.3670336605073 257.4522307350007  4.45131321636061E8  1.7157626981831625E7  66230.0  176222.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
142240.75383 205368.48380000002 2398.0152300000004 252.84 195346.00989000002 226617.23234201508 182479.33884297524  2439.939847651028  2439.939847651028 258.09736228374584  4.939243051793904E8  3.233051219376654E7  66430.0  176758.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
109513.49882999997 148284.2172 2320.6599 250.2 117877.6221 215116.13427473433 126942.14876033053  2436.5714069504106  2436.5714069504106 257.38532533782126  4.789756067519011E8  4.655269347013236E7  66631.0  177255.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
142655.29906 30743.785 2459.5028 252.87 66345.08803 125136.35846445346 152727.27272727274  3597.591113008213  3597.591113008213 250.9853789166483  4.960066938897354E8  2.7993442448647517E8  66831.0  177772.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
108916.47435999998 44390.058600000004 2499.1722 250.15 13150.4061 122441.78998829518 11900.826446280991  3944.1481298772924  3944.1481298772924 250.7532486206319  4.8109834310177374E8  3.695894129007093E8  67031.0  178322.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
133450.01479 34801.96462 2520.99037 252.17 61856.49542000001 126316.37402871589 53553.71900826446  4428.192371314821  4428.192371314821 251.08077073323523  4.981105516628403E8  4.569775706531033E8  67232.0  178797.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
101845.40380999997 55031.37515 2643.96551 249.5 26070.729680000004 126058.56900632485 23801.652892561982  2526.881809829048  2526.881809829048 251.05999508472277  4.9910749344060916E8  4.589927245806001E7  67432.0  179283.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
85124.75170999997 15590.0742 2618.1804 247.8 1487.6025 118735.94931394095 5950.413223140496  2859.808969243406  2859.808969243406 250.43399976860277  4.840465350041097E8  1.3276713287305787E8  67632.0  179807.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
76455.00433999997 10514.37447 2828.4282200000002 246.8 4673.0553199999995 110831.10000778474 9917.355371900827  2660.549254255351  2660.549254255351 249.7355932680833  5.012262877808034E8  7.26103431749559E7  67833.0  180317.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
68600.46313999998 8509.0863 2499.1722 245.81 3153.7173000000003 107125.71766011581 3570.2479338842977  3288.851713784633  3288.851713784633 249.39291479331507  4.861040687046301E8  2.232470489756014E8  68033.0  180846.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
83541.94264999998 3566.2790600000003 2336.5276599999997 247.63 20844.28623 111637.81077595988 13884.297520661159  2447.895593494751  2447.895593494751 249.81019890649773  5.033634500708982E8  2.4607290577436138E7  68234.0  181360.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
109981.59774999997 34924.93976 2520.99037 250.25 63885.585230000004 111585.77279689303 61487.603305785095  2450.0199032819264  2450.0199032819264 249.80538636797309  5.044141998194497E8  2.401471944402894E7  68434.0  181872.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
105483.08778999998 140842.23776 2332.56072 249.85 138676.28852 178426.08794695055 69421.48760330575  2414.4857666368493  2414.4857666368493 254.97779989747764  4.565463496390352E8  6.4218441916938476E7  68634.0  182381.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
106774.32675999998 19860.485109999998 2582.47794 249.97 23734.20202 138306.89011010533 61487.603305785095  2365.7965510604085  2365.7965510604085 252.04388111661632  5.0655405900971746E8  3709271.0959042604  68835.0  182913.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
102133.00695999998 7021.4838 2796.6927 249.54 5176.8567 111397.88838201006 29752.066115702488  2333.792312392819  2333.792312392819 249.78801057819385  4.912294603282944E8  1.2131082894050147E7  69035.0  183426.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
105699.28602 9100.16036 2582.47794 249.87 15248.917360000001 117680.19830157109 6148.760330578512  2817.8471098604587  2817.8471098604587 250.34304947463568  5.086710359438077E8  9.909215035488775E7  69235.0  183946.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
82730.70342 19695.8571 3034.7091 247.55 -238.0164 109175.45497238623 5950.413223140496  2316.3137060443705  2316.3137060443705 249.5824771083313  4.932972200313183E8  6293475.8317185305  69436.0  184466.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
74245.41876 12051.56372 2766.94065 246.55 6333.21971 106715.70140616914 6148.760330578512  2644.212945638571  2644.212945638571 249.35499596838704  5.108017545370822E8  5.9511403855622E7  69636.0  184982.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
95520.11798 10760.32475 2766.94065 248.93 34801.96462 127078.9068068671 11900.826446280991  2537.93277302105  2537.93277302105 251.14222071132784  5.1196537844127864E8  3.542489810868488E7  69836.0  185549.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
94925.07697999998 3570.246 3034.7091 248.87 6009.914100000001 124835.10573325735 5950.413223140496  2303.301950469252  2303.301950469252 250.95942675165898  4.964130875655287E8  371187.0407117609  70037.0  186033.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
82750.53811999998 11928.58858 2152.0649500000004 247.56 1906.1146700000002 112326.29270131893 11900.826446280993  2514.1012556573987  2514.1012556573987 249.87387059107732  5.1401818354530525E8  2.8232027429070264E7  70237.0  186548.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
167841.40111999997 65097.485400000005 2439.6681 254.71 152628.0165 180327.17851374878 81322.31404958678  3304.816637983486  3304.816637983486 255.10716464499993  4.984547574249225E8  2.1433973131843224E8  70437.0  187060.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
107399.11980999997 103545.06788 2520.99037 250.04 45623.77694 159984.87076784545 63471.07438016526  2495.010305738352  2495.010305738352 253.66556949140517  5.161404900660086E8  2.199211761032808E7  70638.0  187585.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
113301.92652999997 12297.514000000001 2705.45308 250.55 20905.773800000003 116888.66220957051 61487.603305785095  2514.379052490043  2514.379052490043 250.27486063142408  5.172018335981E8  2.510829357519391E7  70838.0  188101.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
108081.43348999997 27990.72864 2388.09788 250.1 25158.33348 111829.75572947536 27768.59504132232  2448.6449187728304  2448.6449187728304 249.82795022005692  4.6805866873511404E8  6.00736890275802E7  71038.0  188590.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
110848.37413999997 63209.22196 2889.91579 250.34 68866.07840000001 116212.73049097329 61487.603305785095  2995.500332717182  2995.500332717182 250.2166308141776  5.1931575736186224E8  1.2676430155894196E8  71239.0  189131.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
107397.13633999997 8271.0699 3153.7173000000003 250.04 7973.549400000001 111728.75312865568 9917.355371900827  2540.1713904167664  2540.1713904167664 249.81860937100302  5.035742899034196E8  4.4298819528185E7  71439.0  189642.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
102047.71774999998 10944.78746 3566.2790600000003 249.55 9161.647930000001 110020.85097417812 6148.760330578512  4720.7897538990555  4720.7897538990555 249.66066040637918  5.213446293561606E8  4.9685192667157924E8  71639.0  190122.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
83839.46314999998 11722.307700000001 3391.7336999999998 247.69 -3094.2132 97346.06326005638 5950.413223140496  3630.161290981244  3630.161290981244 248.45286284271558  5.0551746723681235E8  2.774485018046979E8  71840.0  190621.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
68897.98363999999 12666.43942 3750.74177 245.88 1475.70168 89880.82491716498 6148.760330578512  2792.1796923128904  2792.1796923128904 247.6898951974597  5.234041800530553E8  7.882296725313567E7  72040.0  191124.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
100810.03247 8362.309519999999 3320.3287800000003 249.43 43594.687130000006 120762.62648551393 5950.413223140496  6762.472338510554  6762.472338510554 250.6085929088141  5.2447516304131526E8  9.340786816034498E8  72240.0  191645.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
89087.72477 7616.5248 2856.1967999999997 248.26 -1249.5861 111150.32248713297 5950.413223140496  2412.3046752404694  2412.3046752404694 249.76511536919753  5.08609998246615E8  1.1684367836894585E7  72441.0  192174.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
73223.93171 10637.34961 2889.91579 246.43 -2336.5276599999997 102498.1915299172 3689.2561983471073  2626.34709886868  2626.34709886868 248.96317665708372  5.2661078222671676E8  3.984900742900535E7  72641.0  192685.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
69415.66931 5057.8485 2499.1722 245.95 3748.7583000000004 100177.29735966033 3570.2479338842977  2499.4045363725722  2499.4045363725722 248.73329411248616  5.1067238907850033E8  2.8407981732867435E7  72842.0  193213.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
100712.84244 3566.2790600000003 2643.96551 249.42 37507.4177 111209.66274600942 23801.65289256199  2673.3994210889114  2673.3994210889114 249.77060323185142  5.2872650384000194E8  4.788169634372398E7  73042.0  193717.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
137851.33471999998 78150.70147 2705.45308 252.52 117994.64683 158449.94986681224 65454.54545454542  5299.814254651986  5299.814254651986 253.55344143960934  5.2972691477204263E8  6.133556843242894E8  73242.0  194204.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
149625.21263999998 91580.77683999999 2610.24652 253.4 105964.90127999999 186422.33226388867 75371.90082644628  2620.6180564773313  2620.6180564773313 255.52039540772128  4.794469927315153E8  8.577713688909736E7  73443.0  194736.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
117159.77567999996 169398.25535 2889.91579 250.88 139822.73418 210613.4083294045 113057.85123966941  2573.8068748150536  2573.8068748150536 257.1049214304026  5.3187357512035674E8  2.325415401734468E7  73643.0  195251.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
120730.02167999995 99371.84700000001 2737.1886 251.17 105679.2816 205367.9843499681 107107.43801652893  3817.267562907741  3817.267562907741 256.7694918185335  5.1572964053251827E8  3.0759206803931046E8  73843.0  195761.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
118024.56859999994 18261.80829 3197.35364 250.95 18753.70885 126075.39254910512 95206.61157024793  2839.6890806150486  2839.6890806150486 251.06135083802926  5.3399134945344317E8  7.848279000245374E7  74044.0  196284.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
112431.18319999994 8449.5822 3272.7255 250.47 6128.9223 123646.26169065195 5950.413223140496  2607.6399353126626  2607.6399353126626 250.8570108279335  5.1776569345434624E8  4.4659269297153644E7  74244.0  196788.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
100195.15676999993 9960.98634 4181.154759999999 249.37 1906.1146700000002 113872.36063278763 6148.760330578512  5531.255397285808  5531.255397285808 250.01501383811058  5.360501947922732E8  6.569504448519505E8  74444.0  197288.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
82794.17445999992 11436.688020000001 3812.2293400000003 247.56 -2152.0649500000004 101821.3107785565 6148.760330578512  3750.2245736526274  3750.2245736526274 248.89613220865257  5.372032422336421E8  2.7165839835773844E8  74645.0  197850.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
82318.14165999992 8925.615000000002 3094.2132 247.51 11543.7954 104471.82343864784 5950.413223140496  2942.8695167681562  2942.8695167681562 249.14747927852102  5.2086753132638156E8  1.1386092789708671E8  74845.0  198350.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
70143.60279999992 8731.23494 3074.3785000000003 246.04 -368.92542 97836.15221691466 3689.2561983471073  2577.489603386077  2577.489603386077 248.501405726715  5.39233736242621E8  1.668829675985566E7  75045.0  198843.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
67941.95109999992 4224.7911 2677.6845000000003 245.74 4700.8239 95585.70195908597 3570.2479338842977  3381.026223944398  3381.026223944398 248.2785005902423  5.2282457652849036E8  2.064070640495726E8  75246.0  199339.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
76673.18603999991 3566.2790600000003 2520.99037 246.85 14818.50437 104140.8016236454 3689.2561983471073  2574.1485070934627  2574.1485070934627 249.11686595983033  5.412982136472361E8  1.3903199942706471E7  75446.0  199848.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
109569.0359899999 12604.951850000001 2705.45308 250.22 48206.25488 111937.0617972454 37685.950413223145  2724.0442931769226  2724.0442931769226 249.8378740217558  5.423270349132161E8  4.5204429602465E7  75646.0  200350.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
109291.35018999991 31378.4954 2610.24652 250.2 33711.05612 111495.04557208184 31735.537190082654  2417.535155080937  2417.535155080937 249.79699579876834  4.9075352616904527E8  3.0668968223106813E7  75847.0  200841.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
109844.7383199999 12481.976709999999 2889.91579 250.25 15925.280630000001 110721.52975938321 13884.297520661159  2814.4989220374378  2814.4989220374378 249.72546007207833  5.443772070893525E8  6.26638302701858E7  76047.0  201350.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
119246.38611999991 11424.787199999999 2975.205 251.06 23801.64 111894.3748815612 19834.710743801657  2794.084134020298  2794.084134020298 249.83392628147243  5.2787074641733116E8  7.476715758171481E7  76247.0  201878.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
117463.24658999991 12481.976709999999 3381.81635 250.91 14080.65353 116503.85391434726 6148.760330578512  3322.4141666354258  3322.4141666354258 250.24171036477838  5.465016230147992E8  1.700883626695827E8  76448.0  202383.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
108954.16028999991 7616.5248 3748.7583000000004 250.18 2856.1967999999997 105883.0996027764 5950.413223140496  7526.537888430369  7526.537888430369 249.27799589408826  5.2991956356860095E8  1.0934306291585484E9  76648.0  202913.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
95795.82030999992 10083.96148 3750.74177 248.97 676.36327 97687.63369161678 6148.760330578512  2723.068850581109  2723.068850581109 248.4866950962378  5.487018839554778E8  3.861919366710223E7  76848.0  203458.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
82944.91817999992 8915.69765 3750.74177 247.59 -184.46271 88301.78926502817 6148.760330578512  3052.6213860100834  3052.6213860100834 247.52017941369607  5.497530251653699E8  1.0864710365396726E8  77049.0  203971.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
76935.00407999991 7795.0371 3272.7255 246.9 5057.8485 84373.44339741637 5950.413223140496  3035.7811444712943  3035.7811444712943 247.09795823274035  5.3301463179795444E8  1.2175333443095243E8  77249.0  204474.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
76443.1035199999 7747.43382 3320.3287800000003 246.83 10575.86204 88304.31127844591 3689.2561983471073  2955.737960623348  2955.737960623348 247.5204504813463  5.518579270520757E8  8.564604345298235E7  77450.0  204998.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
100839.7845199999 5652.8895 3153.7173000000003 249.43 33203.287800000006 110891.03391172148 7933.884297520661  2682.6808692037616  2682.6808692037616 249.74113603178782  5.350304449090944E8  4.357961068343997E7  77650.0  205487.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
101147.2223699999 5841.31915 2951.40336 249.46 9100.16036 111236.19328343081 5950.413223140496  2804.5877651501487  2804.5877651501487 249.77305680971338  5.53976226105546E8  5.092713803967538E7  77850.0  206026.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
106619.61609999991 12543.46428 2889.91579 249.97 20905.773800000003 111549.17984291671 17851.23966942149  2741.547571092583  2741.547571092583 249.80200220502329  5.549525504697514E8  3.6354082656482786E7  78051.0  206501.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
193313.12285999992 33822.13044 2665.78368 256.43 123181.42088000002 170031.61878406146 61487.60330578509  3211.3786330703642  3211.3786330703642 254.3855139197108  5.022214331860051E8  1.904200176630141E8  78251.0  207026.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
155682.73001999993 233960.20385000002 2828.4282200000002 253.85 199158.23923 213735.08551718722 152727.27272727265  2727.499769601809  2727.499769601809 257.29932155419027  5.570393914758368E8  3.1237362362347256E7  78451.0  207518.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
138069.51641999994 118353.6549 2975.205 252.57 103715.64630000001 206607.72492032716 107107.43801652893  3735.5688803313633  3735.5688803313633 256.84989525392876  5.400586298227956E8  2.6564201923002258E8  78652.0  208018.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
117409.69289999994 107111.34694 3135.86607 250.93 89587.38949 126245.1065164207 166611.57024793388  3338.4376459725972  3338.4376459725972 251.07502752167142  5.591234507897897E8  1.60922535336972E8  78852.0  208535.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
118837.79129999992 38320.640400000004 3272.7255 251.05 43021.4643 123747.62369469371 41652.89256198347  3866.0545597435103  3866.0545597435103 250.8657429096049  5.420690728812349E8  2.917751869468618E8  79052.0  209030.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
121543.24437999992 54232.03674 3381.81635 251.27 60319.30617 126212.02890568586 53553.71900826446  4301.181950743413  4301.181950743413 251.07236190713883  5.611418219471934E8  3.6655224565669274E8  79253.0  209520.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
119883.07998999991 69112.02868 3320.3287800000003 251.13 70772.19307 121688.82725762881 71404.95867768595  3890.436040371098  3890.436040371098 250.6883827754677  5.621202004384445E8  2.769827429786947E8  79453.0  209998.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
110540.93628999991 20112.3858 3451.2378000000003 250.33 14221.4799 126662.74862463147 5950.413223140496  3297.145309856854  3297.145309856854 251.10868390882678  5.44994017640538E8  1.6614589204198453E8  79653.0  210505.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
108450.35890999991 54293.52431 3381.81635 250.15 55584.76328 117254.49588776912 61487.603305785095  3505.4127110774225  3505.4127110774225 250.30637628254385  5.642082841056288E8  1.918514719824089E8  79854.0  211016.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
108212.34250999993 34333.8657 2915.7009000000003 250.13 37011.550200000005 111514.40621571499 39669.42148760331  3082.218384450892  3082.218384450892 249.79878629572877  5.470302719887414E8  1.177534416645357E8  80054.0  211530.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
109872.50689999993 71878.96932999999 3135.86607 250.27 76674.99979 123555.26579865618 61487.603305785095  3146.536901273948  3146.536901273948 250.8491717607388  5.663106422398623E8  1.1234551558713752E8  80254.0  212039.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
111040.77072999995 76367.56194 3012.89093 250.37 80548.7167 139323.29570806856 61487.603305785095  3293.0834848028394  3293.0834848028394 252.1212449161264  5.673611659837786E8  1.429026749697646E8  80455.0  212555.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
114039.77736999994 106964.57016 2721.3208400000003 250.63 112684.89764 179484.7336011452 69421.48760330575  3101.972143617707  3101.972143617707 255.05004973567088  5.134300048695634E8  1.55614269114019E8  80655.0  213080.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
141278.77087999997 36154.69116 2951.40336 252.8 66345.08803 168872.52701993007 73388.42975206609  3568.8648591492074  3568.8648591492074 254.30373223875893  5.69459356051704E8  2.002859827478084E8  80855.0  213576.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
120928.36867999996 101216.4741 2975.205 251.2 83841.2769 175928.82467892705 73388.42975206609  3396.549488937063  3396.549488937063 254.80160126147797  5.520727017060999E8  1.8050705132296324E8  81056.0  214070.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
131012.33015999994 83069.70707 3074.3785000000003 252.01 96228.04705000001 125963.64580705635 142809.9173553719  3383.308566498873  3383.308566498873 251.0523455400964  5.716108388368554E8  1.5811306542002213E8  81256.0  214627.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
115005.72725999996 24099.160499999998 3510.7419 250.7 11603.299500000001 122838.59744533325 11900.826446280991  2827.5214154421205  2827.5214154421205 250.787432584884  5.541355211586425E8  5.571425343020647E7  81457.0  215112.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
104983.25334999996 9284.623070000001 4242.64233 249.83 3504.79149 112226.58684474969 6148.760330578512  7968.041760005048  7968.041760005048 249.86464966658187  5.736472309663181E8  1.1449280713169148E9  81657.0  215620.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
102031.84998999996 9223.1355 3750.74177 249.56 10022.47391 111904.10277606544 6148.760330578512  4196.197648105728  4196.197648105728 249.83482592953533  5.746419891778115E8  3.3040869438303995E8  81857.0  216103.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
85846.73478999996 8985.119100000002 4046.2787999999996 247.94 -3153.7173000000003 100144.8020364767 5950.413223140496  2655.1702164482376  2655.1702164482376 248.7300754790488  5.571222108464161E8  1.5554250294763582E7  82058.0  216616.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
102509.86625999995 10268.42419 3873.71691 249.61 30805.27257 109315.12044462176 17851.23966942149  3783.714492433413  3783.714492433413 249.59539354893386  5.767195845565864E8  2.3936527963504463E8  82258.0  217115.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
98642.09975999994 8866.1109 3332.2296 249.25 8330.574 110973.78993392072 3966.9421487603304  2704.962361940703  2704.962361940703 249.74878941403134  5.590833447997187E8  2.4332461599423565E7  82458.0  217603.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
110693.66347999993 22565.93819 3074.3785000000003 250.34 37691.880410000005 109705.63609253829 35702.47933884298  3257.5549125395096  3257.5549125395096 249.63150893300084  5.787725891880517E8  1.238283242032874E8  82659.0  218117.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
108111.18553999993 127832.65803 2889.91579 250.12 128140.09588000001 164842.16615228125 69421.48760330575  3582.078216951478  3582.078216951478 254.01936330715313  5.797996875991749E8  1.927955547351541E8  82859.0  218620.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
108055.64837999994 16883.29664 2443.63504 250.12 19271.39452 125913.2130797993 55537.19008264461  2663.1575098375815  2663.1575098375815 251.0482813344991  5.2466703810311335E8  4.973215059967731E7  83059.0  219146.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
139352.82150999998 72001.94447 2951.40336 252.66 106250.52096000001 162649.4339804841 65454.54545454542  4059.754604770041  4059.754604770041 253.8602194448451  5.819531297945906E8  2.9366903776366687E8  83260.0  219669.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
118645.39470999996 48912.370200000005 3272.7255 251.03 31477.668900000004 131496.0232624049 59504.13223140493  3126.9473866745266  3126.9473866745266 251.4981814217427  5.641705228868372E8  1.1026049945669292E8  83460.0  220164.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
116616.30489999997 11559.66316 3935.2044800000003 250.86 13465.77783 124230.27326580124 17851.239669421488  2880.288157182182  2880.288157182182 250.90732195604767  5.840628103455555E8  3.716788089413207E7  83660.0  220694.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
106798.12839999997 9461.1519 4046.2787999999996 250.01 3689.2542000000003 118577.41894909093 5950.413223140496  3391.695293569807  3391.695293569807 250.4203427764551  5.662637641545045E8  1.652690189257557E8  83861.0  221219.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
97144.57990999997 9161.647930000001 4119.66719 249.12 3627.76663 112265.1422620208 6148.760330578512  3791.2829864916157  3791.2829864916157 249.8682153206345  5.861567555089781E8  2.3156050812979165E8  84061.0  221716.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
