observedStorage observedOutflow observedWaterSupply elevationEnd observedInflow storage outflow  totalWaterSupply  waterSupply elevation  totalIndoor  totalOutdoor  numOfHouseholds  population inflow deficit
18079.498770000002 38614.19396 1660.1643900000001 233.6 50173.85712 52285.75403570568 3689.2561983471073  2378.8468859472105  2378.8468859472105 242.8064262188435  4.8200666515444505E8  3.107140712955985E7  63826.0  171192.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
65841.45637000001 83472.35148000001 1721.6519600000001 245.3 132955.96104000002 127501.81645375659 55537.19008264461  2202.7085393047496  2202.7085393047496 251.17630159188948  4.3536085884918034E8  3.972707464773204E7  63826.0  171192.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
102733.99837000004 154395.28827 2029.08981 249.5 193316.92008 207352.3503291149 111074.38016528926  2392.0060393526887  2392.0060393526887 256.8981879712766  4.8306517653146124E8  3.2851108292895753E7  64026.0  171708.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
88750.53487 152866.03290000002 1904.1312 248.1 140786.70059999998 216946.11741001825 128925.61983471068  2267.313684386199  2267.313684386199 257.4992861757391  4.6847877015169376E8  2.0543428510967124E7  64227.0  172211.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
90656.64954000001 88234.66295 2029.08981 248.3 92169.86743000001 123413.32820860004 182479.3388429752  3223.317788443015  3223.317788443015 250.83694419440042  4.852492568141286E8  2.099672731039764E8  64427.0  172772.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
75780.62454 33857.8329 2261.1558 246.6 21242.9637 123660.05570595854 17851.239669421488  3144.996533220023  3144.996533220023 250.85819914765324  4.706423986823283E8  2.0768152713925108E8  64627.0  173296.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
74181.94772000001 3689.2542 2275.04009 246.4 4365.61747 119489.82834439568 6148.760330578512  2387.0845009843456  2387.0845009843456 250.4989445506888  4.8738496248962325E8  2.7469827610270094E7  64828.0  173811.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
71783.93249 3689.2542 2336.5276599999997 246.1 3627.76663 113531.60197677251 6148.760330578512  3437.2326670446564  3437.2326670446564 249.9853391266783  4.883645478313473E8  2.529898962975069E8  65028.0  174288.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
63631.87079 3867.7665000000006 2201.6517 245.0 -2082.6435 98116.92172366717 5950.413223140496  7381.623529964835  7381.623529964835 248.52921570163107  4.736537366179676E8  1.118440817030063E9  65228.0  174811.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
63631.87079 3935.2044800000003 2090.5773799999997 244.91 6025.78186 98025.08972781943 3689.2561983471073  2428.357657500635  2428.357657500635 248.5201198224861  4.9042960247649086E8  3.3327127343746725E7  65429.0  175293.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
77555.83019000001 3570.246 2201.6517 246.75 19695.8571 111164.12447829953 3966.9421487603304  2589.8802007595536  2589.8802007595536 249.76639179490425  4.7556325388037544E8  8.30312267909019E7  65629.0  175773.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
121027.54218000002 62471.371119999996 2090.5773799999997 251.06 108033.66049000001 155388.17048458086 61487.603305785095  2322.0111779338886  2322.0111779338886 253.32977430671204  4.924464915750593E8  8373055.086225648  65829.0  176276.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
113341.59593 121130.5129 2398.0152300000004 250.3 115842.58188 183225.5122868558 85289.25619834714  2715.9838793780805  2715.9838793780805 255.30366184995634  4.9348995423267466E8  9.230301185450996E7  66030.0  176785.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
154661.24297 98522.92184 2221.4864000000002 253.75 142064.05528 216031.7328001459 107107.4380165289  2150.39675018121  2150.39675018121 257.4423435546236  4.466510151729688E8  1.715412745574666E7  66230.0  177280.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
142240.75383 205368.48380000002 2398.0152300000004 252.84 195346.00989000002 226450.61804703943 182479.33884297524  2447.7858001316636  2447.7858001316636 258.0873758119779  4.956058223258129E8  3.234123770398354E7  66430.0  177815.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
109513.49882999997 148284.2172 2320.6599 250.2 117877.6221 214942.06571195083 126942.14876033053  2444.02567475827  2444.02567475827 257.3744853476118  4.8062114944654554E8  4.651491350277404E7  66631.0  178322.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
142655.29906 30743.785 2459.5028 252.87 66345.08803 124946.21582362952 152727.27272727274  3613.6651910486066  3613.6651910486066 250.96899860644638  4.9773487088815874E8  2.816731612366424E8  66831.0  178856.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
108916.47435999998 44390.058600000004 2499.1722 250.15 13150.4061 122233.97578923365 11900.826446280991  3961.819688114881  3961.819688114881 250.73534595014073  4.827143211746237E8  3.717848987301297E8  67031.0  179377.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
133450.01479 34801.96462 2520.99037 252.17 61856.49542000001 126087.77784949222 53553.71900826446  4448.974351476986  4448.974351476986 251.06234892815635  4.998330186709394E8  4.5973743429973936E8  67232.0  179878.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
101845.40380999997 55031.37515 2643.96551 249.5 26070.729680000004 125821.73209790385 23801.652892561982  2535.1225390264003  2535.1225390264003 251.04090918671156  5.008925509632705E8  4.589160442429955E7  67432.0  180394.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
85124.75170999997 15590.0742 2618.1804 247.8 1487.6025 118486.61037465227 5950.413223140496  2872.311000111075  2872.311000111075 250.41251984619677  4.8584322988683057E8  1.3366692002753374E8  67632.0  180953.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
76455.00433999997 10514.37447 2828.4282200000002 246.8 4673.0553199999995 110573.52531119349 9917.355371900827  2668.785011557935  2668.785011557935 249.71177243236784  5.0304555282083386E8  7.256739526806606E7  67833.0  181442.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
68600.46313999998 8509.0863 2499.1722 245.81 3153.7173000000003 106853.10922831853 3570.2479338842977  3303.8854489906653  3303.8854489906653 249.3677036186367  4.878401202133434E8  2.2475352640992698E8  68033.0  181957.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
83541.94264999998 3566.2790600000003 2336.5276599999997 247.63 20844.28623 111356.02485925672 13884.297520661159  2457.073078400608  2457.073078400608 249.7841389863365  5.051717867266243E8  2.4778386180143397E7  68234.0  182476.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
109981.59774999997 34924.93976 2520.99037 250.25 63885.585230000004 111295.52302587623 61487.603305785095  2458.483757595551  2458.483757595551 249.77854369979434  5.0623620001947606E8  2.4018233143622328E7  68434.0  182994.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
105483.08778999998 140842.23776 2332.56072 249.85 138676.28852 178128.25557036998 69421.48760330575  2422.068372200614  2422.068372200614 254.9567858301256  4.581882577564472E8  6.421197686589727E7  68634.0  183502.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
106774.32675999998 19860.485109999998 2582.47794 249.97 23734.20202 138000.76178064971 61487.603305785095  2374.0925039354347  2374.0925039354347 252.0205801324897  5.083420697626596E8  3710560.669116358  68835.0  184018.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
102133.00695999998 7021.4838 2796.6927 249.54 5176.8567 111083.71061022831 29752.066115702488  2341.841754718946  2341.841754718946 249.75895501805496  4.92973894070213E8  1.2122781215123538E7  69035.0  184538.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
105699.28602 9100.16036 2582.47794 249.87 15248.917360000001 117357.78522272308 6148.760330578512  2826.0824169267257  2826.0824169267257 250.31527439892514  5.1047350269407254E8  9.90659036292073E7  69235.0  185058.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
82730.70342 19695.8571 3034.7091 247.55 -238.0164 108845.06241902795 5950.413223140496  2324.2931805546386  2324.2931805546386 249.55192198455822  4.950209379389368E8  6290799.08221519  69436.0  185568.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
74245.41876 12051.56372 2766.94065 246.55 6333.21971 106377.03533356945 6148.760330578512  2652.486464879979  2652.486464879979 249.32367569902613  5.126206592528703E8  5.947696090089357E7  69636.0  186103.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
95520.11798 10760.32475 2766.94065 248.93 34801.96462 126732.1570990583 11900.826446280991  2546.0164082301512  2546.0164082301512 251.11427730671758  5.137185321804252E8  3.541525127392744E7  69836.0  186637.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
94925.07697999998 3570.246 3034.7091 248.87 6009.914100000001 124480.151362803 5950.413223140496  2311.506613114801  2311.506613114801 250.92884832553437  4.981828373446994E8  371047.7895669199  70037.0  187160.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
82750.53811999998 11928.58858 2152.0649500000004 247.56 1906.1146700000002 111963.21088451847 11900.826446280993  2522.2287020034955  2522.2287020034955 249.84029232262262  5.157904493504981E8  2.821271786855803E7  70237.0  187650.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
167841.40111999997 65097.485400000005 2439.6681 254.71 152628.0165 181940.01255978338 79338.84297520661  3312.3718495286116  3312.3718495286116 255.21650932608702  5.0014628571660143E8  2.1427773765471408E8  70437.0  188150.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
107399.11980999997 103545.06788 2520.99037 250.04 45623.77694 161590.16254377988 63471.07438016526  2502.5525758385297  2502.5525758385297 253.78283823097232  5.1776859840015274E8  2.1990752647734404E7  70638.0  188613.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
113301.92652999997 12297.514000000001 2705.45308 250.55 20905.773800000003 118486.49300285436 61487.603305785095  2521.8400351406153  2521.8400351406153 250.41250973491165  5.188125867640756E8  2.5106751417423338E7  70838.0  189123.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
108081.43348999997 27990.72864 2388.09788 250.1 25158.33348 111437.10833960985 29752.066115702488  2455.652027542056  2455.652027542056 249.79163768978174  4.6958252554112273E8  6.006115011294838E7  71038.0  189651.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
110848.37413999997 63209.22196 2889.91579 250.34 68866.07840000001 115812.65692353749 61487.603305785095  3002.926510287469  3002.926510287469 250.18216548273065  5.208891641243206E8  1.267925989224258E8  71239.0  190133.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
107397.13633999997 8271.0699 3153.7173000000003 250.04 7973.549400000001 111321.98984427877 9917.355371900827  2546.8611073578745  2546.8611073578745 249.78099138484035  5.050478197006134E8  4.426815143535118E7  71439.0  190617.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
102047.71774999998 10944.78746 3566.2790600000003 249.55 9161.647930000001 109594.39784848737 6148.760330578512  4740.479595212898  4740.479595212898 249.62122147863565  5.2292738497510767E8  4.9951594535517806E8  71639.0  191126.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
83839.46314999998 11722.307700000001 3391.7336999999998 247.69 -3094.2132 96905.86484278625 5950.413223140496  3643.906582560616  3643.906582560616 248.40926157317614  5.070445821171704E8  2.7888601980936325E8  71840.0  191623.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
68897.98363999999 12666.43942 3750.74177 245.88 1475.70168 89433.28072394956 6148.760330578512  2799.5254682581776  2799.5254682581776 247.64179285511065  5.250301699061833E8  7.878134022038397E7  72040.0  192150.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
100810.03247 8362.309519999999 3320.3287800000003 249.43 43594.687130000006 120284.43272287837 5950.413223140496  6793.1219079307175  6793.1219079307175 250.56739771906257  5.260584472275571E8  9.391060044669012E8  72240.0  192653.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
89087.72477 7616.5248 2856.1967999999997 248.26 -1249.5861 110665.34626249352 5950.413223140496  2419.0871372443576  2419.0871372443576 249.72026415079011  5.1001329754213834E8  1.1743933827436952E7  72441.0  193119.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
73223.93171 10637.34961 2889.91579 246.43 -2336.5276599999997 102005.22858399745 3689.2561983471073  2634.3338201489687  2634.3338201489687 248.9143491069728  5.281328635087788E8  4.004953031392944E7  72641.0  193663.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
69415.66931 5057.8485 2499.1722 245.95 3748.7583000000004 99677.65922181254 3570.2479338842977  2506.0797283006136  2506.0797283006136 248.6838053904331  5.121206576361553E8  2.8399442073612034E7  72842.0  194179.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
100712.84244 3566.2790600000003 2643.96551 249.42 37507.4177 110701.8780143195 23801.65289256199  2681.5460149310475  2681.5460149310475 249.72364265368716  5.3023113296697986E8  4.813415326078975E7  73042.0  194686.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
137851.33471999998 78150.70147 2705.45308 252.52 117994.64683 159902.797771034 63471.07438016526  5322.652693120511  5322.652693120511 253.65957394777075  5.313175138968774E8  6.166909600225197E8  73242.0  195217.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
149625.21263999998 91580.77683999999 2610.24652 253.4 105964.90127999999 185883.08721349965 77355.37190082645  2629.23993670798  2629.23993670798 255.4838364212542  4.8085114136620575E8  8.623258574020343E7  73443.0  195728.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
117159.77567999996 169398.25535 2889.91579 250.88 139822.73418 210066.85941392826 113057.85123966941  2581.110739902227  2581.110739902227 257.0708855034206  5.334445635844376E8  2.325848889217756E7  73643.0  196250.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
120730.02167999995 99371.84700000001 2737.1886 251.17 105679.2816 206791.29533631558 105123.96694214878  3830.8787354641963  3830.8787354641963 256.8618007222463  5.172240305174071E8  3.090333836763364E8  73843.0  196747.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
118024.56859999994 18261.80829 3197.35364 250.95 18753.70885 125508.43152130704 97190.08264462808  2846.4900203804727  2846.4900203804727 251.01566133623234  5.3549035980367357E8  7.845063028695054E7  74044.0  197246.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
112431.18319999994 8449.5822 3272.7255 250.47 6128.9223 123072.51247704453 5950.413223140496  2614.4281211220223  2614.4281211220223 250.8075837764511  5.192575265083189E8  4.4631536059753574E7  74244.0  197773.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
