observedStorage observedOutflow observedWaterSupply elevationEnd observedInflow storage outflow  totalWaterSupply  waterSupply elevation  totalIndoor  totalOutdoor  numOfHouseholds  population inflow deficit
18079.498770000002 38614.19396 1660.1643900000001 233.6 50173.85712 52297.23889448803 3689.2561983471073  2367.3620271648647  2367.3620271648647 242.8083810884235  4.794782794389156E8  3.1122698064713895E7  63826.0  169989.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
65841.45637000001 83472.35148000001 1721.6519600000001 245.3 132955.96104000002 127523.55173720713 55537.19008264461  2192.4581146365517  2192.4581146365517 251.17805316602525  4.330771556222455E8  3.979993019046913E7  63826.0  169989.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
102733.99837000004 154395.28827 2029.08981 249.5 193316.92008 207385.69390636933 111074.38016528926  2380.3977455488475  2380.3977455488475 256.9003504706122  4.8051915448605955E8  3.2893412657873858E7  64026.0  170498.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
88750.53487 152866.03290000002 1904.1312 248.1 140786.70059999998 216990.64246828554 128925.61983471068  2256.132203373293  2256.132203373293 257.50205894060815  4.660193998066429E8  2.0591137661137838E7  64227.0  171002.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
90656.64954000001 88234.66295 2029.08981 248.3 92169.86743000001 123468.46685198446 182479.3388429752  3212.7042033258954  3212.7042033258954 250.84169424982636  4.8256751721199715E8  2.103598372976039E8  64427.0  171497.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
75780.62454 33857.8329 2261.1558 246.6 21242.9637 123732.43623409136 17851.239669421488  3127.7546484716113  3127.7546484716113 250.86443454807818  4.6807104180382425E8  2.0653409360652283E8  64627.0  172037.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
74181.94772000001 3689.2542 2275.04009 246.4 4365.61747 119574.12134409284 6148.760330578512  2375.1720294200004  2375.1720294200004 250.50620618057312  4.847562230617278E8  2.752924322734893E7  64828.0  172563.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
71783.93249 3689.2542 2336.5276599999997 246.1 3627.76663 113634.71640367662 6148.760330578512  3418.411239837709  3418.411239837709 249.99454138556828  4.8570673014873034E8  2.5158824228985643E8  65028.0  173027.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
63631.87079 3867.7665000000006 2201.6517 245.0 -2082.6435 98262.12230016389 5950.413223140496  7339.537380372238  7339.537380372238 248.54359769217155  4.7102002442738605E8  1.1119972402911522E9  65228.0  173519.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
63631.87079 3935.2044800000003 2090.5773799999997 244.91 6025.78186 98182.20172426123 3689.2561983471073  2416.446237555542  2416.446237555542 248.53568162878975  4.8778663699075073E8  3.340099583561116E7  65429.0  174037.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
77555.83019000001 3570.246 2201.6517 246.75 19695.8571 111332.18597766261 3966.9421487603304  2578.930697838289  2578.930697838289 249.7819343362307  4.7305769828952914E8  8.317515503846796E7  65629.0  174543.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
121027.54218000002 62471.371119999996 2090.5773799999997 251.06 108033.66049000001 155568.19492004838 61487.603305785095  2310.0482418294205  2310.0482418294205 253.34292533567452  4.8985396417999E8  8385374.300774907  65829.0  175044.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
113341.59593 121130.5129 2398.0152300000004 250.3 115842.58188 183419.9768316308 85289.25619834714  2701.5437700706075  2701.5437700706075 255.3168458868902  4.909107003963485E8  9.1767772071761E7  66030.0  175562.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
154661.24297 98522.92184 2221.4864000000002 253.75 142064.05528 216236.99010035399 107107.4380165289  2139.6039947480963  2139.6039947480963 257.4551258002462  4.4429519120116687E8  1.7182131934433237E7  66230.0  176042.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
142240.75383 205368.48380000002 2398.0152300000004 252.84 195346.00989000002 226668.15377110871 182479.33884297524  2435.5073762704537  2435.5073762704537 258.10041439529545  4.9292154899888784E8  3.2377257340181705E7  66430.0  176541.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
109513.49882999997 148284.2172 2320.6599 250.2 117877.6221 215171.30599457741 126942.14876033053  2432.3211162009557  2432.3211162009557 257.38876111561694  4.779900879460641E8  4.6621494601835646E7  66631.0  177028.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
142655.29906 30743.785 2459.5028 252.87 66345.08803 125196.59253951225 152727.27272727274  3592.5287577924787  3592.5287577924787 250.9905312708125  4.9491564983448046E8  2.799336019442533E8  66831.0  177510.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
108916.47435999998 44390.058600000004 2499.1722 250.15 13150.4061 122507.77260027504 11900.826446280991  3938.3995929562275  3938.3995929562275 250.75893285667428  4.799682396094627E8  3.694796517092822E8  67031.0  178020.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
133450.01479 34801.96462 2520.99037 252.17 61856.49542000001 126388.24071331775 53553.71900826446  4422.3082986928475  4422.3082986928475 251.08656223010055  4.9699584359570867E8  4.56823181219308E8  67232.0  178523.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
101845.40380999997 55031.37515 2643.96551 249.5 26070.729680000004 126135.08311678101 23801.652892561982  2522.2343839747637  2522.2343839747637 251.06616110216623  4.980395553632896E8  4.596483736353613E7  67432.0  179032.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
85124.75170999997 15590.0742 2618.1804 247.8 1487.6025 118817.44945226902 5950.413223140496  2854.8229413714803  2854.8229413714803 250.4410208005056  4.829887391710427E8  1.327495246588963E8  67632.0  179543.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
76455.00433999997 10514.37447 2828.4282200000002 246.8 4673.0553199999995 110916.96239201432 9917.355371900827  2656.187008353846  2656.187008353846 249.74353393064038  5.001827713339912E8  7.271299506625637E7  67833.0  180077.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
68600.46313999998 8509.0863 2499.1722 245.81 3153.7173000000003 107215.73285006391 3570.2479338842977  3284.6989080661197  3284.6989080661197 249.40123951262962  4.851589554103957E8  2.2329647051042405E8  68033.0  180638.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
83541.94264999998 3566.2790600000003 2336.5276599999997 247.63 20844.28623 111731.9282806525 13884.297520661159  2443.793278750219  2443.793278750219 249.8189030131002  5.024677759087361E8  2.46181630512441E7  68234.0  181192.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
