observedStorage observedOutflow observedWaterSupply elevationEnd observedInflow storage outflow  totalWaterSupply  waterSupply elevation  totalIndoor  totalOutdoor  numOfHouseholds  population inflow deficit
18079.498770000002 38614.19396 1660.1643900000001 233.6 50173.85712 52295.6727957304 3689.2561983471073  2368.928125922485  2368.928125922485 242.8081145184222  4.7977558197885007E8  3.116317721905304E7  63826.0  170184.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
65841.45637000001 83472.35148000001 1721.6519600000001 245.3 132955.96104000002 127520.4893418271 55537.19008264461  2193.9544112589797  2193.9544112589797 251.1778063777764  4.333456869486384E8  3.9854125388063334E7  63826.0  170184.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
102733.99837000004 154395.28827 2029.08981 249.5 193316.92008 207381.38936821677 111074.38016528926  2381.6398883213287  2381.6398883213287 256.9000712995795  4.807456106091613E8  3.2934866261533182E7  64026.0  170657.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
88750.53487 152866.03290000002 1904.1312 248.1 140786.70059999998 216984.91576540808 128925.61983471068  2257.5543680981673  2257.5543680981673 257.50170231444815  4.662935023851836E8  2.0623772577907283E7  64227.0  171188.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
90656.64954000001 88234.66295 2029.08981 248.3 92169.86743000001 123459.91134157439 182479.3388429752  3215.533010858454  3215.533010858454 250.84095721412598  4.828886697842189E8  2.1064881189423826E8  64427.0  171701.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
75780.62454 33857.8329 2261.1558 246.6 21242.9637 123720.90205268214 17851.239669421488  3130.733319470759  3130.733319470759 250.8634409073641  4.68221801668884E8  2.070257839904644E8  64627.0  172160.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
74181.94772000001 3689.2542 2275.04009 246.4 4365.61747 119561.62004120162 6148.760330578512  2376.1391509020077  2376.1391509020077 250.50512922477614  4.849273401714385E8  2.7566718284117397E7  64828.0  172694.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
71783.93249 3689.2542 2336.5276599999997 246.1 3627.76663 113617.99555863616 6148.760330578512  3422.630781986944  3422.630781986944 249.99310092682944  4.860031134638252E8  2.5220194468251318E8  65028.0  173221.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
63631.87079 3867.7665000000006 2201.6517 245.0 -2082.6435 98230.5364390221 5950.413223140496  7354.402396473563  7354.402396473563 248.5404691401567  4.713346260992545E8  1.114888777631771E9  65228.0  173727.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
63631.87079 3935.2044800000003 2090.5773799999997 244.91 6025.78186 98148.94108683367 3689.2561983471073  2418.121013841314  2418.121013841314 248.53238719164358  4.8810796715038675E8  3.3440887322180282E7  65429.0  174244.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
77555.83019000001 3570.246 2201.6517 246.75 19695.8571 111297.10423966192 3966.9421487603304  2580.751798411428  2580.751798411428 249.7786899324574  4.733621464971962E8  8.326348821452413E7  65629.0  174747.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
121027.54218000002 62471.371119999996 2090.5773799999997 251.06 108033.66049000001 155531.69210821245 61487.603305785095  2311.4693156646745  2311.4693156646745 253.34025875580485  4.9015194289837056E8  8393897.790809294  65829.0  175239.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
113341.59593 121130.5129 2398.0152300000004 250.3 115842.58188 183381.42752116724 85289.25619834714  2703.590268698259  2703.590268698259 255.31423237431642  4.911259596496557E8  9.199390884818655E7  66030.0  175713.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
154661.24297 98522.92184 2221.4864000000002 253.75 142064.05528 216197.10540480004 107107.4380165289  2140.939379838498  2140.939379838498 257.4526420105119  4.445651929736679E8  1.720015072012134E7  66230.0  176233.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
142240.75383 205368.48380000002 2398.0152300000004 252.84 195346.00989000002 226626.80191503355 182479.33884297524  2436.974536791634  2436.974536791634 258.09793586160595  4.932086002705281E8  3.2406648415615883E7  66430.0  176730.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
109513.49882999997 148284.2172 2320.6599 250.2 117877.6221 215128.32818002772 126942.14876033053  2433.947074675499  2433.947074675499 257.386084704199  4.7829341916727155E8  4.666885582942136E7  66631.0  177231.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
142655.29906 30743.785 2459.5028 252.87 66345.08803 125147.4553599601 152727.27272727274  3598.6881227949143  3598.6881227949143 250.9863348862819  4.9538888844830024E8  2.8078883686128587E8  66831.0  177792.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
108916.47435999998 44390.058600000004 2499.1722 250.15 13150.4061 122450.5097035817 11900.826446280991  3946.525310097416  3946.525310097416 250.75399980216935  4.8047083533231974E8  3.707296392700945E8  67031.0  178328.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
133450.01479 34801.96462 2520.99037 252.17 61856.49542000001 126321.10296071666 53553.71900826446  4432.183154600604  4432.183154600604 251.0811518221224  4.9753615900994414E8  4.584127094966444E8  67232.0  178839.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
101845.40380999997 55031.37515 2643.96551 249.5 26070.729680000004 126065.2985914837 23801.652892561982  2524.8811566709824  2524.8811566709824 251.0605373995877  4.9857009908675194E8  4.600515889449936E7  67432.0  179342.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
85124.75170999997 15590.0742 2618.1804 247.8 1487.6025 118743.28741832759 5950.413223140496  2859.200450015623  2859.200450015623 250.43463192783662  4.834956526134191E8  1.3318676769410461E8  67632.0  179848.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
76455.00433999997 10514.37447 2828.4282200000002 246.8 4673.0553199999995 110840.01895959627 9917.355371900827  2658.968406830469  2658.968406830469 249.73641810409657  5.007243182762812E8  7.277134994072224E7  67833.0  180390.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
68600.46313999998 8509.0863 2499.1722 245.81 3153.7173000000003 107133.33975335716 3570.2479338842977  3290.148572354827  3290.148572354827 249.39361969419747  4.856418020884093E8  2.239890266144765E8  68033.0  180928.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
83541.94264999998 3566.2790600000003 2336.5276599999997 247.63 20844.28623 111647.46153058684 13884.297520661159  2445.866932109127  2445.866932109127 249.8110914205666  5.0284920556503975E8  2.468398625273226E7  68234.0  181426.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
109981.59774999997 34924.93976 2520.99037 250.25 63885.585230000004 111597.96787190241 61487.603305785095  2447.475582899497  2447.475582899497 249.8065141840287  5.038111949298811E8  2.4068956354986034E7  68434.0  181894.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
105483.08778999998 140842.23776 2332.56072 249.85 138676.28852 178440.14505943452 69421.48760330575  2412.6237291622247  2412.6237291622247 254.97879172083782  4.559977330964696E8  6.436544766074863E7  68634.0  182404.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
106774.32675999998 19860.485109999998 2582.47794 249.97 23734.20202 138324.2799728873 61487.603305785095  2362.4638007624035  2362.4638007624035 252.0452047475177  5.058270749650085E8  3717435.8217283715  68835.0  182876.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
102133.00695999998 7021.4838 2796.6927 249.54 5176.8567 111418.37312648766 29752.066115702488  2330.6974306972033  2330.6974306972033 249.78990503343084  4.905306528286471E8  1.2162375412501765E7  69035.0  183391.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
105699.28602 9100.16036 2582.47794 249.87 15248.917360000001 117703.18495952849 6148.760330578512  2815.345196380659  2815.345196380659 250.34502971739562  5.078987973261667E8  9.932476746396022E7  69235.0  183886.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
82730.70342 19695.8571 3034.7091 247.55 -238.0164 109201.96688599235 5950.413223140496  2312.7884503956448  2312.7884503956448 249.58492896383913  4.9252115070815355E8  6309205.6041346295  69436.0  184393.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
74245.41876 12051.56372 2766.94065 246.55 6333.21971 106745.16069665935 6148.760330578512  2641.2655687544916  2641.2655687544916 249.3577204010598  5.100170487422602E8  5.9660409026381105E7  69636.0  184919.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
95520.11798 10760.32475 2766.94065 248.93 34801.96462 127112.30531317482 11900.826446280991  2533.993557203534  2533.993557203534 251.14491218576637  5.1102451600985396E8  3.551613660261567E7  69836.0  185412.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
94925.07697999998 3570.246 3034.7091 248.87 6009.914100000001 124872.48975268604 5950.413223140496  2299.3164373482655  2299.3164373482655 250.96264729089302  4.9555258752667385E8  372077.5766426564  70037.0  185923.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
82750.53811999998 11928.58858 2152.0649500000004 247.56 1906.1146700000002 110383.95580779041 13884.297520661159  2510.351094234446  2510.351094234446 249.69424080345792  5.131371287690542E8  2.8304234185305748E7  70237.0  186444.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
167841.40111999997 65097.485400000005 2439.6681 254.71 152628.0165 180369.814360513 79338.84297520661  3303.3149720709157  3303.3149720709157 255.11005521088225  4.9761896668240315E8  2.1485163746956286E8  70437.0  186966.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
107399.11980999997 103545.06788 2520.99037 250.04 45623.77694 160031.4475591972 63471.07438016526  2491.0693611508127  2491.0693611508127 253.66897198912974  5.152398263347582E8  2.20427845368713E7  70638.0  187473.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
113301.92652999997 12297.514000000001 2705.45308 250.55 20905.773800000003 116939.23954896325 61487.603305785095  2510.3785044490555  2510.3785044490555 250.27921774198512  5.162818214991133E8  2.5165453386781063E7  70838.0  187983.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
108081.43348999997 27990.72864 2388.09788 250.1 25158.33348 111883.59696609092 27768.59504132232  2445.3810215500093  2445.3810215500093 249.83292952613436  4.6721255973444414E8  6.021582918303963E7  71038.0  188464.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
110848.37413999997 63209.22196 2889.91579 250.34 68866.07840000001 116270.07185328091 61487.603305785095  2992.0002070251257  2992.0002070251257 250.2215706282978  5.182953828531818E8  1.270297566344195E8  71239.0  188963.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
107397.13633999997 8271.0699 3153.7173000000003 250.04 7973.549400000001 111790.0721938603 9917.355371900827  2536.1936875197716  2536.1936875197716 249.82428023618425  5.0260350652261937E8  4.441167794266653E7  71439.0  189480.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
102047.71774999998 10944.78746 3566.2790600000003 249.55 9161.647930000001 110082.05114786609 6148.760330578512  4720.90864541569  4720.90864541569 249.66632027632164  5.2043662194302845E8  4.977855770256654E8  71639.0  190007.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
83839.46314999998 11722.307700000001 3391.7336999999998 247.69 -3094.2132 97408.48726544729 5950.413223140496  3628.9374592783124  3628.9374592783124 248.45904588603875  5.0471154432226497E8  2.779904643884418E8  71840.0  190541.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
68897.98363999999 12666.43942 3750.74177 245.88 1475.70168 89945.96756891684 6148.760330578512  2789.461045951933  2789.461045951933 247.69689677223954  5.226361487950131E8  7.900463129170607E7  72040.0  191078.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
100810.03247 8362.309519999999 3320.3287800000003 249.43 43594.687130000006 120822.6015939792 5950.413223140496  6767.639881797132  6767.639881797132 250.6137596135406  5.2368927543093395E8  9.359791231448183E8  72240.0  191590.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
89087.72477 7616.5248 2856.1967999999997 248.26 -1249.5861 111213.957204668 5950.413223140496  2408.6450661706986  2408.6450661706986 249.77100038885305  5.0779928783807766E8  1.170576087577816E7  72441.0  192095.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
73223.93171 10637.34961 2889.91579 246.43 -2336.5276599999997 102565.54819207486 3689.2561983471073  2622.625154246031  2622.625154246031 248.9698482757602  5.257329969310545E8  3.992403060349429E7  72641.0  192587.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
69415.66931 5057.8485 2499.1722 245.95 3748.7583000000004 100248.74758548682 3570.2479338842977  2495.3109727037313  2495.3109727037313 248.74037119507597  5.097265909655324E8  2.8470865620288994E7  72842.0  193068.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
100712.84244 3566.2790600000003 2643.96551 249.42 37507.4177 111285.17814397738 23801.65289256199  2669.3342489474508  2669.3342489474508 249.77758699195203  5.277865943196208E8  4.7944815223180875E7  73042.0  193588.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
137851.33471999998 78150.70147 2705.45308 252.52 117994.64683 158525.82487557482 65454.54545454542  5299.454643857364  5299.454643857364 253.5589842118179  5.2879681336694455E8  6.142082236070267E8  73242.0  194082.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
149625.21263999998 91580.77683999999 2610.24652 253.4 105964.90127999999 186501.8804868153 75371.90082644628  2616.944842313314  2616.944842313314 255.5257885075807  4.7853378345000935E8  8.589809440630904E7  73443.0  194574.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
117159.77567999996 169398.25535 2889.91579 250.88 139822.73418 210697.57594583524 113057.85123966941  2569.1874813108834  2569.1874813108834 257.1101629060802  5.3082910546886545E8  2.330229661296646E7  73643.0  195075.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
120730.02167999995 99371.84700000001 2737.1886 251.17 105679.2816 205454.4505096072 107107.43801652893  3814.969019699346  3814.969019699346 256.7750995855507  5.1472825614600617E8  3.0809769453342694E8  73843.0  195589.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
118024.56859999994 18261.80829 3197.35364 250.95 18753.70885 126165.80153605455 95206.61157024793  2835.7462533047296  2835.7462533047296 251.0686365973128  5.3295581348415095E8  7.866792309476228E7  74044.0  196110.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
