observedStorage observedOutflow observedWaterSupply elevationEnd observedInflow storage outflow  totalWaterSupply  waterSupply elevation  totalIndoor  totalOutdoor  numOfHouseholds  population inflow deficit
83541.94264999998 3566.2790600000003 2336.5276599999997 247.63 20844.28623 111739.21037290877 13884.297520661159  2444.0544017870434  2444.0544017870434 249.81957647025882  5.025429788061732E8  2.4599280089809734E7  68234.0  181147.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
109981.59774999997 34924.93976 2520.99037 250.25 63885.585230000004 111690.7687256241 61487.603305785095  2446.4235714997176  2446.4235714997176 249.8150965250739  5.0360899617757666E8  2.4044253584444147E7  68434.0  181664.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
105483.08778999998 140842.23776 2332.56072 249.85 138676.28852 178534.1094933438 69421.48760330575  2411.460148974675  2411.460148974675 254.98542154048852  4.558221446506419E8  6.42900710347503E7  68634.0  182176.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
106774.32675999998 19860.485109999998 2582.47794 249.97 23734.20202 138419.00735517923 61487.603305785095  2361.70085237976  2361.70085237976 252.05241493036834  5.0566566939659613E8  3714285.9966326784  68835.0  182667.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
102133.00695999998 7021.4838 2796.6927 249.54 5176.8567 111514.05569271874 29752.066115702488  2329.742246758035  2329.742246758035 249.79875387891602  4.903424819682805E8  1.214452883766276E7  69035.0  183166.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
105699.28602 9100.16036 2582.47794 249.87 15248.917360000001 117800.03864878416 6148.760330578512  2814.174073356075  2814.174073356075 250.3533734190889  5.0776288141484714E8  9.920809143782371E7  69235.0  183686.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
82730.70342 19695.8571 3034.7091 247.55 -238.0164 109299.50165894593 5950.413223140496  2312.1073666977427  2312.1073666977427 249.59394910375897  4.9238282390706784E8  6300633.875152206  69436.0  184190.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
74245.41876 12051.56372 2766.94065 246.55 6333.21971 106843.76230163811 6148.760330578512  2640.198736729301  2640.198736729301 249.36683920296292  5.0987182087513477E8  5.957553880598781E7  69636.0  184715.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
95520.11798 10760.32475 2766.94065 248.93 34801.96462 127211.91466850403 11900.826446280991  2532.9858068530957  2532.9858068530957 251.15293937210927  5.108547891517834E8  3.54685083168067E7  69836.0  185194.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
94925.07697999998 3570.246 3034.7091 248.87 6009.914100000001 124972.84467412053 5950.413223140496  2298.570871243011  2298.570871243011 250.97129261493112  4.953922547142909E8  371604.0663027975  70037.0  185707.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
82750.53811999998 11928.58858 2152.0649500000004 247.56 1906.1146700000002 110485.35500515984 13884.297520661159  2509.3068182994853  2509.3068182994853 249.7036183302654  5.1295308371828264E8  2.8263046125532012E7  70237.0  186216.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
167841.40111999997 65097.485400000005 2439.6681 254.71 152628.0165 180473.26754021939 79338.84297520661  3301.2609897339407  3301.2609897339407 255.1170689857776  4.9742337516803306E8  2.1460421884142053E8  70437.0  186728.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
107399.11980999997 103545.06788 2520.99037 250.04 45623.77694 160135.50560242342 63471.07438016526  2490.464497630985  2490.464497630985 253.67657357019675  5.1513279111666894E8  2.201936066128055E7  70638.0  187280.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
113301.92652999997 12297.514000000001 2705.45308 250.55 20905.773800000003 117043.99724312329 61487.603305785095  2509.678853515224  2509.678853515224 250.28824235381833  5.161583127768849E8  2.51380589321374E7  70838.0  187781.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
108081.43348999997 27990.72864 2388.09788 250.1 25158.33348 111988.88755591723 27768.59504132232  2444.848125883735  2444.848125883735 249.84266693386823  4.671732088193922E8  6.014024328446762E7  71038.0  188302.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
110848.37413999997 63209.22196 2889.91579 250.34 68866.07840000001 116376.1060204308 61487.603305785095  2991.2566297015574  2991.2566297015574 250.23070520506812  5.182521436437619E8  1.2691261846854694E8  71239.0  188803.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
107397.13633999997 8271.0699 3153.7173000000003 250.04 7973.549400000001 111896.92057430658 9917.355371900827  2535.379474223369  2535.379474223369 249.834161710377  5.024989972078049E8  4.4340574866871305E7  71439.0  189289.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
102047.71774999998 10944.78746 3566.2790600000003 249.55 9161.647930000001 110196.25547796623 6148.760330578512  4713.552695761838  4713.552695761838 249.67688203809917  5.203038812414695E8  4.963317606055612E8  71639.0  189803.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
83839.46314999998 11722.307700000001 3391.7336999999998 247.69 -3094.2132 97527.1367113751 5950.413223140496  3624.4923434506354  3624.4923434506354 248.4707980102392  5.045800421546791E8  2.7716322832305074E8  71840.0  190336.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
68897.98363999999 12666.43942 3750.74177 245.88 1475.70168 90066.10287488064 6148.760330578512  2787.9751859159464  2787.9751859159464 247.70980899343087  5.2242602723396325E8  7.889427732847627E7  72040.0  190838.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
100810.03247 8362.309519999999 3320.3287800000003 249.43 43594.687130000006 120955.89147385745 5950.413223140496  6754.485307882679  6754.485307882679 250.62524220140054  5.234799680682579E8  9.333512056883463E8  72240.0  191353.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
89087.72477 7616.5248 2856.1967999999997 248.26 -1249.5861 111348.05668644578 5950.413223140496  2407.8354642711824  2407.8354642711824 249.78340207957513  5.076520819176319E8  1.1678349007927256E7  72441.0  191885.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
73223.93171 10637.34961 2889.91579 246.43 -2336.5276599999997 102700.44117958733 3689.2561983471073  2621.8316485113496  2621.8316485113496 248.9832093085962  5.256638304674473E8  3.982205095630801E7  72641.0  192415.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
69415.66931 5057.8485 2499.1722 245.95 3748.7583000000004 100383.64194190601 3570.2479338842977  2495.30960379703  2495.30960379703 248.753732363501  5.097597905911796E8  2.8437370744028825E7  72842.0  192945.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
100712.84244 3566.2790600000003 2643.96551 249.42 37507.4177 111420.4676350821 23801.65289256199  2668.939114261917  2668.939114261917 249.790098736251  5.277831556226839E8  4.786302987987412E7  73042.0  193448.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
137851.33471999998 78150.70147 2705.45308 252.52 117994.64683 158666.18552204492 65454.54545454542  5294.383488492006  5294.383488492006 253.56923774724558  5.288006804728573E8  6.131105918563712E8  73242.0  193944.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
149625.21263999998 91580.77683999999 2610.24652 253.4 105964.90127999999 186642.59204487785 75371.90082644628  2616.593930720852  2616.593930720852 255.53532827422902  4.786092315662793E8  8.574696044221316E7  73443.0  194474.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
117159.77567999996 169398.25535 2889.91579 250.88 139822.73418 210838.0251207081 113057.85123966941  2569.449864500603  2569.449864500603 257.1189092739263  5.309049903136312E8  2.3283003498413343E7  73643.0  194970.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
120730.02167999995 99371.84700000001 2737.1886 251.17 105679.2816 205598.09559502205 107107.43801652893  3811.7731091573237  3811.7731091573237 256.784415694599  5.1479824007701904E8  3.073384053639276E8  73843.0  195485.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
118024.56859999994 18261.80829 3197.35364 250.95 18753.70885 126309.67294918539 95206.61157024793  2835.519925588749  2835.519925588749 251.080230715544  5.3301006401067466E8  7.856485740955128E7  74044.0  195997.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
112431.18319999994 8449.5822 3272.7255 250.47 6128.9223 123884.85050053213 5950.413223140496  2603.331525512768  2603.331525512768 250.87756465373295  5.1679402148631924E8  4.470168826962275E7  74244.0  196489.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
100195.15676999993 9960.98634 4181.154759999999 249.37 1906.1146700000002 114118.40349889567 6148.760330578512  5523.801341057941  5523.801341057941 250.03620981210335  5.3509882168865657E8  6.562941008626119E8  74444.0  197014.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
82794.17445999992 11436.688020000001 3812.2293400000003 247.56 -2152.0649500000004 102073.80787117041 6148.760330578512  3743.7703471467344  3743.7703471467344 248.92114182559135  5.361196992220897E8  2.713498710711661E8  74645.0  197514.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
82318.14165999992 8925.615000000002 3094.2132 247.51 11543.7954 104729.79505564661 5950.413223140496  2937.3949923833197  2937.3949923833197 249.17133682194086  5.1982268829343104E8  1.1372500623489204E8  74845.0  198017.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
70143.60279999992 8731.23494 3074.3785000000003 246.04 -368.92542 98098.87471702584 3689.2561983471073  2572.7387202736622  2572.7387202736622 248.52742816135358  5.381931296285914E8  1.6704216176339416E7  75045.0  198527.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
67941.95109999992 4224.7911 2677.6845000000003 245.74 4700.8239 95854.01657292593 3570.2479338842977  3375.4341102156177  3375.4341102156177 248.30507691887144  5.218762955631358E8  2.061492182360624E8  75246.0  199054.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
76673.18603999991 3566.2790600000003 2520.99037 246.85 14818.50437 104413.63461402715 3689.2561983471073  2569.630130551663  2569.630130551663 249.14209790197236  5.403091122436732E8  1.3917761984532876E7  75446.0  199557.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
109569.0359899999 12604.951850000001 2705.45308 250.22 48206.25488 110230.80436927173 39669.42148760331  2719.6636371521804  2719.6636371521804 249.68007716353202  5.413374488844078E8  4.524918031555856E7  75646.0  200058.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
109291.35018999991 31378.4954 2610.24652 250.2 33711.05612 111776.42263304196 29752.066115702488  2413.3717405273087  2413.3717405273087 249.8230179074301  4.898936961894443E8  3.063081829239953E7  75847.0  200569.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
109844.7383199999 12481.976709999999 2889.91579 250.25 15925.280630000001 111007.52798736887 13884.297520661159  2809.8777550119144  2809.8777550119144 249.7519095521473  5.434335284711796E8  6.26107993131714E7  76047.0  201081.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
119246.38611999991 11424.787199999999 2975.205 251.06 23801.64 110200.95916962581 21818.181818181823  2790.0269995612202  2790.0269995612202 249.6773170414895  5.269349102367997E8  7.482793671692671E7  76247.0  201600.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
117463.24658999991 12481.976709999999 3381.81635 250.91 14080.65353 114814.07499366783 6148.760330578512  3318.7773753794622  3318.7773753794622 250.09614016141177  5.455502582551227E8  1.7025533148602468E8  76448.0  202112.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
108954.16028999991 7616.5248 3748.7583000000004 250.18 2856.1967999999997 104204.57713286098 5950.413223140496  7515.281437666355  7515.281437666355 249.12276400007963  5.2899941253032714E8  1.0919229492620652E9  76648.0  202639.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
95795.82030999992 10083.96148 3750.74177 248.97 676.36327 96014.06811103207 6148.760330578512  2718.111961250397  2718.111961250397 248.32092988421473  5.476934616510116E8  3.855849662751032E7  76848.0  203158.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
82944.91817999992 8915.69765 3750.74177 247.59 -184.46271 86632.54753028501 6148.760330578512  3048.2975401685453  3048.2975401685453 247.34076822122583  5.487174760477803E8  1.0875007047619173E8  77049.0  203659.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
76935.00407999991 7795.0371 3272.7255 246.9 5057.8485 82708.34150261225 5950.413223140496  3031.6413045322715  3031.6413045322715 246.91228461388215  5.320105632131645E8  1.2186450776131679E8  77249.0  204160.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
76443.1035199999 7747.43382 3320.3287800000003 246.83 10575.86204 86643.66371304775 3689.2561983471073  2951.283631217408  2951.283631217408 247.3419629958134  5.50835909271238E8  8.570733578385243E7  77450.0  204693.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
100839.7845199999 5652.8895 3153.7173000000003 249.43 33203.287800000006 111218.22783377176 5950.413223140496  2678.3104561354785  2678.3104561354785 249.77139534206714  5.3404710136984235E8  4.3620328143899485E7  77650.0  205189.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
101147.2223699999 5841.31915 2951.40336 249.46 9100.16036 111568.57612446566 5950.413223140496  2799.398846165582  2799.398846165582 249.80379599782353  5.529328967495759E8  5.085130307888221E7  77850.0  205719.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
106619.61609999991 12543.46428 2889.91579 249.97 20905.773800000003 111885.99432842326 17851.23966942149  2737.1159266208892  2737.1159266208892 249.83315123725362  5.539577924345765E8  3.639300800818777E7  78051.0  206216.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
193313.12285999992 33822.13044 2665.78368 256.43 123181.42088000002 170371.89535282974 61487.60330578509  3207.9165498086345  3207.9165498086345 254.40952270887107  5.0128259151249474E8  1.906121450286321E8  78251.0  206721.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
155682.73001999993 233960.20385000002 2828.4282200000002 253.85 199158.23923 214079.61894474988 152727.27272727265  2723.2429108074734  2723.2429108074734 257.32077711699776  5.560812188432127E8  3.127740070181023E7  78451.0  207252.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
138069.51641999994 118353.6549 2975.205 252.57 103715.64630000001 206958.23009995517 107107.43801652893  3729.597128266055  3729.597128266055 256.87262728451617  5.392107761602026E8  2.6520186438061178E8  78652.0  207792.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
117409.69289999994 107111.34694 3135.86607 250.93 89587.38949 124615.57287248249 168595.04132231406  3335.0053951586788  3335.0053951586788 250.94051454793956  5.582233351841761E8  1.610823710020888E8  78852.0  208301.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
118837.79129999992 38320.640400000004 3272.7255 251.05 43021.4643 122120.8208582966 41652.89256198347  3863.323752202434  3863.323752202434 250.72559793748246  5.412140905369467E8  2.920411791055191E8  79052.0  208804.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
121543.24437999992 54232.03674 3381.81635 251.27 60319.30617 124587.72526803713 53553.71900826446  4298.682751995026  4298.682751995026 250.93811554686744  5.603184543623486E8  3.6683657725581175E8  79253.0  209321.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
119883.07998999991 69112.02868 3320.3287800000003 251.13 70772.19307 126017.09914567217 65454.54545454545  3888.2737378195147  3888.2737378195147 251.0566531667074  5.614262904362302E8  2.7721027995311016E8  79453.0  209860.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
110540.93628999991 20112.3858 3451.2378000000003 250.33 14221.4799 125042.9481760909 11900.826446280991  3294.804423300291  3294.804423300291 250.97733185528006  5.443468086369853E8  1.6628821039075232E8  79653.0  210379.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
108450.35890999991 54293.52431 3381.81635 250.15 55584.76328 115637.20937627711 61487.603305785095  3502.8987740288862  3502.8987740288862 250.16705111787363  5.63554188414493E8  1.9196335287934873E8  79854.0  210897.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
108212.34250999993 34333.8657 2915.7009000000003 250.13 37011.550200000005 109899.54242736677 39669.42148760331  3079.795661307089  3079.795661307089 249.6494416375998  5.463898048383669E8  1.1787136735684149E8  80054.0  211408.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
109872.50689999993 71878.96932999999 3135.86607 250.27 76674.99979 121943.01093730167 61487.603305785095  3143.9279742802332  3143.9279742802332 250.7102800600708  5.656138306073487E8  1.124796246596045E8  80254.0  211901.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
111040.77072999995 76367.56194 3012.89093 250.37 80548.7167 137713.5721774374 61487.603305785095  3290.5521540794552  3290.5521540794552 251.99872067114  5.666467249825501E8  1.4307114964777145E8  80455.0  212405.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
114039.77736999994 106964.57016 2721.3208400000003 250.63 112684.89764 177877.48050875723 69421.48760330575  3099.5017053745255  3099.5017053745255 254.9390919712663  5.127322511904737E8  1.557791899744058E8  80655.0  212905.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
141278.77087999997 36154.69116 2951.40336 252.8 66345.08803 169250.64096286267 71404.95867768592  3566.96889820882  3566.96889820882 254.33041070788562  5.687762720962362E8  2.00560139171962E8  80855.0  213445.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
120928.36867999996 101216.4741 2975.205 251.2 83841.2769 174325.92272582365 75371.90082644626  3394.094310592894  3394.094310592894 254.68850580158212  5.51416702076732E8  1.806335094423645E8  81056.0  213944.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
131012.33015999994 83069.70707 3074.3785000000003 252.01 96228.04705000001 124363.63451054454 142809.9173553719  3380.417909907264  3380.417909907264 250.9188106918112  5.70823285888593E8  1.58277151376604E8  81256.0  214445.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
115005.72725999996 24099.160499999998 3510.7419 250.7 11603.299500000001 127192.06746641894 5950.413223140496  2824.453320985091  2824.453320985091 251.15133995216527  5.534239968458107E8  5.5764040327781305E7  81457.0  214955.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
104983.25334999996 9284.623070000001 4242.64233 249.83 3504.79149 116586.19662550032 6148.760330578512  7961.902000340112  7961.902000340112 250.24880398221057  5.729122619179088E8  1.1443387953826928E9  81657.0  215463.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
102031.84998999996 9223.1355 3750.74177 249.56 10022.47391 116267.1501840224 6148.760330578512  4192.760020899418  4192.760020899418 250.22131893384065  5.739331796924261E8  3.303760643286934E8  81857.0  215959.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
85846.73478999996 8985.119100000002 4046.2787999999996 247.94 -3153.7173000000003 104510.7432571201 5950.413223140496  2652.276403761782  2652.276403761782 249.15107863286045  5.564800934008509E8  1.5572220031003157E7  82058.0  216490.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
102509.86625999995 10268.42419 3873.71691 249.61 30805.27257 109716.34359675371 21818.181818181823  3781.490412184565  3781.490412184565 249.63249917661645  5.760767843876556E8  2.395283823449176E8  82258.0  217001.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
98642.09975999994 8866.1109 3332.2296 249.25 8330.574 111377.4541368588 3966.9421487603304  2702.521311134585  2702.521311134585 249.78612079319882  5.585318359686557E8  2.435747599769397E7  82458.0  217524.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
110693.66347999993 22565.93819 3074.3785000000003 250.34 37691.880410000005 110110.98728484499 35702.47933884298  3255.8679231708766  3255.8679231708766 249.66899632709192  5.782465864053562E8  1.239904711790653E8  82659.0  218055.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
108111.18553999993 127832.65803 2889.91579 250.12 128140.09588000001 165248.41565374378 69421.48760330575  3581.1799077956816  3581.1799077956816 254.04802692822577  5.793709173141673E8  1.9303057453848937E8  82859.0  218602.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
108055.64837999994 16883.29664 2443.63504 250.12 19271.39452 126321.23484134469 55537.19008264461  2661.385249754721  2661.385249754721 251.08116244994318  5.242335785073271E8  4.97833629006611E7  83059.0  219103.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
139352.82150999998 72001.94447 2951.40336 252.66 106250.52096000001 163057.49317792777 65454.54545454542  4059.717168871742  4059.717168871742 253.8900287221804  5.815025721839983E8  2.941115210678951E8  83260.0  219639.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
118645.39470999996 48912.370200000005 3272.7255 251.03 31477.668900000004 131905.85483282624 59504.13223140493  3125.1750136968917  3125.1750136968917 251.53120838365913  5.637272960098337E8  1.1032145468935408E8  83460.0  220133.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
116616.30489999997 11559.66316 3935.2044800000003 250.86 13465.77783 124642.34126790147 17851.239669421488  2878.051725503283  2878.051725503283 250.94282057786884  5.835450064155302E8  3.720332336518342E7  83660.0  220632.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
106798.12839999997 9461.1519 4046.2787999999996 250.01 3689.2542000000003 118991.92814928571 5950.413223140496  3389.2540954752612  3389.2540954752612 250.4560517013513  5.657526411467485E8  1.6525361573303235E8  83861.0  221150.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
97144.57990999997 9161.647930000001 4119.66719 249.12 3627.76663 112681.15929113426 6148.760330578512  3789.775157572937  3789.775157572937 249.90668910488617  5.856543326295792E8  2.3173771715893894E8  84061.0  221660.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
