observedStorage observedOutflow observedWaterSupply elevationEnd observedInflow storage outflow  totalWaterSupply  waterSupply elevation  totalIndoor  totalOutdoor  numOfHouseholds  population inflow deficit
18079.498770000002 38614.19396 1660.1643900000001 233.6 50173.85712 52298.308021157995 3689.2561983471073  2366.2929004948983  2366.2929004948983 242.80856306743115  4.7928670880049455E8  3.108367569855521E7  63826.0  170067.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
65841.45637000001 83472.35148000001 1721.6519600000001 245.3 132955.96104000002 127525.63402615141 55537.19008264461  2191.444952362238  2191.444952362238 251.17822097075924  4.3290412407786596E8  3.975443932817754E7  63826.0  170067.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
102733.99837000004 154395.28827 2029.08981 249.5 193316.92008 207389.21534882486 111074.38016528926  2378.9585920375866  2378.9585920375866 256.90057885393503  4.802549765256643E8  3.2847188921697892E7  64026.0  170540.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
88750.53487 152866.03290000002 1904.1312 248.1 140786.70059999998 216995.29986874113 128925.61983471068  2254.996245373236  2254.996245373236 257.50234897675557  4.657918607897055E8  2.0573669256917696E7  64227.0  171058.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
90656.64954000001 88234.66295 2029.08981 248.3 92169.86743000001 123475.2247090751 182479.3388429752  3210.603746690854  3210.603746690854 250.8422764222153  4.8235130709475714E8  2.10123013532071E8  64427.0  171562.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
75780.62454 33857.8329 2261.1558 246.6 21242.9637 123742.23434600454 17851.239669421488  3124.714393649096  3124.714393649096 250.86527863077228  4.6773951671034735E8  2.0620988583512792E8  64627.0  172040.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
74181.94772000001 3689.2542 2275.04009 246.4 4365.61747 119585.92395998034 6148.760330578512  2373.1675254456713  2373.1675254456713 250.50722294624228  4.843484231106333E8  2.7504704703398082E7  64828.0  172537.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
71783.93249 3689.2542 2336.5276599999997 246.1 3627.76663 113649.62197830451 6148.760330578512  3415.3082810973096  3415.3082810973096 249.9958254633274  4.8540427501627606E8  2.5122144035563996E8  65028.0  173053.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
63631.87079 3867.7665000000006 2201.6517 245.0 -2082.6435 98285.8171298026 5950.413223140496  7330.748125361409  7330.748125361409 248.54594464439407  4.7070660561850595E8  1.1104149616322978E9  65228.0  173535.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
63631.87079 3935.2044800000003 2090.5773799999997 244.91 6025.78186 98207.94695844644 3689.2561983471073  2414.3958330090536  2414.3958330090536 248.53823167179542  4.8736820106073165E8  3.3377193293561958E7  65429.0  174009.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
77555.83019000001 3570.246 2201.6517 246.75 19695.8571 111360.05568429743 3966.9421487603304  2576.806225388659  2576.806225388659 249.78451176216566  4.726878912997618E8  8.308674833001831E7  65629.0  174534.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
121027.54218000002 62471.371119999996 2090.5773799999997 251.06 108033.66049000001 155597.79751688108 61487.603305785095  2308.315351631536  2308.315351631536 253.34508784548768  4.8949054232937384E8  8375040.29201151  65829.0  175046.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
113341.59593 121130.5129 2398.0152300000004 250.3 115842.58188 183452.15563001987 85289.25619834714  2698.9675685142684  2698.9675685142684 255.31902750034033  4.9049168606012005E8  9.163114218549894E7  66030.0  175535.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
154661.24297 98522.92184 2221.4864000000002 253.75 142064.05528 216270.72591043625 107107.4380165289  2138.046983054913  2138.046983054913 257.45722667271366  4.439769431369391E8  1.7164558234429386E7  66230.0  176050.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
142240.75383 205368.48380000002 2398.0152300000004 252.84 195346.00989000002 226703.38471064475 182479.33884297524  2434.0122468166383  2434.0122468166383 258.1025260555409  4.92639576259214E8  3.2336755294890888E7  66430.0  176584.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
109513.49882999997 148284.2172 2320.6599 250.2 117877.6221 215207.9227762955 126942.14876033053  2430.9352740189356  2430.9352740189356 257.3910413984491  4.7772994821205884E8  4.658273101447731E7  66631.0  177081.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
142655.29906 30743.785 2459.5028 252.87 66345.08803 125235.00064179617 152727.27272727274  3590.737437226644  3590.737437226644 250.99362645191363  4.9468629593433356E8  2.7977659751750696E8  66831.0  177585.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
108916.47435999998 44390.058600000004 2499.1722 250.15 13150.4061 122547.85910087543 11900.826446280991  3936.7211946397515  3936.7211946397515 250.76238620786313  4.797756096619892E8  3.6931027879821014E8  67031.0  178111.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
133450.01479 34801.96462 2520.99037 252.17 61856.49542000001 126430.03584198821 53553.71900826446  4420.59967062277  4420.59967062277 251.08993036038265  4.967998213415029E8  4.5665068055526817E8  67232.0  178612.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
101845.40380999997 55031.37515 2643.96551 249.5 26070.729680000004 126178.1923937675 23801.652892561982  2520.920235658728  2520.920235658728 251.0696351352863  4.9780660407273924E8  4.5914348518166274E7  67432.0  179103.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
85124.75170999997 15590.0742 2618.1804 247.8 1487.6025 118862.07054000394 5950.413223140496  2853.3111306230494  2853.3111306230494 250.44486479496933  4.827433826149479E8  1.3266880854968216E8  67632.0  179603.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
76455.00433999997 10514.37447 2828.4282200000002 246.8 4673.0553199999995 110963.27117594254 9917.355371900827  2654.499312160547  2654.499312160547 249.74781662590794  4.99891658023673E8  7.264010011920768E7  67833.0  180117.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
68600.46313999998 8509.0863 2499.1722 245.81 3153.7173000000003 107265.14883641808 3570.2479338842977  3281.59170564016  3281.59170564016 249.40580956593158  4.847626050622263E8  2.2302264849888617E8  68033.0  180620.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
83541.94264999998 3566.2790600000003 2336.5276599999997 247.63 20844.28623 111783.58236542216 13884.297520661159  2441.5551803347303  2441.5551803347303 249.8236800485917  5.0201749418287545E8  2.4585723830502123E7  68234.0  181155.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
109981.59774999997 34924.93976 2520.99037 250.25 63885.585230000004 111738.10251371452 61487.603305785095  2443.4617759226985  2443.4617759226985 249.81947401403076  5.0299347780193895E8  2.4020961461541254E7  68434.0  181631.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
105483.08778999998 140842.23776 2332.56072 249.85 138676.28852 178584.04417288327 69421.48760330575  2408.8592575256184  2408.8592575256184 254.988944766308  4.55308909618078E8  6.424233664184312E7  68634.0  182169.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
106774.32675999998 19860.485109999998 2582.47794 249.97 23734.20202 138471.2950358324 61487.603305785095  2359.3478512660663  2359.3478512660663 252.05639481167853  5.051628844225563E8  3709567.4055402046  68835.0  182691.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
102133.00695999998 7021.4838 2796.6927 249.54 5176.8567 111568.59671179208 29752.066115702488  2327.488908337856  2327.488908337856 249.80379790176568  4.8986298605799747E8  1.2138016783469656E7  69035.0  183193.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
105699.28602 9100.16036 2582.47794 249.87 15248.917360000001 117857.12910860256 6148.760330578512  2811.624632611008  2811.624632611008 250.35829161859087  5.0730046278356045E8  9.912063771262552E7  69235.0  183734.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
82730.70342 19695.8571 3034.7091 247.55 -238.0164 109358.37065123448 5950.413223140496  2310.328834227589  2310.328834227589 249.5993933830791  4.920037082754029E8  6296149.361446228  69436.0  184269.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
74245.41876 12051.56372 2766.94065 246.55 6333.21971 106904.55382266459 6148.760330578512  2638.276207991385  2638.276207991385 249.37246128018725  5.09499670578903E8  5.953303133479358E7  69636.0  184798.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
