observedStorage observedOutflow observedWaterSupply elevationEnd observedInflow storage outflow  totalWaterSupply  waterSupply elevation  totalIndoor  totalOutdoor  numOfHouseholds  population inflow deficit
18079.498770000002 38614.19396 1660.1643900000001 233.6 50173.85712 52297.04462469454 3689.2561983471073  2367.556296958348  2367.556296958348 242.80834802122462  4.7952216891560584E8  3.1120709381113335E7  63826.0  170113.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
65841.45637000001 83472.35148000001 1721.6519600000001 245.3 132955.96104000002 127523.17402961673 55537.19008264461  2192.6415524334725  2192.6415524334725 251.17802272782794  4.331167977302168E8  3.979985259242304E7  63826.0  170113.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
102733.99837000004 154395.28827 2029.08981 249.5 193316.92008 207385.22055818723 111074.38016528926  2380.4933861404816  2380.4933861404816 256.90031977159265  4.8054229686246455E8  3.2890898381016787E7  64026.0  170611.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
88750.53487 152866.03290000002 1904.1312 248.1 140786.70059999998 216990.23823023774 128925.61983471068  2256.0630932390113  2256.0630932390113 257.50203376698454  4.659978873494209E8  2.0597744201257292E7  64227.0  171092.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
90656.64954000001 88234.66295 2029.08981 248.3 92169.86743000001 123468.02959819748 182479.3388429752  3212.737219065035  3212.737219065035 250.84165658151252  4.8254870556248647E8  2.1038576989798447E8  64427.0  171589.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
75780.62454 33857.8329 2261.1558 246.6 21242.9637 123732.2848335036 17851.239669421488  3127.4687952724007  3127.4687952724007 250.8644215052984  4.6798181077762586E8  2.0656167080822366E8  64627.0  172093.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
74181.94772000001 3689.2542 2275.04009 246.4 4365.61747 119574.40904049532 6148.760330578512  2374.732932429756  2374.732932429756 250.50623096489448  4.8465357987806606E8  2.753718042609168E7  64828.0  172616.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
71783.93249 3689.2542 2336.5276599999997 246.1 3627.76663 113633.42084237727 6148.760330578512  3419.9944975395283  3419.9944975395283 249.99442977622135  4.858369872305374E8  2.5179946780382314E8  65028.0  173196.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
63631.87079 3867.7665000000006 2201.6517 245.0 -2082.6435 98254.03940008917 5950.413223140496  7346.3247191476  7346.3247191476 248.54279708796446  4.712331840460999E8  1.113247997797709E9  65228.0  173732.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
63631.87079 3935.2044800000003 2090.5773799999997 244.91 6025.78186 98173.1902627635 3689.2561983471073  2417.3747989785647  2417.3747989785647 248.53478905138306  4.879755475690569E8  3.341236065447437E7  65429.0  174238.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
77555.83019000001 3570.246 2201.6517 246.75 19695.8571 111322.29487564618 3966.9421487603304  2579.810338356963  2579.810338356963 249.78101959452937  4.732294096662363E8  8.319316762604153E7  65629.0  174739.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
121027.54218000002 62471.371119999996 2090.5773799999997 251.06 108033.66049000001 155557.27881065782 61487.603305785095  2311.0732492035645  2311.0732492035645 253.34212789909108  4.900736287880898E8  8386786.89220266  65829.0  175263.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
113341.59593 121130.5129 2398.0152300000004 250.3 115842.58188 183407.43744581536 85289.25619834714  2703.167046495473  2703.167046495473 255.31599575903832  4.9114746683971804E8  9.188111960326132E7  66030.0  175786.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
154661.24297 98522.92184 2221.4864000000002 253.75 142064.05528 216223.1478135632 107107.4380165289  2140.9068957234936  2140.9068957234936 257.45426378213745  4.445750283166546E8  1.7183309088831015E7  66230.0  176301.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
142240.75383 205368.48380000002 2398.0152300000004 252.84 195346.00989000002 226652.81522444272 182479.33884297524  2437.003636145686  2437.003636145686 258.0994950386264  4.932449481698234E8  3.237657676746802E7  66430.0  176806.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
109513.49882999997 148284.2172 2320.6599 250.2 117877.6221 215154.3768990038 126942.14876033053  2433.911665108599  2433.911665108599 257.38770686878837  4.7832912990345186E8  4.6625507833183184E7  66631.0  177307.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
142655.29906 30743.785 2459.5028 252.87 66345.08803 125176.14698708944 152727.27272727274  3596.045214641678  3596.045214641678 250.9888065977851  4.952438409284955E8  2.803638526449201E8  66831.0  177782.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
