observedStorage observedOutflow observedWaterSupply elevationEnd observedInflow storage outflow  totalWaterSupply  waterSupply elevation  totalIndoor  totalOutdoor  numOfHouseholds  population inflow deficit
18079.498770000002 38614.19396 1660.1643900000001 233.6 50173.85712 52297.86582487375 3689.2561983471073  2366.7350967791413  2366.7350967791413 242.8084877999785  4.793525960320616E8  3.111316291855896E7  63826.0  169962.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
65841.45637000001 83472.35148000001 1721.6519600000001 245.3 132955.96104000002 127524.72789351435 55537.19008264461  2191.9088887150433  2191.9088887150433 251.17814794854658  4.329636351257296E8  3.979499170641487E7  63826.0  169962.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
102733.99837000004 154395.28827 2029.08981 249.5 193316.92008 207387.37916613944 111074.38016528926  2379.888642085937  2379.888642085937 256.9004597682171  4.8042752141805035E8  3.287524049844678E7  64026.0  170487.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
88750.53487 152866.03290000002 1904.1312 248.1 140786.70059999998 216992.84547435283 128925.61983471068  2255.6144570760935  2255.6144570760935 257.50219613117156  4.659001468259339E8  2.0598721297473688E7  64227.0  170975.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
90656.64954000001 88234.66295 2029.08981 248.3 92169.86743000001 123471.26442358523 182479.3388429752  3212.109637792365  3212.109637792365 250.84193525358248  4.824563610485922E8  2.1034275547327572E8  64427.0  171474.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
75780.62454 33857.8329 2261.1558 246.6 21242.9637 123736.69557445336 17851.239669421488  3126.2928797103773  3126.2928797103773 250.86480147953597  4.679404444317109E8  2.0634941154532513E8  64627.0  172002.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
74181.94772000001 3689.2542 2275.04009 246.4 4365.61747 119579.325955911 6148.760330578512  2374.22675796384  2374.22675796384 250.50665454478903  4.845459607433081E8  2.753562606979384E7  64828.0  172491.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
71783.93249 3689.2542 2336.5276599999997 246.1 3627.76663 113641.3953059474 6148.760330578512  3416.9369493850872  3416.9369493850872 249.9951167561981  4.856315741179168E8  2.5134541816485903E8  65028.0  173020.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
63631.87079 3867.7665000000006 2201.6517 245.0 -2082.6435 98272.99611352611 5950.413223140496  7335.342469280786  7335.342469280786 248.5446747339071  4.7094271170245636E8  1.1111697798215778E9  65228.0  173511.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
63631.87079 3935.2044800000003 2090.5773799999997 244.91 6025.78186 98193.552857463 3689.2561983471073  2415.968917716004  2415.968917716004 248.53680594863937  4.8767585464107066E8  3.3408828161655936E7  65429.0  174015.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
77555.83019000001 3570.246 2201.6517 246.75 19695.8571 111343.97037924365 3966.9421487603304  2578.497429459015  2578.497429459015 249.78302417268506  4.7297825447487676E8  8.316115000353728E7  65629.0  174537.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
121027.54218000002 62471.371119999996 2090.5773799999997 251.06 108033.66049000001 155580.53563593715 61487.603305785095  2309.491927521671  2309.491927521671 253.34382684169313  4.8973665283547556E8  8382697.8166095875  65829.0  175022.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
